Feature ID	Taxon	Confidence
184797279cc3a7656cf1129a907ea3fa	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.8997595188830096
0e1bfd0ee528e5463177ce2fe619c5b9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.9992285854253935
532a63a809461d05c0379584c386b37c	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999639194535395
84c26369fb960d440de8c39124a5cc00	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Thaumasiovibrio;s__	0.996154031794187
9b027540621376c8e0b682720b523902	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Cyanobium_PCC-6307;s__	0.9618984408251667
7bbabcdd78bb2bb68d5f71e71dac3126	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__uncultured;s__	0.9990412485941427
f070337cb0d512394d60480f2b66b761	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;s__	0.9418421059319517
8776b1c43d10097701ba80c43932e282	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured;g__uncultured;s__	0.9998482804361242
7a809c1fa56b31b922d153aca924ec62	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula;s__	0.999420134141786
d3cd4aa0d66bcf4fb174677d296d487c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae	0.9232320811494785
