# Constructed from biom file
#OTU ID	OL-16S-1a	OL-16S-1b	OL-16S-2a	OL-16S-2b	OL-16S-3a	OL-16S-3b	OL-16S-4a	OL-16S-4b
72fb7702bba3d76a988c68ba42bf390e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0
23ef0bb78e54572bd3d0c2d039241728	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6b8f2043452cfc0094820f83f97cd6a5	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fca30e752959a969c612775bb7d48a6c	26.0	0.0	24.0	10.0	0.0	0.0	0.0	0.0
77a549768de4ae9a8456e28d62291b79	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0
18d38e3eb7004bd734f2c797fdc3233f	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0
df52fa92cf306f4013b812bb500f36f3	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0
91ae43595df2f507d4675abe7534e758	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0
9f2d1958b631f581071f4e318c0d8f73	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0
943f2ae8d5a45583af62d1de831467f7	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0
18792d0449a89d2a461193b688ba884c	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0
cb4a5c5c8ebe1ca4d27de7ba71f4ac3e	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0
d4d73efd724a81cdc0ea36ae343a570b	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0
a224cd410000278802f3d1ad257c9912	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0
67b696a1ec327bb2c6106464d669abeb	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0
631142a3ad4dee3a494b81dff4dfaf40	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0
cac6ccf0f041e493a0ccf631f900c726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0
c602a355d140685915337101892cef38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0
e89ceaed02d0a1c0661cdc4506f1a5de	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8bcac90ee92584b9d43e32336983137c	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fc4983655021f0b7a041566727a8d742	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0
887f85f039c57b15842baa7935aeb43a	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0
771208154228d958c6a4060c35376a07	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0
83461fa751ff4c21dfe8c841c335140a	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0
f985210e2ade8f8b8968e72a711ae59f	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0
ba0160a560cd805b91a7e897dfc8aff1	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0
2fe15dafc3f86773eff3a8f203f941dd	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0
fa5be674ed793562f35e16891f253372	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0
791e886c2ad651a63641f16ae42486cd	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0
f2e90e8bb303f80b5ddd2880220a1060	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0
b7dc8c07e2b9b7a6e6fb4c257b570a3f	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0
ef8884ad8bd0b68224340f65a07844dc	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0
da26b910f23202858768cd82e239d08b	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0
e9130768db7a69511022fbc89e965c48	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0
dd523948a1c85bc856ff948853153bc4	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0
28c6ae762ec710dfa6141b1216d34dd4	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0
be5a666eb61924c70f5e49218048b65a	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0
0ec6567516bfeb327385ee5560f68f9c	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0
afc9cfe3343e86ac999248bbc50e5132	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0
c44b7f9163b1c7841d65d51bb4fe8e92	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0
0cacb1b5c483110c75a130f7657ac4ce	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0
3d9ba4d6757f6f575452deb923ce5ec9	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0
4bbc955cefc62229598c091ffbded0cf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0
03a1cd1d42e59f1bd4e41f7787bcc113	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7cd19a8213d63efaf422b626872adc18	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ea271abe0d3811152c12c2ffdc15d154	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0
cfd453de293f5feb281a26733dd72ff9	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0
27dd4953f7d631eb450f7096337983da	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0
dcf5c47170d51dc4f09384111d9ac614	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0
657c0fd2f3882e99760dde2bb417d8b9	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0
840a9ad0eebdd5c71a530e8da46fb6f8	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0
e726ab234079880af2c35142261f53d5	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0
6e67ca351453a3ba1c4508ae872f4d66	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0
319cc14743341e3d26c02941d8a53823	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0
2bb5836ed477bbdb1b659d4051ad04a9	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0
78fa9db293a92906bc16769ea362c919	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0
1da0b743b6ff0483ec5a7744c32ea11b	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0
b1cc3af712b74101f419708ecc8f3633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0
1d87f422379fecaede86b9e8201a2a2a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0
0fd151524cfc8553a0aca0215ee86cc2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0
bcb336b919b50bf89c614eb137085045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0
745f43b7b3dc4e1d6db9fbef43af6aec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0
8f8d5efa5a59f64c14c3b7323b6fd395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0
e3fe8c994a1f0cb193248f9ae8121ffb	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ea1df597560297260e8e4f9c4c3dbb0e	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0
7167228d7c53f7b9e031a155c0c59bc3	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0
fa50158056c23db462e09688d4b438ca	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0
70330ef0e17851b4088c4cab905cc296	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0
78cde1ddd161b62888e9cf9b293a7182	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0
8a40b87b203294ccff2444b9bb8f5d51	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0
f4e13c22d7ba7416eb953f5b8e822876	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0
f8e4d731516eafc7c631941d03c729eb	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0
e184f8379f87c6372d54f496a3adb3b4	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0
72bfc114c0976b9edb1362a2168c7720	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0
bce0c8a28ae709a692b65b1c8949cc49	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0
001d08fe6d5575f318d37f9ad8b630a6	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0
3c721ce999c2b3bcb3f90468ae6c3d50	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0
f36a10610141fbbda7d57b7910f5b60c	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0
cb489a57e46b96a5d02aecfd735984d0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0
70d5063f6559096df860090de697d22c	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0
a8a174c209cc97da0a60dfe756ba42cf	0.0	0.0	0.0	0.0	0.0	23.0	34.0	0.0
0146239113b4973b2a453f93c3dec4a9	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0
5e7c96fd933e0d2c81b21c0f518bae36	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0
bda156fb12f852278763a72beef7f659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0
d7d970ddf8643f4ae4a6d7b01f4472b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0
a8f7afd4588be3b40d428408b728dc4b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0
7582975042d82ac58da41ef7d774eefc	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688c98c7b900a2b8c1647b0d66df38c7	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c5ff92be6eb48e1ae861716592ece307	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0
9084bb5cd9628653eb28ad4c9178be2e	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0
dcad62d689d699d3c4f765f6a818bd7f	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0
cf2dc74fb169d41fb8402e4aeda92032	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0
5412cbb34a554e1f5447787f97ee8a85	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0
756467ebc766b1bfc4089a0f31cb8ac3	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
71c72793b346b3a4295c203a4653f89f	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
8fdd660354abead79acc56d81cabce77	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0
49d67ff0f11f15c6237c2ee772ad59ce	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0
102e8937fb7b2dd6a38d231bbfabf281	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0
b50f90df8f54fdecd09f5f11f8329e3c	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0
4a8721027b296f0251066fd4c1920cf2	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0
4b81f438b19f778c554fb316dc1d3e72	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0
d0c2bb2254270c902ff1033c86119bf3	0.0	0.0	0.0	0.0	28.0	0.0	0.0	28.0
06801600cfb76ac2f3969b6ec18e0b9b	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0
3528b40ce0ed55b1a73c4af7ff4e34da	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0
7667a2328071f11e93cf6a51ceae802e	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0
0b694b958417bcd7faccec0545c5ed10	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0
28b62f0c0c2574934ca0854428beeaf1	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0
e57a8340e34086c4c3da451ca1f1192c	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0
7e2edc4c5eee335b75aff4feda3cc7c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0
590f05a0dab6324b6a91529b502db193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0
829abd027e74e03ada6b6df571365798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0
7786b2d3e2377c3c4c6452729d561be5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0
289998c4f829c989648cf45568aa0054	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0
6837cce5e5504ded3db9f5e65aaabbb4	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0
004b9574f6bcfda41cd195bf8f3436f8	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0
34183690d187b3bcaaae9393f5ee5477	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0
2e0d382add17f600d3c6d55fef6d7da8	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0
7867617ca4d68421420cc278cbf1eb2d	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0
93db5b25601df070be0034aaee457f4f	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0
fd42ba826988393aed11f9ac3d912def	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0
49b578f12703a33f5e70b5d73bbb8b63	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0
233b466d0dbb6125c53ed0ddc484297f	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0
e09717723f0bfb849516887b6ce13dcc	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0
36ed7781ab3b91a11f3bf21bf40872f2	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0
d282eaf7202c1278ba54aeccad1cce4b	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0
2006ee8b6964679ce150fa326cc25b31	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0
607117f28dbdacbd4e423bf43eeaceb3	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0
06feb2fafb4fb65ffea79d46e63bb009	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0
735a76f9c3b92ce75766381682ab4947	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0
0d37c96f6a6c7de0305939bacd2e7c80	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0
fc9fbc0c338070bda84bd986a8aefa38	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0
df077848dab04f3ae19bda441f33eece	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0
768856edd88ca5c36371f4cfc6f22df9	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0
e5b99bc31d6ea769a1eee78c54f9ccef	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0
2b301b16819e52b2d2c5470afa58824a	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0
4b7f4d56df530ce18bb9bf028220e08e	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0
872baedf68cbb96136d6ea743d3875b6	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0
ee037f3b8d83ce3f3563f0b8a99fb6a6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0
3f15105ad6a1f7518f61aaa2f2548f5d	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c9ae60bcc1251e9ef579d6e96ba7eb97	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
af01ff46761cc68812ac61d5c01dc8ee	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cfd16e6c0ffde29165e3ecd96e25c70f	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0be9330d18384b14aa3d37d5215de63c	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0
9a8a1b4524b1000e1fae95f043154f1b	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0
d7632b50f231cdcdbaf6961cdbe54225	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0
a337448fc46f279f3ba8a807d446e529	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0
d27af2b2fd58a4786b668f3a652b7ccf	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0
f342ac9d0d2ab4811c9939e21e1c1b3f	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0
999e5622287de3f425b65228982d4836	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0
168d092e9a0cbb4522d207f5a0a250ef	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0
0d26dc0f233385f046900a400410edb5	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0
31c8d3318177c66ba9b990e3081c0b64	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0
f0236cd98256276280372e0050be002d	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0
f87daf219ebab4383f4b79d9ecb801dc	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0
829e0ab457dddf4964e31337d724bac3	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0
8feb5eb038c29b491008510befb8a9d0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0
3160969a08647418fb81009dd75a3b2f	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0
c857adc05d29bc61d99904b991fe5d9f	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0
9e8c4d8335bc116dda957174034a785e	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0
398aae8b9870fef044191c0cab57b4be	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0
77910e2a81e7f0b483fdf35b79c6fc9a	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0
073942c21a98d86950051641e5d57f3f	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0
2a170230614204dc725f4357ac20a4b4	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0
16fb39a2ccd3c6b6edea14c0f5067c0b	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0
92c31995a19f0131803b53f231f91f2e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0
37df5eb89794a0327c5a716c1f561489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0
f7b0ba18c1569bb74500c182541fbeed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0
5816f65e3b34f07599411228827be7d1	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0
940280f68ddf46ff33217e32758483ce	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0
72890d3dc5416e48462312598ecffede	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0
790fb9942a493b2253d25ada55d70df6	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0
3ffa9217b053e06cb9e42fa7fcaefa6a	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0
7cd16a3de24ea25708549f4e00d1173a	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0
262adfd4a8850c6a829c7d264060f21c	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0
1d5bb96ce40e3729e8537cf54cbed16a	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0
5b5007d3097e1ae721ea9f8d02c44275	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0
d1726d37c8535fd05ca27b42ea2bbe2f	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0
32665b5fc067da6f5ce94f1c77ea823d	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0
c305857978f9aef97975a8ffe8055e63	0.0	0.0	0.0	0.0	0.0	0.0	26.0	27.0
605390101d89349ee70da5bd779aa9a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0
d6e7ffcca72f2f5fec901f370b41376a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0
563ee6f3bee1fb0b2a6a5dc8b454b30d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0
1ddb750809516ad0be8b29c64a9e199c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0
38d7103d6046581004c2bcf0e7b1f9d8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0
b77a47ec85c1267a24247533c4c906e5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0
aa78968421511f1d28dae90091f3923c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0
bb8e37a26660063970770febce3cdbcb	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fcf14328820c707b3739e27372c68b1c	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109fdcf46b8d88a728cf707c86c46847	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4e375d11b78307893cff88d502e883c4	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
454686e20a335b72e1fe052fa23a31cf	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7d5fbf1f6e39dcb1c5ceef7e9247430e	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
df49e5e31ac48a79405dadbb33352444	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0
45eacde90706aaa2c3377a73df085b07	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0
d35b3d1a43418c8af1cc45f5f8479a35	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0
55ab7cb3d4ce03e33b857da3a85791bd	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0
cd691ebae48fe64dc55f759f9602b19d	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0
46c89240015b71eeed05da1206a91cd9	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0
9617aef73de4a80b7c535eef7ffcd187	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0
a38dcd4f300f58c107684b52b40ab46d	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0
45cb42584fcaf6e38eab2955faa480df	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0
7b98ab6e04360fd0156d583772c05e84	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0
8e7471e408e7f6d77c821a84a59ba36f	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0
731a7c0c017eb56e4a5fce5538adc5ad	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0
894170748b6926c50da669bd28fa3729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0
fc4a6a5a8d7b8f0d7e76da16d41a98a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0
487fd7ac238aa3774a9a8ac8170f8d14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0
2d21ce2898a7bd82ad2006293b1c0073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0
36304054570e2fe77f1dbaae7cc29f34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0
a614329a29566a3c6d3b57cebb07f6f2	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9bdbdbacd4e700c41355b2abf5718899	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0
5ab3e178c09a30de6122a8e848b6e328	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0
05af73ce393a4631f2f7ea5a60492928	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0
138a7e6c8e6106ef4dbbf3aacfba5050	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0
3a849404bfde45bb5dc766e45b7ac9c3	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0
5eae1fce860b04b0e81d6737a7267323	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0
16bbaa5d7513f6a84d91a6a5753f203e	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0
3d77d6e421e1016fe7110759f26a8c6b	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0
92c9c8652b760d2a8ea5e17aa8fd14e2	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0
25f1f55a8908ff6a624fb41130a5ede1	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0
513ce328d0316b10dace763c3c1fb536	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0
ab35899a6996d4d57ff1c9f0496630e7	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0
ade7808d461f8aecbebbfc9afccdc1df	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0
f850ca852c0eb45fb99f0f9a52308f03	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0
221524040c29576086db84a0c608304c	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0
6dd6ef9df7fd44f0f410549f77974ec5	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0
c44203d050e080cc609e448a00eae952	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0
62efb666659980ef112e479a0ac84125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0
6000cdbaa0f0fa49d8a075b0a745272b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0
c773a2e78a73bc50760ffc6a18bfeedc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0
9c272a0175b2b38abf6c44b5c8c5a349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0
3d99fa2f479e596bab90088fcda4c020	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55f35145de3eb592516840b5c6178e58	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26f02baf64ff410100df87bc21b8649a	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
033934e0a76be9fee61837b6c5d99c22	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0
c14aefcd7e83dfed2a24c9b018710b27	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0
4a9f7ce7f85e0d608b23ae0351052676	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0
a1bf5932e24b181d735b4893686640c6	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0
a8c2452a6fa336f0e9bbb5828ab79e2b	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0
9138925c055aa65b073bda7025000de8	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0
2e1ea3c7f18a1c2055fbc0b891d6023b	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0
f893226efa80ed289975fd68d76b0a94	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0
92df778906d9cb1e836098da0636acd5	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0
a28c407ddd2a32479a2fc8a2eaa97fb4	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0
495c4ceadabaa4d6c2bc6ba016c637ea	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0
74c372d71585932dfe5782cbd12f5f53	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0
36ecddf3629870f29f2d7f31eb8ffc63	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0
eef5591b157d2e4b1c8c4f56b1f341bd	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0
f1293f649c63369f92780ad2a979456c	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0
c6581c619aeb404bd7604bcb728cdeb1	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0
fd987f04644c53f88896c72da786f305	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0
01d9139b26f0329920f1dcbf126afe7f	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0
29b7ba4833c36d357f89ba155f50b82d	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0
7b633efba90effdf180b009f1e67884c	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0
90242d9575af3276a1a38c75c705771f	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0
c3b66e576b7a68803962d01394bf858e	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0
34a19eca76de2f9dc30d7128afcef39e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0
e2a8ddaea7a7a213ec610fd7aa812595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0
