Feature ID,OL-PAMA-1a,OL-PAMA-1b,OL-PAMA-2a,OL-PAMA-2b,OL-PAMA-3a,OL-PAMA-3b,OL-PAMA-4a,OL-PAMA-4b,Taxon,Confidence,Kingdom,Phylum,Class,Order,Family,Genus,Species
e0fccb11ada751d041396c43ef56a86b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae,0.9986248925375314,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Unassigned,Unassigned
344a6babf98d7bb54c43651a58300817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales,0.9999851801680332,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Unassigned,Unassigned,Unassigned
e06b32abb7651cdd64a9fc4b152f649c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__MBNT15;c__MBNT15;o__MBNT15;f__MBNT15;g__MBNT15;s__,0.9257535307734917,Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15,Unassigned
e34bf205c5b75e753b42a099bd755050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group;o__BD2-11_terrestrial_group;f__BD2-11_terrestrial_group;g__BD2-11_terrestrial_group;s__,0.99994890608771,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,Unassigned
80e1d6023a494112e68b99c612fad8d9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Blastopirellula;s__,0.9980970586343836,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,Unassigned
295d73af3b3a5996acd6aafc501023fc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__,0.9999456889080834,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned
df2d1e736bd89d374815f47ea8758d7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Thioalkalispiraceae;g__Thiohalophilus;s__,0.9170494253279082,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Thioalkalispiraceae,Thiohalophilus,Unassigned
ae11cf84e68349849de22947f04d57cd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae,0.9979850863442437,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Unassigned,Unassigned
552a6a0d64f250fb9f5fd864bb18de0e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Solimonadaceae;g__Oceanococcus;s__,0.9999987905959736,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Oceanococcus,Unassigned
2c347c51cc5a46cf8e51c95855b24f87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__,0.99910883872336,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus,Unassigned
b91ed61a0a7bd89539e7aa3901a5892a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Blastopirellula;s__,0.9808895927349354,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,Unassigned
f4a334f9b515334a8a313cc725c66db9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Candidatus_Peribacteria;f__Candidatus_Peribacteria;g__Candidatus_Peribacteria;s__,0.9998039559230788,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peribacteria,Candidatus_Peribacteria,Candidatus_Peribacteria,Unassigned
48dc1b048c5e95fe94bc91c8bfe7117a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__uncultured;s__,0.997283332676314,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,uncultured,Unassigned
23641d2c649e5edce384c6fa08929409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__uncultured;s__,0.9962126024481917,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,Unassigned
ac4c14a29020440608df4032b716b4c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS5_marine_group;s__,0.9877533908574844,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,Unassigned
cb42b3aacab05df536307ec0bf9cb7e1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__,0.9442677013066078,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Unassigned
73b8814aade1650086b13d4be38019e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria,0.9999982507623127,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a73451297aac21a93ece18bf530a9c82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__uncultured;s__,0.9997915421198572,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,uncultured,Unassigned
9f1a90c433fb458f423dd004fa5c512f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae,0.9999691089130248,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned
60119e8941e8405be8c6841183cab562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae,0.990006345398335,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned
b6e5713e4cc23ca7cbede455ca6a88ce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,0.9995652727138862,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
f0877b16215f9ec5b2f68ed88305c705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__,0.9438498056594936,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,Unassigned
5a1a6c54f9301870f80d3e2f194f7161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,0.9839850454804312,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
86cb891dbcba7ba3de7ad49d79d5053e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Kaiserbacteria;f__Candidatus_Kaiserbacteria;g__Candidatus_Kaiserbacteria;s__,0.9998845570691898,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,Unassigned
24ab5071adb5bbd578f98429eb22424b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__uncultured;s__,0.9935225692121286,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,Unassigned
f6ee3ee4726a3b1bb8d3cdcd0beebeb7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria,0.9997965471838663,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
2ad5ba8c33166e0ccc4eb66dd7996dc9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__,0.9429960748345072,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Vibrio,Unassigned
07024f089faa32bb261f515b973a577e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Sva0485;c__Sva0485;o__Sva0485;f__Sva0485;g__Sva0485;s__,0.9669291810244256,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,Unassigned
3957e31193b0ec1434f2062ea85b0f7c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae,0.9999989328341062,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Unassigned,Unassigned
b7d08282b9f6201e15a9736e0ca96f95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina;s__,0.9820543975215168,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Unassigned
8a96e23b17670934910fa35ff1732512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__uncultured;s__,0.997541140180108,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,uncultured,Unassigned
f2510259205d64c3e04dcb5ead0efec2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia,0.9999895810490576,Bacteria,Bacteroidota,Bacteroidia,Unassigned,Unassigned,Unassigned,Unassigned
020c4189f51517aadb5b7243b11249dc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__,0.9268880729050434,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Unassigned
9c98c9bed40ecdc33daceaea0d8c51f0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__,0.9149732978267384,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,Unassigned
df3f15b89215c570f2798306899ca25c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__TPD-58;s__,0.999224472007299,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,TPD-58,Unassigned
77666905a7abea1f38fa6aae7771cbbe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae,0.97331304562723,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,Unassigned,Unassigned
9da666a4f6a628adb4b78175c98be1d3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae,0.999623212284585,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned
7017d99b13760d4b6ca8f3c0cea18307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae,0.9999933166469782,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned
5d5727c1bc6989058f8839c1c08bee78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Planctomycetota;c__vadinHA49;o__vadinHA49;f__vadinHA49;g__vadinHA49;s__,0.9582966072784,Bacteria,Planctomycetota,vadinHA49,vadinHA49,vadinHA49,vadinHA49,Unassigned
b571134f59e06c3362136d61853c2196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__uncultured;s__,0.9956261342182792,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,uncultured,Unassigned
b236759004d30e0c4bb9a7fe8ab99958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Acanthopleuribacterales;f__Acanthopleuribacteraceae;g__Acanthopleuribacter;s__,0.9999370085916234,Bacteria,Acidobacteriota,Holophagae,Acanthopleuribacterales,Acanthopleuribacteraceae,Acanthopleuribacter,Unassigned
df7e33cd249333e38e3f5116dad4dfb0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group;o__BD2-11_terrestrial_group;f__BD2-11_terrestrial_group;g__BD2-11_terrestrial_group;s__,0.9999918143429276,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,Unassigned
54b50ffcae5192eef2fdc7cfa1ec2ee4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Malaciobacter;s__,0.9147297818050284,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Malaciobacter,Unassigned
b6ca381e36c45c3c1403f35780324a13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Latescibacterota;c__Latescibacterota;o__Latescibacterota;f__Latescibacterota;g__Latescibacterota;s__,0.9770464937363046,Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Unassigned
3eed0ff68c4d19ad481384266be67b7a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Planctomycetota;c__OM190;o__OM190;f__OM190;g__OM190;s__,0.9922260751359367,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,Unassigned
10f3a1c43a71dcda372ced3c7a8b836b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__PeM15;f__PeM15;g__PeM15;s__,0.9130888055553696,Bacteria,Actinobacteriota,Actinobacteria,PeM15,PeM15,PeM15,Unassigned
e2851e1ca0ee355e269e3fe96689f4ed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__,0.9744081118539106,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Vibrio,Unassigned
182cba01107e0d25942f917f7ce864bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae,0.9986500846232976,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Unassigned,Unassigned
b3cf9c34eefa88ea6fd3c32929c22f9e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae,0.9993445866784624,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned
d7d98aa4d38a76acb726fa592972d008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__,0.945534416558535,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Vibrio,Unassigned
a47b06e022f0c37b294d9848f9703467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__,0.9679612593510007,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,Unassigned
e86c61f37d69c12185e25f6d7f93765c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,0.9999850107232582,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
783dbd9b4f47ccd799ae9de3cdb90f1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__uncultured;g__uncultured;s__,0.99999088523616,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,uncultured,uncultured,Unassigned
befb1208c83e518983fe13b94faa4b11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Eukaryota;p__Cnidaria;c__Hydrozoa;o__Leptothecata;f__Leptothecata;g__Leptothecata;s__,0.9907345730856626,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Leptothecata,Leptothecata,Unassigned
48b645f529e5a576b3cb0fa082ba5a3f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,d__Eukaryota;p__Arthropoda;c__Maxillopoda,0.9924739053631466,Eukaryota,Arthropoda,Maxillopoda,Unassigned,Unassigned,Unassigned,Unassigned
f157bf2b137635ecbe1642f3b7c33dab,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Eukaryota;p__Chlorophyta;c__Trebouxiophyceae;o__Incertae_Sedis;f__Incertae_Sedis;g__Picochlorum;s__,0.9786642321734508,Eukaryota,Chlorophyta,Trebouxiophyceae,Incertae_Sedis,Incertae_Sedis,Picochlorum,Unassigned
b2dc35d1007ea6d0abd089e66a421659,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae,0.9995657569879328,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Unassigned,Unassigned
036618ea23b5b3955844d1b9bf89d367,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Edaphobaculum;s__,0.9040449614533028,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,Unassigned
0f6e06317278f3159dfaa59fbf090e96,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales,0.9999859537868112,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Unassigned,Unassigned,Unassigned
21f30f61c21bc94985e386e4988ae55a,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__NS11-12_marine_group;g__NS11-12_marine_group;s__,0.9724492494946808,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,Unassigned
2b6b45817cbfab22eb03133c430cb642,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,0.9992545596318008,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
553a3fd0bd6af489d38330265ce49f49,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Terrimicrobiaceae;g__Terrimicrobium;s__,0.9996400687876168,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,Terrimicrobium,Unassigned
72fdd3c6517eb9569187e33e32a12344,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__uncultured;s__,0.9992138449257744,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,uncultured,Unassigned
480202bf95d0eb2fc81b4362ce2d337c,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Marinimicrobia_(SAR406_clade);c__Marinimicrobia_(SAR406_clade);o__Marinimicrobia_(SAR406_clade);f__Marinimicrobia_(SAR406_clade);g__Marinimicrobia_(SAR406_clade);s__,0.9919555240131012,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Unassigned
366097253c991cfca7a0bd735c48c3a1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__hgcI_clade;s__,0.9422803844397114,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,hgcI_clade,Unassigned
3dc2d8632feb187b5b568bbbe5510907,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae,0.999968132575526,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned
65e4908a024eb071dd9b7e4462a1c959,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__uncultured;g__uncultured;s__,0.999459923520417,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,uncultured,uncultured,Unassigned
30417584630f871f59623c1d78a9719a,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria,0.9999999970981728,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
bcc7af28cdb49b916629207185c2fbe5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Eukaryota,0.9999998728065258,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ec265846ee9be937cd6e9acd6a767778,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__NS9_marine_group;g__NS9_marine_group;s__,0.943633710612887,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,Unassigned
df2dd04bc3bcb95d8edc91cbe9594f19,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Eukaryota;p__Chlorophyta;c__Trebouxiophyceae,0.9214521122816508,Eukaryota,Chlorophyta,Trebouxiophyceae,Unassigned,Unassigned,Unassigned,Unassigned
4a442af61f79d8ca2769dcde3f3b796e,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Eukaryota;p__Retaria;c__Foraminifera;o__Tubothalamea;f__Miliolida,0.9685293157089938,Eukaryota,Retaria,Foraminifera,Tubothalamea,Miliolida,Unassigned,Unassigned
a7937cb87f35437b89a775d2995f50c5,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__BD1-7_clade;s__,0.9812434031413628,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,BD1-7_clade,Unassigned
92b1ad4b273c996abb160440ff9dd440,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae,0.9999510578674036,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unassigned,Unassigned
6c75ba54c6cfbb63cedbc655b9596177,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae,0.9997314154230388,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Unassigned,Unassigned
60a2851f338fd484b31c693b3f837ad4,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__Pseudohongiella;s__,0.9393456203353276,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudohongiella,Unassigned
9833d4ebbaad792a979afe9f4e251789,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Woeseiaceae;g__Woeseia;s__,0.9486635417882204,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,Unassigned
949f0bb66ac7c664bfbc1fa25240be10,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__uncultured;g__uncultured;s__,0.9998729929651756,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,uncultured,uncultured,Unassigned
30ac957e1440285580260be96fe08071,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria,0.9999999985891884,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7ad60433939306baec85f62fe3d81ad2,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__NB1-j;c__NB1-j;o__NB1-j;f__NB1-j;g__NB1-j;s__,0.9993792569410648,Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,Unassigned
