Genus,OL-PAMA-1a,OL-PAMA-1b,OL-PAMA-2a,OL-PAMA-2b,OL-PAMA-3a,OL-PAMA-3b,OL-PAMA-4a,OL-PAMA-4b
"=""Latescibacterota""",0.0,0.0,3.195058309814154e-05,0.0011396309268649695,0.003710342487478516,0.001418822184986165,0.002173867161942551,0.002617944320793958
"=""Lautropia""",0.00038585477260639686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Leeuwenhoekiella""",0.0,0.0,0.0,0.0,0.00032456276232416443,0.0,0.0,0.000214361294559784
"=""Legionella""",0.00021899865472254957,0.0,0.0015868789605410299,0.0005645877986303518,0.0,0.00011556017796267407,0.0001582912981997003,0.0
"=""Lenti-02""",0.0,0.0,0.0,0.0,0.00030980990949124786,0.000199020306491272,0.000179396804626327,9.577845076075455e-05
"=""Lentimicrobiaceae""",0.0,0.00044109862965359056,0.0,0.0001254639552511893,5.163498491520798e-05,4.494006920770658e-05,0.0006964817120786814,0.0002326048089904039
"=""Lentimonas""",0.0,0.0,0.0,0.0,0.0015195438417904062,0.0006805210480024139,0.0013507524113041092,0.0002508483234210238
"=""Lentisphaera""",0.0,0.0,0.0,0.0,0.0007966540529774945,0.00025680039547260904,0.001013064308478082,0.0003283832597511585
"=""Lepidodinium""",0.0,0.0,0.0,0.0,0.0005901141133166626,0.0,9.497477891982018e-05,0.0
"=""Leptocylindrus""",0.00038585477260639686,0.0,0.0,0.014156516284175859,0.0007450190680622866,0.0,0.0006648234524387412,0.0
"=""Leptolyngbya_PCC-6306""",0.0002502841768257709,0.0,0.0003408062197135098,0.0,0.0,0.0,0.0,0.0
"=""Leptothecata""",0.0,0.0,0.0,0.0,0.08032928367523069,0.002754184241443732,0.0,0.0985788302258547
"=""Leucocryptos""",0.0,0.0,0.0,0.0,0.00167444879653603,0.001251901927928969,0.002690952069394905,0.0001322654796219944
"=""Lewinella""",0.0,0.0,0.0,0.0,0.0010769582568029093,0.0005906409095870008,0.0010025115552647686,0.0009076148429233408
"=""LiUU-11-161""",0.00045885432418058,0.0,0.0007242132168912083,0.0,0.0,0.0,0.0,0.0
"=""Licmosphenia""",0.0,0.0,0.0,0.0,0.0,8.988013841541316e-05,0.0008864312699183217,0.0
"=""Limibaculum""",0.0,0.0,0.0,0.0,0.0005901141133166626,5.7780088981337034e-05,0.0009814060488381419,0.00035574853139708836
"=""Limimaricola""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003192615025358485
"=""Limnobacter""",0.00038585477260639686,0.0,0.0,0.0,8.85171169974994e-05,2.5680039547260904e-05,0.0004221101285325341,0.0
"=""Limnohabitans""",0.00013557059578062593,0.0,0.00013845252675861335,0.0,0.0,0.0,0.0,0.0
"=""Lineage_IIa""",9.38565663096641e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Lineage_IIb""",0.0,0.0,0.0,0.0,0.00011064639624687424,0.0,0.0,0.0003238223811435035
"=""Lishizhenia""",0.0,0.0,0.0,0.0,8.85171169974994e-05,0.0,0.00018994955783964036,0.0
"=""Litoricola""",0.0,0.0,0.0009052665211140103,0.0,0.0004720912906533301,0.0009565814731354686,0.0013401996580907959,0.0011447805305213996
"=""Litorisediminicola""",0.0,0.0,0.0,4.18213184170631e-05,0.0,0.0,0.0,0.0
"=""Litorivivens""",0.0,0.0,0.0,0.0,0.0004720912906533301,0.0,0.0,0.0
"=""Longivirga""",0.0,0.0,0.0009159167154800575,0.0,0.0,0.0,0.0,0.0
"=""Luminiphilus""",0.0,0.0,0.0,0.0,0.0003761977472393724,0.0005457008403792941,0.0006542706992254279,0.00030557886671288357
"=""Lutaonella""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029645710949757363
"=""Luteibaculum""",0.0,0.0,0.0,0.0,0.00024342207174312333,0.0003274205042275765,0.0,0.0
"=""Luteivirga""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002326048089904039
"=""Luteolibacter""",0.0,0.0,0.00019170349858884923,0.0008991583459668566,0.00010326996983041596,0.0,0.0,0.0
"=""Lutibacter""",0.0,0.0,0.0,0.0,0.0001327756754962491,0.0,0.0,0.0
"=""MAST-11""",0.0,0.0,0.0,0.0,0.0,0.0,0.0002743715835461472,0.0
"=""MAST-12A""",0.0,0.0001960438354015958,0.0,0.0015160227926185373,0.003761977472393724,0.003646565615711048,0.004041704480699015,0.0011356587733060896
"=""MAST-12C""",0.0,0.0,0.0,0.0031575095404882637,0.0,0.0,0.0,0.0
"=""MAST-12D""",0.0,0.0,0.0,0.0,0.0009736882869724933,0.005296508156622561,0.0020155758637428506,0.0014047506111577333
"=""MAST-1C""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010490020797606451
"=""MAST-2""",0.0,0.0,0.0,0.0,0.001224486785132075,0.0,0.0,0.00035574853139708836
"=""MAST-3E""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009441018717845805
"=""MAST-3J""",0.00014599910314836638,0.0,0.0035997656957239468,0.0,0.0003688213208229141,0.0012968419971366755,0.0013824106709440494,0.0014457985186266283
"=""MAST-4""",0.0,0.0,0.0,0.0,0.0002950570566583313,0.0005007607711715876,0.0014246216837973027,0.0009486627503922355
"=""MAST-7""",0.0,0.0,0.0,0.0,0.0,0.0006420009886815226,0.0,0.0
"=""MAST-7D""",0.0,0.0,0.0,0.0,0.0,2.5680039547260904e-05,0.0,0.0
"=""MAST-8""",0.0,0.0,0.0,0.0,0.0,0.0,5.2763766066566766e-05,0.0
"=""MAT-CR-H6-H10""",0.0,0.0,0.0,0.0,0.0002655513509924982,0.0,0.0,0.0
"=""MB-A2-108""",0.00042756880207735866,0.0011958673959497344,0.0010011182704084349,0.0005227664802132888,0.0,0.0,0.0,0.0
"=""MB11C04_marine_group""",0.0,0.0,0.0,0.0,0.0015785552531220725,0.00018618028671764155,0.0012768831388109158,0.0005746707045645273
"=""MBAE14""",0.0,0.0,0.0,0.0,0.00036144489440645584,0.0,0.0,0.0
"=""MBNT15""",0.00012514208841288545,0.001440922190201729,0.0010969700197028596,0.001066443619635109,0.0,0.0,0.0,7.753493633013464e-05
"=""MD2894-B20""",0.0,0.0,0.0,0.0,0.000287680630241873,0.0,0.0,0.0
"=""MD3-55""",0.0,0.0,0.0,0.0,0.0,0.00012840019773630452,0.0001582912981997003,0.0
"=""MM1""",0.0,0.0,0.0,0.0002822938993151759,0.0,0.0,0.0,0.0
"=""MND1""",0.0,0.001676174792683644,0.0003408062197135098,0.0006900517538815411,0.00011802282266333252,0.0,0.0,0.0
"=""MN_122.2a""",0.0,0.0,0.0,0.0005332218098175545,0.0,0.0,0.0,0.0
"=""MSB-3C8""",0.0,0.0,0.0010224186591405292,0.0,0.000390950600072289,0.0,0.0,0.0001687525084832342
"=""MSBL3""",0.0,0.0,0.0,0.0,0.00020653993966083191,0.00010272015818904362,0.0,0.0
"=""MSBL5""",4.171402947096182e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00029645710949757363
"=""MSBL7""",0.0,0.0,0.0,0.0,0.0004794677170697884,0.0003274205042275765,0.0013613051645174226,0.00015963075126792424
"=""MSBL8""",0.0,0.0,0.0,0.0,0.0,3.8520059320891356e-05,3.165825963994006e-05,0.0
"=""MWH-UniP1_aquatic_group""",0.0010949932736127477,0.0022643062988884316,0.0026731987858778423,0.001348737518950285,0.0005679848340672878,0.0008859613643805011,0.0006648234524387412,0.0005290619184879776
"=""Macrodasyida""",0.0,0.0,0.0,0.0,0.0003835741736558307,0.0,0.0,0.0
"=""Magnetococcus""",0.0,0.0,0.0,0.0,0.0,0.0,9.497477891982018e-05,0.0
"=""Magnetospira""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2804393038274894e-05
"=""Magnetospirillum""",0.0,0.0,0.0,8.36426368341262e-05,0.0,0.0,0.0,0.0
"=""Magnetovibrio""",0.0,0.0,0.0,0.0,0.0002950570566583313,0.0,0.0,0.0
"=""Malaciobacter""",0.0,0.0,0.0,0.0,0.000390950600072289,0.0,0.0,0.00030557886671288357
"=""Malonomonas""",0.0,0.0,0.0,0.0,0.00028030420382541476,0.0003274205042275765,0.0005804014267322344,0.0
"=""Margulisbacteria""",0.00015642761051610682,0.0008037797251465428,8.520155492837745e-05,3.1365988812797324e-05,0.00043520915857103866,0.0002439603756989786,0.0006437179460121146,0.00017331338709088918
"=""Maricaulis""",0.0,0.0,0.0,0.0,0.0003319391887406227,0.0,0.0003165825963994006,0.0
"=""Marine_Benthic_Group_D_and_DHVEG-1""",0.0,0.0,0.0,0.0,0.00011064639624687424,0.0,4.2211012853253414e-05,0.0
"=""Marine_Group_II""",0.0,0.0,0.0,0.0,0.0005974905397331209,0.00010272015818904362,0.0010341698149047087,8.665669354544459e-05
"=""Marine_Ichthyosporeans_1""",0.0,0.0,0.0,0.0,7.376426416458282e-05,0.0,0.0,0.0
"=""Marinicaulis""",0.0,0.0,0.0,0.0,0.0,0.0,3.165825963994006e-05,0.0
"=""Marinicella""",0.0,0.0,0.0,0.0,0.0009589354341395768,0.0002439603756989786,0.0007914564909985015,0.00024628744481336885
"=""Marinifilum""",0.0,0.0,0.0,0.0,0.0001696578075785405,0.0,0.00016884405141301366,0.0
"=""Marinimicrobia_(SAR406_clade)""",0.00016685611788384727,0.0,0.0004366579690079344,0.0,0.001121216815301659,0.00026322040535942424,0.0008864312699183217,0.0002326048089904039
"=""Marinobacter""",0.0,0.0,0.0,0.0,0.0002655513509924982,0.00028890044490668514,0.0,6.841317911482468e-05
"=""Marinobacterium""",0.0,0.0,0.0,0.0,0.0,0.0,0.0003482408560393407,0.00015963075126792424
"=""Marinomonas""",0.0,0.0,0.0,0.0,0.0014162738719599903,0.0009180614138145773,0.002057786876596104,0.0009714671434305105
"=""Marinoscillum""",0.0,0.0,0.0,0.0,0.001482661709708115,0.0015536423926092845,0.0014879382030771827,0.00031013974532053854
"=""Maritalea""",0.0,0.0,0.0,0.0,0.0,0.0,0.0003798991156792807,0.0
"=""Massisteria""",0.0,0.0,0.0,0.0015578441110356005,0.0,0.0,0.0,0.00217097821724377
"=""Mesodiniidae""",0.0007195670083740914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Mesoflavibacter""",0.0,0.0,0.0,0.0,0.0006638783774812454,0.00014124021750993497,0.0,0.00022348305177509397
"=""Mesonia""",0.0,0.0,0.0,0.0,0.0002581749245760399,0.0,0.0,0.0
"=""Methanosaeta""",0.00027114119156125186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Methylobacterium-Methylorubrum""",0.0,0.0002548569860220745,0.0,0.0,0.0,0.0,0.0003798991156792807,0.0
"=""Methyloceanibacter""",0.0,0.0,0.0,0.00018819593287678393,0.000966311860556035,0.0006163209491342617,0.0009708532956248285,5.929142189951472e-05
"=""Methylocystis""",0.00031285522103221365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Methyloglobulus""",0.0,0.0,6.390116619628308e-05,0.0,0.0,0.0,0.0,0.0
"=""Methyloligellaceae""",0.0,0.0,0.0,0.0001568299440639866,0.0,0.0,0.0,0.0
"=""Methylomicrobium""",0.0,0.0,0.0007242132168912083,8.36426368341262e-05,0.0,0.0,0.0,0.0
"=""Methylomonas""",0.00041714029470961823,0.0,0.00038340699717769847,0.0006064091170474149,0.0,0.0,0.0,0.0
"=""Methylophaga""",0.0,0.0,0.0,0.0,0.0007523954944787448,0.0,0.000538190413878981,0.0
"=""Methylophilus""",0.0,0.0,0.0,0.0,8.114069058104111e-05,0.0,0.0,0.0
"=""Methylosinus""",0.0,0.0,0.00024495447041908517,0.0,0.0,0.0,0.0,0.0
"=""Methylotenera""",0.0,0.0,0.0,0.0,0.0,0.00043656067230343537,0.00016884405141301366,0.0
"=""Meuniera""",0.0,0.0,0.0,0.0,1.4752852832916565e-05,0.0011235017301926644,0.0,0.0
"=""Micrarchaeales""",0.0,0.0,0.0001065019436604718,2.091065920853155e-05,0.0,0.0,0.0,0.0
"=""Microbulbifer""",0.0001877131326193282,0.0,0.0,0.0,0.00040570345290520557,0.0004943407612847724,0.0,0.00015506987266026927
"=""MidBa8""",0.0,0.0,0.0,0.0,0.0,8.346012852859794e-05,0.0,0.0
"=""Milano-WF1B-44""",0.0,0.0,0.0,0.0,0.0014384031512093651,0.0016756225804587738,0.0012663303855976024,0.00043784434633487794
"=""Miliolida""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3682635822964935e-05
"=""Minorisa""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.473054329185974e-05
"=""Moduliflexaceae""",0.0,0.0,0.0,0.0,0.000390950600072289,0.0,0.0,0.0002736527164592987
"=""Monhysterida""",0.0,0.0,0.0,5.227664802132887e-05,0.0008409126114762442,0.0018939029166104915,0.0017095460205567633,0.0017787426569854418
"=""Monosiga""",0.0,0.0024505479425199475,0.0,0.0,0.0,0.0,0.0,0.0
"=""Motilimonas""",0.0,0.0,0.0,0.0,0.00022866921891020675,0.0,0.0,6.841317911482468e-05
"=""Mucilaginibacter""",0.0,0.0004901095885039895,0.0,0.0,0.0,0.0,0.0,0.0
"=""Muricauda""",0.0,0.0,0.0,0.0,0.0010622054039699928,0.0010272015818904362,0.001044722568118022,0.0006841317911482468
"=""Muriicola""",0.0,0.0,0.0,0.0,0.0010548289775535345,0.0008795413544936859,0.0008758785167050084,0.0005701098259568723
"=""Mychonastes""",0.0,0.0006371424650551864,0.0,0.0,0.0,0.0,0.0,0.0
"=""Mycobacterium""",0.0014704195388514042,0.0017839989021545218,0.0015123275999786997,0.0001672852736682524,0.0,0.0,0.0002743715835461472,0.0
"=""Myrionecta""",0.03962832799741373,0.013781881628732184,0.00706107886468928,5.227664802132887e-05,8.114069058104111e-05,0.0005906409095870008,0.00032713534961271393,0.0
"=""Mytiloida""",0.0,0.0,0.0,0.0,0.0005237262755685381,0.0,0.0,0.0
"=""NB1-j""",0.0,0.0,0.0016188295436391715,0.0014637461445972085,0.0029800762722491463,0.00016692025705719588,0.0010869335809712754,0.0003283832597511585
"=""NRL2""",0.0,0.0,0.0,0.0,0.00014015210191270738,0.0,0.0,0.0
"=""NS10_marine_group""",0.00016685611788384727,0.0,0.0004899089408381703,0.0006273197762559464,0.00014752852832916564,0.0,9.497477891982018e-05,0.0
"=""NS11-12_marine_group""",0.001783274759883618,0.0013723068478111707,0.001182171574631237,0.0010873542788436405,0.0009958175662218682,0.0008923813742673164,0.0018045207994765835,0.00043784434633487794
"=""NS2b_marine_group""",0.0,0.0,0.0,0.0,0.0,0.00023754036581216336,0.0002638188303328338,0.0002508483234210238
"=""NS3a_marine_group""",0.0009489941704643814,0.0,0.0,0.000324115217732239,0.0,0.0,0.0,0.0
"=""NS4_marine_group""",0.0,0.0,0.0,0.0,0.002087528675857694,0.0011042417005322188,0.003229142483273886,0.0007707884846936914
"=""NS5_marine_group""",0.0008342805894192365,0.0009214060263875002,0.0007455136056233026,0.00023001725129384704,0.002161292940022277,0.0022662634900457745,0.004178890272472088,0.0018790819863538511
"=""NS7_marine_group""",0.0,0.0,0.0,0.0,0.0004720912906533301,0.00036594056354846786,0.0002954770899727739,0.00011858284379902944
"=""NS9_marine_group""",0.0013452774504385187,0.0009018016428473407,0.0009265669098461047,0.001066443619635109,0.0030685933892466454,0.001393142145438904,0.004347734323885102,0.002280439303827489
"=""Nakamurella""",0.0,0.0,0.0006283614675967837,0.0,0.0,0.0,0.0,0.0
"=""Nannocystaceae""",0.0,0.0,0.0,0.0,4.42585584987497e-05,0.0,0.0,0.0
"=""Nannocystis""",0.0,0.0,0.0,0.0,0.0,0.0,0.00024271332390620712,0.0
"=""Navicula""",0.0007404240231095724,0.0008527906839969417,0.007700090526652111,0.004338961785770297,0.0513473042849661,0.034135192568196554,0.04803613262700238,0.046352209289597546
"=""Nemertodermatidae""",0.0,0.0,0.0,0.0,0.0,0.00426288656484531,0.0037462273907262404,0.0
"=""Neobodo""",0.0,0.0,0.0,0.0,0.0,0.0,2.1105506426626707e-05,0.0
"=""Neoceratium""",0.0,0.0,0.0,0.0,0.0007081369359799952,0.00028248043501986995,0.001013064308478082,0.00025997008063633376
"=""Neochlamydia""",0.0,0.0,0.0007668139943553969,0.0,0.0,0.0,0.0,0.0
"=""Neorhodella""",0.0,0.0,0.0005644603014005006,0.0,0.00016228138116208222,5.7780088981337034e-05,0.0005170849074523544,0.0
"=""Neptuniibacter""",0.0,0.0,0.0,0.0,2.950570566583313e-05,0.0,0.0,0.0
"=""Neptunitalea""",0.0,0.0,0.0,0.0,0.00011802282266333252,0.0,0.0,5.473054329185974e-05
"=""Neptunomonas""",0.0,0.0,0.0,0.0,0.0,0.00014124021750993497,0.0001371857917730736,0.00024628744481336885
"=""Neritimorpha""",0.0009594226778321218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Nesiotobacter""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420658955741234
"=""Nisaea""",0.0,0.0,0.0,0.0,0.0003024334830747896,0.0,0.0,0.0
"=""Nitriliruptoraceae""",0.0,0.0,0.0,0.0,0.0,0.00012840019773630452,0.0,0.00017787426569854418
"=""Nitrospira""",0.0008759946188901983,0.0003038679448724735,0.0005112093295702646,0.0004495791729834283,0.00011802282266333252,0.0,0.0,0.0
"=""Nitrospirillum""",0.00031285522103221365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Nocardioides""",0.00022942716209029,0.0,0.0004260077746418872,2.091065920853155e-05,0.0005827376869002043,0.00028890044490668514,0.0004115573753192208,0.00020980041595212903
"=""Nonlabens""",0.0,0.0,0.0,0.0,0.00014752852832916564,9.630014830222839e-05,0.00021105506426626706,4.104790746889481e-05
"=""Nordella""",0.0,0.0,0.00035145641407955693,0.0,0.0,0.0,0.0,0.0
"=""Novel_Apicomplexa_Class_2""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001938373408253366
"=""Novel_Clade_10""",0.0005944249199612059,0.0035581956125389637,0.0,0.0,0.0,0.0,0.0,0.0
"=""Novel_Clade_2""",0.004244402498670365,0.0027152071203121017,0.0052079450449970715,0.002875215641173088,0.007914905544859737,0.008153412556255337,0.005561300943416138,0.005888094282482577
"=""Novel_Clade_Gran-4""",0.0,0.0,0.0,0.0,0.0,0.0008025012358519032,0.0,0.003840259787645492
"=""Novosphingobium""",0.0,0.00012742849301103725,0.0,0.00020910659208531548,0.0,0.0,0.0,0.0
"=""OLB12""",0.00022942716209029,0.0,0.0,0.0006900517538815411,0.0,0.0,0.0,0.0
"=""OLB14""",0.0004797113389160609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""OM182_clade""",9.38565663096641e-05,0.0,0.0,6.273197762559465e-05,0.0008925475963914522,0.0008474413050596098,0.0018361790591165236,0.0011812675593826396
"=""OM190""",0.0010637077515095264,0.003764041639710639,0.0022897917887001436,0.002739296356317633,0.006122433925660375,0.004147326386882636,0.005772356007682404,0.004478782792717189
"=""OM27_clade""",0.0005318538757547632,0.0012840871218804525,0.0018531338196922094,0.0016623974070782582,0.0035628139591493504,0.0016306825112510674,0.005540195436989511,0.0024263874192724487
"=""OM43_clade""",0.0019084168482965034,0.0017643945186143623,0.0028542520901006442,0.0017460400439123843,0.001829353751281654,0.0005007607711715876,0.0012768831388109158,0.0003147006239281935
"=""OM60(NOR5)_clade""",0.0,0.0,0.0007668139943553969,0.00048094516179622565,0.003319391887406227,0.0032806250521625804,0.0038623076760726876,0.0015963075126792425
"=""OPB41""",0.00027114119156125186,0.0,0.00023430427605303797,0.0,0.0,0.0002503803855857938,0.000538190413878981,7.297405772247967e-05
"=""Obscuribacteraceae""",0.00038585477260639686,0.0004116920543433512,0.0,5.227664802132887e-05,0.0,0.0,8.442202570650683e-05,0.0
"=""Oceanicaulis""",0.0,0.0,0.0,0.0,0.0001327756754962491,0.0,0.0001371857917730736,0.00014594811544495933
"=""Oceanicella""",0.0,0.0,0.0,0.0,0.0,0.0,0.0003165825963994006,3.192615025358485e-05
"=""Oceanimonas""",0.0,0.0,0.0,0.0,0.0,0.00041730064264298966,0.0,0.0
"=""Oceanococcus""",0.0,0.0,0.0,0.0,0.0002139163660772902,4.494006920770658e-05,0.0,7.753493633013464e-05
"=""Ochrovirga""",0.0,0.0,0.0,0.0,0.00020653993966083191,0.0,0.0,2.2804393038274894e-05
"=""Odontella""",0.0,0.0,0.0,0.0,0.0010474525511370762,0.0029596245578218192,0.0041472320128321475,0.0008300799065932062
"=""Oikopleuridae""",0.0,0.0,0.0,0.0,0.003658707502563308,0.009912495265242708,0.008579388362423756,0.0
"=""Oleibacter""",0.0,0.0,0.0,0.0,0.0,0.0,0.0001371857917730736,0.0
"=""Oleiphilus""",0.0,0.0,0.0,0.0,0.002950570566583313,0.0016114224815906217,0.001910048331609717,0.0008665669354544459
"=""Oleispira""",0.0,0.0,0.0,0.0,0.00011064639624687424,0.0,0.0,0.0
"=""Oltmannsiellopsis""",0.0,0.0,0.0,0.0,4.42585584987497e-05,0.0,0.0,4.104790746889481e-05
"=""Opitutus""",0.0,0.0,0.0,0.0008259710387369961,0.0,0.0,0.0,0.0
"=""Orbiniidae""",0.0,0.0,0.0,0.0,0.0,0.003961146100164994,0.001582912981997003,0.0
"=""Ostreococcus""",0.0,0.0,0.0,0.0,0.00018441066041145705,0.001162021789513556,0.0007809037377851882,0.0
"=""Owenweeksia""",0.0,0.0,0.0,0.0,0.0007155133623964534,4.494006920770658e-05,0.0,8.665669354544459e-05
"=""P.palmC41""",0.0,0.0,0.0,0.0,0.000781901200144578,0.00026322040535942424,0.0006542706992254279,4.560878607654979e-05
"=""P13-46""",0.0,0.0,0.0,0.0,0.00019916351324437363,0.0,0.00016884405141301366,9.121757215309957e-05
"=""P3OB-42""",0.0,0.0,0.0001065019436604718,0.0,0.0007745247737281197,0.0008731213446068707,0.001192461113104409,0.00048345313241142775
"=""P9X2b3D02""",0.0,0.0,0.0004473081633739816,0.0,0.0,0.0,0.0,0.0
"=""PAUC26f""",0.0,0.0,0.0002556046647851323,0.0003136598881279732,0.00039832702648874725,0.00011556017796267407,0.0003798991156792807,0.0
"=""PAUC34f""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012314372240668442
"=""PAUC43f_marine_benthic_group""",0.0,0.0,8.520155492837745e-05,0.0,0.0001327756754962491,0.0003017404646803156,0.0009075367763449484,0.00020980041595212903
"=""PB19""",0.0010949932736127477,0.000793977533376463,0.0013951754619521805,0.0006586857650687438,0.002817794891087064,0.0009309014335882077,0.002511555264768578,0.001094610865837195
"=""PHOS-HE36""",0.0,0.0,0.00041535758027584,0.0,0.0,0.00015408023728356542,0.0003376881028260273,0.0004788922538037728
"=""PLTA13""",0.0003962832799741373,0.0,0.0002236540816869908,0.0,0.00024342207174312333,0.0,0.0,0.00022804393038274894
"=""PS-B29""",0.0,0.0,0.0,0.0,0.0001770342339949988,0.0,0.00010552753213313353,0.0004013573174736381
"=""PS1_clade""",0.0,0.0,0.00029820544224932105,0.0,0.0005974905397331209,0.00039162060309572876,0.000717587218505308,0.00036030941000474333
"=""Paenibacillus""",0.0,0.0,0.0010863198253368124,0.0,0.0,0.0,0.0,0.00012314372240668442
"=""Palleronia-Pseudomaribius""",0.0,0.0,0.0,0.0,3.688213208229141e-05,0.0,0.0,0.0
"=""Paludibacter""",4.171402947096182e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Paludibaculum""",0.0005214253683870228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Parabacteroides""",0.00012514208841288545,0.0,0.00011715213802651899,0.00019865126248104972,2.950570566583313e-05,5.136007909452181e-05,0.0,2.736527164592987e-05
"=""Paracoccus""",0.0,0.0,0.0,0.0,0.000626996245398954,0.0004750807316243267,0.0013824106709440494,0.00023716568759805888
"=""Paradinium""",0.0,0.0,0.0,0.0,0.0,2.5680039547260904e-05,0.0,0.0
"=""Paragymnodinium""",0.0,0.0,0.0,0.0,0.0,0.0017013026200060348,0.0,0.0
"=""Parahaliea""",0.0,0.0,0.0,0.0,0.0006565019510647871,0.0001219801878494893,0.0,0.0002326048089904039
"=""Paralia""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034981938920713687
"=""Paramicrosporidium""",0.0,0.00234272383304907,0.0,0.0,0.0,0.0,0.0,0.0
"=""Paraphysomonas""",0.0,0.0,0.0014271260450503221,0.0,0.001069581830386451,0.004981927672168615,0.000896984023131635,0.002964571094975736
"=""Parcubacteria""",0.0,0.0,0.0,0.0007632390611114015,0.0,0.0,0.0,0.0
"=""Paulinella""",0.00275312594508348,0.004754063008488698,0.0001597529154907077,0.00013591928485545506,0.003002205551498521,0.002157123321969916,0.004569342141364682,0.0
"=""Pav3""",0.0,0.0,0.0,0.0,0.0,0.0,0.0010341698149047087,0.0
"=""PeM15""",0.001512133568322366,0.004048305201042953,0.0037595186112146547,0.0016623974070782582,0.0011728518002168669,0.0007447211468705662,0.0009075367763449484,0.0005655489473492173
"=""Pedinellales""",0.0,0.0,0.0,0.0,5.163498491520798e-05,0.0,0.0002954770899727739,0.0
"=""Pedobacter""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.192615025358485e-05
"=""Pedomicrobium""",0.0007195670083740914,0.00045090082142367036,0.0012460727408275202,0.0,0.0,0.0,0.0001371857917730736,0.0
"=""Pedosphaeraceae""",0.0,0.0004999117802740693,0.0009904680760423879,0.0006064091170474149,6.638783774812455e-05,0.0,0.0,0.0
"=""Pelagibius""",0.0,0.0,0.0,0.0,0.0002507984981595816,0.0,0.0,0.0001915569015215091
"=""Pelagicoccus""",0.0,0.0,0.0,0.0,0.00073026621522937,0.00026322040535942424,0.00024271332390620712,0.00044696610355018793
"=""Pelagostrobilidium""",0.05547965919637922,0.08430865141445627,0.15928430693860163,0.2037220973391186,0.0022940686155185257,0.0019388429858181982,0.001551254722357063,0.0058516072536213375
"=""Pelolinea""",0.0,0.0,0.0,0.0,0.0,0.0,0.000179396804626327,0.0
"=""Peniculia""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007251796986171416
"=""Peredibacter""",6.257104420644273e-05,0.0,0.00041535758027584,0.0,0.003157110506244145,0.001816862797968709,0.004083915493552268,0.001993103951545226
"=""Persicirhabdus""",0.0,0.0,0.0,0.0,0.00073026621522937,0.00114276175985311,0.001255777632384289,0.00039679643886598315
"=""Persicobacter""",0.0,0.0,0.0,0.0,0.0,0.0,0.0005170849074523544,0.00015506987266026927
"=""Phacus""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2804393038274894e-05
"=""Phaeocystidibacter""",0.0,0.0,0.0,0.0,8.85171169974994e-05,0.0,0.0,0.0
"=""Phaeocystis""",0.0,0.0,0.0,0.0,0.0003540684679899976,0.0,0.000179396804626327,0.0
"=""Phaselicystis""",0.00013557059578062593,0.0,0.0002130038873209436,0.0,8.85171169974994e-05,0.0,0.0,0.0
"=""Phenylobacterium""",0.000344140743135435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Phoroniformea""",0.0,0.0,0.0,0.0,0.0,0.0012069618587212624,0.0,0.0
"=""Photobacterium""",0.00010428507367740456,0.0,0.001065019436604718,8.36426368341262e-05,0.0005384791284014546,0.0,7.386927249319348e-05,0.00014138723683730433
"=""Phycisphaera""",0.0,0.0,0.0,0.0,0.0003540684679899976,7.062010875496749e-05,0.0005804014267322344,0.00017331338709088918
"=""Picochlorum""",0.12374466842560825,0.17690015487462996,0.12127376324617924,0.07430602749751686,0.010577795481201177,0.01405340164223853,0.009465819632342078,0.012464881234721057
"=""Pir4_lineage""",0.0,0.0,0.00038340699717769847,0.0,0.001017946845471243,0.0,0.0003904518688925941,0.00011402196519137447
"=""Pirellula""",0.0,0.0,0.0,0.0,0.0,6.420009886815226e-05,0.0,0.0
