Genus,0,1,2,3
Schlesneria,0.9522883160102572,1.046599548702038,-0.9994439323561475,-0.9994439323561475
Sediminibacterium,1.360886799876734,0.5565359016271804,-0.9587113507519571,-0.9587113507519571
Sericytochromatia,-0.9469822989137768,-0.9469822989137768,1.401348947214416,0.4926156506131373
Sinophysis,-0.8834170978593524,-0.8834170978593524,0.2207343212463499,1.5460998744723549
Siphonophorae,-0.9545151531413006,-0.9545151531413006,0.5328498298726227,1.3761804764099788
Skeletonema,-0.9668892472819295,-1.0236048731170622,0.8604790640911694,1.1300150563078226
Sorodiplophrys,-0.5613833986704212,-0.5958894274175524,-0.5746467856952489,1.7319196117832223
Stappiaceae,-0.9838185558459023,-0.9838185558459023,0.7304372259366796,1.2371998857551247
Stellarchytrium,-0.647552450696122,-0.647552450696122,1.7252127158979589,-0.43010781450571484
Subgroup_10,-0.7666083771480894,-1.159420041029269,0.6364686297795484,1.2895597883978103
Sulfurimonas,-1.0983247444623285,-0.8699720062891309,1.2074591615747492,0.760837589176711
Sulfurovum,-0.9999520966579152,-0.9999520966579152,0.9861098143721465,1.013794378943684
Sva0081_sediment_group,-0.9979704681282434,-0.9979704681282434,0.907915543289067,1.0880253929674197
Sva0485,-0.9373157164921304,-1.0349532262522838,1.2156869444908251,0.7565819982535891
Sva0996_marine_group,-0.9352378718292501,-0.9352378718292501,1.4358976826714929,0.4345780609870073
Syndiniales_Group_I,-0.9635631930246908,-0.9635631930246908,0.5852882320556565,1.3418381539937254
Syndiniales_Group_III,-0.7891090227769881,-0.7891090227769881,-0.07957613327432443,1.6577941788283008
Synechococcus_CC9902,-0.9912838389572763,-1.0085106707812361,1.018248507583408,0.9815460021551042
TRA3-20,0.7766912683227608,1.20070732385017,-0.9886992960864655,-0.9886992960864655
Teleaulax,1.6791569236181643,-0.160510524829386,-0.7317102042008711,-0.7869361945879073
Telonema,-0.7253444325214831,-0.7253444325214831,-0.2481805586421625,1.6988694236851285
Tenacibaculum,-0.9693330060232412,-0.9693330060232412,0.6217886968080081,1.3168773152384745
Tetranephris,-0.5773502691896257,1.7320508075688772,-0.5773502691896257,-0.5773502691896257
Tetraselmis,-0.8189364899033222,-0.8189364899033222,1.6305312477779965,0.007341732028647723
