Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,SampleID,Count
91adb391708e68da337b206f28861aa5,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,Unassigned,OL-PAMA-3b,21.0
5b490981b35338694f43b07319709673,Eukaryota,Diatomea,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,21.0
ee698d6f197289b0094b37eec6f6e024,Eukaryota,Labyrinthulomycetes,Labyrinthulomycetes,Labyrinthulomycetes,Thraustochytriaceae,Unassigned,Unassigned,OL-PAMA-3b,21.0
d7b808f4734e980f24e05650bd7258ea,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Unassigned,Unassigned,OL-PAMA-3b,20.0
7f83ef770139349160ac968d24c96b6c,Bacteria,Actinobacteriota,Actinobacteria,Nitriliruptorales,Nitriliruptoraceae,Nitriliruptoraceae,Unassigned,OL-PAMA-3b,20.0
8db749065bf6a528d259ffe7f7657d12,Bacteria,Desulfobacterota,Desulfobacteria,Desulfatiglandales,Desulfatiglandaceae,Desulfatiglans,Unassigned,OL-PAMA-3b,20.0
daf870688b68ab4e10bc371b63713674,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,Unassigned,OL-PAMA-3b,20.0
e4d8c7f3a275ec9b3b4a5a727b1b4e24,Bacteria,Bacteroidota,Bacteroidia,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,20.0
df8b65c39e5bcd370b742fd1bd421c74,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,Unassigned,OL-PAMA-3b,20.0
4eccd83779d5e907c7ec6c3280668b57,Bacteria,Bdellovibrionota,Oligoflexia,Silvanigrellales,Silvanigrellaceae,Silvanigrella,Unassigned,OL-PAMA-3b,20.0
ae8aaaae6d017f9e040df13742359adc,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Candidatus_Electrothrix,Unassigned,OL-PAMA-3b,20.0
ac522ae5f04c7628a1d244a2bc949a9f,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,20.0
93d4dfda6ec9a317fabc5f92ca10a658,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Melioribacteraceae,IheB3-7,Unassigned,OL-PAMA-3b,20.0
93582203ae6ddfd1a3348034eba7b72c,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,uncultured,Unassigned,OL-PAMA-3b,20.0
f0e95d59c2e714595bed3a133e6d514c,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,Unassigned,OL-PAMA-3b,20.0
ff374a34970dd9547754c5ea04644d7e,Bacteria,Proteobacteria,Gammaproteobacteria,BD7-8,BD7-8,BD7-8,Unassigned,OL-PAMA-3b,20.0
c305200c5b1fe0775963c85caae0c34a,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,Unassigned,OL-PAMA-3b,20.0
95b1fbb02e047d14fbe0b33bd6847887,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Portibacter,Unassigned,OL-PAMA-3b,20.0
1b0b7e1a0bd4173ec7e1597d9b35949c,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Unassigned,Unassigned,OL-PAMA-3b,20.0
1083f74dc61d5a52c384222d496ea6b5,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,uncultured,Unassigned,OL-PAMA-3b,20.0
ffc879c245b4096092a037b9f381df30,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Ectothiorhodospiraceae,Thiogranum,Unassigned,OL-PAMA-3b,20.0
9600f34403938216f99c8cba74e02fd2,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,Unassigned,OL-PAMA-3b,20.0
139b0efbd659713c2c0f011d8c28c36c,Bacteria,Actinobacteriota,Actinobacteria,PeM15,PeM15,PeM15,Unassigned,OL-PAMA-3b,20.0
8e9d6acb262ff7c3b78397e09e19e53b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,Unassigned,OL-PAMA-3b,20.0
252cda95bb8c27582da4694777bd8515,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,20.0
7639edecd4ce278a93ad9d906b3added,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,uncultured,Unassigned,OL-PAMA-3b,20.0
67a31a122397bac9281df95d1cff99f7,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Thaumasiovibrio,Unassigned,OL-PAMA-3b,20.0
6d1e6faa9044ffd0230e8ddbff26bc6f,Bacteria,Bacteroidota,Bacteroidia,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,20.0
1010fed7a149e6addfd64f84c064cbd2,Eukaryota,Arthropoda,Maxillopoda,Calanoida,Calanoida,Calanoida,Unassigned,OL-PAMA-3b,19.0
179fd06b9fde7ebdbc4aac62b3be871b,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Portibacter,Unassigned,OL-PAMA-3b,19.0
ce14b904ca5ffceee6964b9d47e4c74a,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Campbellbacteria,Candidatus_Campbellbacteria,Candidatus_Campbellbacteria,Unassigned,OL-PAMA-3b,19.0
469cc8dc1488a701a7a5e1e01c2af243,Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,Sumerlaea,Unassigned,OL-PAMA-3b,19.0
81a8de073baf58845719af400cfb4b9a,Bacteria,Latescibacterota,Latescibacteria,Latescibacterales,Latescibacteraceae,Latescibacteraceae,Unassigned,OL-PAMA-3b,19.0
955f7b757a337b00915d2864e3627ecc,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,Unassigned,OL-PAMA-3b,19.0
b4fc199f02f937b91e403df17d15bb51,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Cyclobacterium,Unassigned,OL-PAMA-3b,19.0
9766923020cdf61fa5ca48690525419e,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,19.0
faa8cc6a72dbbbd60cf00a22a233c090,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calorithrix,Unassigned,OL-PAMA-3b,19.0
51226a6d61fdc6d7c4945af28c283e14,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,Unassigned,OL-PAMA-3b,19.0
d6b8bc4ac4a8458505d9d4c85823b761,Bacteria,Chloroflexi,Anaerolineae,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,19.0
108b39a49136c6ad74bbbee4bee61d51,Bacteria,Sumerlaeota,Sumerlaeia,uncultured,uncultured,uncultured,Unassigned,OL-PAMA-3b,19.0
d32ff595a589bb2c7562545262896735,Bacteria,Bacteroidota,Bacteroidia,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,19.0
4c7b6b0d4c0df3ab3d21e307ba7bcadc,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Unassigned,Unassigned,OL-PAMA-3b,19.0
853f2537ce80cd11c2aa6e0a3ab36cb9,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Unassigned,Unassigned,OL-PAMA-3b,19.0
ecf24fa744b61f767bb7890af00b884b,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,19.0
3abf7afef0c742cd6c60ab3ad7fd5694,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,Unassigned,OL-PAMA-3b,19.0
f717bd3d1d7b93894a05b9bf7c6af44b,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,uncultured,Unassigned,OL-PAMA-3b,19.0
b3bd3223d4dbb5f00b6fc0f0155bc8c3,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pseudoalteromonadaceae,Unassigned,Unassigned,OL-PAMA-3b,19.0
f659c4c4731ab5c9ffb8699561e90b9b,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudohongiella,Unassigned,OL-PAMA-3b,19.0
61c1f8bb40ad39afc197210a9b33f456,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,uncultured,Unassigned,OL-PAMA-3b,19.0
aed458e18b4b04760c8ccb403fffb9e1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Parahaliea,Unassigned,OL-PAMA-3b,19.0
6bfe24cee401522ee2e1b478d2c290ef,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,OM182_clade,OM182_clade,Unassigned,OL-PAMA-3b,19.0
9e52be40bba70023f17a8a8a99e2dd16,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,SG8-4,SG8-4,Unassigned,OL-PAMA-3b,19.0
dba18df7a2e72c62fe0439fab2337189,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,19.0
a71ef00ae84e3cdd65425dc9583bbd8b,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,Thiomicrorhabdus,Unassigned,OL-PAMA-3b,19.0
fff6c74e1034346c750e1967fe7bf617,Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Unassigned,OL-PAMA-3b,19.0
a989a5920f6077c5f69810a64a555d53,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,19.0
9cc4fdb2bb7488d8614abee7a33d5df0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unassigned,OL-PAMA-3b,19.0
a3ce5b4be805c52c264621abc5778fca,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unassigned,OL-PAMA-3b,19.0
1fc66019a8914c52675f9550daf60f2f,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,uncultured,Unassigned,OL-PAMA-3b,19.0
b71a1cabc867dfeeb81aed3e1f29bc7c,Eukaryota,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendrales,Tetraselmis,Unassigned,OL-PAMA-3b,19.0
15ba967ca40d89ee0b39c2c96e299348,Eukaryota,Diatomea,Coscinodiscophytina,Coscinodiscophytina,Coscinodiscophytina,Coscinodiscophytina,Unassigned,OL-PAMA-3b,10.0
18ab61b100f34efbb565f92ed324e9c8,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Unassigned,Unassigned,OL-PAMA-3b,18.0
490fa17332f1bc16759d82405250b453,Eukaryota,Arthropoda,Maxillopoda,Calanoida,Calanoida,Calanoida,Unassigned,OL-PAMA-3b,18.0
25e45fcbffe69e6584cd6cb48f6757b5,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Unassigned,Unassigned,OL-PAMA-3b,18.0
6d6856ae94887886723ce6dc051d5c5f,Bacteria,Proteobacteria,Gammaproteobacteria,pItb-vmat-80,pItb-vmat-80,pItb-vmat-80,Unassigned,OL-PAMA-3b,18.0
43bcdd13af8b47afe10b0c0558d06723,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,uncultured,uncultured,Unassigned,OL-PAMA-3b,18.0
8bf65e3300079ef904542ec7b5b72a36,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales,Unassigned,OL-PAMA-3b,18.0
a22325a75aa1d176c6d904f8a2eb33f1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Unassigned,Unassigned,OL-PAMA-3b,18.0
62cf24a82ea7108c460ac9e1d581bbd5,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,Unassigned,OL-PAMA-3b,18.0
5c405ad69e4328dcaaff01f438761494,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,OM182_clade,OM182_clade,Unassigned,OL-PAMA-3b,18.0
9f39403be9810f969db8673f7dc7da72,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,Unassigned,OL-PAMA-3b,18.0
87378718eeb2a6ef418a529ceefeedf3,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007,Unassigned,OL-PAMA-3b,18.0
c726a3faedceba52581853b780912b59,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,uncultured,Unassigned,OL-PAMA-3b,18.0
87aab2de874a4303e5ebb29da26e6918,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,Unassigned,OL-PAMA-3b,18.0
f335a825b5002f17d4c638b2e75a01de,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Taeseokella,Unassigned,OL-PAMA-3b,18.0
0b222bccf6ec2d606cf5a9ae5ac060e3,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Portibacter,Unassigned,OL-PAMA-3b,18.0
e150fabd4d7d5723a4b4f1d4f9170826,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Unassigned,OL-PAMA-3b,18.0
7d87c5573064995dfd691c529f1ab531,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pseudoalteromonadaceae,Unassigned,Unassigned,OL-PAMA-3b,18.0
9430a64c68a3ee6e964fab930f0d7416,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19,Unassigned,OL-PAMA-3b,18.0
48a8fae8a2eef9767effc7673cb13ecd,Bacteria,Acidobacteriota,Acidobacteriae,PAUC26f,PAUC26f,PAUC26f,Unassigned,OL-PAMA-3b,18.0
55abcbb3b9c4d66088408b1965c191fd,Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22,Subgroup_22,Subgroup_22,Unassigned,OL-PAMA-3b,18.0
bb800964c29f6b95292f2e68c5b50f3b,Bacteria,Acidobacteriota,Holophagae,Acanthopleuribacterales,Acanthopleuribacteraceae,Acanthopleuribacter,Unassigned,OL-PAMA-3b,18.0
9fcbaf3ded7cd0956c17065f04b2090d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2,Unassigned,OL-PAMA-3b,18.0
17820866ad7af8a8b925147c16732b18,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Actibacter,Unassigned,OL-PAMA-3b,18.0
954f0dae3a6202b872ca6c16fbc2390c,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Unassigned,OL-PAMA-3b,18.0
f99c9dafb8af277c5453e33105fff1e1,Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,Unassigned,OL-PAMA-3b,18.0
51a5f4b78f2b87a9c74e2fff8a8ec5a4,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,18.0
f317dc6b8c38f421b3ada3da38439488,Eukaryota,Protalveolata,Syndiniales,Syndiniales,Syndiniales,Amoebophrya,Unassigned,OL-PAMA-3b,18.0
6812670c7a7c4a4763cf66a7c462441d,Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Colpodea,Aristerostoma,Unassigned,OL-PAMA-3b,18.0
87cc495da5856bb8f2e4038575c8039b,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,17.0
3087d9b4b000e53c1c917be7a4b55187,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Chlamydiaceae,uncultured,Unassigned,OL-PAMA-3b,17.0
97b7b7b357998c74ef233d891a55f73f,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,17.0
e8d3c16cc21fca7186bc4f3a3414624b,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,Unassigned,OL-PAMA-3b,17.0
3ee7e08f10c947913f1cf00e4fc9e40d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Stappiaceae,Unassigned,OL-PAMA-3b,17.0
76ca1a016392446ac2119fe4dbdaf59e,Bacteria,Bacteroidota,Bacteroidia,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,17.0
49064180eabd18c6e8ddfc7424672ff8,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospira,Unassigned,OL-PAMA-3b,17.0
186f50a2f5c02e94aaaa9d5a0595d512,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,Unassigned,OL-PAMA-3b,17.0
c0a6e5ea24b1f4a102a8f0a8149ae3b8,Bacteria,Latescibacterota,Latescibacteria,Latescibacterales,Latescibacteraceae,Latescibacteraceae,Unassigned,OL-PAMA-3b,17.0
cfb643b84a9f65dd37208d6113676296,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Cerasicoccus,Unassigned,OL-PAMA-3b,17.0
c8d7f721440a0fb91e6d97925537460c,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Gilvimarinus,Unassigned,OL-PAMA-3b,17.0
86a2eb44026296356cffae3379289aa7,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Unassigned,Unassigned,OL-PAMA-3b,17.0
db14b0c149973d8ca4c38c76c749e16e,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Litoricolaceae,Litoricola,Unassigned,OL-PAMA-3b,17.0
66ed55d910c1563863e0b774c746ceef,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,17.0
c0ace186ac3facd0e05c0a28ba325a94,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Epulopiscium,Unassigned,OL-PAMA-3b,17.0
4396f9ff12b183d5ecaca63f6652c8cd,Bacteria,Planctomycetota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,17.0
ab6cef2c3c8fee1c10ed0c2e83a5bb17,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,Unassigned,OL-PAMA-3b,17.0
d25c312e2301122e57259c9d212de81e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,Unassigned,OL-PAMA-3b,17.0
82145c7a3c1b9345e1866ff0b70c33cc,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Unassigned,Unassigned,OL-PAMA-3b,17.0
3acea5a1c46dae37a5d31838bfd60b9a,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,Unassigned,OL-PAMA-3b,17.0
863d328937353d5119c970e27ea8a53a,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Cyanobium_PCC-6307,Unassigned,OL-PAMA-3b,17.0
bce8c3912ff726f6cd7b695a4ae63d4c,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,uncultured,Unassigned,OL-PAMA-3b,17.0
6a804898e396025af5cc0a4b86ee17fc,Bacteria,Planctomycetota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,17.0
6b96e9c8fc8fd9c9b0533836bddf7366,Eukaryota,Arthropoda,Maxillopoda,Calanoida,Calanoida,Calanoida,Unassigned,OL-PAMA-3b,17.0
0196f9bafd787405835593f20c54343d,Eukaryota,Dinoflagellata,Dinophyceae,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,17.0
6d0d98b9daa3843300f2dea916fd3ac1,Eukaryota,Protalveolata,Syndiniales,Syndiniales,Syndiniales_Group_I,Syndiniales_Group_I,Unassigned,OL-PAMA-3b,16.0
c529cf38489d0ab81884a4b73ff2f861,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,16.0
a51aadb9dfe19aa57cf55bd7e3f52c4c,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,Unassigned,OL-PAMA-3b,16.0
9be735d632855ab478f11a5e55d3eee8,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,DEV008,Unassigned,OL-PAMA-3b,16.0
94cf39317e8c4aa101b889c114f842a4,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,uncultured,Unassigned,OL-PAMA-3b,16.0
42d59242fd504e104faac7021fd1505f,Bacteria,Verrucomicrobiota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,R76-B128,Unassigned,OL-PAMA-3b,16.0
39f29c2b2874982603e9afabe8ee9982,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,endosymbionts,Unassigned,OL-PAMA-3b,16.0
fea6f14f121230b3ade6ce69f4d9d6ec,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,Unassigned,OL-PAMA-3b,16.0
6b26052570aeca64f8a1a718c720c0c6,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,Unassigned,OL-PAMA-3b,16.0
03f335b5c9247b8c130be51e729ae005,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,Desulfosarcina,Unassigned,OL-PAMA-3b,16.0
8680672aecece3672ede73537f06fec8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned,OL-PAMA-3b,16.0
c5153d9613f2e00d300fb66b4b528be2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ahrensia,Unassigned,OL-PAMA-3b,16.0
b4810643690a48422d53fc391d1a8511,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,UBA10353_marine_group,UBA10353_marine_group,Unassigned,OL-PAMA-3b,16.0
bc66471a7d2fbe05f9de635306eba498,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,16.0
ae5745f7123b19f7c09531286e7c0de0,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,Unassigned,OL-PAMA-3b,16.0
5c061b3973a212e80c7c59ae8e720d1b,Bacteria,Patescibacteria,Parcubacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,16.0
786e4565a09e0d65d3dbaf1b5ad88a2e,Bacteria,Acidobacteriota,Subgroup_18,Subgroup_18,Subgroup_18,Subgroup_18,Unassigned,OL-PAMA-3b,16.0
ff1ccdc1ffdeecbf50532f2a73bd053e,Bacteria,Verrucomicrobiota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,MSBL3,Unassigned,OL-PAMA-3b,16.0
b127efc517f6cb2d7d4be42ef16a1f84,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Unassigned,Unassigned,OL-PAMA-3b,16.0
c78cf1843b606b7e77dd0a569cbcbd3d,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Portibacter,Unassigned,OL-PAMA-3b,7.0
112c4430409417388a02e7e9222ab627,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Unassigned,Unassigned,OL-PAMA-3b,16.0
f039d74a82b9a724a468945ad0b8a42b,Bacteria,Verrucomicrobiota,Lentisphaeria,SS1-B-02-17,SS1-B-02-17,SS1-B-02-17,Unassigned,OL-PAMA-3b,16.0
17fdbb09f451b4f65ae5f0ae872ff37c,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,uncultured,Unassigned,OL-PAMA-3b,16.0
609a32f56b365539addb75ee8cf2bd75,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,Unassigned,OL-PAMA-3b,16.0
697d4f8c81d769e539c7dd7604dc2d65,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned,OL-PAMA-3b,16.0
7deb1212bd20cfcb156b5460753fd5ae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned,OL-PAMA-3b,16.0
1e30ce1d27100b6b33b00d2c4eec6f24,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,KI89A_clade,KI89A_clade,Unassigned,OL-PAMA-3b,16.0
6fbe758b4718e308a7afd008c1cd19e1,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-3b,16.0
7c3fbdd13755466925ae9d8de7f5a640,Bacteria,Patescibacteria,ABY1,Candidatus_Falkowbacteria,Candidatus_Falkowbacteria,Candidatus_Falkowbacteria,Unassigned,OL-PAMA-3b,16.0
9c1b91e7e5d740c1aa68faa94eb1091c,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,Unassigned,OL-PAMA-3b,16.0
9fa61cafd614887a5ef52cec64f85c50,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,Unassigned,OL-PAMA-3b,16.0
328edeb69391f1444395e64206daec30,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,Unassigned,OL-PAMA-3b,16.0
db00374b6ccefa5a8c2987814898a0ea,Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Unassigned,OL-PAMA-3b,16.0
e93a87c45156757c364f2291ca6e6887,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Persicirhabdus,Unassigned,OL-PAMA-3b,16.0
50d51d40fbe2f3085c2d9aab3c9feffb,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Unassigned,Unassigned,OL-PAMA-3b,16.0
41ab05aac58e2d1c996aa7782476c6a5,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Unassigned,Unassigned,OL-PAMA-3b,16.0
33a1bdafc2a2ed3e142c89edc376cdb5,Eukaryota,Labyrinthulomycetes,Labyrinthulomycetes,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,Unassigned,OL-PAMA-3b,16.0
9fc6b5797f3196d33b3312ab5233cd64,Eukaryota,Labyrinthulomycetes,Labyrinthulomycetes,Labyrinthulomycetes,Incertae_Sedis,Stellarchytrium,Unassigned,OL-PAMA-3b,16.0
