genus,1000_1_nt_rpm,1000_2_nt_rpm,1000_3_nt_rpm,1000_4_nt_rpm,1000_5_nt_rpm,10000_1_nt_rpm,10000_2_nt_rpm,10000_3_nt_rpm,10000_4_nt_rpm,10000_5_nt_rpm,100000_1_nt_rpm,100000_2_nt_rpm,100000_3_nt_rpm,100000_4_nt_rpm,100000_5_nt_rpm,1000000_1_nt_rpm,1000000_2_nt_rpm,1000000_3_nt_rpm,1000000_4_nt_rpm,1000000_5_nt_rpm,10000000_1_nt_rpm,10000000_2_nt_rpm,10000000_3_nt_rpm,10000000_4_nt_rpm,10000000_5_nt_rpm
Exephanes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,3e-05,2e-05,2e-05,1.000010000100001e-05,1.6000128001024008e-05,1.100011000110001e-05,1.1000088000704003e-05,1.4000084000504005e-05,1.3000104000832009e-05,1.5126731620315546e-05,1.2375151595212584e-05,1.3758400463319606e-05,1.0310718582661764e-05,1.2376009874240666e-05
Exercitatus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exidia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exiguobacterium,0.0,0.0,0.0,0.001,0.0,0.0,0.0003,0.0001,0.0001,0.0,0.00014000140001400014,7.000000000000001e-05,0.00012000000000000002,0.00017,0.0001100011000110001,0.00011500092000736005,9.40009400094001e-05,0.00012200097600780806,7.500045000270001e-05,0.00010000080000640005,8.182186649170682e-05,9.762619591778815e-05,7.704704259458981e-05,7.767407998938528e-05,8.525695691143571e-05
Exilibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exilispira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exobasidium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.0000080000640005e-06,2.000020000200002e-06,1.0000080000640005e-06,2.000012000072001e-06,0.0,0.0,0.0,1.3758400463319607e-06,2.062143716532353e-06,6.875561041244814e-07
Exocarpos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exocentrus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exogone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,0.0,1.3750168439125092e-06,1.3758400463319607e-06,1.3747624776882351e-06,0.0
Exophiala,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,4.000032000256002e-06,2.000020000200002e-06,6.000048000384004e-06,1.0000060000360005e-06,4.000032000256002e-06,5.500629680114744e-06,6.187575797606291e-06,5.503360185327843e-06,3.436906194220588e-06,6.188004937120334e-06
Exserohilum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,4.000032000256002e-06,2.000020000200002e-06,1.0000080000640005e-06,3.0000180001080015e-06,1.0000080000640005e-06,3.437893550071715e-06,3.437542109781273e-06,2.063760069497941e-06,2.062143716532353e-06,4.125336624746888e-06
Extensimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Extubocellulus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Ezakiella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1.000010000100001e-06,0.0,4.000024000144001e-06,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Fabriciana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,1.000010000100001e-05,3.000024000192002e-06,1.000010000100001e-06,5.000040000320002e-06,3.000018000108001e-06,3.000024000192002e-06,1.375157420028686e-06,3.437542109781273e-06,1.3758400463319607e-06,1.3747624776882351e-06,2.0626683123734445e-06
Facilibium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facklamia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fadolivirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1.0000080000640005e-06,3.000030000300003e-06,0.0,0.0,1.0000080000640005e-06,0.0,6.875084219562546e-07,6.879200231659802e-07,1.3747624776882351e-06,6.875561041244814e-07
Faecalibacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Faecalibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,3e-05,1e-05,1e-05,2.000020000200002e-05,1.6000128001024008e-05,1.800018000180002e-05,2.000016000128001e-05,1.7000102000612004e-05,2.3000184001472008e-05,2.200251872045897e-05,1.5125185283037602e-05,1.3758400463319606e-05,1.6497149732258823e-05,2.200179533198341e-05
Faecalibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,3.0000000000000004e-05,0.0,4.000040000400004e-05,6.000048000384003e-06,4.000040000400004e-06,8.000064000512004e-06,8.000048000288002e-06,4.000032000256002e-06,9.626101940200802e-06,5.500067375650037e-06,1.0318800347489704e-05,4.8116686719088236e-06,3.4377805206224074e-06
Faecalibaculum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.000010000100001e-06,0.0,0.0,1.0000080000640005e-06,0.0,6.875084219562546e-07,0.0,6.873812388441177e-07,0.0
Faecalicatena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1.0000080000640005e-06,1.000010000100001e-06,1.0000080000640005e-06,0.0,1.0000080000640005e-06,1.375157420028686e-06,6.875084219562546e-07,1.3758400463319607e-06,6.873812388441177e-07,6.875561041244814e-07
Faecalicoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faecalimicrobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faecalimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faecalispora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faecalitalea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Faecousia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fagus,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,1e-05,1e-05,0.0,4.000032000256002e-06,5.000050000500004e-06,4.000032000256002e-06,2.000012000072001e-06,3.000024000192002e-06,3.437893550071715e-06,0.0,2.063760069497941e-06,4.124287433064706e-06,3.437780520622407e-06
Falcaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000300003000036e-05,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,2.000012000072001e-06,1.0000080000640005e-06,0.0,6.875084219562546e-07,1.3758400463319607e-06,1.3747624776882351e-06,1.375112208248963e-06
Falcatimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falcicyclidium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fallacia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,2.000016000128001e-06,0.0,0.0,1.375157420028686e-06,0.0,6.879200231659802e-07,0.0,6.875561041244814e-07
Falseniella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falsibacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falsigemmobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falsihalocynthiibacter,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,6.000060000600007e-05,0.00012,3e-05,2e-05,0.000120001200012,8.600068800550404e-05,8.800088000880008e-05,6.800054400435204e-05,7.400044400266402e-05,5.400043200345603e-05,7.35709219715347e-05,7.493841799323176e-05,5.64094418996104e-05,7.698669875054116e-05,8.731962522380915e-05
Falsirhodobacter,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,6.000060000600007e-05,3e-05,3e-05,2e-05,1.000010000100001e-05,3.0000240001920018e-05,3.600036000360004e-05,2.800022400179201e-05,5.0000300001800016e-05,3.0000240001920018e-05,3.781682905078886e-05,3.162538740998771e-05,2.958056099613716e-05,2.887001203145294e-05,3.3690249102099595e-05
Falsiroseicyclus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falsiroseomonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falsiruegeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falsochrobactrum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fangia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fannia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fannyhessea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fasciola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fasciolopsis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fastidiosibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fastidiosipila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,1.375157420028686e-06,0.0,0.0,6.873812388441177e-07,1.375112208248963e-06
Faunimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Favella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000012000072001e-06,0.0,0.0,0.0,0.0,0.0,0.0
Felixounavirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fennellomyces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fenollaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fergusonina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Ferirhizobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fermentimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,2e-05,0.0,0.0,5.000040000320002e-06,3.000030000300003e-06,5.000040000320002e-06,9.000054000324003e-06,3.000024000192002e-06,4.813050970100402e-06,4.125050531737528e-06,3.439600115829901e-06,5.499049910752941e-06,4.81289272887137e-06
Ferozepurvirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferranicluibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferribacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000300003000036e-05,2e-05,1e-05,0.0,1.000010000100001e-05,1.9000152001216007e-05,2.000020000200002e-05,2.000016000128001e-05,2.2000132000792003e-05,1.6000128001024008e-05,2.1314940010444632e-05,1.8562727392818876e-05,2.3389280787643336e-05,2.7495249553764704e-05,1.5813790394863074e-05
Ferrigenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1e-05,0.0,8.000064000512004e-06,7.000070000700008e-06,4.000032000256002e-06,1.000006000036e-05,4.000032000256002e-06,7.563365810157775e-06,2.7500336878250184e-06,7.567120254825783e-06,2.7495249553764707e-06,3.437780520622407e-06
Ferrimicrobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferrimonas,0.0,0.0,0.0,0.001,0.001,0.0,0.0001,0.0001,0.0,0.0,9.00009000090001e-05,4e-05,5e-05,2e-05,3.0000300003000036e-05,4.7000376003008016e-05,5.1000510005100055e-05,4.300034400275202e-05,5.100030600183601e-05,4.200033600268802e-05,4.469261615093229e-05,3.5750437941725244e-05,4.8154401621618625e-05,4.1242874330647056e-05,5.1566707809336106e-05
Ferriphaselus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,3.0000300003000036e-05,0.0,0.0,0.0,3.0000300003000036e-05,1.0000080000640005e-06,7.000070000700008e-06,8.000064000512004e-06,6.000036000216002e-06,5.000040000320002e-06,8.250944520172116e-06,3.437542109781273e-06,2.063760069497941e-06,6.873812388441176e-06,6.875561041244815e-06
Ferrithrix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferroacidibacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferroglobus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferroplasma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,0.0,0.0,2.000016000128001e-06,2.750314840057372e-06,0.0,0.0,1.3747624776882351e-06,0.0
Ferrovibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,2.000020000200002e-05,1.5000120000960009e-05,1.4000140001400014e-05,1.4000112000896006e-05,1.8000108000648007e-05,2.9000232001856017e-05,6.87578710014343e-06,9.625117907387564e-06,9.630880324323725e-06,9.623337343817644e-06,1.1000897665991705e-05
Ferrovum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,3.000024000192002e-06,4.000040000400004e-06,3.000024000192002e-06,3.000018000108001e-06,3.000024000192002e-06,5.500629680114744e-06,3.437542109781273e-06,6.191280208493823e-06,5.499049910752941e-06,4.81289272887137e-06
Ferruginibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,1e-05,1.000010000100001e-05,1.6000128001024008e-05,1.5000150001500016e-05,1.700013600108801e-05,2.1000126000756e-05,2.9000232001856017e-05,1.375157420028686e-05,1.7875218970862622e-05,1.8573840625481472e-05,1.5122387254570588e-05,1.2376009874240668e-05
Ferruginivarius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertoeibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,0.0,0.0,0.0
Fervidibacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000032000256002e-06,0.0,1.0000080000640005e-06,0.0,2.000016000128001e-06,6.87578710014343e-07,0.0,1.3758400463319607e-06,0.0,6.875561041244814e-07
Fervidicella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fervidicoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fervidicola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fervidobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.0000080000640005e-06,3.0000300003000026e-06,2.000016000128001e-06,0.0,1.0000080000640005e-06,0.0,5.500067375650037e-06,2.0637600694979405e-06,2.062143716532353e-06,6.875561041244814e-07
Fibrella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,3e-05,1e-05,0.0,1.000010000100001e-05,1.1000088000704005e-05,1.3000130001300012e-05,4.000032000256002e-06,1.3000078000468004e-05,1.4000112000896006e-05,1.100125936022949e-05,8.937609485431311e-06,9.630880324323725e-06,1.443500601572647e-05,1.375112208248963e-05
Fibrisoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fibrivirga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fibrobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,2.000020000200002e-06,0.0,1.0000060000360005e-06,2.000016000128001e-06,6.87578710014343e-07,2.062525265868764e-06,2.063760069497941e-06,0.0,1.375112208248963e-06
Fibrocapsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,3.0000300003000036e-05,4e-05,3e-05,2e-05,4.000040000400004e-05,8.000064000512004e-06,2.100021000210002e-05,9.000072000576005e-06,1.4000084000504005e-05,1.9000152001216007e-05,1.993978259041595e-05,1.7187710548906368e-05,1.3758400463319606e-05,1.0998099821505884e-05,2.612713195673029e-05
Fibroporia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,6.87578710014343e-07,0.0,1.3758400463319607e-06,0.0,2.750224416497926e-06
Ficleduovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Fictibacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,1e-05,0.0,0.0,0.0,5.000040000320003e-06,3.0000300003000026e-06,5.000040000320003e-06,5.000030000180002e-06,6.000048000384003e-06,6.87578710014343e-06,6.875084219562546e-06,5.503360185327843e-06,2.7495249553764702e-06,7.563117145369296e-06
Ficus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fidena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Filamoeba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Filibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filifactor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,2.750314840057372e-06,6.875084219562546e-07,0.0,0.0,6.875561041244814e-07
Filimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1e-05,1.000010000100001e-05,6.000048000384003e-06,8.000080000800008e-06,7.000056000448003e-06,8.000048000288002e-06,6.000048000384003e-06,1.0313680650215146e-05,8.250101063475055e-06,3.439600115829901e-06,3.436906194220588e-06,8.250673249493778e-06
Filobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filobasidium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Filomicrobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,5.000050000500006e-05,4e-05,9e-05,2e-05,4.000040000400004e-05,2.8000224001792012e-05,3.100031000310003e-05,3.700029600236802e-05,3.000018000108001e-05,2.1000168001344013e-05,3.0253463240631093e-05,3.575043794172524e-05,2.889264097297118e-05,3.161953698682941e-05,3.3690249102099595e-05
Fimbriaphyllia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fimbriiglobus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
