genus,1000_1_nt_rpm,1000_2_nt_rpm,1000_3_nt_rpm,1000_4_nt_rpm,1000_5_nt_rpm,10000_1_nt_rpm,10000_2_nt_rpm,10000_3_nt_rpm,10000_4_nt_rpm,10000_5_nt_rpm,100000_1_nt_rpm,100000_2_nt_rpm,100000_3_nt_rpm,100000_4_nt_rpm,100000_5_nt_rpm,1000000_1_nt_rpm,1000000_2_nt_rpm,1000000_3_nt_rpm,1000000_4_nt_rpm,1000000_5_nt_rpm,10000000_1_nt_rpm,10000000_2_nt_rpm,10000000_3_nt_rpm,10000000_4_nt_rpm,10000000_5_nt_rpm
Halomicrococcus,,,,,,,,,,,,,,,,,,,6.615572395863025e-06,,4.502010147531168e-06,4.50717429468385e-06,9.030711191083657e-06,2.247696111485865e-06,
Halomicronema,,,,,,,,,,,,,,,,6.629519260411237e-06,2.6610164417553412e-05,3.3016158107780017e-06,1.3231144791726046e-05,,9.004020295062337e-06,1.5775110031393482e-05,9.030711191083657e-06,4.49539222297173e-06,2.2517096105219352e-06
Halomonas,,,,,,0.0009983361064891847,0.0006809669731018045,0.0013342228152101402,0.0017500875043752187,0.0003506311360448808,0.0019805361106368467,0.0019709120565447875,0.0019655850201731094,0.0019737525537587867,0.001627339300244102,0.0015745108243476688,0.0016065886767097873,0.0016409030579566666,0.0015811218026112624,0.0017070808916753442,0.0016139706378899238,0.0015977932874654249,0.0016616508591593923,0.001595864239154964,0.0017022924655545832
Halomontanus,,,,,,,,,,,,,,,,,,,,3.327643063694628e-06,9.004020295062337e-06,,4.5153555955418275e-06,,
Halomyces,,,,,,,,,,,,,,,,,,,,,4.502010147531168e-06,,,,1.5761967273653545e-05
Halonatronomonas,,,,,,,,,,,,,,,,,,,,,,,,,
Halonatronum,,,,,,,,,,,,,,,,,,,,,,,,,
Halonotius,,,,,,,,,,,,,,,,,,,,,,,,,
Haloparvum,,,,,,,,,,,,,,,,,,,,,,,,,
Halopenitus,,,,,,,,,,,,,,,,,,3.3016158107780017e-06,,,,,,2.247696111485865e-06,
Halophibacterium,,,,,,,,,,,,,,,,,,,,,,,2.2576777977709133e-06,,
Halophila,,,,,,,,,,,,,,,,,,,,,,,2.2576777977709133e-06,,
Halophytophthora,,,,,,,,,,,,,,,,,,6.603231621556003e-06,3.3077861979315123e-06,,,,,2.247696111485865e-06,
Halopiger,,,,,,,,,,,3.414717432132494e-05,,,,,,,,3.3077861979315123e-06,,,,,4.49539222297173e-06,
Haloplanus,,,,,,,,,,,,,,,,9.944278890616855e-06,6.652541104388353e-06,,6.615572395863025e-06,1.6638215318473143e-05,2.251005073765584e-06,6.760761442025775e-06,2.2576777977709133e-06,8.99078444594346e-06,2.2517096105219352e-06
Haloplasma,,,,,,,,,,,,,,,,,,,,,,,,,
Halopolyspora,,,,,,,,,,,,,,,,,,,,,,,,,
Haloprofundus,,,,,,,,,,,,,3.4483947722335256e-05,,3.390290208841879e-05,3.3147596302056184e-06,3.3262705521941765e-06,3.3016158107780017e-06,9.923358593794537e-06,,2.251005073765584e-06,,1.1288388988854568e-05,2.247696111485865e-06,2.2517096105219352e-06
Halopseudomonas,,,,,0.0034364261168384875,0.0009983361064891847,0.0010214504596527069,0.0013342228152101402,0.00035001750087504374,,0.0007853850093904737,0.000645643604730189,0.0009310665885030518,0.001281207798053949,0.0009153783563873076,0.001120388755009499,0.0006951905454085829,0.0007659748681004963,0.0008467932666704669,0.0009051189133249389,0.0008621349432522188,0.0007819947401276479,0.0008082486516019872,0.0008383906495842277,0.0008624047808299014
Haloquadratum,,,,,,,,,,,,,,,,,,,,,,,,2.247696111485865e-06,
Halorarius,,,,,,,,,,,,,6.896789544467051e-05,,,,6.652541104388353e-06,6.603231621556003e-06,3.3077861979315123e-06,6.655286127389256e-06,9.004020295062337e-06,2.253587147341925e-06,2.2576777977709133e-06,,9.006838442087743e-06
Halorarum,,,,,,,,,,,,,,,,,,,3.3077861979315123e-06,3.327643063694628e-06,,4.50717429468385e-06,,1.1238480557429324e-05,
Halorhabdus,,,,,,,,,,,,,,,,,,3.3016158107780017e-06,,6.655286127389256e-06,6.753015221296753e-06,4.50717429468385e-06,2.2576777977709133e-06,,4.503419221043871e-06
Halorhodospira,,,,,,,,,,,,,6.896789544467051e-05,,,3.9777115562467414e-05,3.3262705521941766e-05,2.6412926486224014e-05,2.9770075781383604e-05,4.991464595541942e-05,2.2510050737655843e-05,2.9296632915445024e-05,3.8380522562105534e-05,4.2706226118231426e-05,3.15239345473071e-05
Halorientalis,,,,,,,,,,,,,,,,6.629519260411237e-06,3.3262705521941765e-06,,,3.327643063694628e-06,,4.50717429468385e-06,,2.247696111485865e-06,2.2517096105219352e-06
Halorubrum,,,,,,0.00033277870216306157,,,,,,,3.4483947722335256e-05,,,3.3147596302056184e-06,6.652541104388353e-06,3.3016158107780017e-06,6.615572395863025e-06,6.655286127389256e-06,6.753015221296753e-06,1.352152288405155e-05,6.7730333933127395e-06,1.348617666891519e-05,9.006838442087741e-06
Halorussus,,,,,,,,,,,,6.796248470844094e-05,,,,3.3147596302056184e-06,3.3262705521941765e-06,9.904847432334004e-06,9.923358593794537e-06,3.327643063694628e-06,1.3506030442593507e-05,1.5775110031393475e-05,,2.247696111485865e-05,9.006838442087741e-06
Halorutilus,,,,,,,,,,,,,,,,,,,,,,,,,
Halosaccharopolyspora,,,,,,,,,,,,,,,,,,,,,,,,,
Halosegnis,,,,,,,,,,,,,,,,,,,,3.327643063694628e-06,,2.253587147341925e-06,,4.49539222297173e-06,2.2517096105219352e-06
Halosimplex,,,,,,,,,,,,3.398124235422047e-05,,3.462723778524187e-05,,9.944278890616857e-06,1.3305082208776706e-05,3.3016158107780017e-06,9.923358593794537e-06,9.982929191083884e-06,2.251005073765584e-06,,4.515355595541827e-06,4.49539222297173e-06,6.755128831565807e-06
Halosolutus,,,,,,0.00033277870216306157,,,,,,,,6.925447557048373e-05,,,,6.603231621556003e-06,,,2.251005073765584e-06,2.253587147341925e-06,4.5153555955418275e-06,2.247696111485865e-06,4.503419221043871e-06
Halospeciosus,,,,,,,,,,,,,,,,,,,,3.327643063694628e-06,,,,,2.2517096105219352e-06
Halospina,,,,,,,,,,,,,,,,,,,,,,,,,
Halostagnicola,,,,,,,,,,,,,,,,,,3.3016158107780017e-06,,3.327643063694628e-06,,2.253587147341925e-06,,,4.503419221043871e-06
Halostella,,,,,,,,,,,,,,,,,,,3.3077861979315123e-06,,,,,,
Halostreptopolyspora,,,,,,,,,,,,,,,,,,,,,,,,,
Halosydna,,,,,,,,,,,,,,,,,,,3.3077861979315123e-06,,,,2.2576777977709133e-06,,
Halotalea,,,,,,,,,,0.0007012622720897616,6.829434864264989e-05,3.398124235422047e-05,3.4483947722335256e-05,3.462723778524187e-05,0.00013561160835367516,1.657379815102809e-05,2.9936434969747594e-05,1.3206463243112007e-05,3.638564817724662e-05,3.327643063694629e-05,2.92630659589526e-05,1.5775110031393482e-05,2.2576777977709136e-05,2.4724657226344513e-05,1.5761967273653545e-05
Haloterrigena,,,,,,,,,,,,,,,,9.944278890616855e-06,,,3.3077861979315123e-06,3.327643063694628e-06,2.251005073765584e-06,2.253587147341925e-06,,2.247696111485865e-06,
Halothece,,,,,,,,,,,,,,3.462723778524187e-05,,3.3147596302056184e-06,1.663135276097088e-05,9.904847432334006e-06,9.923358593794535e-06,1.3310572254778513e-05,2.0259045663890265e-05,2.9296632915445024e-05,1.1288388988854566e-05,2.247696111485865e-06,2.2517096105219352e-06
Halothermothrix,,,,,,,,,,,,,,,,,,3.3016158107780017e-06,,,2.251005073765584e-06,,2.2576777977709133e-06,,
Halothiobacillus,,,,,,,,,,,,6.796248470844094e-05,,3.462723778524187e-05,6.780580417683758e-05,3.314759630205618e-05,4.32415171785243e-05,7.263554783711602e-05,7.607908255242476e-05,3.327643063694629e-05,6.302814206543638e-05,3.605739435747081e-05,5.644194494427284e-05,4.49539222297173e-05,6.529957870513612e-05
Halotia,,,,,,,,,,,,,,,,3.3147596302056184e-06,9.97881165658253e-06,3.3016158107780017e-06,6.615572395863025e-06,3.327643063694628e-06,4.502010147531168e-06,1.352152288405155e-05,9.030711191083657e-06,1.573387278040105e-05,2.2517096105219352e-06
Halotydeus,,,,,,,,,,,,,,,,,,,,,,,,,
Halovenus,,,,,,,,,,,,,,,,,,,,,,,,,
Halovibrio,,,,,,,,,,,,,,,,,,,,,,,,,
Halovivax,,,,,,,,,,,3.414717432132494e-05,,,,,6.629519260411237e-06,3.3262705521941765e-06,3.3016158107780017e-06,3.3077861979315123e-06,3.327643063694628e-06,6.753015221296753e-06,4.50717429468385e-06,,6.743088334457595e-06,6.755128831565807e-06
Halovulum,,,,,,,,,,,,,,,,,,,,,,,,,
Halpernia,,,,,,,,,,,,,,,,,,,,,,,,,
Halteria,,,,,,,,,,,,,,,,3.3147596302056184e-06,,6.603231621556003e-06,,,2.251005073765584e-06,4.50717429468385e-06,,,
Halteromyces,,,,,,,,,,,,,,3.462723778524187e-05,,2.3203317411439327e-05,9.97881165658253e-06,9.904847432334006e-06,9.923358593794535e-06,1.663821531847314e-05,1.3506030442593507e-05,1.5775110031393482e-05,6.77303339331274e-06,8.99078444594346e-06,4.503419221043871e-06
Halymenia,,,,,,,,,,,,,,,,,3.3262705521941765e-06,,,,2.251005073765584e-06,,,,
Halyomorpha,,,,,,,,,,,,3.398124235422047e-05,,,,3.3147596302056184e-06,,,3.3077861979315123e-06,3.327643063694628e-06,4.502010147531168e-06,,2.2576777977709133e-06,8.99078444594346e-06,2.2517096105219352e-06
Halyzia,,,,,,,,,,,3.414717432132494e-05,,,,,,,6.603231621556003e-06,9.923358593794535e-06,6.655286127389256e-06,2.251005073765584e-06,2.253587147341925e-06,6.77303339331274e-06,6.743088334457595e-06,4.503419221043871e-06
Hamadaea,,,,,,,,,,,,,,,,,,,,,,,,,
Hamiltosporidium,,,,,,,,,,,,,,,,,,,,,,,,,
Hammondia,,,,,,,,,,,,,,,,,,,,3.327643063694628e-06,,,,,
Hanamia,,,,,,,,,,,,,,,,,,,,,,,,,
Handroanthus,,,,,,,,,,,,,,,,,,,,,,,,,
Hankyongella,,,,,,,,,,,,3.398124235422047e-05,6.896789544467051e-05,,,2.3203317411439327e-05,6.652541104388353e-06,2.311131067544601e-05,2.315450338552058e-05,9.982929191083885e-06,2.0259045663890265e-05,1.1267935736709625e-05,1.806142238216731e-05,1.1238480557429324e-05,1.8013676884175485e-05
Hanseniaspora,,,,,,,,,,,,,,,3.390290208841879e-05,,,3.3016158107780017e-06,,3.327643063694628e-06,,,2.2576777977709133e-06,4.49539222297173e-06,4.503419221043871e-06
Hanseniella,,,,,,,,,,,,,,,,3.3147596302056184e-06,,,,,2.251005073765584e-06,,,,
Hansschlegelia,,,,,,,,,,,,,,,,,,,,,,,,,
Hanstruepera,,,,,,,,,,,,,,,,,,,3.3077861979315123e-06,,,,,,
Hantzschia,,,,,,,,,,,3.414717432132494e-05,,3.4483947722335256e-05,,,6.629519260411237e-06,,,,,1.3506030442593507e-05,6.760761442025775e-06,2.2576777977709133e-06,,
Hanusia,,,,,,,,,,,,,,,,,,,,,,,,,
Haoranjiania,,,,,,,,,,,,,,,,,,,,,,,,,
Hapalosiphon,,,,,,,,,,,,,,,,,,,,,,,,,
Hapalospongidion,,,,,,,,,,,,,,,,,,,,,,,,,
Haplohymenium,,,,,,,,,,,,,,,,,,,,,,,,,
Haplomitrium,,,,,,,,,,,,,,,,,,,,,,,,,
Haplopharynx,,,,,,,,,,,,,,,,3.3147596302056184e-06,,,,,,,,,
Haploplasma,,,,,,,,,,,,,,3.462723778524187e-05,,,3.3262705521941765e-06,3.3016158107780017e-06,1.3231144791726046e-05,1.3310572254778513e-05,6.753015221296753e-06,,,2.247696111485865e-06,6.755128831565807e-06
Haplopteris,,,,,,,,,,,,,,,,,,,,,,2.253587147341925e-06,,,
Haplosporangium,,,,,,,,,,,,,,,,,,,,,,,,,
Haplosporidium,,,,,,,,,,,,,,,,,,6.603231621556003e-06,,,,,,,
Hapsidospora,,,,,,,,,,,,,,,,,,,,,,,,,
Hapterophycus,,,,,,,,,,,,,,,,,,,,,,,,,
Haptoglossa,,,,,,,,,,,,,,,,6.629519260411237e-06,,,,,,,2.2576777977709133e-06,,
Haptolina,,,,,,,,,,,,,,,,6.629519260411237e-06,,,1.6538930989657555e-05,6.655286127389256e-06,,6.760761442025775e-06,,4.49539222297173e-06,
Haraldiophyllum,,,,,,,,,,,,,,,,,,,,3.327643063694628e-06,,,,2.247696111485865e-06,
Haramonas,,,,,,,,,,,,,,3.462723778524187e-05,3.390290208841879e-05,6.629519260411237e-06,2.6610164417553412e-05,6.603231621556003e-06,3.3077861979315123e-06,9.982929191083885e-06,6.753015221296753e-06,2.253587147341925e-05,1.1288388988854566e-05,6.743088334457595e-06,1.8013676884175485e-05
Hariotina,,,,,,,,,,,,,,,,3.3147596302056184e-06,3.3262705521941765e-06,3.3016158107780017e-06,3.3077861979315123e-06,,,2.253587147341925e-06,,,
Harmonia,,,,,,,,,,,,6.796248470844094e-05,,,,1.3259038520822474e-05,2.9936434969747594e-05,6.603231621556003e-06,1.6538930989657555e-05,1.663821531847314e-05,1.1255025368827923e-05,9.0143485893677e-06,1.1288388988854566e-05,4.49539222297173e-06,2.7020515326263228e-05
Harmothoe,,,,,,,,,,,6.829434864264989e-05,0.0001359249694168819,,0.0001038817133557256,,5.9665673343701135e-05,2.6610164417553412e-05,5.612746878322603e-05,4.630900677104116e-05,3.9931716764335535e-05,3.6016081180249354e-05,5.633967868354812e-05,4.7411233753189186e-05,4.045853000674557e-05,4.2782482599916773e-05
Harpacticus,,,,,,,,,,,,,,,,1.3259038520822474e-05,,3.3016158107780017e-06,,3.327643063694628e-06,1.3506030442593507e-05,,6.77303339331274e-06,2.247696111485865e-06,2.2517096105219352e-06
Harpalus,,,,,,,,,,,,3.398124235422047e-05,,3.462723778524187e-05,,2.6518077041644947e-05,1.663135276097088e-05,6.603231621556003e-06,6.615572395863025e-06,1.3310572254778513e-05,1.5757035516359095e-05,2.0282284326077327e-05,2.0319100179938224e-05,1.348617666891519e-05,1.3510257663131614e-05
Harpanthus,,,,,,,,,,,,,,,,,,,,,,,,,
Harpegnathos,,,,,,,,,,,,,,,,9.944278890616857e-06,3.3262705521941765e-06,9.904847432334006e-06,,3.327643063694628e-06,,,9.030711191083657e-06,2.247696111485865e-06,6.755128831565807e-06
Harrekavirus,,,,,,,,,,,,,,,,,,,3.3077861979315123e-06,,,,,,
Harrisonburgvirus,,,,,,,,,,,,,,,,,,,,,,,,,
Hartaetosiga,,,,,,,,,,,,,,,,,,,,,,,,,
Hartmannibacter,,,,,,,,,,0.0003506311360448808,0.00013658869728529977,3.398124235422047e-05,,6.925447557048373e-05,,3.977711556246742e-05,4.3241517178524305e-05,7.263554783711603e-05,3.969343437517814e-05,5.324228901911405e-05,4.27690964015461e-05,4.0564568652154654e-05,5.644194494427285e-05,3.8210833895259704e-05,4.9537611431482576e-05
Harveyella,,,,,,,,,,,,,,,,,,,,,,,,,
Harveylithon,,,,,,,,,,,,,,,,,,,,,,,,,
Haslea,0.025925925925925925,0.01413427561837456,0.02447552447552448,0.003508771929824561,0.030927835051546393,0.014309484193011647,0.016343207354443307,0.018345563709139426,0.018200910045502273,0.01367461430575035,0.01481987365545501,0.01811200217479951,0.015414324631883856,0.017867654697184803,0.018646596148630318,0.02560983290296804,0.026596859335344614,0.026518578192168605,0.02547987708266599,0.026577885149728545,0.024736294755609466,0.02574948674552871,0.026103270697826864,0.025484378512026,0.02544657030850803
Hasllibacter,,,,,,,,,,,,,,,,,,,,,,,,,
Hassallia,,,,,,,,,,,,,,,,,,,,,,,,,
Hathewaya,,,,,,,,,,,,3.398124235422047e-05,,,,3.3147596302056184e-06,3.3262705521941765e-06,3.3016158107780017e-06,,,2.251005073765584e-06,4.50717429468385e-06,,,2.2517096105219352e-06
Hattifnattvirus,,,,,,,,,,,,,,,,,,,,,,,2.2576777977709133e-06,,4.503419221043871e-06
Haynesina,,,,,,,,,,,3.414717432132494e-05,,3.4483947722335256e-05,,,,,,,,,,,,
Hazenella,,,,,,,,,,,,,,,,,,,,,,,,,
Hazenia,,,,,,,,,,,3.414717432132494e-05,,,,,,,,,,,,,,
Hebeloma,,,,,,,,,,,,,,,,,,,,,,,,,
Hecatera,,,,,,,,,,,3.414717432132494e-05,,,,,3.3147596302056184e-06,,1.6508079053890006e-05,6.615572395863025e-06,6.655286127389256e-06,4.502010147531168e-06,4.50717429468385e-06,1.354606678662548e-05,4.49539222297173e-06,6.755128831565807e-06
Hedera,,,,,,,,,,,6.829434864264989e-05,,,3.462723778524187e-05,,1.988855778123371e-05,3.3262705521941766e-05,2.311131067544601e-05,3.638564817724662e-05,4.325935982803017e-05,2.92630659589526e-05,2.9296632915445024e-05,3.8380522562105534e-05,6.0687795010118356e-05,2.4768805715741288e-05
Hediste,,,,,,,,,,,,,,,,,,,,,,,,,
Hedophyllum,,,,,,,,,,,,,,,,3.3147596302056184e-06,,3.3016158107780017e-06,,6.655286127389256e-06,,2.253587147341925e-06,,,
Hedya,,,,,,,,0.00033355570380253505,,,,,,,,9.944278890616857e-06,,6.603231621556003e-06,9.923358593794535e-06,2.6621144509557025e-05,9.004020295062337e-06,9.0143485893677e-06,2.0319100179938224e-05,4.49539222297173e-06,2.2517096105219352e-06
Helcobacillus,,,,,,,,,,,,,,,,,,,,,,,,,
Helcococcus,,,,,,,,,,,,6.796248470844094e-05,,,,3.3147596302056184e-06,,3.3016158107780017e-06,,3.327643063694628e-06,,4.50717429468385e-06,,,
Heleopera,,,,,,,,,,,,,,,,,,,,,,,,,
Heliamphora,,,,,,,,,,,,,,,,,,,3.3077861979315123e-06,,,,,,
Helianthus,,,,,,,,,,,,,,,,6.629519260411237e-06,6.652541104388353e-06,6.603231621556003e-06,3.3077861979315123e-06,6.655286127389256e-06,4.502010147531168e-06,9.0143485893677e-06,4.5153555955418275e-06,,6.755128831565807e-06
Helicobacter,,,,,,,0.00034048348655090226,,,,6.829434864264989e-05,0.00010194372706266143,3.4483947722335256e-05,6.925447557048373e-05,6.780580417683758e-05,4.6406634822878654e-05,7.317795214827188e-05,4.292100554011402e-05,5.954015156276721e-05,7.320814740128182e-05,3.826708625401494e-05,6.31004401255739e-05,6.321497833758558e-05,6.518318723309008e-05,4.7285901820960646e-05
Helicocarpus,,,,,,,,,,,,,,,,,,,,,,,,,
Heliconius,,,,,,,,,,,,,,,,6.629519260411237e-06,1.663135276097088e-05,6.603231621556003e-06,9.923358593794535e-06,9.982929191083884e-06,4.502010147531168e-06,6.760761442025775e-06,4.5153555955418275e-06,1.1238480557429324e-05,9.006838442087743e-06
Helicoprorodon,,,,,,,,,,,,,,,,,3.3262705521941765e-06,,,,,,,,
Helicosporidium,,,,,,,,,,,,3.398124235422047e-05,,3.462723778524187e-05,,6.629519260411237e-06,,,,3.327643063694628e-06,4.502010147531168e-06,2.253587147341925e-06,6.77303339331274e-06,4.49539222297173e-06,2.2517096105219352e-06
Helicostomella,,,,,,,,,,,,,,,,,3.3262705521941765e-06,,,3.327643063694628e-06,,,,,
Helicostylum,,,,,,,,,,,,,,,,,,,,,,,,,
Helicotheca,,,,,,,,0.00033355570380253505,,,,6.796248470844094e-05,0.00010345184316700575,3.462723778524187e-05,3.390290208841879e-05,1.3259038520822474e-05,2.9936434969747594e-05,6.603231621556003e-06,2.315450338552058e-05,1.3310572254778513e-05,1.8008040590124673e-05,1.80286971787354e-05,2.483445577548005e-05,2.697235333783038e-05,3.602735376835097e-05
Helicoverpa,,,,,,,,,,,,,,,,3.3147596302056184e-06,6.652541104388353e-06,9.904847432334004e-06,9.923358593794537e-06,9.982929191083884e-06,1.1255025368827922e-05,6.760761442025775e-06,2.2576777977709133e-06,6.743088334457595e-06,6.755128831565807e-06
Heligmosomoides,,,,,,,,,,,,,,,,,,,,,,2.253587147341925e-06,,,2.2517096105219352e-06
Heliobacterium,,,,,,,,,,,,,,,,,,,6.615572395863025e-06,,,,,,
Heliocybe,,,,,,,,,,,,,,,,,,,,,,,,,
Heliodiaptomus,,,,,,,,,,,,,,,,,,,,,,,,,
Heliomarina,,,,,,,,,,,,,,,,,,,,,,,,,
Heliomicrobium,,,,,,,,,,,3.414717432132494e-05,3.398124235422047e-05,,3.462723778524187e-05,3.390290208841879e-05,,1.995762331316506e-05,3.3016158107780017e-06,3.3077861979315123e-06,,,4.50717429468385e-06,,8.99078444594346e-06,
Heliophilum,,,,,,,,,,,,,,,,,,,,,,,,,
Heliophrya,,,,,,,,,,,,3.398124235422047e-05,,,,,,,,,,,2.2576777977709133e-06,,
Heliorestis,,,,,,,,,,,,,,,,3.3147596302056184e-06,3.3262705521941765e-06,1.3206463243112007e-05,6.615572395863025e-06,3.327643063694628e-06,4.502010147531168e-06,,2.2576777977709133e-06,2.247696111485865e-06,
Heliosperma,,,,,,,,,,,,,,,,,,,,,,,,,
Heliospora,,,,,,,,,,,,,,,,,,,,,,,,2.247696111485865e-06,
Heliosvirus,,,,,,,,,,,,,,,3.390290208841879e-05,,,3.3016158107780017e-06,,,,,,4.49539222297173e-06,
Heliothis,,,,,,,,,,,,,,,3.390290208841879e-05,,3.3262705521941765e-06,3.3016158107780017e-06,,6.655286127389256e-06,6.753015221296753e-06,4.50717429468385e-06,6.77303339331274e-06,4.49539222297173e-06,4.503419221043871e-06
Hellea,,,,,,,,,,,,,,,,,,,,,,,,,
Helminthocladia,,,,,,,,,,,,,,,,,6.652541104388353e-06,,,,2.251005073765584e-06,,,,
Helminthora,,,,,,,,,,,,,,,,,,,,,,,2.2576777977709133e-06,4.49539222297173e-06,
Helminthostachys,,,,,,,,,,,,,,,,,,,,,,,,,
Helobdella,,,,,,0.00033277870216306157,,,,,,,,,6.780580417683758e-05,1.3259038520822474e-05,9.97881165658253e-06,9.904847432334006e-06,1.6538930989657555e-05,1.3310572254778513e-05,1.1255025368827923e-05,6.760761442025775e-06,6.77303339331274e-06,6.743088334457595e-06,6.755128831565807e-06
Helsingorvirus,,,,,,,,,,,,,,,,,6.652541104388353e-06,,,3.327643063694628e-06,2.251005073765584e-06,,2.2576777977709133e-06,,
Hemaris,,,,,,,,,,,,,,,,,2.328389386535924e-05,3.3016158107780017e-06,1.3231144791726046e-05,1.9965858382167767e-05,6.753015221296753e-06,2.4789458620761176e-05,6.77303339331274e-06,2.0229265003372784e-05,2.2517096105219352e-06
Hematodinium,,,,,,,,,,,,,,,,,,,,3.327643063694628e-06,2.251005073765584e-06,,4.5153555955418275e-06,,
Hemiandrus,,,,,,,,,,,,,,,,,,,,,,,4.5153555955418275e-06,,
Hemiarma,,,,,,,,,,,,,,,,,,,,,,,,,
Hemiaulus,,,,,,,,,0.0007000350017500875,,0.00013658869728529977,0.00010194372706266142,0.00017241973861167626,6.925447557048373e-05,0.0001017087062652564,4.9721394453084285e-05,4.656778773071848e-05,5.282585297244803e-05,5.2924579166904184e-05,6.655286127389256e-05,7.878517758179546e-05,0.00011042577021975431,4.7411233753189186e-05,8.766014834794872e-05,5.854444987357032e-05
Hemicharilaus,,,,,,,,,,,,,,,,,3.3262705521941765e-06,,,,,,,,
Hemichloris,,,,,,,,,,,,,,,,,,,,,,,,,
Hemicrepidius,,,,,,,,,,,,,,,,,,,3.3077861979315123e-06,,,,,,
Hemidiaptomus,,,,,,,,,,,,,,,,,,,,,,,,2.247696111485865e-06,
Heminiphilus,,,,,,,,,,,,,,,,,,,,,,,,,
Hemiscorpius,,,,,,,,0.0006671114076050701,,,,,,,,9.944278890616857e-06,,,,,,4.50717429468385e-06,,,
Hemiselmis,,,,,,,0.001361933946203609,,,,,6.796248470844094e-05,3.4483947722335256e-05,6.925447557048373e-05,6.780580417683758e-05,4.9721394453084285e-05,3.3262705521941766e-05,6.603231621556002e-05,7.277129635449326e-05,3.327643063694629e-05,3.826708625401494e-05,5.633967868354812e-05,3.612284476433462e-05,5.169701056417488e-05,3.6027353768350964e-05
Hemistola,,,,,,,,,,,,,,,,3.3147596302056184e-06,3.3262705521941765e-06,3.3016158107780017e-06,6.615572395863025e-06,3.327643063694628e-06,4.502010147531168e-06,,,,9.006838442087743e-06
Hemithea,,,,,,,,,,,,,3.4483947722335256e-05,,,,9.97881165658253e-06,6.603231621556003e-06,6.615572395863025e-06,3.327643063694628e-06,2.251005073765584e-06,2.253587147341925e-06,2.2576777977709133e-06,4.49539222297173e-06,4.503419221043871e-06
Hemiurosomoida,,,,,,,,,,,,,,,,,,,,3.327643063694628e-06,,,,,
Henneguya,,,,,,,,,,,,,,,,,,,,,,,,,
Henningerozyma,,,,,,,,,,,,3.398124235422047e-05,,,,3.3147596302056184e-06,,3.3016158107780017e-06,3.3077861979315123e-06,,,,,6.743088334457595e-06,
Henriciella,,,,,,,,,,,,,,,,,,,,,,,,,
Henunavirus,,,,,,,,,,,,,,,,,,,,,,,,,
Hepatocystis,,,,,,,,,,,,,,,,,3.3262705521941765e-06,,,,,2.253587147341925e-06,,,
Hepatospora,,,,,,,,,,,,,,,,,,,,,,,,,
Hephaestia,,,,,,,,,,,,,,,,,,,,,,,,,
Herbaspirillum,,,,,,,,,,0.0007012622720897616,0.00030732456889192444,0.0003058311811879843,0.00010345184316700576,0.00017313618892620934,0.00010170870626525637,0.00019557081818213147,0.00019292369202726227,0.00024101795418679408,0.00021500610286554823,0.00016970979624842604,0.00024535955304044873,0.0001442295774298832,0.00023931384656371686,0.0002517419644864168,0.00022517096105219352
Herbertus,,,,,,,,,,,,,,,,,,,,,,,,,
Herbiconiux,,,,,,,,,,,,6.796248470844094e-05,,3.462723778524187e-05,,3.646235593226181e-05,1.3305082208776706e-05,3.301615810778002e-05,3.638564817724662e-05,1.3310572254778513e-05,2.0259045663890262e-05,2.0282284326077324e-05,1.5803744584396392e-05,2.247696111485865e-05,3.6027353768350964e-05
Herbidospora,,,,,,,,,,,,,,,,,,,,,,,,,
Herbihabitans,,,,,,,,,,,,,,,,,,,,,,,,,
Herbinix,,,,,,,,,,,,,,,,9.944278890616857e-06,,,,3.327643063694628e-06,2.251005073765584e-06,,,,
Hericium,,,,,,,,,,,,,,,,,,,,3.327643063694628e-06,,,,,
Hermaeophaga,,,,,,0.00033277870216306157,,,,,,,3.4483947722335256e-05,3.462723778524187e-05,3.390290208841879e-05,3.3147596302056184e-06,1.3305082208776706e-05,2.311131067544601e-05,1.3231144791726046e-05,1.663821531847314e-05,1.5757035516359095e-05,9.0143485893677e-06,2.0319100179938224e-05,1.573387278040105e-05,2.4768805715741288e-05
Hermanssonia,,,,,,,,,,,,,,,,,,,,,,,,,
Hermatomyces,,,,,,,,,,,,,,,,,,,,,,,,2.247696111485865e-06,
Hermetia,,,,,,,,,,,3.414717432132494e-05,,,,,3.3147596302056184e-06,3.3262705521941765e-06,6.603231621556003e-06,3.3077861979315123e-06,6.655286127389256e-06,4.502010147531168e-06,2.253587147341925e-06,6.77303339331274e-06,4.49539222297173e-06,4.503419221043871e-06
Herminia,,,,,,,,,,,3.414717432132494e-05,,,,6.780580417683758e-05,9.944278890616857e-06,3.3262705521941765e-06,,6.615572395863025e-06,9.982929191083885e-06,1.3506030442593507e-05,1.1267935736709625e-05,1.1288388988854566e-05,1.798156889188692e-05,4.503419221043871e-06
Herminiimonas,,,,,,,,,,,,6.796248470844094e-05,3.4483947722335256e-05,0.00010388171335572561,,4.309187519267304e-05,3.326270552194177e-05,3.301615810778002e-05,4.9616792968972665e-05,3.9931716764335535e-05,2.2510050737655847e-05,3.155022006278695e-05,5.192658934873102e-05,9.215554057092047e-05,5.629274026304838e-05
Hermissenda,,,,,,,,,,,,,,,,,,,,3.327643063694628e-06,,,2.2576777977709133e-06,,
Herpetomonas,,,,,,,,,,,,,,,,,,,,,,,,,
