order,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Lobulomycetales,,,,,,,,,,,2.9309182566898228e-05,,2.9550827423167847e-05,2.8335033435339454e-05,4.2116494223020915e-05,1.103563959808263e-05,1.9246182038638102e-05,8.229120663596735e-06,9.644118258934091e-06,1.2379284779945144e-05,1.130571598157235e-05,1.1293362984685893e-05,3.760628476231172e-06,1.220728342870734e-05,1.220369659357349e-05
Longamoebia,,,,,,0.0001460920379839299,0.0001453699665649077,,,,4.3963773850347354e-05,,2.9550827423167847e-05,4.250255015300918e-05,1.4038831407673637e-05,4.2763103442570194e-05,4.8115455096595245e-05,6.171840497697552e-05,5.2353784834213635e-05,4.9517139119780576e-05,3.391714794471704e-05,6.117238283371527e-05,6.581099833404551e-05,3.0048697670664226e-05,3.5672343888907124e-05
Longimicrobiales,,,,,,0.0001460920379839299,,,0.000449438202247191,,0.00011723673026759291,8.435377975228108e-05,0.00014775413711583924,0.00012750765045902755,0.00021058247111510435,0.00011587421577986763,0.0001443463652897856,8.640576696776573e-05,9.644118258934088e-05,0.00011003808693284572,0.00012624716179422454,7.905354089280127e-05,9.307555478672149e-05,0.00011174359446278258,0.00010795577755853474
Lophodiniales,,,,,,,,,,,,,,,,,,,,,,,,,9.387458918133454e-07
Lucinida,,,,,,,,,,,,,,,,,,,,,,,,,
Lulworthiales,,,,,,,,,,,,,,,,,,,,,2.826428995393087e-06,,9.401571190577927e-07,,1.877491783626691e-06
Lumbriculida,,,,,,,,,,,,1.4058963292046846e-05,,,,1.3794549497603288e-06,1.3747272884741498e-06,,,,,1.8822271641143156e-06,9.401571190577927e-07,,
Lunulariales,,,,,,,,,,,,,,,,,,,,,,,,,
Lutisporales,,,,,,,,0.00014494854326714017,,,,,,,,,,1.371520110599456e-06,,1.3754760866605714e-06,9.421429984643623e-07,,9.401571190577927e-07,9.39021802208257e-07,9.387458918133454e-07
Lycopodiales,,,,,,,,,,,,,1.4775413711583924e-05,1.4167516717669727e-05,2.8077662815347274e-05,9.656184648322301e-06,1.3747272884741499e-05,6.857600552997279e-06,2.2043698877563635e-05,1.2379284779945144e-05,2.3553574961609058e-05,1.8822271641143156e-05,1.6922828143040273e-05,1.6902392439748624e-05,3.754983567253382e-06
Lysobacterales,0.008522727272727272,0.0042313117066290545,0.002853067047075606,0.007194244604316546,0.007309941520467837,0.008035062089116142,0.006832388428550662,0.005652993187418467,0.00704119850187266,0.0062649164677804296,0.0061695829303320725,0.006059413178872189,0.0059397163120567375,0.005341153802561486,0.00561553256306945,0.005585413091579404,0.005560771881877932,0.005586201410471554,0.0054613263969162905,0.0057040993313812165,0.005514362970011823,0.005821728618605468,0.005541286059726531,0.00595433724780234,0.005438154951274599
Lyssacinosida,,,,,,,,,,,2.9309182566898228e-05,,,,1.4038831407673637e-05,1.103563959808263e-05,2.47450911925347e-05,1.0972160884795648e-05,6.888655899238635e-06,8.25285651996343e-06,1.1305715981572347e-05,1.5057817312914525e-05,1.2222042547751308e-05,1.596337063754037e-05,1.5019934269013528e-05
Macrodasyida,,,,,,,,,,,,,,,,,,,,,,9.411135820571578e-07,,,
Macrostomida,,,,,,,0.0001453699665649077,,,,1.4654591283449114e-05,2.811792658409369e-05,0.00010342789598108746,7.083758358834864e-05,5.615532563069455e-05,5.379874304065282e-05,4.67407278081211e-05,6.583296530877388e-05,8.955252669010226e-05,0.0001017852304128823,0.00011871001780650965,9.693469895188724e-05,9.495586902483708e-05,7.042663516561927e-05,6.852845010237421e-05
Magnaporthales,,,,,,,,,,,2.9309182566898228e-05,1.4058963292046846e-05,1.4775413711583924e-05,,1.4038831407673637e-05,1.3794549497603288e-06,1.3747272884741498e-06,,1.3777311798477274e-06,1.3754760866605714e-06,9.421429984643623e-07,4.705567910285789e-06,3.7606284762311714e-06,2.817065406624771e-06,5.632475350880073e-06
Magnetococcales,,,,,,,,,0.0004494382022471911,,8.792754770069468e-05,0.00016870755950456216,0.00010342789598108746,8.500510030601836e-05,0.00019654363970743075,0.0001338071301267519,0.00012510018325114766,0.00010149248818435973,0.00011021849438781817,0.00013067022823275428,0.00013849502077426128,0.00011481585701097325,0.00011469916852505072,0.00012113381248486515,0.00010701703166672139
Magnoliales,,,,,,,,,,,,,,,,5.517819799041315e-06,1.3747272884741498e-06,2.743040221198912e-06,2.7554623596954548e-06,1.3754760866605714e-06,9.421429984643623e-07,1.8822271641143156e-06,2.8204713571733784e-06,6.573152615457798e-06,2.8162376754400364e-06
Malacalcyonacea,,,,,0.0014619883040935674,0.0001460920379839299,,0.00014494854326714017,,,8.792754770069468e-05,0.00011247170633637477,0.00011820330969267139,9.917261702368809e-05,0.00014038831407673638,0.00014070440487555353,0.00011410236494335447,0.00011657920940095375,9.919664494903635e-05,0.00010316070649954285,9.044572785257878e-05,0.00014681371880091663,0.0001052975973344728,0.00011174359446278258,0.00010513953988309468
Malasseziales,,,,,,,0.0001453699665649077,,,,2.9309182566898228e-05,4.217688987614054e-05,1.4775413711583924e-05,,,6.897274748801645e-06,6.873636442370749e-06,8.229120663596736e-06,9.644118258934091e-06,8.25285651996343e-06,9.421429984643623e-06,1.5057817312914525e-05,1.4102356785866894e-05,1.8780436044165137e-05,1.3142442485386838e-05
Malawimonadida,,,,,,,,,,,,,,,,,1.3747272884741498e-06,,,,1.8842859969287245e-06,9.411135820571578e-07,,9.39021802208257e-07,
Malpighiales,,,,,,0.0001460920379839299,,,,0.00014916467780429595,4.396377385034734e-05,9.841274304432792e-05,7.387706855791962e-05,4.250255015300918e-05,8.423298844604183e-05,5.655765294017348e-05,7.14858190006558e-05,4.937472398158042e-05,4.684286011482273e-05,4.126428259981715e-05,5.1817864915539934e-05,5.270236059520083e-05,5.546927002440978e-05,5.728032993470368e-05,5.444726172517404e-05
Malvales,,,,,,0.0001460920379839299,0.0001453699665649077,,,0.0002983293556085919,0.00011723673026759291,4.217688987614054e-05,0.00013297872340425532,7.083758358834864e-05,2.8077662815347274e-05,6.897274748801645e-05,6.736163713523333e-05,6.446144519817443e-05,7.715294607147272e-05,7.014928041968915e-05,6.0297151901719185e-05,6.776017790811537e-05,6.393068409592992e-05,5.540228633028716e-05,8.167089258776105e-05
Mamiellales,0.0028409090909090906,0.007052186177715091,0.005706134094151212,0.004316546762589928,0.0029239766081871348,0.003944485025566107,0.0031981392644279696,0.005508044644151326,0.005393258426966292,0.004474940334128878,0.004235176880916789,0.00418957106102996,0.00486111111111111,0.004632777966678,0.00449242605045556,0.0045177149604647,0.0047235629631971745,0.0043340035494939,0.004545135162317254,0.0046807451229056085,0.004580699258533466,0.004564400872976894,0.004487369929262629,0.004520450955830284,0.004598916123993223
Mantodea,,,,,,,,,,,,,,1.4167516717669727e-05,,,,,,,,,,,
Marattiales,,,,,,,,,,,,,,,,,,,1.3777311798477274e-06,,,,,,
Marchantiales,,,,,,0.0001460920379839299,0.0002907399331298154,,0.000149812734082397,,0.00010258213898414379,2.811792658409369e-05,8.865248226950355e-05,5.667006687067891e-05,1.4038831407673637e-05,2.345073414592559e-05,3.57429095003279e-05,3.4288002764986395e-05,2.8932354776802273e-05,3.1635949993193145e-05,2.7322146955466507e-05,3.011563462582905e-05,2.8204713571733785e-05,1.9719457846373392e-05,3.754983567253382e-05
Maricaulales,0.0014204545454545453,,,,,0.0016070124178232288,0.0021805494984736156,0.0014494854326714017,0.0011985018726591759,0.0010441527446300716,0.001069785163691785,0.0010544222469035134,0.0010638297872340426,0.0014167516717669727,0.001558310286251773,0.0012649601889301385,0.001241378741492157,0.0013440897083871867,0.0012468467177620662,0.0012448058584276407,0.0013472644878037687,0.0013900247606982215,0.0014168167784199227,0.0013212036757068047,0.0012785719046495907
Marimonadida,,,,,,,,,,,,,,,,,,,,,,,,,
Marinilabiliales,0.005681818181818181,0.0042313117066290545,,,0.0014619883040935674,0.0017531044558071586,0.0023259194650385234,0.0011595883461371214,0.00149812734082397,0.0013424821002386636,0.0016413142237463002,0.0014340142557887783,0.001359338061465721,0.0016150969058143488,0.0016285044432901412,0.0014608427917959012,0.001508075835456142,0.0014400961161292474,0.0014686614377173793,0.0015309048844529736,0.001411330211699466,0.001451197143531937,0.0014092955214674238,0.0014226180303453968,0.0014569336240941161
Mariprofundales,,,,,,0.0002921840759678598,,,0.000149812734082397,,0.0001758550954013894,8.435377975228108e-05,4.4326241134751776e-05,4.250255015300918e-05,1.4038831407673637e-05,6.207547273921479e-05,5.636381882744015e-05,6.583296530877388e-05,5.924244073345226e-05,4.539071085979886e-05,5.9355008903254825e-05,6.964240507222969e-05,4.700785595288964e-05,6.5731526154578e-05,7.885465491232102e-05
Marsupiomonadales,,,,,,,,,,,,,,,,6.897274748801643e-06,8.2483637308449e-06,4.114560331798368e-06,,5.501904346642286e-06,5.652857990786174e-06,6.587795074400107e-06,4.700785595288963e-06,,9.387458918133454e-07
Mastigamoebida,,,,,,,,,,,1.4654591283449114e-05,1.4058963292046846e-05,1.4775413711583924e-05,,,9.656184648322303e-06,8.248363730844898e-06,4.114560331798368e-06,8.266387079086364e-06,6.8773804333028575e-06,1.0363572983107986e-05,5.6466814923429466e-06,7.521256952462343e-06,8.451196219874314e-06,1.1264950701760146e-05
Mastogloiales,,,,,,,,,,,,,1.4775413711583924e-05,,,1.2415094547842961e-05,5.498909153896599e-06,2.743040221198912e-06,2.7554623596954548e-06,1.3754760866605714e-06,1.8842859969287245e-06,3.764454328228631e-06,9.401571190577927e-07,1.878043604416514e-06,3.7549835672533817e-06
Megaloptera,,,,,,,,,,,,,,,,,,,,,,,,,
Melosirales,,,,,,,,,0.000149812734082397,,4.3963773850347354e-05,4.217688987614054e-05,4.4326241134751776e-05,0.00014167516717669728,1.4038831407673637e-05,3.310691879424789e-05,2.7494545769482997e-05,3.840256309678477e-05,2.6176892417106818e-05,2.7509521733211427e-05,2.5437860958537784e-05,1.9763385223200314e-05,2.7264556452675992e-05,2.9109675868455967e-05,3.5672343888907124e-05
Mesoaciditogales,,,,,,,,,,,,,,,,,,,,,9.421429984643623e-07,1.8822271641143156e-06,,2.817065406624771e-06,
Mesostigmata,,,,,,,,,,,,1.4058963292046846e-05,2.9550827423167847e-05,1.4167516717669727e-05,2.8077662815347274e-05,1.5174004447363617e-05,9.62309101931905e-06,1.645824132719347e-05,2.4799161237259087e-05,2.2007617386569143e-05,1.4132144976965435e-05,2.44689531334861e-05,2.068345661927144e-05,1.596337063754037e-05,2.252990140352029e-05
Mesostigmatales,,,,,,,,,,,,,,,,5.517819799041315e-06,1.3747272884741498e-06,1.371520110599456e-06,5.510924719390909e-06,,,9.411135820571578e-07,9.401571190577927e-07,1.8780436044165137e-06,1.877491783626691e-06
Methanobacteriales,,,,,,0.0001460920379839299,,,,,7.327295641724557e-05,2.811792658409369e-05,7.387706855791962e-05,1.4167516717669727e-05,7.019415703836819e-05,2.4830189095685922e-05,3.0244000346431295e-05,3.565952287558586e-05,3.995420421558409e-05,2.7509521733211427e-05,4.4280720927825036e-05,3.670342970022916e-05,3.008502780984937e-05,4.319500290157982e-05,3.1917360321653746e-05
Methanobavirales,,,,,,,,,,,,,,,,,,,,,,9.411135820571578e-07,,,
Methanocellales,,,,,,,,,,,,1.4058963292046846e-05,1.4775413711583924e-05,,,4.138364849280986e-06,8.248363730844898e-06,2.743040221198912e-06,2.7554623596954548e-06,6.8773804333028575e-06,5.652857990786174e-06,4.705567910285789e-06,2.820471357173378e-06,9.39021802208257e-07,3.7549835672533817e-06
Methanococcales,,,,,,,,,,,,1.4058963292046846e-05,,,,4.138364849280986e-06,4.124181865422449e-06,1.371520110599456e-06,6.888655899238636e-06,5.501904346642286e-06,9.421429984643623e-07,3.764454328228631e-06,2.820471357173378e-06,3.7560872088330274e-06,
Methanomassiliicoccales,,,,,0.0014619883040935674,0.0001460920379839299,,,,,,1.4058963292046846e-05,,1.4167516717669727e-05,,9.656184648322301e-06,4.124181865422449e-06,1.371520110599456e-05,6.888655899238636e-06,8.25285651996343e-06,5.652857990786174e-06,5.6466814923429466e-06,1.034172830963572e-05,8.451196219874312e-06,8.448713026320109e-06
Methanomicrobiales,,,,,,,0.0001453699665649077,,0.000299625468164794,0.00014916467780429595,7.327295641724557e-05,4.217688987614054e-05,7.387706855791962e-05,4.250255015300918e-05,2.8077662815347274e-05,4.138364849280987e-05,4.261654594269864e-05,4.2517123428583136e-05,3.8576473035736366e-05,4.126428259981714e-05,3.5801433941645765e-05,3.764454328228631e-05,3.6666127643253915e-05,5.8219351736911935e-05,3.8488581564347164e-05
Methanonatronarchaeales,,,,,,,,,,,,,,2.8335033435339454e-05,,2.7589098995206576e-06,,,1.3777311798477274e-06,1.3754760866605714e-06,9.421429984643623e-07,,,,
Methanosarcinales,,,,,,,,0.0004348456298014205,0.000299625468164794,,0.00017585509540138936,9.841274304432792e-05,0.00014775413711583924,0.00011334013374135781,0.00019654363970743089,0.00012139203557890894,0.00011135291036640615,0.00010835008873735703,0.00013226219326538182,9.628332606624001e-05,0.00011494144581265221,0.00013081478790594495,0.00012598105395374422,0.00014273131393565506,0.00010420079399128134
Methanotrichales,,,,,,0.0001460920379839299,,,,,,4.217688987614054e-05,1.4775413711583924e-05,,2.8077662815347274e-05,1.5174004447363619e-05,1.2372545596267348e-05,1.7829761437792926e-05,8.26638707908636e-06,2.2007617386569143e-05,1.3190001978501072e-05,1.6940044477028838e-05,1.880314238115586e-05,1.6902392439748628e-05,1.3142442485386834e-05
Methylacidiphilales,,,,,,,,,,,1.4654591283449114e-05,4.217688987614054e-05,,2.8335033435339454e-05,2.8077662815347274e-05,9.656184648322301e-06,2.7494545769482997e-05,3.154496254378748e-05,1.2399580618629545e-05,2.4758569559890288e-05,1.7900716970822882e-05,1.0352249402628737e-05,2.256377085738703e-05,1.8780436044165144e-05,1.595868016082687e-05
Methylococcales,,,,0.0014388489208633092,,0.001314828341855369,0.001017589765954354,0.00043484562980142054,0.0008988764044943822,0.00014916467780429595,0.0007473841554559048,0.0008716557241069044,0.001137706855791962,0.002493482942309872,0.0008563687158680915,0.0015725786427266254,0.0008000912818919553,0.0009216615143228344,0.0008941475357210535,0.0015130236953265126,0.0008733665595763706,0.0008771178584771503,0.0008922091059858455,0.0007906563574593524,0.0008082602128511612
Methylohalomonadales,,,,,,,,,,,,2.811792658409369e-05,1.4775413711583924e-05,,,1.3794549497603288e-06,,5.486080442397824e-06,2.7554623596954548e-06,6.877380433302857e-06,4.710714992321812e-06,7.528908656457262e-06,2.8204713571733784e-06,2.817065406624771e-06,2.8162376754400364e-06
Microascales,,,,,,,,,,,,,2.9550827423167847e-05,,1.4038831407673637e-05,2.7589098995206576e-06,2.7494545769482996e-06,9.600640774196191e-06,8.266387079086364e-06,2.750952173321143e-06,2.826428995393087e-06,4.705567910285789e-06,5.640942714346757e-06,4.695109011041284e-06,1.8774917836266908e-06
Microbotryales,,,,,,,,,,,,1.4058963292046846e-05,,,,8.276729698561974e-06,1.3747272884741498e-06,8.229120663596736e-06,,6.8773804333028575e-06,2.826428995393087e-06,2.8233407461714733e-06,5.640942714346757e-06,4.695109011041284e-06,1.1264950701760146e-05
Micrococcales,0.004261363636363636,0.007052186177715091,0.007132667617689015,0.005755395683453237,0.008771929824561405,0.0055514974433893355,0.008286088094199739,0.006667632990288448,0.00749063670411985,0.0065632458233890216,0.007122131363756263,0.007521545361245062,0.0071365248226950345,0.007168763459140882,0.007721357274220495,0.006386876417389977,0.006683924076561311,0.006507862924793839,0.006573155459052843,0.0065816530746703695,0.006311415946712325,0.006634850753502346,0.006481443178783886,0.006333702055894127,0.006374084605411994
Micromonosporales,,,,,,0.0001460920379839299,,0.00043484562980142054,0.000149812734082397,,0.00026378264310208407,0.00029523822913298377,0.00026595744680851064,0.000155842683894367,0.00016846597689208366,0.00021243606226309066,0.0002378278209060279,0.0002331584188019075,0.0001818605157399,0.00024896117168556346,0.0002628578965715571,0.00021739723745520346,0.00022657786569292806,0.00021973110171673212,0.0002130953174416294
Micropepsales,,,,,,,,,,,,,,,,2.7589098995206576e-06,2.7494545769482996e-06,6.85760055299728e-06,4.133193539543182e-06,5.501904346642286e-06,7.537143987714898e-06,4.705567910285789e-06,4.700785595288964e-06,3.7560872088330274e-06,8.44871302632011e-06
Microstromatales,,,,,,0.0001460920379839299,,,,,,1.4058963292046846e-05,,,1.4038831407673637e-05,,2.7494545769482996e-06,1.371520110599456e-06,1.3777311798477274e-06,4.126428259981715e-06,1.8842859969287245e-06,3.764454328228631e-06,4.700785595288963e-06,3.756087208833028e-06,1.8774917836266908e-06
Microthamniales,,,,,,,,,,,,,,,,9.656184648322301e-06,,1.371520110599456e-06,,1.3754760866605714e-06,9.421429984643623e-07,4.705567910285789e-06,,,
Microthoracida,,,,,,,,,,,,,,1.4167516717669727e-05,,,,,,,9.421429984643623e-07,9.411135820571578e-07,,,
Microthyriales,,,,,,,,,,,,,,,,4.138364849280987e-06,,,5.510924719390909e-06,2.750952173321143e-06,2.826428995393087e-06,9.411135820571578e-07,2.8204713571733784e-06,7.512174417666056e-06,9.387458918133454e-07
Miliolida,,,,,,,,,,,,,,,,,,,,,,,,1.8780436044165137e-06,
Miltoncostaeales,,,,,,,,0.00014494854326714017,,,2.9309182566898228e-05,2.811792658409369e-05,1.4775413711583924e-05,1.4167516717669727e-05,4.2116494223020915e-05,2.3450734145925588e-05,2.6119818481008848e-05,3.2916482654386945e-05,1.928823651786818e-05,2.750952173321143e-05,3.109071894932395e-05,2.4468953133486108e-05,2.6324399333618203e-05,2.4414566857414683e-05,1.9713663728080254e-05
Minwuiales,,,,,,,,0.00028989708653428034,,0.00014916467780429595,7.327295641724558e-05,4.217688987614054e-05,7.387706855791962e-05,5.667006687067891e-05,2.8077662815347274e-05,7.311111233729744e-05,6.736163713523335e-05,6.85760055299728e-05,5.9242440733452256e-05,7.427570867967087e-05,4.993357891861121e-05,5.364347417725799e-05,6.111021273875655e-05,5.634130813249542e-05,4.881478637429396e-05
Mischococcales,,,,,,,,,0.000149812734082397,,,,,,,,,,,,,,,,
Mixiales,,,,,,,,,,,,,2.9550827423167847e-05,,,2.7589098995206576e-06,2.7494545769482996e-06,1.371520110599456e-06,1.3777311798477274e-06,5.501904346642286e-06,1.8842859969287245e-06,2.8233407461714733e-06,2.8204713571733784e-06,1.8780436044165137e-06,9.387458918133454e-07
Mobilida,,,,,,,,,,,,,,,,,,,,,,,,,
Monhysterida,,,,,,,,,,,,,,,,,,,,,,,,,
Moniliellales,,,,,,,,,,,,,,,,1.3794549497603288e-06,,,,,,,,,
Moniligastrida,,,,,,,,,,,,,,,,,,,,,,,,,
Monoblepharidales,,,,,,,,,,,2.9309182566898228e-05,1.4058963292046846e-05,2.9550827423167847e-05,,,1.7932914346884272e-05,3.0244000346431295e-05,1.782976143779293e-05,1.5155042978324997e-05,1.3754760866605715e-05,2.7322146955466507e-05,1.7881158059086e-05,2.4444085095502613e-05,2.159750145078991e-05,1.5019934269013527e-05
Monoglobales,,,,,,,,,,,,,,,1.4038831407673637e-05,,,,,,,,,,
Monomastigales,,,,,,,,,,,,,,,,,1.3747272884741498e-06,,,2.750952173321143e-06,9.421429984643623e-07,,1.8803142381155857e-06,9.39021802208257e-07,9.387458918133454e-07
Monostilifera,,,,,,,,,,,,,,,,,,,,,,,,,
Moorellales,,,,,,,,,,,,,,,,9.656184648322301e-06,6.873636442370749e-06,2.743040221198912e-06,1.6532774158172728e-05,1.1003808693284571e-05,1.224785898003671e-05,1.8822271641143156e-06,3.760628476231171e-06,1.784141424195688e-05,3.7549835672533817e-06
Moraxellales,0.011363636363636362,0.014104372355430182,0.012838801711840228,0.012949640287769784,0.007309941520467837,0.014755295836376917,0.014827736589620586,0.014349905783446878,0.013932584269662924,0.012977326968973746,0.014947683109118088,0.014593203897144625,0.014258274231678487,0.013430805848350902,0.015232132077325884,0.014240113446374622,0.013954856705301088,0.014051223533090367,0.01377731179847633,0.013981714420903645,0.014085979970039483,0.013880484221760388,0.014123980399603938,0.014233692477871719,0.014025802369581794
Mormonilloida,,,,,,,,,,,,,,,,,,,,,,,,,
Mortierellales,,,,,,,,,,0.0002983293556085919,7.327295641724558e-05,9.841274304432792e-05,0.00010342789598108747,2.8335033435339454e-05,4.2116494223020915e-05,0.00012139203557890894,9.623091019319049e-05,7.8176646304169e-05,8.128613961101591e-05,7.290023259301029e-05,7.066072488482718e-05,8.187688163897274e-05,8.461414071520135e-05,6.385348255016148e-05,8.918085972226783e-05
Motilibacterales,,,,,,,,,,,,,,2.8335033435339454e-05,,9.656184648322303e-06,9.62309101931905e-06,1.371520110599456e-05,1.1021849438781819e-05,6.8773804333028575e-06,1.4132144976965435e-05,1.223447656674305e-05,2.8204713571733784e-06,9.390218022082569e-06,1.1264950701760146e-05
Mucorales,,,,,,0.0001460920379839299,0.0001453699665649077,0.0005797941730685607,0.000299625468164794,0.00014916467780429595,0.00014654591283449114,9.841274304432792e-05,0.00011820330969267139,0.00012750765045902755,0.00014038831407673638,0.00011725367072962795,0.00015396945630910476,0.00015086721216594018,0.00015430589214294544,0.00014442498909936002,0.0001695857397235852,0.00016187153611383115,0.0001447841963349001,0.00014273131393565506,0.0001426893755556285
Mycobacteriales,0.0014204545454545453,,,,0.0058479532163742695,0.0011687363038714392,0.0002907399331298154,0.0013045368894042616,0.0004494382022471911,0.0011933174224343676,0.0009525484334241922,0.001166893953239888,0.00116725768321513,0.0009633911368015414,0.0009265628729064601,0.0008883689876456517,0.000853705646142447,0.0009134323936591114,0.000903791653980109,0.0008624235063361784,0.0009591015724367208,0.0008968812437004618,0.0008743461207237473,0.0008798634286691367,0.0008645849663600911
Mycoplasmatales,,,,,,,,,,,1.4654591283449114e-05,1.4058963292046846e-05,2.9550827423167847e-05,5.667006687067891e-05,,1.6553459397123945e-05,1.3747272884741499e-05,1.7829761437792926e-05,2.3421430057411366e-05,1.3754760866605715e-05,1.5074287975429796e-05,1.223447656674305e-05,1.4102356785866893e-05,1.596337063754037e-05,1.5958680160826873e-05
Mycoplasmoidales,,,,,,,0.0002907399331298154,,0.000149812734082397,,1.4654591283449114e-05,4.217688987614054e-05,1.4775413711583924e-05,2.8335033435339454e-05,2.8077662815347274e-05,1.379454949760329e-05,2.1995636615586397e-05,2.6058882101389664e-05,1.1021849438781819e-05,1.650571303992686e-05,1.3190001978501072e-05,1.5057817312914525e-05,1.5042513904924686e-05,1.1268261626499083e-05,1.220369659357349e-05
Mycosphaerellales,,,,,0.0014619883040935674,0.0002921840759678598,0.0001453699665649077,0.00014494854326714017,0.000149812734082397,,0.00011723673026759291,1.4058963292046846e-05,0.00010342789598108747,4.250255015300918e-05,2.8077662815347274e-05,6.897274748801645e-05,9.210672832776804e-05,8.366272674656682e-05,8.404160197071136e-05,6.877380433302857e-05,8.00821548694708e-05,7.340685940045832e-05,6.48708412149877e-05,8.826804940757615e-05,7.41609254532543e-05
Myida,,,,,,0.0005843681519357195,0.0001453699665649077,0.00014494854326714017,,0.00014916467780429595,4.396377385034734e-05,5.623585316818738e-05,5.9101654846335695e-05,4.250255015300918e-05,9.827181985371547e-05,7.311111233729742e-05,7.835945544302655e-05,6.994752564057226e-05,5.510924719390908e-05,6.327189998638629e-05,6.971858188636281e-05,6.49368371619439e-05,8.649445495331695e-05,7.887783138549358e-05,8.542587615501444e-05
Myopsida,,,,,,,,,,,,,,,,4.138364849280987e-06,,1.371520110599456e-06,,,,,,,
Myriangiales,,,,,,,,,,,1.4654591283449114e-05,,,,2.8077662815347274e-05,2.7589098995206576e-06,1.2372545596267348e-05,5.486080442397824e-06,2.7554623596954548e-06,4.126428259981715e-06,3.768571993857449e-06,5.6466814923429466e-06,1.8803142381155857e-06,7.512174417666056e-06,3.7549835672533817e-06
Myrtales,,,,,,,,0.00014494854326714017,,,5.861836513379647e-05,2.811792658409369e-05,1.4775413711583924e-05,4.250255015300918e-05,5.615532563069455e-05,2.620964404544625e-05,1.9246182038638095e-05,9.600640774196191e-06,8.266387079086364e-06,2.6134045646550857e-05,1.5074287975429796e-05,1.0352249402628737e-05,8.461414071520137e-06,2.0658479648581654e-05,1.6897426052640217e-05
Mysida,,,,,,,,,,,,1.4058963292046846e-05,,,,,,1.371520110599456e-06,,1.3754760866605714e-06,,1.8822271641143156e-06,1.8803142381155857e-06,2.817065406624771e-06,
Mytilida,,0.0028208744710860366,,,0.0014619883040935674,0.0007304601899196494,0.0005814798662596307,0.0007247427163357008,0.000149812734082397,0.0002983293556085919,0.00019050968668483852,0.0002390023759647964,0.00048758865248226945,0.0003541879179417432,0.0004632814364532297,0.0002965828141984707,0.0003134378217721062,0.0003305363466544689,0.0003099895154657386,0.0003411180694918217,0.0003363450504517773,0.0003284486401379481,0.0003064912208128405,0.00030236502031105874,0.00040084449580420723
Mytilinidiales,,,,,,,,,,,,4.217688987614054e-05,,,,2.7589098995206576e-06,1.3747272884741498e-06,4.114560331798368e-06,4.133193539543182e-06,2.750952173321143e-06,9.421429984643623e-07,9.411135820571578e-07,3.760628476231171e-06,3.756087208833028e-06,1.8774917836266908e-06
Myxococcales,0.0028409090909090906,0.0042313117066290545,,0.010071942446043165,0.0029239766081871348,0.002191380569758948,0.003488879197557785,0.003333816495144224,0.004194756554307116,0.002237470167064439,0.003575720273161581,0.0031210898508344,0.003457446808510638,0.003315198911934716,0.003144698235318892,0.003074805083015661,0.0031041342173746276,0.003225815300129793,0.0031302052406138865,0.0029861585841400003,0.0030195683100782524,0.002934392148854073,0.0030921767645809024,0.00304243063915462,0.002975824477048195
Myzocytiopsidales,,,,,,,,,,,,,,,,1.3794549497603288e-06,1.3747272884741498e-06,1.371520110599456e-06,,,1.8842859969287245e-06,,,,
Nakamurellales,,,,,,,,,,,1.4654591283449114e-05,,,5.667006687067891e-05,1.4038831407673637e-05,1.9312369296644603e-05,2.7494545769482997e-05,1.0972160884795648e-05,2.7554623596954545e-05,1.2379284779945144e-05,2.072714596621597e-05,1.5057817312914525e-05,1.7862985262098066e-05,1.0329239824290827e-05,2.06524096198936e-05
Nannocystales,,,,,,,0.0001453699665649077,0.00043484562980142054,,0.0004474940334128878,0.00011723673026759291,0.00018276652279660901,0.00022163120567375886,0.00022668026748271563,0.00032289312237649353,0.00020002096771524767,0.0001539694563091048,0.0001961273758157222,0.0001832382469197477,0.00018431379561251656,0.00016864359672512085,0.00019198717073966022,0.00017486922414474947,0.0001831092514306101,0.00018211670301178902
Nanoarchaeales,,,,,,,,,,,,,,,1.4038831407673637e-05,1.3794549497603288e-06,4.12418186542245e-06,6.85760055299728e-06,1.3777311798477274e-06,5.501904346642286e-06,4.710714992321812e-06,6.587795074400107e-06,6.58109983340455e-06,6.573152615457798e-06,5.632475350880073e-06
Nanobdellales,,,,,,,,,,,,,,,,,,1.371520110599456e-06,,,,,,,
Nassellaria,,,,,,,,,,,,,,,,,,1.371520110599456e-06,,,9.421429984643623e-07,,,,
Nassulida,,,,,,,,,,,,,,,,,,,,,,,,,
Natranaerobiales,,,,,,0.0001460920379839299,,,,,,,,,,,1.3747272884741498e-06,,1.3777311798477274e-06,,,9.411135820571578e-07,9.401571190577927e-07,9.39021802208257e-07,9.387458918133454e-07
