order,1000_1_nt_rpm,1000_2_nt_rpm,1000_3_nt_rpm,1000_4_nt_rpm,1000_5_nt_rpm,10000_1_nt_rpm,10000_2_nt_rpm,10000_3_nt_rpm,10000_4_nt_rpm,10000_5_nt_rpm,100000_1_nt_rpm,100000_2_nt_rpm,100000_3_nt_rpm,100000_4_nt_rpm,100000_5_nt_rpm,1000000_1_nt_rpm,1000000_2_nt_rpm,1000000_3_nt_rpm,1000000_4_nt_rpm,1000000_5_nt_rpm,10000000_1_nt_rpm,10000000_2_nt_rpm,10000000_3_nt_rpm,10000000_4_nt_rpm,10000000_5_nt_rpm
Lagenidiales,,,,,,,0.00033003300330033004,,,,,,,,,,6.4516129032258115e-06,6.408695317807607e-06,,6.451550468866845e-06,2.183816175089791e-06,4.37213898155423e-06,2.193049786616398e-06,1.5272904993804514e-05,4.369722194911748e-06
Lamiales,,,,,,0.0003255208333333333,0.00033003300330033004,,0.0003361344537815126,,3.301310620316268e-05,9.884353069091632e-05,0.00016707321148127108,0.0001006576298483425,6.562541015881355e-05,0.00012865211182442354,0.00010967741935483879,0.00015380868762738257,0.00010912125296874667,7.419283039196871e-05,0.00013976423520574666,0.00015739700333595224,0.0001359690867702167,0.0001287287706620666,0.00012235222145752893
Laminariales,,,,,,,0.00033003300330033004,,,,,3.294784356363877e-05,3.341464229625422e-05,,,2.8946725160495295e-05,2.5806451612903246e-05,2.5634781271230428e-05,2.5675588933822748e-05,1.6128876172167112e-05,1.747052940071833e-05,1.967462541699403e-05,1.9737448079547584e-05,3.709134069923953e-05,2.8403194266926363e-05
Laurales,,,,,,,,,,,,,,,,,,,,,2.183816175089791e-06,,,,
Lecanorales,,,,,,0.0003255208333333333,,,,,,,6.682928459250843e-05,,,,6.4516129032258115e-06,1.602173829451902e-05,3.2094486167278434e-06,6.451550468866845e-06,8.735264700359164e-06,1.748855592621692e-05,4.386099573232796e-06,,6.5545832923676215e-06
Lecithoepitheliata,,,,,,,,,,,,,,,,,,,,3.2257752344334224e-06,,,,,
Lefavirales,,,,,,,,,,,,,,,,6.432605591221176e-06,3.2258064516129057e-06,,,,,,,6.5455307116305055e-06,
Legionellales,,,,,,0.0003255208333333333,0.0013201320132013201,0.00032216494845360824,0.0013445378151260505,0.0010186757215619694,0.000627249017860091,0.0006589568712727753,0.0007351221305175928,0.0005703932358072742,0.000590628691429322,0.0005435551724581894,0.0006935483870967748,0.0006632999653930873,0.0006515180691957521,0.0006838643496998855,0.0005415864114222683,0.0006514487082515802,0.0006206330896124407,0.0005672793283413105,0.0006161308294825564
Lentisphaerales,,,,,,,,,,,3.301310620316268e-05,,,,,2.2514119569274114e-05,2.5806451612903246e-05,1.6021738294519017e-05,1.2837794466911372e-05,1.9354651406600533e-05,1.528671322562854e-05,2.6232833889325374e-05,3.070269701262958e-05,1.527290499380451e-05,2.1848610974558738e-05
Leotiales,,,,,,,,,,,,,,,,,,,,,,,,,
Lepetellida,,,,,,,,,,,,,3.341464229625422e-05,3.355254328278084e-05,,1.9297816773663527e-05,1.935483870967743e-05,3.524782424794184e-05,1.9256691700367058e-05,1.6128876172167112e-05,1.9654345575808124e-05,1.3116416944662687e-05,2.4123547652780383e-05,1.7454748564348012e-05,2.403347207201461e-05
Lepidoptera,0.007220216606498194,,0.003424657534246575,,0.009771986970684038,0.0016276041666666665,0.0033003300330033004,0.0032216494845360823,0.003697478991596639,0.0023769100169779285,0.0035654154699415698,0.002701723172218379,0.0028068299528853542,0.00241578311636022,0.0034781467384171184,0.002904321424436361,0.002903225806451615,0.002896730283649039,0.003026510045574356,0.0029967451927886495,0.002867350637892896,0.0029468216735675503,0.003061497502116492,0.0028494877031298134,0.002853428593277371
Leptocylindrales,,,,,,,,,0.0003361344537815126,,,3.294784356363877e-05,6.682928459250843e-05,3.355254328278084e-05,6.562541015881355e-05,2.5730422364884704e-05,3.225806451612906e-05,5.1269562542460856e-05,3.209448616727843e-05,2.2580426641033958e-05,2.6205794101077495e-05,2.1860694907771145e-05,3.947489615909517e-05,3.272765355815253e-05,6.336097182622033e-05
Leptolyngbyales,0.003610108303249097,,,0.00326797385620915,,0.0003255208333333333,0.00033003300330033004,,0.0006722689075630252,,0.0002971179558284642,0.00023063490494547138,0.0003675610652587964,0.00023486780297946584,0.00019687623047644068,0.00031841397676544823,0.00025483870967741955,0.0002499391173944967,0.0002118236087040376,0.00021612694070703928,0.00021838161750897914,0.00021860694907771145,0.00019298838122224307,0.00023127541847761118,0.00022722555413541085
Leptomyxida,,,,,,,,,,,,,,,,6.432605591221176e-06,,,,,,,,,
Leptospirales,,,,,,,,,0.0003361344537815126,,9.903931860948805e-05,3.294784356363877e-05,0.00010024392688876265,0.0001006576298483425,0.00016406352539703392,7.71912670946541e-05,2.2580645161290342e-05,5.1269562542460856e-05,6.0979523717829026e-05,5.80639542198016e-05,3.712487497652645e-05,3.497711185243384e-05,6.579149359849195e-05,5.890977640467455e-05,5.680638853385271e-05
Leptothecata,,,,,,,,,,,,6.589568712727754e-05,,,,6.432605591221176e-06,3.2258064516129057e-06,,,,2.183816175089791e-06,4.37213898155423e-06,,2.181843570543502e-06,
Leucosolenida,,,,,,,,,,,,,,,,,,,,,,,,,
Leucosporidiales,,,,,,,,,,,,,,,,,,,,,,,,,
Liceales,,,,,,,,,,,,,,,,,,,,,,,,,
Lichinales,,,,,,,,,,,,,,,,,,,,,,,,2.181843570543502e-06,
Licmophorales,,,,,,0.0003255208333333333,0.0006600660066006601,,0.0003361344537815126,0.0003395585738539898,0.00026410484962530146,9.88435306909163e-05,0.00023390249607377952,0.00013421017313112335,0.0001968762304764407,0.00019297816773663527,0.00012580645161290333,0.0001345826016739597,9.307400988510745e-05,0.00021935271594147272,0.00011574225727975894,0.00012023382199274133,0.00021272582930179068,0.00020291145206054564,0.00015730999901682292
Liliales,,,,,,,,,,,3.301310620316268e-05,3.294784356363877e-05,,3.355254328278084e-05,,1.9297816773663527e-05,6.4516129032258115e-06,3.2043476589038035e-06,1.2837794466911374e-05,9.677325703300268e-06,8.735264700359164e-06,2.1860694907771145e-05,1.535134850631479e-05,8.727374282174008e-06,6.5545832923676215e-06
Limisphaerales,,,,,,,,,0.0003361344537815126,0.0003395585738539898,,,,,9.843811523822036e-05,3.859563354732705e-05,1.9354838709677434e-05,1.6021738294519017e-05,2.5675588933822744e-05,3.548352757876764e-05,2.1838161750897913e-05,1.530248643543981e-05,1.535134850631479e-05,2.6182122846522022e-05,1.747888877964699e-05
Limnochordales,,,,,,,,,,,,,,,,1.9297816773663527e-05,9.677419354838717e-06,6.408695317807607e-06,1.604724308363921e-05,3.2257752344334224e-06,1.0919080875448957e-05,8.74427796310846e-06,6.579149359849195e-06,4.363687141087003e-06,4.369722194911748e-06
Limnomedusae,,,,,,,,0.00032216494845360824,,,,,,,,,,,,,,,,,
Lineolatales,,,,,,,,,,,,,,,,,,,,,,,,,
Lingulida,,,,,,,,,,,,,,,,3.216302795610588e-06,6.4516129032258115e-06,1.2817390635615214e-05,,1.612887617216711e-05,6.551448525269374e-06,4.37213898155423e-06,4.386099573232797e-06,2.181843570543502e-06,4.369722194911748e-06
Lipomycetales,,,,,,,,,,,,,,,,,,,,3.2257752344334224e-06,2.183816175089791e-06,,2.193049786616398e-06,6.5455307116305055e-06,4.369722194911748e-06
Lithodesmiales,,,0.003424657534246575,0.00326797385620915,,0.0003255208333333333,,0.00032216494845360824,0.0003361344537815126,,0.0003301310620316269,0.00013179137425455508,0.00026731713837003374,0.00016776271641390418,0.00016406352539703387,0.0001383010202112553,0.00014516129032258077,0.00013458260167395977,0.00016689132806984783,0.000145159885549504,0.0001768891101822731,0.00013772237791895823,0.0001250038378371347,0.00014400167565587112,0.00013546138804226417
Littorinimorpha,,,,,,,,,,,,,,,,3.537933075171646e-05,,3.2043476589038035e-06,,,6.551448525269374e-06,4.37213898155423e-06,4.386099573232796e-06,2.181843570543502e-06,2.1848610974558734e-06
Lobata,,,,,,,,,,,,,,,,,,,,,,,,,
Lobulomycetales,,,,,,,,,,,,,3.341464229625422e-05,3.355254328278084e-05,,,,3.2043476589038035e-06,,,,,,2.181843570543502e-06,
Longamoebia,,,,,,,,,,,,,6.682928459250843e-05,6.710508656556167e-05,,2.2514119569274114e-05,6.4516129032258115e-06,2.2430433612326624e-05,1.2837794466911372e-05,3.2257752344334224e-06,1.0919080875448957e-05,1.748855592621692e-05,2.850964722601318e-05,1.527290499380451e-05,1.3109166584735243e-05
Longimicrobiales,,,,,,,,,0.0003361344537815126,,6.602621240632536e-05,6.589568712727754e-05,,0.00013421017313112335,6.562541015881355e-05,9.005647827709644e-05,6.129032258064521e-05,6.088260551917226e-05,5.135117786764549e-05,7.41928303919687e-05,5.4595404377244785e-05,9.400098810341594e-05,7.017759317172474e-05,6.109161997521804e-05,6.336097182622032e-05
Lophodiniales,,,,,,,,,,,,,,,,,,,,,,,,,
Lucinida,,,,,,,,,,,,,,,,,,,3.2094486167278434e-06,1.9354651406600533e-05,,4.37213898155423e-06,2.193049786616398e-06,2.181843570543502e-06,2.1848610974558734e-06
Lulworthiales,,,,,,,,,,,,,,,,,,,,,,,,,
Lumbriculida,,,,,,,,,,,,,,,,,6.4516129032258115e-06,,,,,,,2.181843570543502e-06,
Lunulariales,,,,,,,,,,,3.301310620316268e-05,,,6.710508656556167e-05,,6.432605591221176e-06,9.677419354838717e-06,6.408695317807607e-06,1.9256691700367058e-05,6.451550468866845e-06,6.551448525269374e-06,4.37213898155423e-06,4.386099573232797e-06,1.527290499380451e-05,1.0924305487279367e-05
Lutisporales,,,,,,,,,,,,,,,,,,,,,,,,,
Lycopodiales,,,,,,,,,,,,,,,,,3.2258064516129057e-06,,6.418897233455687e-06,,,,,2.181843570543502e-06,6.5545832923676215e-06
Lysobacterales,0.003610108303249097,0.0034364261168384875,,,0.0065146579804560255,0.0035807291666666665,0.0019801980198019802,0.0028994845360824743,0.002689075630252101,0.0023769100169779285,0.0025420091776435266,0.0028994102336002115,0.003074147091255388,0.0025835458327741244,0.0029203307520672033,0.0028464279741153703,0.0027548387096774213,0.0026948563811380988,0.0026028628281662804,0.002641909917000973,0.0026948291600608024,0.0027369590024529477,0.00264262499287276,0.002659667312492529,0.002814101093523165
Lyssacinosida,,,,,,,,,,,,,,,,,,,,,,,,,
Macrodasyida,,,,,,,,,,,,,,,,3.216302795610588e-06,,,,,,,,,
Macrostomida,,,,,,,,,,,,,,,,,,,,,,,,,
Magnaporthales,,,,,,,,,,,,,,3.355254328278084e-05,,9.648908386831763e-06,9.677419354838717e-06,3.2043476589038035e-06,1.2837794466911374e-05,1.290310093773369e-05,1.528671322562854e-05,1.3116416944662687e-05,1.9737448079547584e-05,1.090921785271751e-05,1.3109166584735243e-05
Magnetococcales,,,,,,0.0003255208333333333,,,,,3.301310620316268e-05,,6.682928459250843e-05,,,3.537933075171647e-05,5.4838709677419396e-05,4.4860867224653255e-05,3.530393478400627e-05,5.80639542198016e-05,5.896303672742436e-05,3.279104236165673e-05,4.1667945945711565e-05,3.054580998760903e-05,2.8403194266926356e-05
Magnoliales,,,,,,,,,,,,,,,,9.648908386831765e-06,,9.61304297671141e-06,9.628345850183529e-06,3.2257752344334224e-06,4.367632350179582e-06,1.0930347453885572e-05,4.386099573232797e-06,1.3091061423261011e-05,6.5545832923676215e-06
Malacalcyonacea,,,,,,,,,,,3.301310620316268e-05,,,,3.2812705079406776e-05,,2.9032258064516146e-05,1.9226085953422817e-05,6.418897233455687e-06,2.2580426641033958e-05,8.735264700359164e-06,8.74427796310846e-06,4.386099573232796e-06,1.3091061423261011e-05,1.0924305487279369e-05
Malasseziales,,,0.003424657534246575,,,,,,,,3.301310620316268e-05,3.294784356363877e-05,6.682928459250843e-05,,,3.537933075171647e-05,3.548387096774196e-05,4.165651956574945e-05,3.209448616727844e-05,3.5483527578767646e-05,3.057342645125708e-05,3.279104236165672e-05,4.6054045518944364e-05,4.581871498141354e-05,2.8403194266926356e-05
Malawimonadida,,,,,,,,,,,,,3.341464229625422e-05,,,,3.2258064516129057e-06,,3.2094486167278434e-06,3.2257752344334224e-06,4.367632350179582e-06,4.37213898155423e-06,4.386099573232796e-06,1.090921785271751e-05,2.1848610974558734e-06
Malpighiales,,,0.003424657534246575,,,0.0006510416666666666,,0.00032216494845360824,,,9.903931860948805e-05,6.589568712727754e-05,0.00010024392688876265,0.0001006576298483425,0.00016406352539703387,0.0001511662313936976,0.00015161290322580656,0.00016342173060409398,0.0001283779446691137,0.00012257945890847006,0.0001288451543302977,0.00012679203046507263,0.00013377603698360032,0.00011563770923880559,0.00013546138804226414
Malvales,,,,,,,,,,,0.00013205242481265076,6.589568712727754e-05,0.00010024392688876265,0.0001006576298483425,9.843811523822033e-05,8.684017548148588e-05,9.354838709677426e-05,0.00010894782040272932,8.023621541819607e-05,0.00010967635797073636,9.82717278790406e-05,0.0001049313355573015,8.552894167803954e-05,9.381927353337057e-05,9.613388828805845e-05
Mamiellales,0.010830324909747292,0.017182130584192438,0.010273972602739725,0.00326797385620915,0.0065146579804560255,0.005208333333333333,0.006270627062706271,0.010309278350515462,0.012436974789915966,0.009168081494057723,0.00921065663068238,0.009357187572073409,0.00999097804658001,0.009495369749026976,0.009482871767948549,0.0091600303618985,0.009622580645161288,0.008972173444930146,0.009641183644649706,0.009767647409863571,0.009270299663255498,0.009288609266311145,0.00916036895869604,0.009080832940601169,0.009172046887118913
Mantodea,,,,,,,,,,,,,,,,,,6.408695317807607e-06,,3.2257752344334224e-06,,,2.193049786616398e-06,,4.369722194911747e-06
Marattiales,,,,,,,,,,,,,,,,,,,,,,,,,
Marchantiales,,,,,,,,,,,3.301310620316268e-05,,,3.355254328278084e-05,3.2812705079406776e-05,2.2514119569274114e-05,2.2580645161290342e-05,9.61304297671141e-06,6.418897233455687e-06,1.290310093773369e-05,6.551448525269374e-06,1.0930347453885572e-05,1.315829871969839e-05,2.8363966417065527e-05,1.0924305487279369e-05
Maricaulales,,,,,,,0.0009900990099009901,,0.0003361344537815126,0.0003395585738539898,9.903931860948805e-05,0.0002965305920727489,0.00016707321148127108,0.00016776271641390418,0.00032812705079406746,0.00022192489289713053,0.00018064516129032273,0.00020507825016984342,0.00022466140317094901,0.00019677228930043875,0.0002030949042833506,0.0002623283388932538,0.00018860228164901027,0.00025745754132413314,0.00019445263767357276
Marimonadida,,,,,,,,,,,,,,,,,,,,,,,,2.181843570543502e-06,
Marinilabiliales,,,,,,,0.0016501650165016502,0.0009664948453608248,0.0006722689075630252,0.0003395585738539898,0.0005612228054537658,0.00032947843563638766,0.0002004878537775253,0.00043618306267615087,0.0002625016406352542,0.0004149030606337658,0.00041290322580645193,0.0004454043245876287,0.0004717889466589929,0.0003806414776631438,0.00041274125709197054,0.0004022367863029891,0.00038816981223110253,0.0003730952505629388,0.0003954598586395131
Mariprofundales,,,,,,,,,,0.0003395585738539898,,6.589568712727754e-05,3.341464229625422e-05,6.710508656556167e-05,,3.859563354732706e-05,3.548387096774196e-05,3.524782424794184e-05,3.530393478400628e-05,3.5483527578767646e-05,4.149250732670604e-05,6.120994574175921e-05,2.412354765278038e-05,3.490949712869603e-05,3.495777755929398e-05
Marsupiomonadales,,,,,,,,,,,,,0.00010024392688876265,,,2.8946725160495295e-05,2.5806451612903246e-05,2.5634781271230428e-05,3.530393478400627e-05,4.838662851650133e-05,3.4941058801436664e-05,3.497711185243384e-05,2.850964722601318e-05,2.6182122846522022e-05,3.495777755929398e-05
Mastigamoebida,,,,,,,,,,,3.301310620316268e-05,,3.341464229625422e-05,,,6.432605591221176e-06,3.2258064516129057e-06,1.2817390635615214e-05,1.604724308363922e-05,1.6128876172167112e-05,8.735264700359164e-06,4.37213898155423e-06,6.579149359849195e-06,6.5455307116305055e-06,8.739444389823494e-06
Mastogloiales,,,,,,,,,,,,,,,,,6.4516129032258115e-06,1.602173829451902e-05,6.418897233455687e-06,1.290310093773369e-05,2.183816175089791e-06,2.186069490777115e-06,1.096524893308199e-05,,2.1848610974558734e-06
Megaloptera,,,,,,,,,0.0003361344537815126,,0.00019807863721897615,,6.682928459250843e-05,3.355254328278084e-05,3.2812705079406776e-05,2.8946725160495295e-05,2.5806451612903246e-05,4.165651956574945e-05,3.209448616727843e-05,4.193507804763449e-05,3.930869115161625e-05,5.027959828787364e-05,3.2895746799245974e-05,4.363687141087004e-05,4.15123608516616e-05
Melosirales,,,,,,,0.0006600660066006601,,,,0.00013205242481265073,3.294784356363877e-05,3.341464229625422e-05,0.00030197288954502744,3.2812705079406776e-05,5.4677147525379986e-05,4.516129032258068e-05,5.767825786026847e-05,6.097952371782902e-05,6.774127992310186e-05,3.712487497652645e-05,7.6512432177199e-05,7.894979231819035e-05,8.727374282174008e-05,6.117611072876447e-05
Mesoaciditogales,,,,,,,,,,,,,,,,,3.2258064516129057e-06,,,,,,,,
Mesostigmata,,,,,,,,,,,3.301310620316268e-05,,,,,3.216302795610588e-06,,1.2817390635615214e-05,,6.451550468866845e-06,,1.3116416944662687e-05,8.772199146465593e-06,6.5455307116305055e-06,2.1848610974558734e-06
Mesostigmatales,,,,,,,,,,,,,,,,,,3.2043476589038035e-06,,3.2257752344334224e-06,2.183816175089791e-06,4.37213898155423e-06,2.193049786616398e-06,2.181843570543502e-06,2.1848610974558734e-06
Methanobacteriales,,,,,,,,,,,6.602621240632536e-05,3.294784356363877e-05,3.341464229625422e-05,,,3.859563354732705e-05,1.935483870967743e-05,3.524782424794184e-05,1.604724308363922e-05,2.90319771099008e-05,2.8389610276167287e-05,5.246566777865075e-05,1.096524893308199e-05,1.5272904993804514e-05,1.7478888779646987e-05
Methanobavirales,,,,,,,,,,,,,,,,,,,,,,,,,
Methanocellales,,,,,,,,,,,,,,,,6.432605591221176e-06,,,,3.2257752344334224e-06,6.551448525269374e-06,2.186069490777115e-06,4.386099573232797e-06,4.363687141087003e-06,
Methanococcales,,,,,,,,,,,,,,,3.2812705079406776e-05,9.648908386831763e-06,,1.602173829451902e-05,1.2837794466911374e-05,3.2257752344334224e-06,6.551448525269374e-06,1.0930347453885572e-05,8.772199146465593e-06,2.181843570543502e-06,1.3109166584735243e-05
Methanomassiliicoccales,,,,,,,,,,,,,,,,6.432605591221176e-06,3.2258064516129057e-06,6.408695317807607e-06,3.2094486167278434e-06,3.2257752344334224e-06,6.551448525269374e-06,4.37213898155423e-06,,1.7454748564348012e-05,1.5294027682191117e-05
Methanomicrobiales,,,,,,,,,,,,3.294784356363877e-05,,,,9.648908386831763e-06,6.4516129032258115e-06,,2.888503755055059e-05,3.2257752344334224e-06,1.3102897050538747e-05,1.5302486435439804e-05,1.535134850631479e-05,1.7454748564348012e-05,1.3109166584735243e-05
Methanonatronarchaeales,,,,,,,,,,,,,,,,,,,,,,,2.193049786616398e-06,,
Methanosarcinales,,,,,,,,,,,,3.294784356363877e-05,3.341464229625422e-05,3.355254328278084e-05,,4.1811936342937644e-05,7.096774193548392e-05,5.767825786026847e-05,6.418897233455687e-05,5.80639542198016e-05,6.551448525269374e-05,5.246566777865075e-05,4.6054045518944364e-05,8.291005568065307e-05,5.462152743639685e-05
Methanotrichales,,,,,,,,,,,,,,,,6.432605591221176e-06,9.677419354838715e-06,3.2043476589038035e-06,,3.2257752344334224e-06,8.735264700359164e-06,2.186069490777115e-06,4.386099573232796e-06,6.5455307116305055e-06,4.369722194911748e-06
Methylacidiphilales,,,,,,,,,,,,,,,,,6.4516129032258115e-06,3.2043476589038035e-06,6.418897233455687e-06,6.451550468866845e-06,1.0919080875448957e-05,4.37213898155423e-06,1.0965248933081994e-05,4.363687141087004e-06,
Methylococcales,0.003610108303249097,,,0.00326797385620915,,0.0006510416666666666,0.0006600660066006601,,0.0003361344537815126,0.0006791171477079796,0.001155458717110694,0.001120226681163718,0.0012029271226651518,0.0009730237552006442,0.001378133613335085,0.0008458876352455846,0.0010322580645161297,0.0009132390827875841,0.001039861351819821,0.0009645067950955933,0.000952143852339149,0.0009421959505249365,0.001068015246082186,0.0009120106124871838,0.0008783141611772613
Methylohalomonadales,,,,,,,,,,,,,,,,,,,,,,,,,
Microascales,,,,,,,,,,,,,,,,,6.4516129032258115e-06,6.408695317807607e-06,3.2094486167278434e-06,,6.551448525269374e-06,2.186069490777115e-06,,2.181843570543502e-06,
Microbotryales,,,,,,,,,,,,,,,,,,,,,,,,,
Micrococcales,0.003610108303249097,0.006872852233676975,,,0.0065146579804560255,0.003255208333333333,0.007590759075907591,0.0032216494845360823,0.004369747899159664,0.005432937181663836,0.005084018355287051,0.005403446344436758,0.0042436595716242856,0.004999328949134344,0.005446909043181524,0.004991701938787427,0.0050064516129032285,0.0049314910470527355,0.005180050067398354,0.00522253010454753,0.005116681298235168,0.005290288167680313,0.005006732662845023,0.004935330156569018,0.004894088858300956
Micromonosporales,,,,,,0.0009765625,0.00033003300330033004,0.0009664948453608248,0.0003361344537815126,0.0006791171477079796,0.0010564193985012058,0.0005930611841454978,0.0008353660574063554,0.0006374983223728358,0.0006562541015881355,0.0006303953479396753,0.0006806451612903231,0.0007978825670670472,0.0006804031067463028,0.000703219001106486,0.0007512327642308882,0.0007760546692258758,0.0007522160768094246,0.0007178265347088121,0.0006336097182622034
Micropepsales,,,,,,,,,,,,,,,,,,,,,,,,,
Microstromatales,,,,,,,,,,,,,,,,3.216302795610588e-06,6.4516129032258115e-06,3.2043476589038035e-06,6.418897233455687e-06,,4.367632350179582e-06,2.186069490777115e-06,,2.181843570543502e-06,2.1848610974558734e-06
Microthamniales,,,,,,,,,,,,,3.341464229625422e-05,,,3.216302795610588e-06,6.4516129032258115e-06,,,,,4.37213898155423e-06,2.193049786616398e-06,2.181843570543502e-06,
Microthoracida,,,,,,,,,,,,,,,,,,,,,,,,,
Microthyriales,,,,,,,,,,,,,,,,,,,,,,,,,
Miliolida,,,,,,,,,,,,,,,,,,,3.2094486167278434e-06,,2.183816175089791e-06,4.37213898155423e-06,,2.181843570543502e-06,
Miltoncostaeales,,,,,,,,0.0006443298969072165,,,6.602621240632536e-05,0.00016473921781819383,6.682928459250843e-05,0.00023486780297946584,9.843811523822036e-05,9.005647827709645e-05,6.451612903225811e-05,0.00011856086337944074,8.98645612683796e-05,9.99990322674361e-05,7.86173823032325e-05,6.120994574175921e-05,0.00010307333997097073,6.327346354576154e-05,5.4621527436396835e-05
Minwuiales,,,,,,,,0.00032216494845360824,0.0006722689075630252,,9.903931860948805e-05,0.00013179137425455508,0.00010024392688876265,6.710508656556167e-05,0.00013125082031762713,7.71912670946541e-05,7.096774193548392e-05,0.00012176521103834453,8.98645612683796e-05,0.00010322480750186952,6.769830142778353e-05,8.744277963108458e-05,7.894979231819034e-05,0.00012000139637989258,0.00010705819377533782
Mischococcales,,,,,,,,,,,,,,,,,3.2258064516129057e-06,3.2043476589038035e-06,,,,,,,
Mixiales,,,,,,,,,,,,,,,,,,,,,,,2.193049786616398e-06,2.181843570543502e-06,2.1848610974558734e-06
Mobilida,,,,,,,,,,,,,,,,3.216302795610588e-06,,,,3.2257752344334224e-06,6.551448525269374e-06,2.186069490777115e-06,,2.181843570543502e-06,
Monhysterida,,,,,,,,,,,,,,,,6.432605591221176e-06,,,,,4.367632350179582e-06,,,2.181843570543502e-06,4.369722194911747e-06
Moniliellales,,,,,,,,,,,,,,,,,,,,,,,,,
Moniligastrida,,,,,,,,,,,,,,,,,3.2258064516129057e-06,3.2043476589038035e-06,,,,,,,
Monoblepharidales,,,,,,,,,,,,,,,,,,,,,,,,,
Monoglobales,,,,,,,,,,,,,,,,,,,,,,,,,
Monomastigales,,,,,,,,,,,,,,,,6.432605591221176e-06,3.2258064516129057e-06,6.408695317807607e-06,6.418897233455687e-06,9.677325703300268e-06,1.0919080875448957e-05,,2.193049786616398e-06,6.5455307116305055e-06,4.369722194911748e-06
Monostilifera,,,,,,,,,,,,,,,,3.216302795610588e-06,,,,,,,,,
Moorellales,,,,,,,,,,,,,,,3.2812705079406776e-05,1.6081513978052943e-05,2.2580645161290342e-05,1.2817390635615214e-05,1.2837794466911374e-05,6.451550468866845e-06,8.735264700359164e-06,1.748855592621692e-05,6.579149359849195e-06,1.090921785271751e-05,2.1848610974558734e-06
Moraxellales,0.010830324909747292,0.017182130584192438,0.017123287671232876,0.0261437908496732,0.013029315960912051,0.016276041666666664,0.019471947194719473,0.020940721649484535,0.012436974789915968,0.0166383701188455,0.01871843121719323,0.01841784455207407,0.01807732148227353,0.019057844584619513,0.019720435752723458,0.018094919528103978,0.017845161290322584,0.01826798600340963,0.017712946915719976,0.01843530546478614,0.017789366562280248,0.018115957870068984,0.017952305553240826,0.018183484316908395,0.018020734331815284
Mormonilloida,,,,,,,,,,,,,,,,,,,,,,,2.193049786616398e-06,,
Mortierellales,,,,,,,,,,,,,3.341464229625422e-05,,,1.2865211182442352e-05,1.6129032258064527e-05,2.2430433612326628e-05,1.9256691700367055e-05,1.6128876172167112e-05,2.1838161750897913e-05,1.748855592621692e-05,1.5351348506314786e-05,1.7454748564348016e-05,1.0924305487279369e-05
Motilibacterales,,,,,,,,,,,,,,,,,,,,,,,,,
Mucorales,,,,,,,,0.00032216494845360824,0.0003361344537815126,,3.301310620316268e-05,6.589568712727754e-05,6.682928459250843e-05,3.355254328278084e-05,6.562541015881355e-05,6.110975311660117e-05,8.387096774193555e-05,9.292608210821031e-05,6.73984209512847e-05,6.128972945423503e-05,6.988211760287331e-05,9.837312708497017e-05,6.359844381187554e-05,7.200083782793556e-05,6.336097182622034e-05
Mycobacteriales,,,,,0.019543973941368076,0.0016276041666666665,0.0026402640264026403,0.0032216494845360823,0.001008403361344538,0.002716468590831918,0.0028391271334719907,0.0026028796415274624,0.003107561733551642,0.0026170983760569052,0.0034781467384171184,0.0027499388902470527,0.002870967741935486,0.0025538650841463316,0.0026991462866681163,0.0026741676693453073,0.0030355044833748103,0.002800355017685484,0.002719381735404334,0.0028320329545654653,0.002851243732179915
Mycoplasmatales,,,,,,,,,,,,9.884353069091632e-05,,6.710508656556167e-05,,5.789345032099059e-05,4.516129032258068e-05,2.8839128930134235e-05,3.851338340073412e-05,5.161240375093476e-05,4.804395585197541e-05,3.497711185243384e-05,4.386099573232796e-05,3.927318426978303e-05,5.899124963130859e-05
Mycoplasmoidales,,,,,,,,,0.0003361344537815126,,9.903931860948805e-05,,3.341464229625422e-05,6.710508656556167e-05,0.0001312508203176271,6.432605591221177e-05,8.387096774193555e-05,3.845217190684565e-05,5.1351177867645495e-05,3.8709302813201067e-05,4.367632350179582e-05,3.497711185243384e-05,4.1667945945711565e-05,4.363687141087004e-05,3.932749975420572e-05
Mycosphaerellales,,,,,,,,,,,0.00013205242481265073,,0.00013365856918501687,,6.562541015881355e-05,3.2163027956105885e-05,4.5161290322580684e-05,4.8065214883557056e-05,5.4560626484373336e-05,3.8709302813201067e-05,3.930869115161624e-05,3.7163181343210945e-05,2.412354765278038e-05,4.581871498141354e-05,5.680638853385271e-05
Myida,0.003610108303249097,,,,,,0.00033003300330033004,,,,3.301310620316268e-05,6.589568712727754e-05,3.341464229625422e-05,0.00016776271641390418,0.0002296889355558475,7.397496429904352e-05,0.00013870967741935492,0.00014419564465067115,0.00012195904743565804,0.00012257945890847006,0.00010482317640430998,0.0001027452660665244,7.894979231819034e-05,0.0001200013963798926,0.0001092430548727937
Myopsida,,,,,,,,,,,,,,,,,,,,,,,,,
Myriangiales,,,,,,,,,,,,,,,,,,,,,,,,,
Myrtales,,,,,,,,,,,,3.294784356363877e-05,3.341464229625422e-05,3.355254328278084e-05,,2.2514119569274117e-05,1.6129032258064527e-05,3.524782424794184e-05,4.814172925091765e-05,3.2257752344334224e-05,2.4021977925987706e-05,3.497711185243384e-05,4.6054045518944364e-05,3.9273184269783034e-05,3.277291646183811e-05
