genus,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Candidatus Colimorpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,2.000020000200002e-06,3.0000240001920015e-06,1.0000060000360005e-06,1.0000080000640005e-06,4.125472260086058e-06,1.3750168439125092e-06,0.0,1.3747624776882351e-06,6.875561041244814e-07
Candidatus Colinaster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Candidatus Colisoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Candidatus Combothrix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Comchoanobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.0000060000360005e-06,0.0,0.0,6.875084219562546e-07,0.0,6.873812388441177e-07,6.875561041244814e-07
Candidatus Competibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,5e-05,0.0,3.0000000000000004e-05,3.000030000300003e-05,1.800014400115201e-05,3.5000350003500036e-05,9.000072000576005e-06,3.3000198001188005e-05,1.6000128001024008e-05,2.4065254850502007e-05,3.231289583194397e-05,2.3389280787643336e-05,1.58097684934147e-05,2.5439575852605815e-05
Candidatus Contendobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.000010000100001e-05,0.0,2e-05,3.0000000000000004e-05,1.000010000100001e-05,3.2000256002048016e-05,4.3000430004300045e-05,3.400027200217602e-05,3.300019800118801e-05,2.5000200001600013e-05,3.094104195064544e-05,2.9562862144118947e-05,3.577184120463097e-05,2.33709621207e-05,3.437780520622407e-05
Candidatus Contubernalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1.0000080000640005e-06,1.000010000100001e-06,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Candidatus Coprenecus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.000010000100001e-06,1.0000080000640005e-06,3.0000180001080015e-06,3.0000240001920015e-06,0.0,0.0,2.0637600694979405e-06,1.3747624776882353e-06,6.875561041244814e-07
Candidatus Coprocola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Candidatus Coproplasma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,2.000016000128001e-06,1.0000060000360005e-06,1.0000080000640005e-06,6.87578710014343e-07,0.0,6.879200231659802e-07,0.0,1.3751122082489629e-06
Candidatus Coprovicinus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,0.0
Candidatus Cottocaccamicrobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Candidatus Crickella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Candidatus Cryosericum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Candidatus Cryptobacteroides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,2.000020000200002e-05,0.0,0.0,0.0,1.000010000100001e-05,3.0000240001920015e-06,1.000010000100001e-06,5.000040000320003e-06,1.0000060000360005e-06,3.0000240001920015e-06,4.125472260086058e-06,4.812558953693783e-06,8.942960301157744e-06,1.3747624776882353e-06,4.812892728871371e-06
Candidatus Culexmicrobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,6.875561041244814e-07
Candidatus Cyanaurora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Candidatus Cytomitobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,3.437893550071715e-06,6.875084219562546e-07,6.879200231659802e-07,0.0,0.0
Candidatus Dactylopiibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,1.0000060000360005e-06,1.0000080000640005e-06,0.0,0.0,3.439600115829901e-06,2.062143716532353e-06,0.0
Candidatus Darwinimomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Candidatus Deferrimicrobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3758400463319607e-06,0.0,1.375112208248963e-06
Candidatus Defluviella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Defluviibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,0.0,1e-05,1.000010000100001e-05,6.000048000384003e-06,8.000080000800008e-06,6.000048000384003e-06,9.000054000324003e-06,4.000032000256002e-06,8.250944520172116e-06,9.625117907387564e-06,7.567120254825783e-06,4.811668671908823e-06,4.81289272887137e-06
Candidatus Deianiraea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,3.000030000300003e-06,3.000024000192002e-06,0.0,2.000016000128001e-06,6.87578710014343e-07,4.125050531737528e-06,0.0,5.499049910752941e-06,1.375112208248963e-06
Candidatus Denitrolinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,6.875084219562546e-07,6.879200231659802e-07,0.0,0.0
Candidatus Desulfacyla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1.000010000100001e-05,1.0000080000640006e-05,8.000080000800008e-06,8.000064000512004e-06,1.000006000036e-05,8.000064000512004e-06,6.87578710014343e-06,6.875084219562546e-06,4.815440162161862e-06,6.873812388441176e-06,6.875561041244815e-06
Candidatus Desulfaltia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,2.000016000128001e-06,8.000048000288002e-06,1.0000080000640005e-06,4.813050970100402e-06,3.437542109781273e-06,2.751680092663922e-06,4.124287433064706e-06,2.0626683123734445e-06
Candidatus Desulfatibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1e-05,0.0,0.0,5.000050000500006e-05,1.8000144001152007e-05,1.3000130001300014e-05,2.0000160001280012e-05,1.9000114000684006e-05,3.1000248001984015e-05,2.062736130043029e-05,1.8562727392818873e-05,2.4077200810809313e-05,2.8182630792608823e-05,2.818980026910374e-05
Candidatus Desulfatifera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,2.000016000128001e-06,2.000012000072001e-06,1.0000080000640005e-06,1.375157420028686e-06,3.437542109781273e-06,1.3758400463319607e-06,2.062143716532353e-06,0.0
Candidatus Desulfobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,6.87578710014343e-07,6.875084219562546e-07,0.0,6.873812388441177e-07,0.0
Candidatus Desulfobia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.000010000100001e-05,1.0000080000640005e-06,3.000030000300003e-06,1.0000080000640005e-06,1.0000060000360005e-06,7.000056000448003e-06,1.375157420028686e-06,7.562592641518801e-06,6.191280208493823e-06,2.062143716532353e-06,5.500448832995852e-06
Candidatus Desulfofervidus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000024000192002e-06,3.000030000300003e-06,3.0000240001920015e-06,1.0000060000360005e-06,0.0,2.750314840057372e-06,4.125050531737528e-06,6.879200231659802e-07,6.873812388441176e-06,2.750224416497926e-06
Candidatus Desulfolinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,3.0000300003000036e-05,0.0,2e-05,0.0,0.0,1.0000080000640005e-06,4.000040000400004e-06,4.000032000256002e-06,5.00003000018e-06,4.000032000256002e-06,4.125472260086058e-06,5.500067375650037e-06,4.127520138995882e-06,2.7495249553764707e-06,6.188004937120333e-06
Candidatus Desulforudis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,4.000032000256002e-06,2.000012000072001e-06,2.000016000128001e-06,2.062736130043029e-06,6.875084219562546e-07,6.879200231659802e-07,2.062143716532353e-06,6.875561041244814e-07
Candidatus Dichloromethanomonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Candidatus Didemnitutus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,4.000032000256002e-06,4.000040000400004e-06,2.000016000128001e-06,3.000018000108001e-06,6.000048000384003e-06,6.87578710014343e-06,3.437542109781273e-06,2.063760069497941e-06,2.7495249553764707e-06,6.188004937120333e-06
Candidatus Doolittlea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Candidatus Dwaynesavagella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Candidatus Egerieenecus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,6.879200231659802e-07,0.0,0.0
Candidatus Egerieicola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Candidatus Egerieisoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,0.0,0.0,0.0
Candidatus Egerieousia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Candidatus Electronema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,1.000010000100001e-06,2.000016000128001e-06,2.000012000072001e-06,1.0000080000640005e-06,0.0,1.3750168439125092e-06,4.127520138995882e-06,1.3747624776882351e-06,6.875561041244814e-07
Candidatus Electrothrix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,6e-05,7.000000000000001e-05,4e-05,1.000010000100001e-05,3.9000312002496016e-05,3.8000380003800035e-05,3.800030400243202e-05,5.700034200205202e-05,5.300042400339203e-05,4.331745873090361e-05,4.125050531737528e-05,4.265104143629078e-05,6.805074264556764e-05,4.2628478455717854e-05
Candidatus Elulimicrobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,2.000020000200002e-05,1e-05,2e-05,2e-05,3.0000300003000036e-05,1.800014400115201e-05,3.600036000360004e-05,3.2000256002048016e-05,3.900023400140401e-05,3.300026400211202e-05,2.8878305820602407e-05,2.818784530020644e-05,3.645976122779696e-05,2.130881840416765e-05,3.300269299797511e-05
Candidatus Endobugula,0.001,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0001,0.00010000100001,0.00022,0.00014,0.00018,7.000070000700006e-05,0.00015700125601,0.0001050010500105,0.0001230009840078,0.0001350008100048,0.0001190009520076,0.0001285772187726,0.0001368141759692,0.0001231376841467,0.0001264781479473,0.0001354485525125
Candidatus Endolissoclinum,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0002,0.0,3.000030000300003e-05,3.0000000000000004e-05,5e-05,3e-05,6.000060000600007e-05,8.100064800518403e-05,5.700057000570005e-05,4.9000392003136025e-05,5.800034800208801e-05,6.400051200409603e-05,9.282312585193631e-05,4.400053900520029e-05,6.122488206177225e-05,5.361573662984118e-05,7.631872755781743e-05
Candidatus Endomicrobiellum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375157420028686e-06,0.0,0.0,0.0,0.0
Candidatus Endoriftia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,2e-05,0.0,1e-05,0.0,9.000072000576005e-06,1.100011000110001e-05,6.000048000384003e-06,3.000018000108001e-06,1.1000088000704003e-05,6.188208390129088e-06,1.1000134751300074e-05,8.255040277991764e-06,8.93595610497353e-06,1.4438678186614112e-05
Candidatus Enterenecus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,6.875561041244814e-07
Candidatus Enterocola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Enterosoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Candidatus Enterousia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,6.873812388441177e-07,2.7502244164979258e-06
Candidatus Entotheonella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,9.00009000090001e-05,2e-05,2e-05,1e-05,4.0000400004000046e-05,2.5000200001600013e-05,2.200022000220002e-05,2.7000216001728015e-05,2.4000144000864005e-05,3.300026400211202e-05,3.5066514210731496e-05,2.6125320034337672e-05,3.508392118146499e-05,3.505644318105e-05,3.3690249102099595e-05
Candidatus Epulonipiscium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,1e-05,0.0,1.000010000100001e-05,1.700013600108801e-05,8.000080000800008e-06,9.000072000576005e-06,1.6000096000576005e-05,6.000048000384003e-06,1.0313680650215146e-05,3.437542109781273e-06,7.567120254825783e-06,2.7495249553764707e-06,8.938229353618259e-06
Candidatus Equibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Equicaccousia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Candidatus Equicola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,1.375157420028686e-06,6.875084219562546e-07,0.0,6.873812388441177e-07,6.875561041244814e-07
Candidatus Equihabitans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Candidatus Ethanoperedens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Faecaligallichristensenella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.062143716532353e-06,1.375112208248963e-06
Candidatus Faecicola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Candidatus Faecinaster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Candidatus Faecivivens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Fermentibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1.0000080000640005e-06,0.0,2.000016000128001e-06,0.0,1.0000080000640005e-06,0.0,6.875084219562546e-07,6.879200231659802e-07,6.873812388441177e-07,0.0
Candidatus Fermentithermobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Fervidibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,1.0000080000640005e-06,0.0,0.0,6.87578710014343e-07,1.3750168439125092e-06,1.3758400463319607e-06,0.0,2.750224416497926e-06
Candidatus Fimenecus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Candidatus Fimicola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.375157420028686e-06,0.0,0.0,6.873812388441177e-07,6.875561041244814e-07
Candidatus Fimihabitans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Candidatus Fimimorpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,3.000024000192002e-06,0.0,3.000024000192002e-06,0.0,1.3750168439125092e-06,0.0,0.0,0.0
Candidatus Fimivicinus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Fimousia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,1.375157420028686e-06,0.0,0.0,0.0,0.0
Candidatus Finniella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000030000300003e-06,1.0000080000640005e-06,2.000012000072001e-06,2.000016000128001e-06,2.062736130043029e-06,1.3750168439125092e-06,6.879200231659802e-07,2.062143716532353e-06,1.375112208248963e-06
Candidatus Fokinia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Candidatus Fonsibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,2.000020000200002e-05,8e-05,4e-05,4e-05,1.000010000100001e-05,3.800030400243202e-05,5.1000510005100055e-05,4.4000352002816014e-05,3.6000216001296006e-05,4.0000320002560023e-05,3.781682905078886e-05,4.125050531737528e-05,4.54027215289547e-05,4.9491449196776466e-05,4.194092235159337e-05
Candidatus Formimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,1.0000080000640005e-06,3.000030000300003e-06,1.0000080000640005e-06,1.0000060000360005e-06,1.0000080000640005e-06,2.062736130043029e-06,6.875084219562546e-07,6.879200231659802e-07,0.0,0.0
Candidatus Frackibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Candidatus Fukatsuia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.000010000100001e-06,0.0,1.0000060000360005e-06,0.0,0.0,1.3750168439125092e-06,1.3758400463319607e-06,0.0,2.0626683123734445e-06
Candidatus Gaiellasilicea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,1e-05,1e-05,0.0,0.0,1.0000080000640005e-06,3.000030000300003e-06,0.0,1.0000060000360005e-06,0.0,6.87578710014343e-07,6.875084219562546e-07,6.879200231659802e-07,6.873812388441177e-07,2.750224416497926e-06
Candidatus Galacturonibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.0000060000360005e-06,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Candidatus Gallacutalibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Gallibacteroides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,6.87578710014343e-07,1.3750168439125092e-06,0.0,2.062143716532353e-06,1.375112208248963e-06
Candidatus Galligastranaerophilus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.0000060000360005e-06,0.0,1.375157420028686e-06,1.3750168439125092e-06,0.0,0.0,0.0
Candidatus Gallilactobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Gallimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Candidatus Gallipaludibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,0.0,0.0,6.87578710014343e-07,1.3750168439125092e-06,1.3758400463319607e-06,6.873812388441177e-07,6.875561041244814e-07
Candidatus Gallitreponema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Candidatus Geocrenenecus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Gillettellia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Glomeribacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,1.0000080000640005e-06,0.0,0.0,6.879200231659802e-07,0.0,0.0
