family,1000_1_nt_rpm,1000_2_nt_rpm,1000_3_nt_rpm,1000_4_nt_rpm,1000_5_nt_rpm,10000_1_nt_rpm,10000_2_nt_rpm,10000_3_nt_rpm,10000_4_nt_rpm,10000_5_nt_rpm,100000_1_nt_rpm,100000_2_nt_rpm,100000_3_nt_rpm,100000_4_nt_rpm,100000_5_nt_rpm,1000000_1_nt_rpm,1000000_2_nt_rpm,1000000_3_nt_rpm,1000000_4_nt_rpm,1000000_5_nt_rpm,10000000_1_nt_rpm,10000000_2_nt_rpm,10000000_3_nt_rpm,10000000_4_nt_rpm,10000000_5_nt_rpm
Streblomastigidae,,,,,,,,,,,,,,,,,,,,,,,,,
Streptocephalidae,,,,,,,,,,,,,,,,,,,,,,,,,
Streptococcaceae,,,,,0.0032894736842105257,,,,,,0.00013332444503699764,0.0002659928181939088,0.00023611157958646745,6.781500067815001e-05,0.0001327140013271401,0.0001396965660634894,0.00016293385211471858,0.00017804596175573874,0.0001588691113056545,0.00017282082719222706,0.00017654665907517218,0.00018776190023880111,0.00019713249740295824,0.0002203579935964105,0.0001853453601878289
Streptomycetaceae,,0.006872852233676975,,,,0.0019652800524074684,0.0016666666666666666,0.0006525285481239804,0.00204848071013998,0.0013675213675213673,0.002033197786814214,0.0022276898523739858,0.0024285762471750938,0.0020344500203445,0.001791639017916391,0.0020402196159970075,0.0019454301942497402,0.002097705149413067,0.001968031644133312,0.002077110696631106,0.0020391139123182383,0.0020631719390945915,0.0019558201708630577,0.0019325396038405202,0.001994669114402349
Streptosporangiaceae,,,,,,0.00032754667540124465,,,,,0.00019998666755549646,9.974730682271579e-05,0.00013492090262083855,0.00020344500203445002,6.635700066357004e-05,0.00011045774991066602,0.00014338178986095235,0.0001359623707952914,0.00013617352397627528,0.00013695235362402898,0.0001390304940216981,0.00015683641078770446,0.00014840311602245173,0.00010797541686224115,0.0001412155125240601
Striatellaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Strobilidiidae,,,,,,,,,,,,,,,,6.497514700627413e-06,,,,,,,,,
Strombidae,,,,,,,,,,,,,,,,,,,,,2.206833238439652e-06,,2.214971880932115e-06,,
Strombidiidae,,,,,,,,,,,,,3.373022565520964e-05,,,3.2487573503137065e-06,3.258677042294372e-06,3.2371993046497947e-06,,9.782310973144927e-06,4.413666476879304e-06,4.4179270644423795e-06,1.993474692838904e-05,,4.412984766376879e-06
Strombidinopsidae,,,,,,,,,,,,,,,,3.2487573503137065e-06,3.258677042294372e-06,,,,,6.626890596663569e-06,,4.407159871928209e-06,
Strombosiaceae,,,,,,,,,,,,,,,,,,,,,,,,,2.206492383188439e-06
Strongylidae,,,,,,,,,,,,,,,,,,,,,,,,,
Strongyloididae,,,,,,,,,,,,3.32491022742386e-05,3.373022565520964e-05,3.390750033907501e-05,,3.8985088203764476e-05,3.5845447465238094e-05,1.9423195827898768e-05,7.132898874947755e-05,5.2172325190106276e-05,5.95844974378706e-05,6.18509789021933e-05,7.087910018982769e-05,6.390381814295905e-05,5.07493248133341e-05
Strophariaceae,,,,,,,,,,,,,,,,,,6.474398609299589e-06,3.2422267613398885e-06,3.2607703243816422e-06,,,2.214971880932115e-06,2.203579935964105e-06,2.206492383188439e-06
Stupendidae,,,,,,,,,,,,,,,,3.2487573503137065e-06,,,,3.2607703243816422e-06,,,,,
Stygiellidae,,,,,,,,,,,,,,,,6.497514700627413e-06,,,,,,,2.214971880932115e-06,,
Stylochidae,,,,,,,,,,,,6.64982045484772e-05,,,,3.2487573503137066e-05,6.517354084588744e-06,1.2948797218599179e-05,1.296890704535955e-05,6.5215406487632845e-06,3.0895665338155137e-05,5.0806161241087364e-05,2.8794634452117497e-05,1.9832219423676944e-05,2.8684400981449706e-05
Stylochoplanidae,,,,,,,,,,,,,,,,,,,3.2422267613398885e-06,,2.206833238439652e-06,,,,4.412984766376879e-06
Stylonemataceae,,,,,,,,,,,,,,,3.317850033178502e-05,6.497514700627413e-06,,3.2371993046497947e-06,9.726680284019666e-06,9.782310973144927e-06,2.206833238439652e-06,1.5462744725548328e-05,1.1074859404660576e-05,,4.412984766376878e-06
Stypocaulaceae,,,,,,,,,,,,,,,,,6.517354084588744e-06,3.2371993046497947e-06,3.2422267613398885e-06,3.2607703243816422e-06,2.206833238439652e-06,2.2089635322211897e-06,,2.203579935964105e-06,
Suberitidae,,,,,,,,,,,,,,,,,,,,,,,,,
Succineidae,,,,,,,,,,,,,,,,,,,,,,,,,2.206492383188439e-06
Succinivibrionaceae,,,,,,,,,,,6.666222251849882e-05,3.32491022742386e-05,,,,9.746272050941119e-06,1.629338521147186e-05,3.2371993046497947e-06,9.726680284019666e-06,9.782310973144928e-06,1.103416619219826e-05,6.626890596663569e-06,1.771977504745692e-05,1.1017899679820524e-05,8.825969532753758e-06
Suessiaceae,,,,,,,,,,,,,,,6.635700066357004e-05,3.2487573503137065e-06,6.517354084588744e-06,1.618599652324897e-05,1.2968907045359554e-05,,2.206833238439652e-06,4.4179270644423795e-06,4.42994376186423e-06,2.203579935964105e-06,1.1032461915942196e-05
Suillaceae,,,,,,,,,,,,,,,,3.2487573503137065e-06,6.517354084588744e-06,1.6185996523248975e-05,9.726680284019666e-06,1.3043081297526569e-05,1.7654665907517215e-05,2.2089635322211897e-05,8.85988752372846e-06,1.1017899679820524e-05,8.825969532753756e-06
Sulfolobaceae,,,,,,,,,,,,,,,3.317850033178502e-05,3.2487573503137065e-06,3.258677042294372e-06,,1.2968907045359554e-05,6.5215406487632845e-06,,6.626890596663569e-06,4.42994376186423e-06,2.203579935964105e-06,6.6194771495653165e-06
Sulfuricellaceae,,,,,,,,,,,0.00016665555629624703,6.64982045484772e-05,0.0002023813539312578,0.00027126000271260006,0.00023224950232249517,0.00016568662486599904,0.00017596856028389608,0.0001359623707952914,0.00014914243102163484,0.00020542853043604346,0.00020744232441332727,0.00016346330138436804,0.00016169294730804444,0.0001784899748130925,0.00021182326878609015
Sulfurimonadaceae,,,,,,0.00032754667540124465,,,,0.0003418803418803418,0.00023331777881474588,0.00016624551137119298,0.00010119067696562891,0.00013563000135630003,6.635700066357004e-05,0.00012345277931192085,0.0001042776653534199,0.0001230135735766922,0.00014590020426029495,0.00011412696135335749,0.0001610988264060946,0.00012370195780438663,0.00011517853780846999,0.00015865775538941555,0.00011694409630898727
Sulfurospirillaceae,,,,,,,,,,,3.333111125924941e-05,0.0001329964090969544,,3.390750033907501e-05,,2.5990058802509652e-05,5.539750971900433e-05,4.855798956974692e-05,5.18756281814382e-05,3.912924389257971e-05,5.737766419943095e-05,6.185097890219331e-05,4.208446573771019e-05,2.864653916753336e-05,4.633634004695722e-05
Sulfurovaceae,,,,,,,,0.0006525285481239804,,,0.00043330444637024195,0.00023274371591967016,0.0003035720308968867,6.781500067815001e-05,0.0002654280026542802,0.0002923881615282336,0.00022810739296060605,0.0002233667520208359,0.00022371364653245223,0.00027390470724805797,0.00021847649060552555,0.0002672845873987639,0.0001749827785936371,0.00022256157353237453,0.00022947520785159765
Suoliviridae,,,,,,,,,,,,,,,,,,,,,,,,,
Surirellaceae,,,,,,,,,,,3.333111125924941e-05,3.32491022742386e-05,,3.390750033907501e-05,,0.0011045774991066467,0.001042776653534198,0.0012139497392435299,0.0010277858833444976,0.001082575747694522,1.5447832669077565e-05,1.5462744725548328e-05,1.1074859404660576e-05,2.4239379295605154e-05,0.0011937123793048614
Sutterellaceae,,,,,,,,,,,,,,3.390750033907501e-05,,2.923881615282336e-05,1.3034708169177488e-05,3.8846391655797536e-05,3.2422267613398884e-05,6.5215406487632845e-06,1.103416619219826e-05,2.6507562386654277e-05,1.993474692838904e-05,1.5425059551748734e-05,1.7651939065507515e-05
Sycettidae,,,,,,,,,,,,,,,,,,,,,,,,,
Syllidae,,,,,,,,,,,,,,,,,,6.474398609299589e-06,,,,4.4179270644423795e-06,4.429943761864231e-06,4.407159871928209e-06,
Symbiobacteriaceae,,,,,,,,,,,,,,,3.317850033178502e-05,6.497514700627413e-06,6.517354084588744e-06,3.2371993046497947e-06,3.2422267613398885e-06,6.5215406487632845e-06,1.765466590751722e-05,1.7671708257769518e-05,8.85988752372846e-06,1.7628639487712836e-05,1.7651939065507515e-05
Symbiodiniaceae,,,,,,,,,,,3.333111125924941e-05,3.32491022742386e-05,,,,6.497514700627413e-06,2.9328093380649345e-05,2.266039513254856e-05,2.5937814090719108e-05,3.2607703243816426e-05,8.827332953758608e-06,1.3253781193327138e-05,1.993474692838904e-05,8.81431974385642e-06,8.825969532753756e-06
Symphyonemataceae,,,,,,,,,,,,,,,,,,,,,2.206833238439652e-06,,2.214971880932115e-06,,
Sympoventuriaceae,,,,,,,,,,,,,,,,3.2487573503137065e-06,3.258677042294372e-06,,6.484453522679777e-06,6.5215406487632845e-06,4.413666476879304e-06,,,2.203579935964105e-06,2.206492383188439e-06
Syncephalastraceae,,,,,,,,,,,,,,,,,,,,,,,,,
Synchaetidae,,,,,,,,,,,3.333111125924941e-05,,,,,6.497514700627413e-06,2.6069416338354977e-05,1.6185996523248975e-05,1.9453360568039332e-05,9.782310973144927e-06,4.413666476879304e-06,1.5462744725548328e-05,2.214971880932115e-05,6.610739807892315e-06,1.7651939065507515e-05
Synchytriaceae,,,,,,,,,,,,,,,,1.624378675156853e-05,,9.711597913949386e-06,3.2422267613398885e-06,3.2607703243816422e-06,,8.835854128884759e-06,1.1074859404660574e-05,2.203579935964105e-06,2.206492383188439e-06
Syndiniaceae,,,,,,,,,,,,,,,,,,,,3.2607703243816422e-06,2.206833238439652e-06,,4.429943761864231e-06,,
Synechococcaceae,0.007272727272727273,,,,,0.004258106780216181,0.0013333333333333333,,0.005121201775349949,0.0020512820512820513,0.0020331977868142132,0.0012302167841468279,0.0022936553445542553,0.00210226502102265,0.0019907100199071,0.001900523049933167,0.001997569026926449,0.0018549152015640987,0.0020652984469733005,0.0019597229649529883,0.0020302865793641544,0.0020013209601920283,0.0019890447490767756,0.001930336023904226,0.001965984713420442
Synergistaceae,,,,,,,,,,,,,,,,3.2487573503137065e-06,,3.2371993046497947e-06,,9.782310973144928e-06,4.413666476879304e-06,,2.214971880932115e-06,8.81431974385642e-06,4.412984766376878e-06
Synlestidae,,,,,,,,,,,,,,,,,,,,,,,,,
Syntrophaceae,,,,,,,,,,,,,,6.781500067815001e-05,,1.624378675156853e-05,1.3034708169177488e-05,1.2948797218599179e-05,9.726680284019664e-06,3.2607703243816422e-06,2.2068332384396522e-05,6.626890596663569e-06,1.1074859404660574e-05,1.9832219423676944e-05,2.427141621507283e-05
Syntrophobacteraceae,,,,,,,,,,,6.666222251849882e-05,6.64982045484772e-05,3.373022565520964e-05,,9.953550099535507e-05,4.223384555407818e-05,3.5845447465238094e-05,2.9134793741848154e-05,5.836008170411798e-05,3.5868473568198066e-05,3.089566533815513e-05,3.7552380047760226e-05,4.872938138050653e-05,3.305369903946157e-05,1.7651939065507512e-05
Syntrophomonadaceae,,,,,,,,,,,,,3.373022565520964e-05,,,6.497514700627413e-06,9.776031126883115e-06,1.2948797218599179e-05,2.269558732937921e-05,9.782310973144927e-06,4.413666476879304e-06,6.626890596663569e-06,,6.610739807892315e-06,2.206492383188439e-06
Syntrophorhabdaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Syntrophotaleaceae,,,,,,,,,,0.0006837606837606837,3.333111125924941e-05,0.0001329964090969544,0.00010119067696562891,0.00010172250101722502,3.317850033178502e-05,9.42139631590975e-05,7.820824901506494e-05,9.711597913949384e-05,5.836008170411798e-05,9.782310973144926e-05,0.000101514328968224,7.731372362774164e-05,9.081384711821673e-05,5.0682338527174406e-05,8.605320294434912e-05
Synxenidae,,,,,,,,,,,,,,,,,,,,,,,,,
Syrphidae,,,,,,0.0006550933508024893,0.0003333333333333333,,0.0003414134516899966,0.0003418803418803418,0.00013332444503699764,0.0002659928181939088,0.00016865112827604817,0.00013563000135630003,0.0003317850033178502,0.00022416425717164574,0.00016293385211471858,0.00021689235341153625,0.00019453360568039328,0.00021847161173357003,0.00012137582811418088,0.00016346330138436804,0.00015504803166524806,0.0001806935547490566,0.00015224797444000232
Tabanidae,,,,,,,,,,,,,,,,,,,3.2422267613398885e-06,,2.206833238439652e-06,2.2089635322211897e-06,,4.407159871928209e-06,4.412984766376879e-06
Tabellariaceae,,,,,,,,,,,,,,,,,,3.2371993046497947e-06,3.2422267613398885e-06,,2.206833238439652e-06,2.2089635322211897e-06,2.214971880932115e-06,,
Tachinidae,,,,,,,,,,,6.666222251849882e-05,9.974730682271579e-05,3.373022565520964e-05,3.390750033907501e-05,,3.8985088203764476e-05,4.5621478592121204e-05,2.9134793741848154e-05,3.242226761339888e-05,4.239001421696135e-05,2.4275165622836172e-05,2.4298598854433094e-05,3.100960633304961e-05,4.1868018783317986e-05,3.5303878131015023e-05
Taeniidae,,,,,,,,,,,,,,,,,,,,,,,,2.203579935964105e-06,2.206492383188439e-06
Taeniopterygidae,,,,,,,,,,,3.333111125924941e-05,,3.373022565520964e-05,6.781500067815001e-05,,1.9492544101882238e-05,6.517354084588744e-06,2.266039513254856e-05,2.269558732937921e-05,1.3043081297526569e-05,1.9861499145956872e-05,4.4179270644423795e-06,6.644915642796345e-06,4.407159871928209e-06,1.544544668231907e-05
Taiwanofungaceae,,,,,,,,,,,,,,,,,,,,,6.6204997153189565e-06,,2.214971880932115e-06,2.203579935964105e-06,8.825969532753758e-06
Talitridae,,,,,,,,,,,,,,,,,,,,,,,,,
Tanaididae,,,,,,,,,,,,,,,,,,,,,,,2.214971880932115e-06,,
Tanaochelidae,,,,,,,,,,,,,,,,,,,,3.2607703243816422e-06,,,,,
Tannerellaceae,,,,,,,0.0003333333333333333,,,,6.666222251849882e-05,3.32491022742386e-05,0.00016865112827604817,0.00013563000135630003,,8.771644845847008e-05,0.00011079501943800866,8.092998261624487e-05,8.105566903349721e-05,0.00013695235362402898,9.930749572978433e-05,5.0806161241087364e-05,7.087910018982768e-05,7.271813788681547e-05,7.943372579478381e-05
Tanystylidae,,,,,,,,,,,,,,,,,,,,,,,,,
Taphrinaceae,,,,,,,,,,,,,,,,,,,,,,,,,2.206492383188439e-06
Taxaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Tectiviridae,,,,,,,,,,,,,,,,,,,,,,,,,
Tellinidae,,,,,,,,,,,,,,,,,,,,3.2607703243816422e-06,,,,,2.206492383188439e-06
Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Temoridae,,,,,,,,,,,3.333111125924941e-05,,,,9.953550099535508e-05,2.923881615282336e-05,4.236280154982684e-05,4.855798956974693e-05,2.269558732937921e-05,2.2825392270671494e-05,4.4136664768793044e-05,4.1970307112202605e-05,1.5504803166524806e-05,3.966443884735389e-05,3.7510370514203464e-05
Temperatibacteraceae,,,,,,,0.0003333333333333333,,,0.0003418803418803418,9.999333377774825e-05,9.974730682271579e-05,6.746045131041927e-05,0.00013563000135630003,,1.9492544101882238e-05,2.932809338064935e-05,1.2948797218599179e-05,3.890672113607866e-05,2.2825392270671494e-05,2.2068332384396526e-05,2.4298598854433087e-05,1.328983128559269e-05,2.203579935964105e-05,1.7651939065507515e-05
Tenebrionidae,,,,,,,,,,0.0003418803418803418,3.333111125924941e-05,6.64982045484772e-05,3.373022565520964e-05,,3.317850033178502e-05,3.8985088203764476e-05,1.629338521147186e-05,1.6185996523248975e-05,2.59378140907191e-05,3.5868473568198066e-05,2.4275165622836176e-05,2.4298598854433094e-05,4.8729381380506535e-05,3.525727897542567e-05,1.9858431448695955e-05
Tenthredinidae,,,,,,,,,,,9.999333377774823e-05,3.32491022742386e-05,,3.390750033907501e-05,,3.573633085345077e-05,1.955206225376623e-05,3.8846391655797536e-05,3.890672113607866e-05,5.5433095514487916e-05,4.4136664768793044e-05,3.7552380047760226e-05,4.208446573771019e-05,3.966443884735389e-05,2.647790859826127e-05
Tenuifilaceae,,,,,,,,,,,,3.32491022742386e-05,,3.390750033907501e-05,3.317850033178502e-05,3.2487573503137065e-06,3.258677042294372e-06,2.266039513254856e-05,1.945336056803933e-05,1.630385162190821e-05,1.1034166192198261e-05,3.5343416515539036e-05,1.7719775047456923e-05,4.407159871928209e-06,2.2064923831884392e-05
Tephritidae,,,,0.0032894736842105257,,,,,,,,9.974730682271579e-05,,0.00013563000135630003,0.00019907100199071013,4.2233845554078185e-05,5.213883267670995e-05,4.532079026509712e-05,3.5664494374738774e-05,5.5433095514487916e-05,5.51708309609913e-05,4.4179270644423795e-05,5.9804240785167106e-05,3.966443884735389e-05,3.9716862897391904e-05
Tepidamorphaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Tepidanaerobacteraceae,,,,,,,,,,,3.333111125924941e-05,,,,,1.2995029401254826e-05,,,3.2422267613398885e-06,,,4.4179270644423795e-06,,2.203579935964105e-06,4.412984766376879e-06
Tepidibacteraceae,,,,,,,,,,,,,,,,,,,,,,,,,
Tepidiformaceae,,,,,,,,,,,9.999333377774825e-05,3.32491022742386e-05,6.746045131041927e-05,3.390750033907501e-05,,1.6243786751568533e-05,2.6069416338354977e-05,4.532079026509712e-05,2.5937814090719108e-05,5.2172325190106276e-05,1.7654665907517215e-05,1.5462744725548328e-05,2.214971880932115e-05,3.525727897542567e-05,8.825969532753758e-06
Tepidimicrobiaceae,,,,,,,,,,,,,,,3.317850033178502e-05,6.497514700627413e-06,,6.474398609299589e-06,3.2422267613398885e-06,9.782310973144927e-06,2.206833238439652e-06,,4.429943761864231e-06,,8.825969532753758e-06
Tepidisphaeraceae,,,,,,,,,,,3.333111125924941e-05,6.64982045484772e-05,,0.000169537501695375,3.317850033178502e-05,4.87313602547056e-05,3.584544746523809e-05,7.121838470229549e-05,4.214894789741854e-05,2.2825392270671494e-05,3.0895665338155137e-05,2.6507562386654277e-05,3.986949385677808e-05,6.170023820699492e-05,3.9716862897391904e-05
Terasakiellaceae,,,,,,0.00032754667540124465,,,,,,6.64982045484772e-05,3.373022565520964e-05,6.781500067815001e-05,6.635700066357004e-05,5.522887495533301e-05,1.9552062253766234e-05,2.9134793741848154e-05,3.890672113607866e-05,2.9346932919434782e-05,2.8688832099715476e-05,2.6507562386654277e-05,4.42994376186423e-05,3.305369903946157e-05,2.8684400981449706e-05
Teratosphaeriaceae,,,,,,,,,,,3.333111125924941e-05,,,,6.635700066357004e-05,3.2487573503137065e-06,3.258677042294372e-06,6.474398609299589e-06,1.2968907045359554e-05,9.782310973144928e-06,1.5447832669077565e-05,1.3253781193327138e-05,6.644915642796345e-06,1.322147961578463e-05,1.7651939065507512e-05
Terebellidae,,,,,0.0032894736842105257,0.00032754667540124465,,,,,,,,,,9.74627205094112e-06,2.932809338064935e-05,1.9423195827898768e-05,1.945336056803933e-05,3.2607703243816426e-05,1.9861499145956872e-05,2.8716525918875463e-05,2.8794634452117503e-05,2.203579935964105e-05,1.544544668231907e-05
Terebridae,,,,,,,,,,,,,,,,,,,,,,,,2.203579935964105e-06,
Termitidae,,,,,,,,,,,,,,,,,,,,3.2607703243816422e-06,,,,2.203579935964105e-06,
Termopsidae,,,,,,,,,,,,,,,,1.2995029401254826e-05,,3.2371993046497947e-06,6.484453522679777e-06,9.782310973144928e-06,2.206833238439652e-06,2.2089635322211897e-06,2.214971880932115e-06,6.610739807892315e-06,4.412984766376879e-06
Terramycetaceae,,,,,,,,,,,,,,,,,3.258677042294372e-06,,,,,,2.214971880932115e-06,2.203579935964105e-06,
Terrimicrobiaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Terrirubraceae,,,,,,,,,,,6.666222251849882e-05,3.32491022742386e-05,3.373022565520964e-05,6.781500067815001e-05,,6.497514700627413e-06,3.258677042294372e-06,3.8846391655797536e-05,1.296890704535955e-05,1.630385162190821e-05,2.8688832099715476e-05,1.5462744725548335e-05,1.7719775047456923e-05,3.085011910349746e-05,2.2064923831884392e-05
Tethyidae,,,,,,,,,,,,,,,,,3.258677042294372e-06,3.2371993046497947e-06,3.2422267613398885e-06,,,,,,
Tetrabaenaceae,,,,,,,,,,,,,,,,3.2487573503137065e-06,,3.2371993046497947e-06,3.2422267613398885e-06,,4.413666476879304e-06,2.2089635322211897e-06,2.214971880932115e-06,,
Tetragnathidae,,,,,,,,,,,,,3.373022565520964e-05,,,3.2487573503137065e-06,1.3034708169177488e-05,1.6185996523248975e-05,3.2422267613398885e-06,3.2607703243816422e-06,2.206833238439652e-06,,4.42994376186423e-06,2.203579935964105e-06,6.619477149565317e-06
Tetragoniomycetaceae,,,,,,,,,,,,,,,,,,,,,,,,2.203579935964105e-06,2.206492383188439e-06
Tetrahymenidae,,,,,0.0032894736842105257,0.00032754667540124465,,,,,6.666222251849882e-05,6.64982045484772e-05,,6.781500067815001e-05,,3.5736330853450774e-05,2.2810739296060602e-05,1.9423195827898765e-05,4.539117465875844e-05,3.2607703243816426e-05,5.296399772255165e-05,3.5343416515539036e-05,3.100960633304961e-05,4.186801878331799e-05,8.825969532753758e-06
Tetranychidae,,,,,,,,,,,3.333111125924941e-05,3.32491022742386e-05,,,,9.746272050941119e-06,6.517354084588744e-06,6.474398609299589e-06,9.726680284019666e-06,6.5215406487632845e-06,1.1034166192198261e-05,6.626890596663569e-06,6.644915642796345e-06,6.610739807892315e-06,4.412984766376878e-06
Tetraphidaceae,,,,,,,,,,,,,,,,,,,,,,,2.214971880932115e-06,,
Tetraplosphaeriaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Tetrasporaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Tetrasporopsidaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Tetrastemmatidae,,,,,,,,,,,,,,,,3.2487573503137065e-06,,,,,,,,,
Tettigoniidae,,,,,,,,,,,,,,,,,,3.2371993046497947e-06,,3.2607703243816422e-06,,,2.214971880932115e-06,,
Thalassematidae,,,,,,,,,,,,,,,,3.2487573503137065e-06,,,,,,,,,
Thalassionemataceae,,,,,,,0.0003333333333333333,,,0.0003418803418803418,6.666222251849882e-05,3.32491022742386e-05,3.373022565520964e-05,,3.317850033178502e-05,7.147266170690155e-05,1.955206225376623e-05,5.5032388179046515e-05,6.484453522679776e-05,4.5650784541342995e-05,5.95844974378706e-05,3.976134357998142e-05,5.758926890423499e-05,5.508949839910262e-05,2.8684400981449706e-05
Thalassiosiraceae,0.025454545454545452,0.0274914089347079,0.01379310344827586,0.019736842105263157,0.01644736842105263,0.016377333770062234,0.023,0.01827079934747145,0.01911915329463981,0.021196581196581195,0.014465702286514231,0.016458305625748102,0.016123047863190205,0.015088837650888373,0.01629064366290643,0.01527890581852507,0.015015983810892454,0.015095060357581703,0.014943423143015137,0.014859330368206811,0.014591581372562707,0.015290445570034656,0.015110538171718669,0.014746356931471676,0.014459144587033814
Thalassobaculaceae,,,,,,,,0.0003262642740619902,,0.0003418803418803418,9.999333377774825e-05,,3.373022565520964e-05,0.00013563000135630003,,8.771644845847008e-05,7.820824901506494e-05,7.445558400694527e-05,7.78134422721573e-05,7.82584877851594e-05,7.061866363006885e-05,9.056750482106878e-05,8.416893147542037e-05,9.25503573104924e-05,6.840126387884161e-05
Thalassospiraceae,,,0.003448275862068965,,,0.0006550933508024893,0.0003333333333333333,0.0006525285481239804,0.0003414134516899966,0.0013675213675213673,0.0004333044463702424,0.00029924192046814734,0.00033730225655209634,0.000508612505086125,0.00043132050431320525,0.0004060946687892133,0.0003421610894409091,0.0003269571297696293,0.0003566449437473876,0.000355423965357599,0.00034867965167346504,0.00033576245689762084,0.00030123617580676766,0.0003459620499463645,0.0002934634869640624
Thalestridae,,,,,,,,,,,,,,,6.635700066357004e-05,3.2487573503137065e-06,,,,1.9564621946289853e-05,4.413666476879304e-06,,,,2.206492383188439e-06
Thamnocephalidae,,,,,,,,,,,,,,,,3.2487573503137065e-06,,,,,,,,2.203579935964105e-06,
Thaumastodermatidae,,,,,,,,,,,,,,,,3.2487573503137065e-06,,,,,,,,,
Thaumatomastigidae,,,,,,,,,,0.0006837606837606837,,9.974730682271579e-05,0.00013492090262083855,0.00010172250101722501,,1.9492544101882238e-05,5.213883267670995e-05,1.942319582789877e-05,2.918004085205899e-05,0.00014347389427279227,3.0895665338155137e-05,6.626890596663569e-05,0.00012846836909406268,6.831097801488724e-05,7.943372579478381e-05
Theaceae,,,,,,,,,,,,,3.373022565520964e-05,,3.317850033178502e-05,1.2995029401254826e-05,3.258677042294372e-06,9.711597913949386e-06,3.2422267613398885e-06,6.5215406487632845e-06,2.206833238439652e-06,8.835854128884759e-06,4.429943761864231e-06,8.81431974385642e-06,4.412984766376879e-06
Thecamoebida,,,,,,,,,,,,,,,,,,,,,,,2.214971880932115e-06,,
Thelaziidae,,,,,,,,,,,,,,,,,,,,,,,,,
Thelebolaceae,,,,,,,,,,,9.999333377774823e-05,,,,,3.2487573503137065e-06,6.517354084588744e-06,2.266039513254856e-05,3.2422267613398885e-06,,4.413666476879304e-06,4.4179270644423795e-06,4.42994376186423e-06,4.407159871928209e-06,6.619477149565317e-06
Thelephoraceae,,,,,,,,,,,,,,,,,,,,,,,,,
Thelocarpaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Thelyphonidae,,,,,,,,,,,,,,,,,,,,,,,,,
Theneidae,,,,,,,,,,,,,,,,,,,,3.2607703243816422e-06,4.413666476879304e-06,,,,
Theraphosidae,,,,,,,,,,,,,,,,,,,,,,,,,
Therevidae,,,,,,,,,,,,,,,,,3.258677042294372e-06,,3.2422267613398885e-06,,,,,2.203579935964105e-06,
Theridiidae,,,,,,,,,,,,,,,3.317850033178502e-05,9.746272050941119e-06,3.258677042294372e-06,3.2371993046497947e-06,6.484453522679777e-06,1.6303851621908213e-05,6.6204997153189565e-06,,6.644915642796345e-06,4.40715987192821e-06,6.619477149565317e-06
Thermaceae,,,,,,,,,0.0003414134516899966,,,,0.00013492090262083855,,6.635700066357004e-05,4.2233845554078185e-05,5.539750971900433e-05,4.2083590960447336e-05,2.5937814090719108e-05,6.847617681201448e-05,4.855033124567235e-05,4.197030711220261e-05,6.644915642796345e-05,3.085011910349747e-05,4.412984766376879e-05
Thermincolaceae,,,,,,,,,,,,,,,,3.2487573503137065e-06,,,3.2422267613398885e-06,3.2607703243816422e-06,,2.2089635322211897e-06,2.214971880932115e-06,2.203579935964105e-06,2.206492383188439e-06
Thermithiobacillaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Thermoactinomycetaceae,,,,,,,,,,,3.333111125924941e-05,3.32491022742386e-05,,3.390750033907501e-05,,2.923881615282336e-05,6.517354084588744e-06,9.711597913949384e-06,2.5937814090719108e-05,3.2607703243816426e-05,1.7654665907517215e-05,3.0925489451096656e-05,2.8794634452117497e-05,3.085011910349747e-05,1.9858431448695955e-05
Thermoanaerobacteraceae,,,,,,,,,,,3.333111125924941e-05,9.974730682271579e-05,3.373022565520964e-05,,,3.8985088203764476e-05,2.9328093380649345e-05,2.266039513254856e-05,2.9180040852058998e-05,2.9346932919434782e-05,4.8550331245672345e-05,4.1970307112202605e-05,3.3224578213981726e-05,1.9832219423676944e-05,3.5303878131015023e-05
Thermoanaerobacterales Family III. Incertae Sedis,,,,,,,,,,,,,,,,,,,,,,,,,
Thermoanaerobacterales Family IV. Incertae Sedis,,,,,,,,,,,,,,,,,,,,,2.206833238439652e-06,4.4179270644423795e-06,,,
Thermoanaerobaculaceae,,,,,,,,,,,,,,,3.317850033178502e-05,1.9492544101882238e-05,1.9552062253766234e-05,1.618599652324897e-05,6.484453522679777e-06,1.630385162190821e-05,1.3240999430637913e-05,2.2089635322211897e-06,2.214971880932115e-06,1.1017899679820524e-05,1.544544668231907e-05
Thermoascaceae,,,,,,,,,,,,,,,,,,9.711597913949384e-06,3.2422267613398885e-06,,,,,,
