phylum,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Streptophyta,0.001,0.002,0.001,0.0,0.004,0.002,0.0037,0.0013000000000000002,0.0021,0.0034000000000000002,0.0022300223002230017,0.00251,0.00237,0.0023,0.0025000250002500017,0.0017370138961110247,0.002785027850278501,0.0021080168641348126,0.0019530117180702243,0.0017360138881110567,0.0020008540461416025,0.0018590227729695966,0.0017170483778221957,0.0019940929738867263,0.001953346891817565
Synergistota,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,2.000020000200002e-05,1e-05,0.0,6.000000000000001e-05,5.0000500005000046e-05,3.2000256002048016e-05,2.3000230002300022e-05,2.600020800166401e-05,3.500021000126001e-05,3.300026400211202e-05,3.0253463240631093e-05,1.6500202126950114e-05,2.6828880903473235e-05,3.2994299464517646e-05,3.9878254039219924e-05
Tardigrada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,2e-05,1e-05,2e-05,0.0,1.700013600108801e-05,2.2000220002200024e-05,1.4000112000896008e-05,1.3000078000468004e-05,1.2000096000768006e-05,8.250944520172116e-06,1.2375151595212582e-05,1.5134240509651567e-05,1.443500601572647e-05,1.3063565978365147e-05
Thermodesulfobacteriota,0.012,0.013000000000000001,0.008,0.005,0.014,0.01,0.009899999999999999,0.0137,0.0112,0.013300000000000001,0.010890108901089001,0.011219999999999999,0.01148,0.01137,0.010930109301093003,0.010865086920694917,0.011449114491144902,0.011356090848726248,0.011628069768418129,0.01146509172073345,0.010998509045388764,0.011209824819996255,0.011055562692299906,0.011236621111384439,0.011040088363926384
Thermodesulfobiota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,6.875561041244814e-07
Thermomicrobiota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0000400004000046e-05,7.000000000000001e-05,0.0,6e-05,4.000040000400004e-05,4.9000392003136025e-05,5.900059000590006e-05,3.7000296002368014e-05,4.400026400158401e-05,4.000032000256002e-05,3.987956518083189e-05,4.6063064271069054e-05,4.6778561575286664e-05,4.055549309180294e-05,5.775471274645645e-05
Thermoplasmatota,0.0,0.0,0.0,0.0,0.001,0.0004,0.0,0.0001,0.0,0.0005,0.00011000110001100011,0.00030000000000000003,0.00011,0.0002,0.00016000160001600018,0.0001810014480115841,0.0001800018000180002,0.0002150017200137601,0.00022900137400824405,0.0002040016320130561,0.00024202770592504874,0.00020969006869665764,0.00018849008634747863,0.00016909578475565292,0.00017326413823936932
Thermoproteota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,3.000030000300003e-05,6e-05,5e-05,6.000000000000001e-05,4.000040000400004e-05,5.200041600332802e-05,4.200042000420004e-05,3.700029600236802e-05,5.5000330001980015e-05,3.300026400211202e-05,4.8130509701004014e-05,4.743808111498157e-05,4.677856157528666e-05,4.8804067957932354e-05,4.606625897634026e-05
Thermosulfidibacterota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000030000300003e-06,0.0,0.0,1.0000080000640005e-06,0.0,6.875084219562546e-07,0.0,6.873812388441177e-07,6.875561041244814e-07
Thermotogota,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,7.000070000700007e-05,7.999999999999999e-05,4e-05,2e-05,9.000090000900007e-05,6.200049600396803e-05,7.100071000710007e-05,4.2000336002688025e-05,4.900029400176401e-05,5.200041600332803e-05,4.4692616150932296e-05,5.6375690600412876e-05,5.572152187644441e-05,5.774002406290588e-05,4.194092235159337e-05
Tubulinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000032000256002e-06,0.0,2.000016000128001e-06,3.000018000108001e-06,1.0000080000640005e-06,6.87578710014343e-07,2.7500336878250184e-06,1.3758400463319605e-06,1.3747624776882353e-06,0.0
Uroviricota,0.001,0.002,0.001,0.003,0.002,0.0015,0.0021000000000000003,0.0012000000000000001,0.0016,0.0013,0.0012200122001220007,0.00125,0.00103,0.0014,0.0013100131001310006,0.0013640109120871882,0.0013250132501325008,0.0013860110880885724,0.0013190079140472603,0.0013200105600843564,0.0014177873000494102,0.001305578493294842,0.0013765279663550277,0.0013830110525542324,0.0012829796902961898
Verrucomicrobiota,0.012,0.022,0.021,0.017,0.018000000000000002,0.0154,0.0165,0.0173,0.0143,0.0134,0.014580145801458002,0.01567,0.01569,0.01641,0.015610156101561001,0.015522124176992573,0.015729157291572902,0.01551912415299237,0.015456092736555384,0.015644125153000326,0.01561422492571472,0.015619503838422989,0.015483015961395862,0.01530660542658,0.015520891494505229
Vulcanimicrobiota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0000500005000046e-05,5e-05,4e-05,3e-05,2.000020000200002e-05,2.900023200185601e-05,2.600026000260002e-05,1.9000152001216007e-05,3.100018600111601e-05,2.400019200153601e-05,2.750314840057372e-05,1.1687643173256328e-05,1.8573840625481472e-05,2.474572459838823e-05,2.062668312373444e-05
Xenacoelomorpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.000010000100001e-06,0.0,1.0000060000360005e-06,0.0,6.87578710014343e-07,6.875084219562546e-07,0.0,0.0,0.0
Zoopagomycota,0.0,0.0,0.0,0.0,0.001,0.0,0.0001,0.0001,0.0001,0.0,7.000070000700007e-05,2e-05,7.000000000000001e-05,0.00012000000000000002,8.000080000800008e-05,8.300066400531204e-05,7.900079000790008e-05,8.400067200537604e-05,8.100048600291604e-05,9.700077600620805e-05,9.557344069199368e-05,7.906346852496928e-05,9.149336308107538e-05,7.629931751169705e-05,7.83813958701909e-05
candidate division CPR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000012000072001e-06,0.0,2.750314840057372e-06,5.500067375650037e-06,6.879200231659802e-07,0.0,6.875561041244814e-07
candidate division CPR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.750314840057372e-06,0.0,0.0,0.0,0.0
candidate division CPR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
candidate division CSSED10-310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,2e-05,0.0,0.0,0.0,6.000048000384003e-06,5.000050000500004e-06,7.000056000448003e-06,9.000054000324003e-06,7.000056000448003e-06,1.375157420028686e-06,4.125050531737528e-06,3.439600115829901e-06,2.7495249553764707e-06,7.563117145369296e-06
candidate division FCPU426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,6.875084219562546e-07,6.879200231659802e-07,0.0,0.0
candidate division KD3-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,0.0,0.0,0.0,2.062736130043029e-06,6.875084219562546e-07,0.0,0.0,0.0
candidate division LCP-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,2.000016000128001e-06,3.000030000300003e-06,0.0,2.000012000072001e-06,3.000024000192002e-06,2.062736130043029e-06,0.0,1.3758400463319607e-06,4.811668671908823e-06,2.0626683123734445e-06
candidate division WOR-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0002,0.0,2.000020000200002e-05,1e-05,2e-05,3e-05,1.000010000100001e-05,3.2000256002048016e-05,3.000030000300003e-05,2.400019200153601e-05,2.9000174001044008e-05,3.0000240001920018e-05,3.0253463240631093e-05,3.368791267585648e-05,3.095640104246911e-05,1.787191220994706e-05,1.787645870723652e-05
candidate division WWE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,2.000020000200002e-05,0.0,2e-05,0.0,1.000010000100001e-05,1.0000080000640005e-06,1.7000170001700017e-05,7.000056000448003e-06,1.2000072000432004e-05,8.000064000512004e-06,9.626101940200802e-06,1.2375151595212582e-05,6.191280208493823e-06,8.935956104973529e-06,6.875561041244815e-06
