order,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Lophodiniales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Lucinida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lulworthiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.062736130043029e-06,0.0,6.879200231659802e-07,0.0,1.375112208248963e-06
Lumbriculida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,0.0,0.0,0.0,0.0,1.3750168439125092e-06,6.879200231659802e-07,0.0,0.0
Lunulariales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lutisporales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,6.87578710014343e-07,0.0,6.879200231659802e-07,6.873812388441177e-07,6.875561041244814e-07
Lycopodiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,2.000020000200002e-05,7.000056000448003e-06,1.000010000100001e-05,5.000040000320002e-06,1.6000096000576005e-05,9.000072000576005e-06,1.7189467750358575e-05,1.3750168439125092e-05,1.2382560416987648e-05,1.2372862299194117e-05,2.750224416497926e-06
Lysobacterales,0.006,0.003,0.002,0.005,0.005,0.0055,0.0047,0.0039000000000000003,0.0047,0.0042,0.004210042100421001,0.00431,0.00402,0.00377,0.0040000400004,0.004049032392259016,0.004045040450404501,0.004073032584260652,0.0039640237841426324,0.004147033176265284,0.004024398189713884,0.0042529270982213105,0.004054600616540215,0.004358684435510391,0.0039830125111930395
Lyssacinosida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,0.0,0.0,1.000010000100001e-05,8.000064000512004e-06,1.800018000180002e-05,8.000064000512004e-06,5.00003000018e-06,6.000048000384003e-06,8.250944520172116e-06,1.1000134751300074e-05,8.942960301157746e-06,1.168548106035e-05,1.1000897665991705e-05
Macrodasyida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Macrostomida,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,1.000010000100001e-05,2e-05,7e-05,5e-05,4.000040000400004e-05,3.9000312002496016e-05,3.4000340003400034e-05,4.800038400307202e-05,6.500039000234001e-05,7.400059200473604e-05,8.663491746180722e-05,7.081336746149422e-05,6.947992233976402e-05,5.155359291330882e-05,5.019159560108715e-05
Magnaporthales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,1e-05,1e-05,0.0,1.000010000100001e-05,1.0000080000640005e-06,1.000010000100001e-06,0.0,1.0000060000360005e-06,1.0000080000640005e-06,6.87578710014343e-07,3.437542109781273e-06,2.7516800926639214e-06,2.062143716532353e-06,4.125336624746889e-06
Magnetococcales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030000000000000003,0.0,6.000060000600005e-05,0.00012,7e-05,6e-05,0.000140001400014,9.700077600620806e-05,9.10009100091001e-05,7.400059200473603e-05,8.000048000288002e-05,9.500076000608005e-05,0.00010107407037210844,8.387602747866306e-05,8.39262428262496e-05,8.867217981089117e-05,7.83813958701909e-05
Magnoliales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000032000256002e-06,1.000010000100001e-06,2.000016000128001e-06,2.000012000072001e-06,1.0000080000640005e-06,6.87578710014343e-07,1.3750168439125092e-06,2.063760069497941e-06,4.811668671908823e-06,2.0626683123734445e-06
Malacalcyonacea,0.0,0.0,0.0,0.0,0.001,0.0001,0.0,0.0001,0.0,0.0,6.000060000600006e-05,8e-05,8e-05,7.000000000000001e-05,0.00010000100001000009,0.00010200081600652805,8.30008300083001e-05,8.500068000544004e-05,7.200043200259201e-05,7.500060000480003e-05,6.600755616137693e-05,0.00010725131382517573,7.70470425945898e-05,8.179836742245e-05,7.700628366194192e-05
Malasseziales,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,2.000020000200002e-05,3.0000000000000004e-05,1e-05,0.0,0.0,5.000040000320003e-06,5.000050000500005e-06,6.000048000384003e-06,7.000042000252003e-06,6.000048000384003e-06,6.8757871001434295e-06,1.1000134751300074e-05,1.0318800347489707e-05,1.3747624776882352e-05,9.625785457742741e-06
Malawimonadida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,1.375157420028686e-06,6.875084219562546e-07,0.0,6.873812388441177e-07,0.0
Malpighiales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,3.000030000300003e-05,7.000000000000001e-05,5e-05,3.0000000000000004e-05,6.000060000600006e-05,4.100032800262402e-05,5.200052000520005e-05,3.600028800230402e-05,3.4000204001224015e-05,3.0000240001920018e-05,3.781682905078887e-05,3.8500471629550254e-05,4.0587281366792844e-05,4.1930255569491175e-05,3.987825403921993e-05
Malvales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0002,8.000080000800008e-05,3.0000000000000004e-05,9e-05,5e-05,2.000020000200002e-05,5.0000400003200026e-05,4.9000490004900044e-05,4.700037600300802e-05,5.600033600201602e-05,5.100040800326403e-05,4.400503744091795e-05,4.9500606380850335e-05,4.6778561575286664e-05,4.055549309180294e-05,5.981738105882989e-05
Mamiellales,0.002,0.005,0.004,0.003,0.002,0.0027,0.0022,0.0037999999999999996,0.0036,0.003,0.002890028900289,0.00298,0.00329,0.00327,0.00320003200032,0.003275026200209328,0.0034360343603436,0.003160025280201964,0.003299019794118476,0.003403027224217564,0.003343007688089543,0.0033344158464876,0.003283442270571066,0.0033090532837953884,0.0033683373541055733
Mantodea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marattiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,0.0,0.0
Marchantiales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0001,0.0,7.000070000700006e-05,2e-05,6.000000000000001e-05,4e-05,1.000010000100001e-05,1.700013600108801e-05,2.6000260002600028e-05,2.500020000160001e-05,2.1000126000756008e-05,2.300018400147201e-05,1.9939782590415946e-05,2.2000269502600147e-05,2.063760069497941e-05,1.4435006015726467e-05,2.750224416497926e-05
Maricaulales,0.001,0.0,0.0,0.0,0.0,0.0011,0.0015,0.001,0.0007999999999999999,0.0007,0.0007300073000730004,0.00075,0.00072,0.001,0.0011100111001110006,0.0009170073360586283,0.0009030090300903006,0.0009800078400625163,0.0009050054300324881,0.0009050072400577922,0.000983237555320314,0.0010154499392292416,0.0010366954749110072,0.0009671454030535176,0.0009364514138174077
Marimonadida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marinilabiliales,0.004,0.003,0.0,0.0,0.001,0.0012000000000000001,0.0016,0.0008,0.001,0.0009000000000000001,0.0011200112001120007,0.00102,0.00092,0.00114,0.0011600116001160006,0.0010590084720675684,0.0010970109701097007,0.0010500084000670683,0.0010660063960381602,0.0011130089040710563,0.0010299929076013773,0.0010601379866563981,0.0010311921147256526,0.0010413825768487558,0.0010670870736010517
Mariprofundales,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0001,0.0,0.00012000120001200013,6.000000000000001e-05,3.0000000000000004e-05,3.0000000000000004e-05,1.000010000100001e-05,4.500036000288002e-05,4.100041000410004e-05,4.800038400307202e-05,4.300025800154801e-05,3.300026400211202e-05,4.331745873090361e-05,5.087562322476285e-05,3.4396001158299016e-05,4.8116686719088236e-05,5.775471274645644e-05
Marsupiomonadales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000040000320002e-06,6.000060000600006e-06,3.000024000192002e-06,0.0,4.000032000256002e-06,4.125472260086058e-06,4.812558953693784e-06,3.439600115829901e-06,0.0,6.875561041244814e-07
Mastigamoebida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,1e-05,0.0,0.0,7.000056000448005e-06,6.000060000600005e-06,3.0000240001920015e-06,6.000036000216003e-06,5.000040000320003e-06,7.563365810157773e-06,4.125050531737528e-06,5.503360185327843e-06,6.186431149597059e-06,8.250673249493778e-06
Mastogloiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,9.000072000576005e-06,4.000040000400004e-06,2.000016000128001e-06,2.000012000072001e-06,1.0000080000640005e-06,1.375157420028686e-06,2.7500336878250184e-06,6.879200231659802e-07,1.3747624776882353e-06,2.7502244164979258e-06
Megaloptera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Melosirales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,3.0000300003000036e-05,3.0000000000000004e-05,3.0000000000000004e-05,0.0001,1.000010000100001e-05,2.400019200153601e-05,2.000020000200002e-05,2.800022400179202e-05,1.9000114000684006e-05,2.000016000128001e-05,1.856462517038726e-05,1.4437676861081346e-05,1.994968067181343e-05,2.1308818404167647e-05,2.6127131956730294e-05
Mesoaciditogales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,1.3750168439125092e-06,0.0,2.062143716532353e-06,0.0
Mesostigmata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,2e-05,1e-05,2.000020000200002e-05,1.1000088000704005e-05,7.000070000700007e-06,1.2000096000768004e-05,1.8000108000648003e-05,1.6000128001024008e-05,1.0313680650215145e-05,1.787521897086262e-05,1.5134240509651567e-05,1.168548106035e-05,1.6501346498987556e-05
Mesostigmatales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000032000256002e-06,1.000010000100001e-06,1.0000080000640005e-06,4.000024000144001e-06,0.0,0.0,6.875084219562546e-07,6.879200231659802e-07,1.3747624776882351e-06,1.375112208248963e-06
Methanobacteriales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,5.0000500005000046e-05,2e-05,5e-05,1e-05,5.0000500005000046e-05,1.800014400115201e-05,2.200022000220002e-05,2.6000208001664014e-05,2.900017400104401e-05,2.000016000128001e-05,3.2316199370674125e-05,2.681282845629393e-05,2.201344074131137e-05,3.161953698682941e-05,2.337690754023237e-05
Methanobavirales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Methanocellales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0,3.0000240001920015e-06,6.000060000600005e-06,2.000016000128001e-06,2.000012000072001e-06,5.000040000320003e-06,4.125472260086058e-06,3.437542109781273e-06,2.0637600694979405e-06,6.873812388441177e-07,2.7502244164979258e-06
Methanococcales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,3.0000240001920015e-06,3.0000300003000026e-06,1.0000080000640005e-06,5.000030000180002e-06,4.000032000256002e-06,6.87578710014343e-07,2.7500336878250184e-06,2.0637600694979405e-06,2.7495249553764702e-06,0.0
Methanomassiliicoccales,0.0,0.0,0.0,0.0,0.001,0.0001,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1e-05,0.0,7.000056000448003e-06,3.0000300003000026e-06,1.0000080000640006e-05,5.000030000180002e-06,6.000048000384003e-06,4.125472260086058e-06,4.125050531737528e-06,7.567120254825783e-06,6.186431149597058e-06,6.188004937120333e-06
Methanomicrobiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0002,0.0001,5.0000500005000046e-05,3e-05,5e-05,3.0000000000000004e-05,2.000020000200002e-05,3.0000240001920014e-05,3.100031000310003e-05,3.1000248001984015e-05,2.8000168001008012e-05,3.0000240001920014e-05,2.6127990980545032e-05,2.7500336878250184e-05,2.682888090347323e-05,4.2617636808335293e-05,2.8189800269103742e-05
Methanonatronarchaeales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,2.000016000128001e-06,0.0,0.0,1.0000060000360005e-06,1.0000080000640005e-06,6.87578710014343e-07,0.0,0.0,0.0,0.0
Methanosarcinales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0002,0.0,0.00012000120001200012,7.000000000000001e-05,0.0001,8e-05,0.00014000140001400012,8.800070400563204e-05,8.100081000810008e-05,7.900063200505605e-05,9.600057600345603e-05,7.000056000448004e-05,8.388460262174985e-05,9.55636706519194e-05,9.218128310424136e-05,0.00010448194830430588,7.631872755781744e-05
Methanotrichales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,3.0000000000000004e-05,1e-05,0.0,2.000020000200002e-05,1.1000088000704007e-05,9.000090000900008e-06,1.3000104000832005e-05,6.0000360002160005e-06,1.6000128001024008e-05,9.626101940200802e-06,1.2375151595212582e-05,1.375840046331961e-05,1.2372862299194118e-05,9.62578545774274e-06
Methylacidiphilales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,3e-05,0.0,2e-05,2.000020000200002e-05,7.000056000448003e-06,2.000020000200002e-05,2.3000184001472008e-05,9.000054000324003e-06,1.800014400115201e-05,1.3063995490272516e-05,7.562592641518801e-06,1.651008055598353e-05,1.3747624776882355e-05,1.1688453770116184e-05
Methylococcales,0.0,0.0,0.0,0.001,0.0,0.0009000000000000001,0.0007,0.00030000000000000003,0.0006000000000000001,0.0001,0.0005100051000510005,0.00062,0.0007700000000000001,0.0017600000000000003,0.0006100061000610004,0.0011400091200728523,0.0005820058200582006,0.0006720053760430083,0.0006490038940232761,0.0011000088000703162,0.0006373854641832278,0.0006407578492631411,0.0006528361019845154,0.0005787750031067471,0.0005919858056510839
Methylohalomonadales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,1e-05,0.0,0.0,1.0000080000640005e-06,0.0,4.000032000256002e-06,2.000012000072001e-06,5.000040000320002e-06,3.437893550071715e-06,5.500067375650037e-06,2.063760069497941e-06,2.062143716532353e-06,2.0626683123734445e-06
Microascales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,1.000010000100001e-05,2.000016000128001e-06,2.000020000200002e-06,7.000056000448003e-06,6.000036000216003e-06,2.000016000128001e-06,2.062736130043029e-06,3.437542109781273e-06,4.127520138995882e-06,3.436906194220588e-06,1.3751122082489629e-06
Microbotryales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,6.000048000384004e-06,1.000010000100001e-06,6.000048000384003e-06,0.0,5.000040000320003e-06,2.062736130043029e-06,2.062525265868764e-06,4.127520138995882e-06,3.436906194220588e-06,8.250673249493778e-06
Micrococcales,0.003,0.005,0.005,0.004,0.006,0.0038,0.0057,0.0046,0.005,0.0044,0.004860048600486001,0.00535,0.00483,0.00506,0.005500055000550001,0.004630037040296072,0.0048620486204862005,0.00474503796030326,0.004771028626171276,0.0047850382803059045,0.004606089778385764,0.004846934374791144,0.004742520639705875,0.004636386456003159,0.004668505947004774
Micromonosporales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.00030000000000000003,0.0001,0.0,0.00018000180001800017,0.00021,0.00018,0.00011,0.00012000120001200012,0.0001540012320098561,0.00017300173001730016,0.00017000136001088008,0.00013200079200475205,0.0001810014480115841,0.00019183446009400168,0.00015881444547189482,0.00016578872558300125,0.00016084720988952353,0.0001560752356362573
Micropepsales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,5.000040000320003e-06,3.0000180001080015e-06,4.000032000256002e-06,5.500629680114744e-06,3.437542109781273e-06,3.4396001158299015e-06,2.7495249553764702e-06,6.188004937120334e-06
Microstromatales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.000010000100001e-05,0.0,2.000020000200002e-06,1.0000080000640005e-06,1.0000060000360005e-06,3.000024000192002e-06,1.375157420028686e-06,2.7500336878250184e-06,3.439600115829901e-06,2.7495249553764707e-06,1.3751122082489629e-06
Microthamniales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000056000448003e-06,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,6.87578710014343e-07,3.437542109781273e-06,0.0,0.0,0.0
Microthoracida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,6.875084219562546e-07,0.0,0.0,0.0
Microthyriales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000024000192002e-06,0.0,0.0,4.000024000144001e-06,2.000016000128001e-06,2.062736130043029e-06,6.875084219562546e-07,2.063760069497941e-06,5.499049910752941e-06,6.875561041244814e-07
Miliolida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3747624776882351e-06,0.0
Miltoncostaeales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,2.000020000200002e-05,2e-05,1e-05,1e-05,3.000030000300003e-05,1.7000136001088006e-05,1.9000190001900018e-05,2.4000192001536012e-05,1.4000084000504003e-05,2.0000160001280012e-05,2.2690097430473318e-05,1.7875218970862622e-05,1.9261760648647453e-05,1.787191220994706e-05,1.443867818661411e-05
Minwuiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,5.000050000500006e-05,3.0000000000000004e-05,5e-05,4e-05,2.000020000200002e-05,5.3000424003392036e-05,4.900049000490005e-05,5.000040000320003e-05,4.3000258001548004e-05,5.4000432003456036e-05,3.644167163076018e-05,3.918798005150651e-05,4.4714801505788726e-05,4.1242874330647056e-05,3.5752917414473036e-05
Mischococcales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mixiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,1.0000080000640005e-06,1.0000060000360005e-06,4.000032000256002e-06,1.375157420028686e-06,2.062525265868764e-06,2.063760069497941e-06,1.3747624776882351e-06,6.875561041244814e-07
Mobilida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monhysterida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moniliellales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moniligastrida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monoblepharidales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,1e-05,2e-05,0.0,0.0,1.3000104000832005e-05,2.200022000220002e-05,1.3000104000832007e-05,1.1000066000396002e-05,1.0000080000640006e-05,1.9939782590415946e-05,1.3062660017168838e-05,1.788592060231549e-05,1.5809768493414705e-05,1.1000897665991703e-05
Monoglobales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monomastigales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,2.000016000128001e-06,6.87578710014343e-07,0.0,1.3758400463319607e-06,6.873812388441177e-07,6.875561041244814e-07
Monostilifera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moorellales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000056000448003e-06,5.000050000500005e-06,2.000016000128001e-06,1.2000072000432004e-05,8.000064000512004e-06,8.938523230186459e-06,1.3750168439125092e-06,2.751680092663921e-06,1.3060243538038233e-05,2.7502244164979258e-06
Moraxellales,0.008,0.01,0.009000000000000001,0.009000000000000001,0.005,0.0101,0.0102,0.0099,0.009300000000000001,0.0087,0.010200102001020004,0.01038,0.00965,0.00948,0.010850108501085002,0.01032308258465977,0.010151101511015104,0.010245081960654913,0.01000006000035932,0.01016508132064979,0.010279989293423568,0.010140061715432337,0.010334622508021583,0.010419324818398374,0.010272775751722852
Mormonilloida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mortierellales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,5.000050000500006e-05,7.000000000000001e-05,7.000000000000001e-05,2e-05,3.000030000300003e-05,8.800070400563204e-05,7.000070000700007e-05,5.700045600364803e-05,5.9000354002124026e-05,5.300042400339203e-05,5.1568403251075725e-05,5.981323271019415e-05,6.191280208493822e-05,4.67419242414e-05,6.531782989182575e-05
Motilibacterales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,7.000056000448004e-06,7.000070000700007e-06,1.0000080000640006e-05,8.000048000288004e-06,5.000040000320003e-06,1.0313680650215145e-05,8.93760948543131e-06,2.063760069497941e-06,6.873812388441176e-06,8.250673249493778e-06
Mucorales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0004,0.0002,0.0001,0.0001000010000100001,7.000000000000001e-05,8e-05,9e-05,0.00010000100001000009,8.500068000544004e-05,0.0001120011200112001,0.00011000088000704006,0.00011200067200403204,0.00010500084000672006,0.00012376416780258173,0.0001182514485764758,0.00010593968356756097,0.00010448194830430588,0.00010450852782692118
Mycobacteriales,0.001,0.0,0.0,0.0,0.004,0.0008,0.0002,0.0009000000000000001,0.00030000000000000003,0.0008,0.0006500065000650004,0.00083,0.00079,0.00068,0.0006600066000660007,0.0006440051520412163,0.0006210062100621005,0.0006660053280425323,0.0006560039360236162,0.0006270050160401284,0.0006999551267946011,0.0006551955261243036,0.0006397656215443617,0.0006440762207969382,0.0006332391718986474
Mycoplasmatales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,2e-05,4e-05,0.0,1.2000096000768006e-05,1.000010000100001e-05,1.3000104000832005e-05,1.7000102000612007e-05,1.0000080000640006e-05,1.1001259360229487e-05,8.93760948543131e-06,1.0318800347489705e-05,1.168548106035e-05,1.1688453770116186e-05
Mycoplasmoidales,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0,1.000010000100001e-05,3.0000000000000004e-05,1e-05,2e-05,2.000020000200002e-05,1.0000080000640006e-05,1.6000160001600015e-05,1.900015200121601e-05,8.000048000288004e-06,1.2000096000768008e-05,9.626101940200802e-06,1.1000134751300074e-05,1.1006720370655686e-05,8.248574866129412e-06,8.938229353618259e-06
Mycosphaerellales,0.0,0.0,0.0,0.0,0.001,0.0002,0.0001,0.0001,0.0001,0.0,8.000080000800008e-05,1e-05,7.000000000000001e-05,3.0000000000000004e-05,2.000020000200002e-05,5.0000400003200026e-05,6.700067000670007e-05,6.1000488003904036e-05,6.100036600219602e-05,5.0000400003200026e-05,5.844419035121916e-05,5.362565691258786e-05,4.746648159845264e-05,6.461383645134706e-05,5.4316932225834036e-05
Myida,0.0,0.0,0.0,0.0,0.0,0.00039999999999999996,0.0001,0.0001,0.0,0.0001,3.000030000300003e-05,4e-05,4e-05,3.0000000000000004e-05,7.000070000700007e-05,5.300042400339202e-05,5.700057000570006e-05,5.100040800326403e-05,4.000024000144e-05,4.600036800294402e-05,5.088082454106138e-05,4.743808111498157e-05,6.32886421312702e-05,5.774002406290588e-05,6.256760547532782e-05
Myopsida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000024000192002e-06,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
