phylum,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Candidatus Zixiibacteriota,,0.0011862396204033213,,,,0.00036751194413818446,0.0001219363492257042,0.0002444390124663897,,0.00025150905432595576,8.581270763610513e-05,0.0001776977479772073,0.000173830986615014,0.00020358793801346077,0.00017796549842203922,0.00014819534246533864,0.000191593261524802,0.00015629027536242718,0.0001566370264213171,0.00019249076044341497,0.00017900109398432637,0.00016923296753991972,0.00016781433022504784,0.00019416560328372248,0.00017838840411653602
Cercozoa,,,,,,,0.0001219363492257042,,0.00012484394506866417,,1.2258958233729307e-05,1.184651653181382e-05,1.2416499043929574e-05,,2.3728733122938585e-05,8.168247222504645e-06,1.7523773919951418e-05,1.5162489400837474e-05,1.0520397296959792e-05,1.7499160040318942e-05,1.1187568374023387e-05,1.0377493292547654e-05,1.358496958964675e-05,5.593247831218442e-06,1.4334782473658601e-05
Chaetognatha,,,,,,,,,,,,,,,,1.1668924603578062e-06,,,,1.1666106693545962e-06,1.5982240534319122e-06,,,,
Chlamydiota,,,0.0012019230769230768,,,0.0003675119441381845,0.0014632361907084503,0.0006110975311659743,0.0004993757802746567,0.00012575452716297788,0.0005761710369852775,0.0004027815620816699,0.0006332414512404083,0.0003353213096692295,0.0005457608618275874,0.00045042048969811316,0.0004497768639454197,0.0004630390993948059,0.0004967965390231011,0.0004526449397095833,0.0004530965191479471,0.000441442599290681,0.00043391991101048147,0.00046583764080005015,0.0004770297056511945
Chlorobiota,,0.0011862396204033213,,,,0.000735023888276369,0.0002438726984514084,0.00012221950623319484,0.00012484394506866417,0.00025150905432595576,0.00024517916467458597,0.00026062336369990404,0.00022349698279073234,0.0002514909822519221,0.0002610160643523243,0.00023571227699216476,0.00022547255777004142,0.0002495979024445459,0.00021274581200518683,0.00022515585918533434,0.000242130944094855,0.0002306996585804161,0.00021656039757604465,0.00021254341758624948,0.0002317456499907664
Chloroflexota,0.0036363636363636364,0.0035587188612099642,0.007211538461538461,0.003610108303249097,0.009685230024213074,0.004900159255175793,0.005852944762833802,0.0043999022243950145,0.006117353308364544,0.005407444668008049,0.005737192453385311,0.005319085922784405,0.005450843080285083,0.005448971282124979,0.005184728187362077,0.005308193802167322,0.005099418210705858,0.005259051131413232,0.005544249375497458,0.005512235412700082,0.005270942928218067,0.005371550181965213,0.005391634695373086,0.0052121079432907,0.005422529659062959
Chlorophyta,0.012121212121212121,0.0059311981020166065,0.010817307692307692,0.004813477737665463,0.003631961259079903,0.008330270733798849,0.004999390318253872,0.006844292349058911,0.007615480649188514,0.005533199195171027,0.006668873279148737,0.006882826104983829,0.007400233430182026,0.0069818686977557425,0.0070592981040742235,0.006717799894279416,0.007028201593495175,0.006670328991029521,0.006882677698277183,0.006909834994586874,0.006788456666951712,0.006776503120033152,0.006814860038853085,0.006946813806372938,0.00684724776158394
Chrysiogenota,,,,,,,,,,,1.2258958233729307e-05,,1.2416499043929574e-05,1.1975761059615339e-05,,1.1668924603578062e-05,7.009509567980567e-06,5.831726692629798e-06,3.5067990989865972e-06,3.4998320080637884e-06,1.3584904454171254e-05,1.0377493292547654e-05,2.397347574643544e-05,1.1186495662436884e-05,9.556521649105733e-06
Chytridiomycota,,,0.0012019230769230768,,0.0024213075060532684,0.0006125199068969741,0.0002438726984514084,0.00012221950623319484,0.000749063670411985,0.00012575452716297788,0.0005148762458166308,0.00035539549595441463,0.0002979959770543098,0.0004550789202653829,0.00035593099684407876,0.00036873801747306674,0.0004170658192948437,0.0003662324362971513,0.0004102954945814318,0.00042464628364507296,0.00039795778930454615,0.0003839672518242632,0.00035241009347260097,0.0004139003395101647,0.0003655369530782943
Ciliophora,,0.0071174377224199285,0.004807692307692307,0.0060168471720818285,0.006053268765133172,0.00379762342276124,0.0035361541275454214,0.00427768271816182,0.006117353308364544,0.00414989939637827,0.004253858507104066,0.004584601897811948,0.0041346941816285485,0.004466958875236521,0.004401679994305105,0.004261491265226226,0.004105236103647282,0.0042583268309579776,0.004280632766829404,0.00424996266845847,0.004331986296826845,0.00423242072592949,0.004237711396111156,0.0041989310504357774,0.004266986916325243
Cnidaria,,,,,0.0024213075060532684,0.0006125199068969741,0.0001219363492257042,0.0007333170373991691,0.0003745318352059925,0.0006287726358148894,0.00047809937111544285,0.0004027815620816699,0.0004594104646253943,0.0005389092476826902,0.0005576252283890568,0.0005554408111303157,0.0006074908292249823,0.000517857330305526,0.0004804314765611637,0.0004736439317579661,0.0005513872984339165,0.0007184418433301338,0.0005625775641830183,0.0005856929514690168,0.0004881789809084845
Coprothermobacterota,,,,,,,,,,,,,,,,5.834462301789031e-06,1.1682515946634276e-06,,1.1689330329955326e-06,5.833053346772981e-06,2.3973360801478686e-06,1.596537429622716e-06,3.196463432858059e-06,7.990354044597774e-07,7.963768040921443e-07
Cossaviricota,,,,,,,,,,,,,,,,,,,1.1689330329955326e-06,,,,,,
Cressdnaviricota,,,,,,,,,,,3.677687470118792e-05,,,2.3951522119230678e-05,3.559309968440789e-05,2.217095674679832e-05,2.336503189326855e-06,1.6328834739363433e-05,1.4027196395946384e-05,1.0499496024191365e-05,2.1576024721330815e-05,1.3570568151793086e-05,1.198673787321772e-05,1.8377814302574877e-05,8.760144845013588e-06
Cryptomycota,,,,,,,,,0.00012484394506866417,,1.2258958233729307e-05,1.184651653181382e-05,3.7249497131788726e-05,2.3951522119230678e-05,1.1864366561469292e-05,2.9172311508945156e-05,2.10285287039417e-05,1.0497108046733637e-05,1.1689330329955322e-05,6.999664016127577e-06,8.790232293875518e-06,1.995671787028395e-05,9.589390298574175e-06,1.3583601875816215e-05,1.6723912885935033e-05
Ctenophora,,,,,,,,,,,,,,,,1.1668924603578062e-06,,,,,,1.596537429622716e-06,7.991158582145145e-07,,
Cyanobacteriota,0.006060606060606061,0.004744958481613285,0.0036057692307692305,0.013237063778580022,0.0012106537530266342,0.007595246845522479,0.006828435556639435,0.008188706917624055,0.00898876404494382,0.008174044265593561,0.007612813063145896,0.00672882139007025,0.0071891529464352235,0.006514814016430745,0.008779631255487272,0.006771476947455955,0.00641837426108087,0.006362413821658879,0.006965671943620119,0.005974213237764494,0.0066997552319864,0.0064508094843902545,0.006442472048924986,0.006488167484213081,0.0064570231275789414
Deferribacterota,,,,,,,,,0.00012484394506866417,0.00012575452716297788,2.4517916467458613e-05,1.184651653181382e-05,,3.5927283178846024e-05,3.559309968440788e-05,3.617366627109199e-05,2.8038038271922268e-05,2.5659597447571107e-05,3.8574790088852565e-05,2.449882405644652e-05,2.5571584854910595e-05,3.8316898310945185e-05,3.436198190322413e-05,2.397106213379332e-05,2.5484057730948618e-05
Deinococcota,,,,,,0.0003675119441381845,,0.0004888780249327794,,,0.0002084022899733981,0.00016585123144539348,0.00012416499043929575,0.0001796364158942301,0.000201694231544978,0.00016453183691045068,0.00011448865627701593,0.0001842825634871016,0.0001846914192132941,0.0001586590510322251,0.00014863483696916785,0.000171627773684442,0.00015502847649361584,0.0001558119038696566,0.00015688623040615245
Dictyoglomota,,,,,,,,,,,,,,,,,2.336503189326855e-06,1.1663453385259595e-06,,2.3332213387091924e-06,7.991120267159561e-07,3.99134357405679e-06,3.196463432858058e-06,,1.592753608184289e-06
Discosea,,,,,,0.00012250398137939484,0.0001219363492257042,,,,3.677687470118793e-05,,2.483299808785915e-05,3.592728317884602e-05,1.1864366561469292e-05,3.8507451191807605e-05,4.673006378653711e-05,5.715092158777202e-05,4.6757321319821295e-05,4.4331205435474655e-05,3.036625701520633e-05,5.428227260717235e-05,5.753634179144506e-05,2.716720375163243e-05,3.185507216368577e-05
Duplornaviricota,,,,,,,,,,,,,,,,1.1668924603578062e-06,,1.1663453385259595e-06,,,,,7.991158582145145e-07,,
Elusimicrobiota,,,,,,0.00012250398137939484,0.0001219363492257042,0.0003666585186995845,0.00012484394506866417,,4.903583293491723e-05,0.00010661864878632438,0.00011174849139536616,0.0001796364158942301,4.745746624587717e-05,9.68520742096979e-05,9.22918759784108e-05,0.0001038047351288104,9.351464263964259e-05,0.00010849479224997742,0.00010788012360665406,0.00010377493292547655,9.189832369466918e-05,9.82813547485526e-05,0.00010830724535653165
Endomyxa,,,,,,0.00012250398137939484,0.0002438726984514084,,0.00012484394506866417,0.00012575452716297788,7.355374940237585e-05,0.00010661864878632438,4.96659961757183e-05,0.00010778184953653806,0.00016610113186056995,9.801896667005572e-05,9.930138554639137e-05,8.164417369681718e-05,9.117677657365152e-05,7.699630417740335e-05,0.00010228633941964238,8.78095586292494e-05,8.950097612002564e-05,0.00011426206283774816,9.078695566650445e-05
Entoprocta,,,,,,,,,,,,,,,,,,,,,,,,,
Euglenozoa,,,,,,0.0006125199068969741,,0.0002444390124663897,0.000749063670411985,0.00012575452716297788,0.00033099187231069117,0.00018954426450902112,0.0002483299808785915,0.00015568489377499941,0.00026101606435232445,0.00024388052421478148,0.00022547255777004158,0.00031374689606348307,0.00023378660659910646,0.00026715384328220254,0.00024372916814836663,0.0002578407948840686,0.00022854713544935118,0.00021573955920413986,0.00025643333091767047
Evosea,,,,,,0.0004900159255175794,0.00036580904767711256,,,0.00012575452716297788,0.0001961433317396689,0.00013031168184995202,7.449899426357745e-05,0.00014370913271538407,0.00015423676529910084,0.00015402980476723042,0.0001635552232528799,0.00017378545544036796,0.00016949528978435217,0.0001504927763467429,0.00017420642182407845,0.00015725893681783754,0.0001534302447771868,0.0001622041871053348,0.0001473297087570467
Fibrobacterota,,,,,,,,0.00012221950623319484,,,6.129479116864653e-05,7.107909919088291e-05,4.96659961757183e-05,5.9878805298076695e-05,5.932183280734646e-05,6.417908531967934e-05,7.009509567980567e-05,0.00010497108046733636,9.468357567263811e-05,6.416358681450278e-05,6.153162605712863e-05,8.621302119962667e-05,8.390716511252403e-05,6.552090316570174e-05,6.609927473964799e-05
Fidelibacterota,,0.0011862396204033213,0.0012019230769230768,0.0012033694344163657,,0.0009800318510351587,0.0002438726984514084,0.0003666585186995845,0.0006242197253433209,0.0007545271629778673,0.0004658404128817132,0.0004264745951452975,0.0003849114703618168,0.0005748365308615363,0.0004983033955817098,0.00045625495199987863,0.00040421505175354565,0.00041871797653079593,0.00045354601680219623,0.000404813902265942,0.00041314091781206527,0.00037997590825019663,0.0004059508559729477,0.0003779437463093755,0.0004403963726628784
Foraminifera,,,,,,,,,,0.00012575452716297788,3.677687470118792e-05,5.92325826590691e-05,4.96659961757183e-05,2.3951522119230678e-05,1.1864366561469292e-05,4.317502103323883e-05,3.621579943456627e-05,2.449325210904515e-05,3.8574790088852565e-05,3.14984880725741e-05,4.0754713362513764e-05,3.272901730726568e-05,3.2763750186795095e-05,4.4745982649747534e-05,3.0262318555501485e-05
Fornicata,,,,,,,,,0.00024968789013732833,,8.581270763610513e-05,3.553954959544146e-05,3.7249497131788726e-05,2.3951522119230678e-05,2.3728733122938585e-05,3.8507451191807605e-05,3.5047547839902835e-05,2.682594278609707e-05,3.389905795687043e-05,3.4998320080637884e-05,2.397336080147869e-05,2.634286758877482e-05,3.116551847036607e-05,3.036334536947154e-05,2.3891304122764334e-05
Fusobacteriota,,,,,,,0.0001219363492257042,,,,8.581270763610515e-05,8.292561572269674e-05,8.691549330750703e-05,4.7903044238461356e-05,0.00010677929905322363,6.301219285932153e-05,5.841257973317139e-05,6.181630294187586e-05,5.610878558378555e-05,6.41635868145028e-05,8.39067628051754e-05,6.944937818858814e-05,7.591600653037888e-05,7.03151155924604e-05,6.848840515192442e-05
Gastrotricha,,,,,,,,,,,,,,,,,,,,,,7.98268714811358e-07,,,
Gemmatimonadota,0.0012121212121212121,0.0059311981020166065,,0.0024067388688327313,0.0024213075060532684,0.0017150557393115276,0.0013412998414827461,0.0010999755560987536,0.002871410736579276,0.0015090543259557348,0.00156914665391735,0.0013386563680949615,0.0014651468871836899,0.0016167277430480709,0.0016728756851671688,0.001448113543303948,0.0014649874997079372,0.0013797865354760557,0.001405057505660592,0.0014197651846045336,0.001447990992409202,0.0014536473296714533,0.001407243026315609,0.001491000064721828,0.001449405783447568
Gnathostomulida,,,,,,,,,,,,,,,,,,,,,7.991120267159561e-07,1.596537429622716e-06,,,7.963768040921443e-07
Haptophyta,,,,,,,0.0002438726984514084,0.0003666585186995845,0.0003745318352059925,0.00012575452716297788,0.0003800277052456083,0.00039093504554985607,0.0003352454741860985,0.0003712485928480755,0.0003203378971596708,0.0003617366627108218,0.00032010093693777907,0.0003580680189273622,0.00034600417776666344,0.0003546496434837458,0.00033482793919381554,0.0003041403803430975,0.00033562866045001215,0.00033639390527745,0.0003456275329759325
Heterolobosea,,,,,,,,,,,4.903583293491723e-05,8.292561572269674e-05,7.449899426357744e-05,1.1975761059615339e-05,2.3728733122938585e-05,2.4504741667513928e-05,2.3365031893268555e-05,2.799228812462303e-05,1.753399549493298e-05,1.9832381379028136e-05,2.2375136748046773e-05,3.432555473688839e-05,3.4361981903224126e-05,2.556913294271287e-05,3.742970979233079e-05
Hofneiviricota,,,,,,,,,,,,,,,,3.500677381073419e-06,1.1682515946634276e-06,,,6.999664016127577e-06,3.1964481068638243e-06,3.193074859245432e-06,7.991158582145145e-07,7.990354044597774e-07,7.963768040921443e-07
Ignavibacteriota,0.0012121212121212121,,,,,0.0002450079627587897,0.0008535544445799294,0.0007333170373991691,0.0006242197253433209,0.0011317907444668008,0.0005884299952190065,0.0006989444753770154,0.0009064044302068588,0.0006586668582788436,0.0007593194599340343,0.0006452915305777125,0.000648379635038202,0.0006916427857457633,0.0005809597173986251,0.0006883002949191603,0.000672053214468024,0.0006450011215674371,0.0006480829610119648,0.0006568071024659198,0.0006522326025514301
Kiritimatiellota,,,0.0024038461538461535,0.0012033694344163657,,0.000735023888276369,0.000609681746128521,0.0012221950623319486,0.00024968789013732833,0.00025150905432595576,0.000649724786387653,0.0007581770580360845,0.0007077404455039857,0.000634715336159613,0.000616947061196403,0.0006184530039896324,0.0006472113834435388,0.0006356582094965825,0.0005587499897717522,0.0005903049986933789,0.0006608656460940799,0.0006018946109677049,0.0006321006438476306,0.0005992765533448057,0.0005654275309053273
Lentisphaerota,,,0.0012019230769230768,0.0024067388688327313,,0.0008575278696557638,0.000609681746128521,0.0008555365436323639,0.0013732833957553058,0.002137826961770624,0.0010542704081007196,0.0010780330043950576,0.0008567384340311407,0.0008622547962923045,0.0008186412927413807,0.0008810038075699846,0.0008680109348349264,0.0010123877538404018,0.000839293917690661,0.0008551256206367227,0.000928568175043686,0.0008637267494258126,0.0009109920783645112,0.0009276801045775964,0.0009508739040858045
Methanobacteriota,0.0012121212121212121,,,,,0.000735023888276369,0.000609681746128521,0.0003666585186995845,0.0008739076154806491,0.0006287726358148894,0.0006987606193225703,0.0008647957068224089,0.0009809034244704364,0.0007544729467557664,0.0007711838264955036,0.0007001354762145574,0.0007231477370966614,0.0006729812603293245,0.000786691931205909,0.000662634860193401,0.000698423911349663,0.0006681509142970251,0.0007144095772437708,0.0007814566255614981,0.0006864768051273302
Microsporidia,,,,,,,,,,0.00012575452716297788,1.2258958233729307e-05,2.369303306362764e-05,0.00011174849139536617,5.9878805298076695e-05,9.491493249175434e-05,8.284936468540424e-05,4.4393560597210254e-05,6.648168429597969e-05,6.312238378175874e-05,6.766341882256659e-05,6.312985011056053e-05,6.386149718490864e-05,4.315225634358379e-05,5.033923048096597e-05,6.769202834783228e-05
Mollusca,0.0012121212121212121,0.0023724792408066427,,,0.0012106537530266342,0.0015925517579321326,0.0008535544445799294,0.0017110730872647278,0.0006242197253433209,0.001131790744466801,0.000796832285192405,0.0008884887398860364,0.0009684869254265068,0.0008383032741730737,0.0010559286239707668,0.0009848572365419883,0.0009381060305147325,0.0008992522560035148,0.0008825444399116268,0.001048782991749782,0.0009253717269370772,0.0009659051449216407,0.0009509478712752725,0.0009564453791383534,0.0011404115834598733
Mucoromycota,,,,,,0.0002450079627587897,0.0003658090476771126,0.0007333170373991691,0.0006242197253433209,0.0003772635814889337,0.0004045456217130671,0.00026062336369990404,0.00037249497131788725,0.00026346674331153744,0.0003322022637211402,0.00035590220040913087,0.0003948690389962386,0.00043971219262417473,0.0005038101372209622,0.0003943144062418535,0.00043231960645333223,0.0004925317970385343,0.0004491031123165175,0.00039632156061204956,0.000426061590189228
Mycoplasmatota,,,,,,,0.0004877453969028168,,0.0003745318352059925,0.00025150905432595576,0.00013484854057102237,0.00017769774797720731,7.449899426357745e-05,0.0001796364158942301,5.932183280734646e-05,0.00011435546111506501,0.00011565690787167936,0.0001236326058837517,0.00012858263362950853,0.00011899428827416881,0.00010947834766008599,8.701128991443802e-05,0.00012865765317253685,0.00010866881500652972,0.00010352898453197877
Myxococcota,0.01090909090909091,0.020166073546856466,0.009615384615384614,0.02166064981949458,0.019370460048426148,0.014087957858630405,0.01548591635166443,0.014544121241750188,0.01435705368289638,0.014461770623742456,0.01624311965969132,0.014985843412744481,0.015247460825945516,0.014933774041340327,0.014759272002467787,0.014344609015178167,0.014490992780205143,0.014308724613036266,0.014311247122964044,0.014302646806287187,0.014167457121647022,0.014079065323127665,0.014253030447113704,0.014303532775234154,0.013888015086562722
Nanobdellota,,,,,,0.00012250398137939484,,,0.00012484394506866417,0.00012575452716297788,7.355374940237584e-05,4.738606612725528e-05,2.483299808785915e-05,2.3951522119230678e-05,3.559309968440788e-05,3.500677381073419e-05,3.621579943456626e-05,4.0822086848408575e-05,3.506799098986597e-05,6.0663754806438996e-05,5.2741393763253105e-05,4.230824188500197e-05,5.274164664215797e-05,4.3147911840827974e-05,5.01717386578051e-05
Nebulidia,,,,,,,,,,,,,,,,1.1668924603578062e-06,1.1682515946634276e-06,,3.506799098986597e-06,,,2.394806144434074e-06,,,
Negarnaviricota,,,,,,,,,,,,,,,,,,,,,,,,,
Nematoda,,,,,,0.00012250398137939484,0.0002438726984514084,0.00036665851869958454,0.0004993757802746567,0.0003772635814889337,0.0003309918723106913,0.0002724698802317179,0.00037249497131788725,0.00013173337165576872,0.00015423676529910082,0.00025438255635800176,0.00026636136358326154,0.00022393830499698423,0.00022326620930214665,0.00022398924851608245,0.00027409542516357294,0.0002458667641618983,0.0002509223794793576,0.0002357154443156343,0.00021263260669260255
Nematomorpha,,,,,,,,,,,,,,,,,,,,,,,,,
Nemertea,,,,,,,,,,,,,,,1.1864366561469292e-05,,,,,,,,,,
Nitrososphaerota,0.0012121212121212121,,0.0012019230769230768,0.0012033694344163657,0.0012106537530266342,0.0013475437951733433,0.0003658090476771126,0.0010999755560987536,0.0004993757802746567,0.0006287726358148894,0.0010787883245681783,0.0006041723431225048,0.0009684869254265066,0.0008263275131134584,0.0009135562252331349,0.0007736497012171879,0.0008493189093203115,0.0007581244700417942,0.0007434414089850975,0.0007897954231529961,0.0007807324501014522,0.0007591535477855261,0.0007775397300426335,0.0007702701298991946,0.0007215173845074005
Nitrospinota,,,0.0012019230769230768,,,0.0002450079627587897,0.0004877453969028168,0.0004888780249327794,0.00024968789013732833,0.0003772635814889337,0.0003555097887781496,0.0003553954959544146,0.0003476619732300281,0.0003353213096692295,0.0002966091640367321,0.0002998913623119514,0.00030140891142316423,0.0003067488240322573,0.00031444298587577003,0.0003371504834434408,0.00033163149108711985,0.0002921663496208904,0.0003076596054124753,0.0003212122325927963,0.0003177543448326617
Nitrospirota,,0.0023724792408066427,,0.003610108303249097,0.0024213075060532684,0.0013475437951733433,0.0013412998414827461,0.0015888535810315329,0.001622971285892634,0.0016348088531187126,0.0012871906145415764,0.0011964981697131958,0.0012044004072611688,0.0010897942564249959,0.0010677929905322356,0.0011972316643270341,0.0011799341106100611,0.001238658749514508,0.001165426233896377,0.0013007708963301595,0.0012282351850623264,0.0011790428917762758,0.0012146561044859199,0.0011825723986004706,0.0012407550607754145
Nucleocytoviricota,0.0024242424242424242,,,0.0012033694344163657,0.0012106537530266342,0.0009800318510351587,0.0004877453969028168,0.00036665851869958454,0.0009987515605493133,0.0007545271629778673,0.0006252068699201945,0.0006397118927179463,0.0006332414512404083,0.0004910062034442289,0.0008186412927413809,0.0006161192190688562,0.0006320241127129142,0.0005983351586637799,0.0006066762441246718,0.0006778007988950016,0.000631298501105491,0.0006090790294010069,0.0006440873817208062,0.0006288408633097832,0.0006363050664696022
Olpidiomycota,,,,,,,,,,,,,1.2416499043929574e-05,,,2.3337849207156123e-06,1.1682515946634276e-06,4.665381354103838e-06,,1.1666106693545962e-06,7.991120267159561e-07,1.596537429622716e-06,7.991158582145145e-07,3.995177022298887e-06,3.185507216368578e-06
Onychophora,,,,,,,,,,,,,,,,,,,,,7.991120267159561e-07,,,,
Oomycota,,0.0011862396204033213,0.0024038461538461535,0.003610108303249097,0.0012106537530266342,0.0017150557393115276,0.0013412998414827461,0.0009777560498655587,0.0011235955056179776,0.0015090543259557348,0.001078788324568179,0.0010069539052041747,0.0011795674091733095,0.0010418912121865347,0.0010796573570937057,0.0010735410635291816,0.0011156802729035736,0.0010602079127200973,0.0011174999795437288,0.0011689438906933053,0.001127547069696214,0.0011638757861948791,0.0011171639697838914,0.0011977540712852061,0.00113642969943949
Orthonectida,,,,,,,,0.00012221950623319484,,,,,1.2416499043929574e-05,1.1975761059615339e-05,,2.3337849207156123e-06,5.841257973317138e-06,4.665381354103838e-06,2.337866065991065e-06,1.1666106693545962e-06,7.1920082404436066e-06,4.789612288868148e-06,1.5982317164290292e-06,2.397106213379332e-06,1.592753608184289e-06
Parabasalia,,,,,,,,,0.00012484394506866417,,1.2258958233729307e-05,4.738606612725528e-05,1.2416499043929574e-05,2.3951522119230678e-05,2.3728733122938585e-05,1.6336494445009286e-05,2.4533283487931985e-05,1.9827870754941314e-05,3.0392258857883838e-05,1.9832381379028136e-05,1.917868864118295e-05,2.1553255299906668e-05,5.9134573507874085e-05,3.595659320068998e-05,3.5836956184146496e-05
Peploviricota,,,,,,,,,,,1.2258958233729307e-05,,,,,,,,,,,,7.991158582145145e-07,7.990354044597774e-07,
Perkinsozoa,,,,,,,,,0.0004993757802746567,,4.903583293491723e-05,3.553954959544146e-05,4.96659961757183e-05,5.9878805298076695e-05,0.00013050803217616225,4.317502103323883e-05,5.9580831327834814e-05,6.88143749730316e-05,5.4939852550790005e-05,4.1997984096765453e-05,5.2741393763253105e-05,5.827361618122913e-05,4.714783563465637e-05,3.595659320068998e-05,5.813550669872654e-05
Phixviricota,,,,,,,,,,,,,,,,7.001354762146837e-06,4.67300637865371e-06,9.330762708207676e-06,5.844665164977661e-06,4.666442677418385e-06,2.3973360801478686e-06,2.394806144434074e-06,3.196463432858059e-06,,3.185507216368578e-06
Phoronida,,,,,,,,,,,,,,,,,,,5.84466516497766e-06,,7.991120267159561e-07,1.596537429622716e-06,,,7.963768040921443e-07
Picozoa,,,,,,,,,,,,1.184651653181382e-05,,,,2.3337849207156123e-06,2.336503189326855e-06,2.332690677051919e-06,2.337866065991065e-06,2.3332213387091924e-06,,,7.991158582145145e-07,,1.592753608184289e-06
Pisuviricota,,,,,,,,,,,,,,,,,,2.332690677051919e-06,,,,2.394806144434074e-06,,,7.963768040921443e-07
Placozoa,,,,,,0.00012250398137939484,,0.00012221950623319484,,,4.9035832934917233e-05,0.00010661864878632436,3.724949713178872e-05,1.1975761059615339e-05,4.745746624587718e-05,6.767976270075275e-05,6.0749082922498245e-05,5.481823091072009e-05,6.078451771576767e-05,6.0663754806439e-05,8.150942672502753e-05,9.659051449217432e-05,6.712573209001923e-05,6.791800937908107e-05,6.609927473964798e-05
Planctomycetota,0.016969696969696968,0.023724792408066426,0.02644230769230769,0.018050541516245484,0.02179176755447942,0.021560700722773492,0.018290452383855627,0.017721828403813252,0.021972534332084893,0.026282696177062376,0.02356171772522771,0.021750204352410173,0.023181603715016513,0.023077291561878755,0.022316873502123722,0.022769572578960652,0.02236500852823664,0.02281254847622835,0.022590799795670934,0.022541251353268548,0.022146590708404815,0.022143974148865982,0.023026523454450186,0.023001033152778266,0.02231049616664047
Platyhelminthes,,,,,,,0.0002438726984514084,0.00036665851869958454,,,0.0001838843735059396,0.00013031168184995202,0.00021108048374680278,0.00013173337165576872,0.00018982986498350868,0.0001481953424654414,0.00014836795252225532,0.0001294643325763815,0.00021157687897219133,0.0001644921043789981,0.00018539399019810182,0.0001764173859733101,0.00022215420858363505,0.00016699839953209346,0.00019909420102303608
Porifera,,,,,,,,,,0.00012575452716297788,3.677687470118792e-05,2.369303306362764e-05,3.7249497131788726e-05,3.5927283178846024e-05,4.745746624587717e-05,4.200812857288102e-05,5.373957335451769e-05,4.7820158879564344e-05,2.805439279189277e-05,2.5665434725801116e-05,4.155382538922972e-05,3.512382345169975e-05,3.6759329477867676e-05,4.634405345866708e-05,3.9818840204607214e-05
Prasinodermophyta,,,,,,,,,,,,,,,,1.1668924603578062e-06,,,,,,,7.991158582145145e-07,,
Preaxostyla,,,,,,,,,,,3.677687470118792e-05,2.369303306362764e-05,2.483299808785915e-05,1.1975761059615339e-05,,1.86702793657249e-05,1.2850767541297703e-05,2.3326906770519192e-05,2.3378660659910644e-05,1.866577070967354e-05,2.6370696881626556e-05,1.7561911725849873e-05,1.917878059714835e-05,1.997588511149443e-05,2.15021737104879e-05
Preplasmiviricota,,,,,,,0.0001219363492257042,,,0.00012575452716297788,2.4517916467458613e-05,2.369303306362764e-05,,4.7903044238461356e-05,1.1864366561469292e-05,1.516960198465148e-05,3.5047547839902835e-05,1.2829798723785554e-05,1.5196129428941919e-05,1.516593870160975e-05,3.356270512207016e-05,1.3570568151793086e-05,2.237524403000641e-05,8.78938944905755e-06,2.9465941751409342e-05
Priapulida,,,,,,0.0002450079627587897,,0.00012221950623319484,,,1.2258958233729307e-05,2.369303306362764e-05,2.483299808785915e-05,1.1975761059615339e-05,,2.100406428644051e-05,4.673006378653711e-05,2.7992288124623026e-05,2.805439279189277e-05,1.5165938701609752e-05,1.837957661446699e-05,1.8360180440661233e-05,2.317435988822093e-05,3.355948698731065e-05,1.990942010230361e-05
Promethearchaeota,,,,,,,,,,,4.903583293491723e-05,8.292561572269673e-05,4.96659961757183e-05,7.185456635769203e-05,1.1864366561469292e-05,4.0841236112523214e-05,5.0234818570527395e-05,5.365188557219414e-05,3.039225885788384e-05,4.899764811289304e-05,3.596004120221803e-05,3.0334211162831606e-05,5.4339878358586985e-05,6.232476154786263e-05,4.539347783325223e-05
Pseudomonadota,0.5648484848484848,0.5599051008303677,0.5733173076923076,0.5703971119133574,0.5835351089588378,0.567193433786598,0.5751737592976467,0.5595208995355659,0.5554307116104868,0.563128772635815,0.5636791585451069,0.5478303104971983,0.5698676401201918,0.553208306387871,0.550815081982773,0.547133703705002,0.5468772634874648,0.5452431188540903,0.5457841845698516,0.545185164445441,0.5500008390676292,0.5481152476508961,0.5471330519912769,0.5462381812675741,0.546680820937066
Rhodophyta,,,,,,,,0.00012221950623319484,0.00012484394506866417,0.0006287726358148894,0.000159366457038481,0.0001184651653181382,0.00014899798852715488,0.00016766065483461476,4.745746624587717e-05,0.0001341926329411477,0.00011098390149302563,0.00011663453385259595,0.0001414408969924594,0.00010732818158062284,0.00011986680400739343,0.00012452991951057184,0.00013025588488896589,0.00013663505416262192,0.00011388188298517665
