family,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Macrostomidae,,,,,,,0.00015723270440251572,,,,1.5866719555731866e-05,3.038266972518876e-05,0.00011195700850873263,7.629627368999298e-05,6.071645415907716e-05,5.787827160640729e-05,5.039993833419314e-05,7.093561115462873e-05,9.641542290771655e-05,0.00010953048425795927,0.000127917612935524,0.00010440857610017328,0.0001024489352918385,7.58472900774596e-05,7.368512428561186e-05
Macrotrichidae,,,,,,,,,,,,,,,,1.4840582463181359e-06,4.447053382428806e-06,2.955650464776198e-06,7.416570992901273e-06,,,,,,1.0093852641864636e-06
Mactridae,,,,,,,,,,,1.5866719555731866e-05,,,,,,,,,,,,,,
Magnaporthaceae,,,,,,,,,,,3.173343911146373e-05,1.519133486259438e-05,,,1.517911353976929e-05,,1.4823511274762687e-06,,1.4833141985802551e-06,1.4801416791616117e-06,,4.054701984472749e-06,2.028691787957198e-06,3.0338916030983846e-06,3.0281557925593914e-06
Magnetococcaceae,,,,,,,,,0.0001620745542949757,,1.5866719555731866e-05,1.519133486259438e-05,,1.5259254737998596e-05,1.517911353976929e-05,1.780869895581763e-05,1.0376457892333882e-05,1.6256077556269087e-05,7.416570992901275e-06,2.2202125187424173e-05,1.725872555479292e-05,1.7232483434009184e-05,1.4200842515700385e-05,1.4158160814459128e-05,1.816893475535635e-05
Magnetospirillaceae,,,,,,,,,,,1.5866719555731866e-05,,,,3.035822707953858e-05,1.3356524216863224e-05,1.0376457892333882e-05,2.0689553253433383e-05,1.0383199390061784e-05,4.440425037484835e-06,9.136972352537428e-06,2.8382913891309248e-05,1.724388019763618e-05,1.820334961859031e-05,8.075082113491711e-06
Magnetovibrionaceae,,,,,,,,,,,1.5866719555731866e-05,0.00016710468348853818,3.1987716716780756e-05,0.00015259254737998593,0.00012143290831815432,9.646378601067883e-05,6.522344960895583e-05,6.650213545746445e-05,4.8949368553148403e-05,7.69673673164038e-05,8.020231287227299e-05,7.602566220886406e-05,7.506159615441632e-05,7.079080407229562e-05,6.359127164374722e-05
Magnoliaceae,,,,,,,,,,,,,,,,5.9362329852725436e-06,1.4823511274762687e-06,2.955650464776198e-06,2.9666283971605103e-06,1.4801416791616117e-06,1.0152191502819362e-06,2.0273509922363747e-06,3.0430376819357966e-06,7.079080407229562e-06,2.0187705283729277e-06
Majidae,,,,,,,0.00015723270440251572,0.0001571338780641106,,,1.5866719555731866e-05,4.557400458778314e-05,3.1987716716780756e-05,1.5259254737998596e-05,1.517911353976929e-05,4.452174738954408e-05,3.112937367700165e-05,2.3645203718209583e-05,2.521634137586433e-05,2.3682266866585787e-05,3.1471793658740023e-05,3.041026488354562e-05,2.5358647349464977e-05,2.6293727226852668e-05,2.321586107628867e-05
Malasseziaceae,,,,,,,0.00015723270440251572,,,,3.173343911146373e-05,4.5574004587783144e-05,1.5993858358390378e-05,,,7.42029123159068e-06,7.411755637381343e-06,8.866951394328593e-06,1.0383199390061786e-05,8.88085007496967e-06,1.0152191502819364e-05,1.6218807937890997e-05,1.5215188409678988e-05,2.0225944020655894e-05,1.4131393698610494e-05
Malawimonadidae,,,,,,,,,,,,,,,,,1.4823511274762687e-06,,,,,1.0136754961181873e-06,,1.0112972010327949e-06,
Maldanidae,,,,,,,,,,,,,,,,,,,,1.4801416791616117e-06,,,1.0143458939785989e-06,,
Maliibacteriaceae,,,,,,,,,,,,,,,,1.4840582463181359e-06,,,,,,1.0136754961181873e-06,,1.0112972010327949e-06,1.0093852641864636e-06
Mallomonadaceae,,,,,,,,,,,1.5866719555731866e-05,,3.1987716716780756e-05,,,1.780869895581763e-05,1.9270564657191494e-05,4.433475697164297e-06,1.3349827787222295e-05,1.1841133433292893e-05,9.136972352537428e-06,5.068377480590937e-06,1.1157804833764589e-05,3.0338916030983846e-06,8.075082113491711e-06
Malvaceae,,,,,,0.00015762925598991173,0.00015723270440251572,,,0.0003241491085899514,9.52003173343912e-05,4.5574004587783144e-05,0.00014394472522551342,7.629627368999298e-05,1.517911353976929e-05,6.975073757695238e-05,6.225874735400328e-05,5.763518406313586e-05,7.416570992901274e-05,6.51262338831109e-05,5.685227241578844e-05,5.980685427097306e-05,6.086075363871594e-05,4.5508374046475764e-05,7.57038948139848e-05
Mamiellaceae,0.0030911901081916537,0.00303951367781155,0.0015290519877675841,0.003134796238244514,0.0032,0.002837326607818411,0.002830188679245283,0.0029855436832181012,0.0034035656401944893,0.0021069692058346837,0.0025069416898056323,0.0027192489404043937,0.002670974345851193,0.0024109622486037778,0.002641165755919854,0.0024531482811637824,0.002601526228720849,0.002411810779257252,0.0025943165333167342,0.0025295621296870276,0.0025553066012595476,0.0025007374489234503,0.00248819047792943,0.002582853051437628,0.002535575783636215
Mangrovivirgaceae,,,,,,0.00031525851197982345,0.00031446540880503143,0.0003142677561282212,,0.0001620745542949757,6.346687822292746e-05,1.519133486259438e-05,6.397543343356151e-05,4.577776421399579e-05,6.071645415907717e-05,5.491015511377103e-05,4.743523607924061e-05,3.103432988015007e-05,3.114959817018536e-05,5.328510044981801e-05,4.2639204311841327e-05,4.662907282143662e-05,4.158818165312256e-05,4.0451888041311794e-05,4.945987794513672e-05
Mantidae,,,,,,,,,,,,,,1.5259254737998596e-05,,,,,,,,,,,
Marasmiaceae,,,,,,0.00015762925598991173,,,,,,,,1.5259254737998596e-05,1.517911353976929e-05,7.42029123159068e-06,7.411755637381343e-06,2.955650464776198e-06,2.9666283971605103e-06,1.036099175413128e-05,8.12175320225549e-06,6.082052976709124e-06,6.086075363871593e-06,1.1124269211360743e-05,4.037541056745855e-06
Marattiaceae,,,,,,,,,,,,,,,,,,,1.4833141985802551e-06,,,,,,
Marchantiaceae,,,,,,0.00015762925598991173,0.00031446540880503143,,0.0001620745542949757,,0.00011106703689012304,3.038266972518876e-05,9.596315015034228e-05,6.103701895199438e-05,1.517911353976929e-05,2.522899018740831e-05,3.854112931438299e-05,3.694563080970247e-05,3.114959817018536e-05,3.4043258620717065e-05,2.842613620789422e-05,3.2437615875781995e-05,3.043037681935797e-05,2.1237241221688688e-05,4.037541056745855e-05
Maricaulaceae,,,,,,0.0004728877679697352,0.0009433962264150945,0.0003142677561282212,0.00048622366288492705,,0.00022213407378024612,0.00018229601835113255,0.00027189559209263645,0.0003509628589739677,0.0005160898603521557,0.00032500875594367176,0.0003023996300051588,0.0002733976679917983,0.00031446261009901406,0.0003419127278863323,0.0003289310046912073,0.0002848428144092107,0.00035197802521057383,0.00031147953791810077,0.00026647770974522645
Marinifilaceae,,,,,,0.00015762925598991173,0.00015723270440251572,0.0001571338780641106,0.0003241491085899514,0.0001620745542949757,0.000238000793335978,0.00024306135780151008,0.00011195700850873266,0.00012207403790398877,0.00010625379477838503,0.0002270609116866748,0.00022087031799396402,0.00017142772695701947,0.00020618067360265543,0.00018353756821603984,0.000223348213062026,0.00019057099327021923,0.00022721348025120616,0.00019922554860346054,0.00021701783180008973
Marinilabiliaceae,,0.001519756838905775,,,0.0016,0.00031525851197982345,0.0006289308176100629,0.0003142677561282212,0.0001620745542949757,0.0004862236628849271,0.000476001586671956,0.0003494007018396707,0.0003358710255261979,0.0003509628589739677,0.00047055251973284796,0.0002938435327709909,0.0003038819811326351,0.0002955650464776198,0.0002996294681132115,0.0003093496109447768,0.00031167227913655445,0.0002645693044868469,0.0002708303536922859,0.00029428748550054326,0.0002765715623870911
Marinobacteraceae,0.01854714064914992,0.010638297872340425,0.012232415902140673,0.0109717868338558,0.0224,0.013713745271122318,0.016509433962264147,0.014613450659962285,0.01458670988654781,0.014748784440842789,0.01304244347481158,0.009676880307472619,0.014410466380909731,0.010620441297647023,0.010746812386156648,0.01031272075366462,0.009206882852755097,0.008691090191674312,0.009410145275793045,0.009939151375570117,0.00959991228506593,0.009470770160232131,0.00978032310974154,0.009355510406754329,0.00997373579542643
Mariprofundaceae,,,,,,,,,0.0001620745542949757,,0.0001745339151130505,9.114800917556629e-05,4.798157507517114e-05,4.5777764213995795e-05,1.517911353976929e-05,5.639421336008917e-05,5.1882289461669405e-05,6.206865976030015e-05,4.449942595740765e-05,3.996382533736351e-05,5.8882710716352316e-05,6.690258274380038e-05,4.158818165312256e-05,5.8655237659902093e-05,7.065696849305246e-05
Marivirgaceae,,0.00303951367781155,0.0030581039755351682,,,0.0006305170239596469,0.0006289308176100629,0.0009428032683846638,0.0001620745542949757,0.0001620745542949757,0.0005236017453391513,0.0006228447293663695,0.0007037297677691766,0.0006866664632099368,0.0006678809957498485,0.0005906551820345111,0.0005351287570189328,0.000616253121905772,0.0005755259090490736,0.0006379410637185833,0.0005888271071635018,0.0005676582778261556,0.0006339661837365876,0.000543066596954481,0.0006550910364570125
Marseilleviridae,,,,,,,,,,,,,,3.051850947599719e-05,,2.2260873694772038e-05,1.6305862402238954e-05,1.477825232388099e-05,1.1866513588642041e-05,1.776170014993934e-05,2.23348213062026e-05,1.3177781449536435e-05,2.840168503140077e-05,1.2135566412393538e-05,1.1103237906051101e-05
Marsileaceae,,,,,,,,,,,,,,,,,2.9647022549525373e-06,1.477825232388099e-06,,,2.0304383005638725e-06,2.0273509922363747e-06,,4.0451888041311794e-06,3.0281557925593914e-06
Marsupiomonadaceae,,,,,,,,,,,,,,,,7.420291231590678e-06,8.894106764857612e-06,4.4334756971642975e-06,,5.920566716646447e-06,6.091314901691619e-06,7.0957284728273145e-06,5.071729469892994e-06,,1.0093852641864636e-06
Massarinaceae,,,,,,,,,,,,,,,,1.4840582463181359e-06,2.9647022549525373e-06,2.955650464776198e-06,,2.9602833583232234e-06,3.0456574508458093e-06,3.041026488354562e-06,6.086075363871593e-06,2.0225944020655893e-06,6.056311585118782e-06
Massisteriidae,,,,,,,,,,,,,,,,,,,1.4833141985802551e-06,,,,,1.0112972010327949e-06,
Mastigamoebidae,,,,,,,,,,,,,,,,,,,,,,,1.0143458939785989e-06,,
Mastogloiaceae,,,,,,,,,,,,,,,,4.452174738954408e-06,5.929404509905075e-06,2.955650464776198e-06,1.4833141985802551e-06,1.4801416791616117e-06,1.0152191502819362e-06,2.0273509922363747e-06,,1.0112972010327949e-06,2.0187705283729273e-06
Mastotermitidae,,,,,,,,,,,,,,,,,1.4823511274762687e-06,,1.4833141985802551e-06,,,,,,
Matoniaceae,,,,,,,,,,,,,,,,,,,,1.4801416791616117e-06,,,,,
Meessiidae,,,,,,,,,,,,,,,,,,,,,1.0152191502819362e-06,,1.0143458939785989e-06,,
Megachilidae,,,,,,,,,,,,,,3.051850947599719e-05,1.517911353976929e-05,5.9362329852725436e-06,2.9647022549525373e-06,2.955650464776198e-06,4.449942595740765e-06,4.440425037484835e-06,6.091314901691619e-06,5.068377480590937e-06,4.0573835759143955e-06,4.0451888041311794e-06,5.046926320932319e-06
Megalyridae,,,,,,,,,,,,,,,,,,,,,,,,,
Megascolecidae,,,,,,,,,,,,,,,,,,,,,,,,,
Melampsoraceae,,,,,,,,,,,,1.519133486259438e-05,,,,8.904349477908816e-06,2.9647022549525373e-06,1.0344776626716692e-05,1.4833141985802551e-06,,1.2182629803383239e-05,8.109403968945499e-06,3.0430376819357966e-06,8.090377608262357e-06,1.0093852641864636e-06
Melanogastraceae,,,,,,,,,,,,,,,,1.4840582463181359e-06,2.9647022549525373e-06,,1.4833141985802551e-06,,2.0304383005638725e-06,,,2.0225944020655893e-06,
Melanommataceae,,,,,,,,,,,1.5866719555731866e-05,1.519133486259438e-05,,,,2.9681164926362718e-06,2.9647022549525373e-06,2.955650464776198e-06,,,1.0152191502819362e-06,4.054701984472749e-06,1.0143458939785989e-06,1.0112972010327949e-06,2.0187705283729277e-06
Melanthiaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Melastomataceae,,,,,,,,,,,1.5866719555731866e-05,,,,1.517911353976929e-05,7.420291231590678e-06,5.929404509905075e-06,2.955650464776198e-06,4.449942595740765e-06,1.4801416791616117e-06,2.0304383005638725e-06,2.0273509922363747e-06,1.0143458939785989e-06,5.0564860051639735e-06,1.0093852641864636e-06
Meliaceae,,,,,,,,0.0001571338780641106,,,1.5866719555731866e-05,,1.5993858358390378e-05,,,2.9681164926362718e-06,2.9647022549525373e-06,2.955650464776198e-06,2.9666283971605103e-06,2.9602833583232234e-06,2.0304383005638725e-06,2.0273509922363747e-06,1.0143458939785989e-06,3.0338916030983846e-06,2.0187705283729277e-06
Melioribacteraceae,,,,,,0.00015762925598991173,,0.0003142677561282212,0.0001620745542949757,0.0003241491085899514,9.520031733439121e-05,0.00012153067890075504,0.00017593244194229416,0.00013733329264198737,0.0001366120218579236,0.00012762900918335967,0.00013489395260034046,0.00014482687277403368,0.00010086536550345732,0.00014357374287867633,0.00015837418744398205,0.0001125179800691188,0.00011867846959549607,0.00014259290534562405,0.00013222946960842675
Melittidae,,,,,,,,,,,,,,,,,,,1.4833141985802551e-06,,,,,,
Meloidae,,,,,,,,,,,,,,,,,1.4823511274762687e-06,,,,,,,1.0112972010327949e-06,
Meloidogynidae,,,,,,,,,,,1.5866719555731866e-05,,,,,1.3356524216863224e-05,2.0752915784667765e-05,1.0344776626716692e-05,7.416570992901274e-06,1.6281558470777726e-05,1.2182629803383237e-05,1.4191456945654624e-05,8.114767151828791e-06,2.0225944020655897e-06,6.056311585118782e-06
Melosiraceae,,,,,,,,,,,,,,6.103701895199438e-05,,2.9681164926362718e-06,2.9647022549525373e-06,,1.4833141985802551e-06,1.4801416791616117e-06,1.11674106531013e-05,4.054701984472749e-06,3.043037681935796e-06,5.0564860051639735e-06,1.0093852641864636e-06
Melyridae,,,,,,,,,,,,,,,,,,,,,,,,,
Membraniporidae,,,,,,,,,,,,,,,,,,,,,,,,,
Meripilaceae,,,,,,,,,,,1.5866719555731866e-05,,,,,2.9681164926362718e-06,2.9647022549525373e-06,4.4334756971642975e-06,1.4833141985802551e-06,1.4801416791616117e-06,1.0152191502819362e-06,4.054701984472749e-06,1.0143458939785989e-06,5.0564860051639735e-06,5.046926320932319e-06
Merismopediaceae,,,,,,,,,,,4.76001586671956e-05,,4.798157507517114e-05,,1.517911353976929e-05,2.226087369477204e-05,2.37176180396203e-05,2.955650464776198e-05,2.3733027177284076e-05,2.664255022490901e-05,3.045657450845809e-05,1.3177781449536435e-05,1.825822609161478e-05,1.92146468196231e-05,3.431909898233977e-05
Meruliaceae,,,,,,,,,,,,,,,1.517911353976929e-05,2.9681164926362718e-06,5.929404509905075e-06,1.477825232388099e-06,7.416570992901275e-06,1.4801416791616117e-06,2.0304383005638725e-06,4.054701984472749e-06,,2.0225944020655893e-06,5.046926320932319e-06
Merulinidae,,,,,,,,,,,4.7600158667195605e-05,,,1.5259254737998596e-05,1.517911353976929e-05,4.3037689143225946e-05,1.4823511274762687e-05,1.477825232388099e-05,3.708285496450637e-05,1.776170014993934e-05,1.3197848953665173e-05,1.520513244177281e-05,2.2315609667529178e-05,1.618075521652472e-05,8.075082113491711e-06
Mesoaciditogaceae,,,,,,,,,,,,,,,,,,,,,1.0152191502819362e-06,2.0273509922363747e-06,,3.0338916030983846e-06,
Mesocestoididae,,,,,,,,,,,,,1.5993858358390378e-05,,1.517911353976929e-05,2.9681164926362718e-06,,1.477825232388099e-06,,1.4801416791616117e-06,,,2.028691787957198e-06,3.0338916030983846e-06,2.0187705283729277e-06
Mesodesmatidae,,,,,,,,,,,,,,,,,,,,,,2.0273509922363747e-06,,,
Mesodiniidae,,,,,,,,,,,,,,,3.035822707953858e-05,,,,,,,1.0136754961181873e-06,2.028691787957198e-06,1.0112972010327949e-06,1.0093852641864636e-06
Mesofilidae,,,,,,,,,,,,,,,,,,,,,,,,,
Mesomimiviridae,,,,,,,,,,,,,,,,,,,,,,,,,
Mesopsocidae,,,,,,,,,,,,,,,,,,,,,,,,,
Mesosporaceae,,,,,,,,,,,,,,,,,,,,,1.0152191502819362e-06,,,,
Mesostigmataceae,,,,,,,,,,,,,,,,5.9362329852725436e-06,1.4823511274762687e-06,1.477825232388099e-06,5.933256794321019e-06,,,1.0136754961181873e-06,1.0143458939785989e-06,2.0225944020655893e-06,2.0187705283729277e-06
Mesotaeniaceae,,,,,,,,,,,,,,,,,,,,,,,1.0143458939785989e-06,,
Mesyanzhinovviridae,,,,,,,,,,,,,1.5993858358390378e-05,,,,2.9647022549525373e-06,5.911300929552396e-06,,1.4801416791616117e-06,3.0456574508458093e-06,7.095728472827312e-06,3.0430376819357966e-06,4.045188804131179e-06,8.075082113491711e-06
Metacrangonyctidae,,,,,,,,,,,,,,,,,,,,,,,,,
Metacylididae,,,,,,,,,,,,,,,,,,,,,,,,,
Metamycoplasmataceae,,,,,,,0.00015723270440251572,,,,1.5866719555731866e-05,4.5574004587783144e-05,1.5993858358390378e-05,1.5259254737998596e-05,1.517911353976929e-05,1.3356524216863224e-05,1.4823511274762685e-05,2.660085418298578e-05,7.416570992901276e-06,1.628155847077773e-05,1.2182629803383237e-05,1.2164105953418249e-05,1.1157804833764587e-05,1.1124269211360744e-05,1.312200843442403e-05
Metasarcidae,,,,,,,,,,,,,,,,,,,,,,,,,
Metastrongylidae,,,,,,,,,,,,,1.5993858358390378e-05,,1.517911353976929e-05,2.9681164926362718e-06,1.334116014728642e-05,8.866951394328593e-06,4.449942595740765e-06,1.4801416791616117e-06,9.136972352537428e-06,6.082052976709124e-06,5.071729469892995e-06,9.101674809295155e-06,7.065696849305247e-06
Metaviridae,,,,,,,,,,,,7.595667431297189e-05,,,,,,1.477825232388099e-06,,,,,1.0143458939785989e-06,1.0112972010327949e-06,
Metchnikovellidae,,,,,,,,,,,,,,,,,,,,1.4801416791616117e-06,,,,,
Methanobacteriaceae,,,,,,0.00015762925598991173,,,,,7.933359777865932e-05,3.038266972518876e-05,7.99692917919519e-05,1.5259254737998596e-05,7.589556769884645e-05,2.6713048433726447e-05,3.261172480447791e-05,3.8423456042090573e-05,4.3016111758827395e-05,2.960283358323223e-05,4.7715300063251013e-05,3.953334434860931e-05,3.245906860731517e-05,4.651967124750856e-05,3.431909898233977e-05
Methanocalculaceae,,,,,,,,,,,,,,,,2.9681164926362718e-06,1.4823511274762687e-06,1.477825232388099e-06,,1.4801416791616117e-06,2.0304383005638725e-06,1.0136754961181873e-06,,3.0338916030983846e-06,3.0281557925593914e-06
Methanocaldococcaceae,,,,,,,,,,,,1.519133486259438e-05,,,,1.4840582463181359e-06,4.447053382428806e-06,1.477825232388099e-06,1.4833141985802551e-06,,1.0152191502819362e-06,1.0136754961181873e-06,1.0143458939785989e-06,2.0225944020655893e-06,
Methanocellaceae,,,,,,,,,,,,1.519133486259438e-05,1.5993858358390378e-05,,,2.9681164926362718e-06,2.9647022549525373e-06,1.477825232388099e-06,2.9666283971605103e-06,5.920566716646447e-06,4.060876601127745e-06,4.054701984472749e-06,2.0286917879571977e-06,1.0112972010327949e-06,3.028155792559391e-06
Methanococcaceae,,,,,,,,,,,,,,,,2.9681164926362718e-06,,,5.933256794321021e-06,5.920566716646447e-06,,3.041026488354562e-06,2.0286917879571977e-06,2.0225944020655893e-06,
Methanocorpusculaceae,,,,,,,,,,,,,,1.5259254737998596e-05,,1.4840582463181359e-06,,4.433475697164297e-06,2.9666283971605103e-06,1.4801416791616117e-06,1.0152191502819362e-06,1.0136754961181873e-06,3.0430376819357966e-06,5.0564860051639735e-06,
Methanomassiliicoccaceae,,,,,,,,,,,,,,,,1.4840582463181359e-06,1.4823511274762687e-06,1.477825232388099e-06,1.4833141985802551e-06,,1.0152191502819362e-06,,2.028691787957198e-06,3.0338916030983846e-06,3.0281557925593914e-06
Methanomethylophilaceae,,,,,,0.00015762925598991173,,,,,,1.519133486259438e-05,,,,2.9681164926362718e-06,,4.4334756971642975e-06,1.4833141985802551e-06,1.4801416791616117e-06,1.0152191502819362e-06,5.068377480590937e-06,6.086075363871593e-06,4.0451888041311794e-06,1.0093852641864636e-06
Methanomicrobiaceae,,,,,,,0.00015723270440251572,,0.0003241491085899514,,3.173343911146373e-05,,,,,1.3356524216863224e-05,2.668232029457284e-05,1.477825232388099e-05,8.89988519148153e-06,1.1841133433292893e-05,1.624350640451098e-05,1.7232483434009184e-05,1.2172150727743186e-05,1.4158160814459128e-05,1.615016422698342e-05
Methanonatronarchaeaceae,,,,,,,,,,,,,,3.051850947599719e-05,,2.9681164926362718e-06,,,1.4833141985802551e-06,1.4801416791616117e-06,1.0152191502819362e-06,,,,
Methanoregulaceae,,,,,,,,,,,,4.557400458778314e-05,3.1987716716780756e-05,,,1.484058246318136e-05,7.411755637381343e-06,1.330042709149289e-05,1.9283084581543316e-05,1.776170014993934e-05,1.421306810394711e-05,1.0136754961181874e-05,1.825822609161478e-05,2.528243002581987e-05,1.7159549491169884e-05
Methanosarcinaceae,,,,,,,,,0.0003241491085899514,,0.00012693375644585493,7.595667431297189e-05,7.99692917919519e-05,7.629627368999298e-05,0.00018214936247723147,7.123479582327053e-05,7.11528541188609e-05,5.320170836597156e-05,8.454890931907454e-05,6.660637556227252e-05,5.7867491566070374e-05,7.602566220886406e-05,8.824809277613812e-05,8.697155928882035e-05,5.85443453228149e-05
Methanospirillaceae,,,,,,,,,,,1.5866719555731866e-05,,,1.5259254737998596e-05,,1.4840582463181359e-06,2.9647022549525373e-06,5.911300929552396e-06,2.9666283971605103e-06,5.920566716646447e-06,,3.041026488354562e-06,1.0143458939785989e-06,3.0338916030983846e-06,
Methanotrichaceae,,,,,,0.00015762925598991173,,,,,,4.5574004587783144e-05,1.5993858358390378e-05,,3.035822707953858e-05,1.6324640709499495e-05,1.3341160147286416e-05,1.9211728021045283e-05,8.899885191481527e-06,2.3682266866585787e-05,1.421306810394711e-05,1.824615893012737e-05,2.0286917879571983e-05,1.820334961859031e-05,1.4131393698610492e-05
Methylacidiphilaceae,,,,,,,,,,,,,,,,2.9681164926362718e-06,2.9647022549525373e-06,5.911300929552396e-06,2.9666283971605103e-06,7.400708395808059e-06,2.0304383005638725e-06,1.0136754961181873e-06,5.071729469892995e-06,4.0451888041311794e-06,3.0281557925593914e-06
Methylobacteriaceae,,,,,,0.0004728877679697352,0.00015723270440251572,0.0001571338780641106,,0.0003241491085899514,0.000349067830226101,0.00019748735321372695,0.0003358710255261979,0.00024414807580797754,0.0003187613843351551,0.00037249861982585207,0.00028312906534796735,0.0002778311436889626,0.00025216341375864336,0.00035079357796130193,0.0003126874982868364,0.0002818017879208561,0.00030531811408755825,0.0002963100799026089,0.00024629000446149717
Methylococcaceae,,,,,,0.0011034047919293822,0.0009433962264150945,0.0003142677561282212,0.0003241491085899514,0.0001620745542949757,0.0005712019040063472,0.0005924620596411809,0.0009756253598618131,0.0023957029938657796,0.0006982392228293871,0.001466249547362294,0.000667058007364321,0.000673888305968973,0.0007238573289071643,0.0013957736034493045,0.0006649685434346683,0.0007146412247633221,0.000726271660088677,0.0006371172366506607,0.0006470159543435233
Methylocystaceae,,,0.0015290519877675841,,,0.00015762925598991173,,,,,6.346687822292748e-05,7.595667431297189e-05,1.5993858358390378e-05,6.103701895199438e-05,9.107468123861575e-05,0.00010685219373490579,8.004696088371851e-05,8.571386347850973e-05,6.674913893611147e-05,8.288793403305025e-05,8.121753202255491e-05,0.00010643592709240967,8.216201741226651e-05,7.68585872784924e-05,8.276959166329004e-05
Methylohalomonadaceae,,,,,,,,,,,,3.038266972518876e-05,1.5993858358390378e-05,,,1.4840582463181359e-06,,5.911300929552396e-06,2.9666283971605103e-06,7.400708395808058e-06,5.076095751409682e-06,8.109403968945499e-06,3.0430376819357966e-06,3.0338916030983846e-06,3.0281557925593914e-06
Methylophilaceae,0.0030911901081916537,,0.0030581039755351682,0.01567398119122257,0.0064,0.0025220680958385876,0.002830188679245283,0.0036140791954745437,0.0037277147487844407,0.0024311183144246355,0.0024752082506941686,0.0025065702523280726,0.002814919071076706,0.0023957029938657796,0.002777777777777778,0.002484313504336535,0.0024399499558259365,0.00233644169240556,0.0025260840801821735,0.0024170713620708397,0.002417236796821286,0.0024581630780865994,0.002365454624758069,0.002433181065684809,0.0024487686509162302
Methylopilaceae,,,,,,,,,,,,,3.1987716716780756e-05,,6.071645415907717e-05,1.780869895581763e-05,1.0376457892333882e-05,2.0689553253433383e-05,2.3733027177284082e-05,2.2202125187424177e-05,1.5228287254229045e-05,1.6218807937890997e-05,1.4200842515700385e-05,2.629372722685266e-05,2.422524634047513e-05
Methylothermaceae,,,,0.001567398119122257,,,,,,,1.5866719555731866e-05,1.519133486259438e-05,3.1987716716780756e-05,1.5259254737998596e-05,3.035822707953858e-05,3.1165223172680854e-05,3.409407593195418e-05,4.433475697164297e-05,5.339931114888917e-05,3.4043258620717065e-05,4.060876601127746e-05,4.3588046333082055e-05,3.144472271333657e-05,3.4384104835115024e-05,2.927217266140745e-05
Metridiidae,,,,,,,,,,,,,,,,,,,,,,,,,
Metromonadea,,,,,,,,,,,,,,,,,,,,,,,,,
Metschnikowiaceae,,,,,,,,,,,1.5866719555731866e-05,1.519133486259438e-05,,,1.517911353976929e-05,1.6324640709499495e-05,1.6305862402238957e-05,1.330042709149289e-05,1.1866513588642041e-05,7.400708395808059e-06,1.421306810394711e-05,1.4191456945654624e-05,8.114767151828793e-06,3.0338916030983846e-06,1.312200843442403e-05
Microascaceae,,,,,,,,,,,,,3.1987716716780756e-05,,1.517911353976929e-05,2.9681164926362718e-06,1.4823511274762687e-06,7.389126161940494e-06,5.933256794321021e-06,2.9602833583232234e-06,2.0304383005638725e-06,1.0136754961181873e-06,2.0286917879571977e-06,2.0225944020655897e-06,2.0187705283729273e-06
Microbacteriaceae,0.0030911901081916537,0.0060790273556231,0.0015290519877675841,0.003134796238244514,0.0064,0.0037831021437578815,0.007547169811320756,0.005656819610307982,0.006807131280388979,0.0043760129659643435,0.005791352637842126,0.006030959940449969,0.005837758300812488,0.0059663686025574515,0.0067243472981177894,0.005315896638311204,0.005564746132545908,0.005467953359835473,0.005546111788490943,0.0055268490299890645,0.0052324395005526395,0.005629953705439763,0.005380090621662012,0.005353807382267123,0.005314413415941109
Microbotryaceae,,,,,,,,,,,,1.519133486259438e-05,,,,8.904349477908816e-06,1.4823511274762687e-06,8.866951394328593e-06,,7.400708395808059e-06,3.0456574508458093e-06,3.041026488354562e-06,6.086075363871593e-06,5.0564860051639735e-06,1.2112623170237565e-05
Microbulbiferaceae,0.0015455950540958269,,,,,0.00031525851197982345,0.00031446540880503143,0.0009428032683846638,0.0004862236628849271,0.0008103727714748785,0.00030146767155890547,0.0006684187339541527,0.0005118034674684921,0.0006714072084719382,0.0007134183363691567,0.000513484153226075,0.0005143758412342653,0.0006132974714410611,0.0005695926522548178,0.0005846559632688366,0.0005126856708923779,0.0005078514235552119,0.0005345602861267217,0.0005016034117122663,0.0005602088216234874
Microcionidae,,,,,,,,,,,,,,,,,,,,,,,,,
Micrococcaceae,,,,,,,,,,0.0004862236628849271,0.00011106703689012306,0.00019748735321372695,0.00014394472522551342,9.155552842799158e-05,0.0001821493624772315,0.00011130436847386019,0.0001334116014728642,0.0001359599213797051,0.0001290483352764822,0.00014357374287867633,0.00014619155764059884,0.00012164105953418248,0.00018866833628001942,0.00013450252773736173,0.00019683012651636043
Microcodonidae,,,,,,,,,,,,,,,,,,,,,,,,1.0112972010327949e-06,
