family,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Porolithaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,6.87578710014343e-07,0.0,6.879200231659802e-07,0.0,0.0
Porosporidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000240001920015e-06,3.000030000300003e-06,5.000040000320003e-06,1.0000060000360005e-06,0.0,3.437893550071715e-06,2.7500336878250184e-06,2.063760069497941e-06,3.436906194220588e-06,5.5004488329958515e-06
Porphyridiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,2.000020000200002e-05,2e-05,1e-05,0.0,1.000010000100001e-05,2.4000192001536012e-05,1.7000170001700017e-05,2.0000160001280012e-05,2.2000132000792003e-05,1.9000152001216007e-05,1.7189467750358575e-05,2.1312761080643893e-05,2.9580560996137153e-05,1.9934055926479413e-05,1.7876458707236518e-05
Porphyromonadaceae,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,6.0000600006000066e-05,2e-05,9e-05,9e-05,5.0000500005000046e-05,2.8000224001792012e-05,4.400044000440004e-05,3.0000240001920014e-05,3.500021000126001e-05,4.700037600300803e-05,4.400503744091795e-05,4.606306427106906e-05,3.3020161111967055e-05,2.9557393270297053e-05,4.194092235159337e-05
Porticoccaceae,0.004,0.002,0.0,0.002,0.003,0.0023,0.0021,0.0025,0.0021000000000000003,0.002,0.0021900219002190004,0.002,0.0016300000000000002,0.002,0.0021200212002120003,0.00199801598412784,0.0019950199501995005,0.002022016176129304,0.002022012132072684,0.002046016368130836,0.0018812153505990664,0.001910585904616353,0.002058944629335679,0.0020841399161752737,0.0018873415058216726
Portunidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,3.0000300003000036e-05,3e-05,0.0,0.0,1.000010000100001e-05,2.3000184001472008e-05,1.800018000180002e-05,2.000016000128001e-05,2.300013800082801e-05,1.800014400115201e-05,1.856462517038726e-05,1.4437676861081346e-05,2.063760069497941e-05,2.5433105837232345e-05,1.375112208248963e-05
Postiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000110001100012e-05,3.000024000192002e-06,4.000024000144001e-06,0.0,6.87578710014343e-07,8.250101063475055e-06,5.503360185327843e-06,0.0,6.188004937120333e-06
Potamidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pottiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Potyviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Powellomycetaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,4.000040000400004e-05,1e-05,1e-05,3.0000000000000004e-05,2.000020000200002e-05,1.900015200121601e-05,1.6000160001600015e-05,1.4000112000896006e-05,1.4000084000504003e-05,2.300018400147201e-05,2.0627361300430293e-05,2.062525265868764e-05,1.857384062548147e-05,1.7871912209947057e-05,1.443867818661411e-05
Poxviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,1.0000080000640005e-06,1.0000060000360005e-06,3.0000240001920015e-06,1.375157420028686e-06,1.3750168439125092e-06,0.0,1.3747624776882353e-06,1.3751122082489629e-06
Prasinococcaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,2.000020000200002e-06,0.0,2.000012000072001e-06,2.000016000128001e-06,0.0,0.0,6.879200231659802e-07,1.3747624776882353e-06,6.875561041244814e-07
Prasinodermaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Prasiolaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,1e-05,0.0,3.000024000192002e-06,4.000040000400004e-06,1.0000080000640005e-06,2.000012000072001e-06,1.0000080000640005e-06,6.1882083901290874e-06,2.062525265868764e-06,6.879200231659803e-06,2.062143716532353e-06,6.875561041244815e-06
Prayidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prevotellaceae,0.0,0.002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,9.00009000090001e-05,0.00015000000000000001,9e-05,0.00011,0.00012000120001200013,0.00010400083200665606,8.200082000820008e-05,7.700061600492804e-05,5.900035400212402e-05,8.100064800518405e-05,7.769639423162076e-05,7.012585903953797e-05,8.599000289574755e-05,8.729741733320294e-05,7.563117145369297e-05
Priapulidae,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,1.000010000100001e-05,2e-05,2e-05,1e-05,0.0,1.800014400115201e-05,4.000040000400004e-05,2.400019200153601e-05,2.4000144000864005e-05,1.3000104000832009e-05,1.581431033032989e-05,1.5812693704993856e-05,1.9949680671813437e-05,2.887001203145294e-05,1.718890260311204e-05
Primnoidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Primulaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Proalidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,4.000032000256002e-06,3.000030000300003e-06,6.000048000384003e-06,1.0000060000360005e-06,1.0000080000640005e-06,1.375157420028686e-06,3.437542109781273e-06,1.3758400463319607e-06,2.062143716532353e-06,5.500448832995852e-06
Prochloraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,1e-05,0.0,1e-05,1.000010000100001e-05,7.000056000448003e-06,6.000060000600005e-06,1.1000088000704007e-05,9.000054000324003e-06,8.000064000512004e-06,8.93852323018646e-06,5.5000673756500385e-06,5.503360185327843e-06,1.0310718582661764e-05,9.62578545774274e-06
Prochlorococcaceae,0.001,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0001,0.0002,0.00011000110001100011,4e-05,5e-05,9e-05,7.000070000700007e-05,6.100048800390403e-05,8.200082000820008e-05,9.400075200601605e-05,8.900053400320402e-05,6.600052800422403e-05,7.769639423162076e-05,5.500067375650037e-05,9.286920312740735e-05,7.011288636209999e-05,6.806805430832367e-05
Prochlorotrichaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,2.000016000128001e-06,2.000012000072001e-06,0.0,0.0,2.062525265868764e-06,1.3758400463319607e-06,3.436906194220588e-06,0.0
Proctophyllodidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prodoxidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Prolixibacteraceae,0.004,0.002,0.0,0.0,0.0,0.0009,0.0007,0.0005,0.0005,0.0004,0.0005900059000590002,0.00058,0.00055,0.0007700000000000001,0.0006500065000650003,0.0005920047360377041,0.0006270062700627003,0.0006320050560403442,0.0006120036720218841,0.0006560052480418442,0.0005679400144717388,0.0006435078829509398,0.0006088092205017407,0.0006014585839885265,0.0006009240350046801
Promethearchaeaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1.000010000100001e-05,0.0,3.0000300003000026e-06,0.0,0.0,2.000016000128001e-06,6.87578710014343e-07,4.125050531737528e-06,2.063760069497941e-06,6.186431149597059e-06,3.4377805206224074e-06
Promicromonosporaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,5e-05,3.0000000000000004e-05,1e-05,0.0,2.5000200001600013e-05,1.4000140001400014e-05,1.700013600108801e-05,1.4000084000504006e-05,2.0000160001280012e-05,2.4065254850502004e-05,2.062525265868764e-05,2.063760069497941e-05,1.4435006015726469e-05,1.6501346498987553e-05
Prophalangopsidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Propionibacteriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,6.000060000600006e-05,5e-05,0.00012000000000000002,9e-05,8.000080000800008e-05,0.00013400107200857607,0.0001030010300103001,0.00011300090400723205,0.00011400068400410404,9.100072800582406e-05,0.00010107407037210842,9.625117907387565e-05,9.011752303474342e-05,0.00010448194830430588,0.0001258227670547801
Propylenellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,5.000040000320002e-06,4.000040000400004e-06,6.000048000384003e-06,2.000012000072001e-06,3.000024000192002e-06,4.813050970100402e-06,4.125050531737528e-06,3.439600115829901e-06,4.811668671908823e-06,2.0626683123734445e-06
Prorhynchidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prorocentraceae,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,0.0,0.0,0.0,6.000048000384003e-06,9.00009000090001e-06,3.000024000192002e-06,3.0000180001080015e-06,4.000032000256002e-06,2.062736130043029e-06,4.125050531737528e-06,2.063760069497941e-06,1.3747624776882351e-06,6.875561041244814e-07
Proschkiniaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,1e-05,0.0,1e-05,0.0,9.000072000576005e-06,8.000080000800008e-06,9.000072000576005e-06,1.000006000036e-05,1.3000104000832005e-05,4.125472260086058e-06,1.3062660017168838e-05,9.630880324323725e-06,1.3060243538038232e-05,1.375112208248963e-05
Prosthiostomidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Protaspidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Proteaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,0.0,0.0,0.0,4.000032000256002e-06,4.000040000400004e-06,3.0000240001920015e-06,4.000024000144002e-06,1.0000080000640005e-06,2.062736130043029e-06,7.562592641518801e-06,4.127520138995883e-06,4.8116686719088236e-06,4.812892728871371e-06
Proteinivoraceae,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,1.0000060000360005e-06,3.0000240001920015e-06,1.375157420028686e-06,1.3750168439125092e-06,2.063760069497941e-06,1.3747624776882353e-06,0.0
Proteromonadidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,0.0,0.0
Protoceratiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,6.875084219562546e-07,0.0,1.3747624776882351e-06,0.0
Protocucujidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Protomycetaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,5.000040000320002e-06,4.000040000400004e-06,1.0000080000640005e-06,2.000012000072001e-06,1.0000080000640005e-06,2.750314840057372e-06,0.0,2.751680092663922e-06,6.873812388441177e-07,2.0626683123734445e-06
Protoperidiniaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Protosiphonaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Provannidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prymnesiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-06,2.000016000128001e-06,4.000024000144002e-06,2.000016000128001e-06,1.375157420028686e-06,2.062525265868764e-06,0.0,4.124287433064706e-06,0.0
Psalteriomonadidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3750168439125092e-06,0.0,1.3747624776882351e-06,0.0
Psammobiidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psathyrellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,1e-05,3.0000000000000004e-05,0.0,0.0,1.900015200121601e-05,7.000070000700006e-06,1.0000080000640006e-05,2.8000168001008006e-05,1.700013600108801e-05,4.125472260086058e-06,1.2375151595212582e-05,9.630880324323725e-06,7.561193627285294e-06,1.1688453770116184e-05
Pseudanabaenaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0003,0.00018000180001800003,0.00018999999999999998,0.00016999999999999999,0.00016999999999999999,0.00025000250002500007,0.00022600180801441602,0.00021600216002160005,0.00023100184801472002,0.00024100144600867202,0.00023300186401484002,0.00024684075689510244,0.000224815253979669,0.00022838944769106704,0.00024951938970040294,0.00023445663150641993
Pseudoalteromonadaceae,0.058,0.06,0.049,0.036000000000000004,0.065,0.0553,0.056,0.055099999999999996,0.0565,0.057,0.05534055340553401,0.05676,0.05759,0.05521,0.05806058060580601,0.05868146945175305,0.05948159481594811,0.0589394715157691,0.05940935645613604,0.05859746877974741,0.05887598978110512,0.05934297694957349,0.05880340358022485,0.05923782778234438,0.05949147946547192
Pseudobacteriovoracaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,2.000020000200002e-05,1e-05,3e-05,4e-05,4.000040000400004e-05,3.2000256002048016e-05,3.200032000320004e-05,3.800030400243202e-05,2.6000156000936007e-05,4.1000328002624024e-05,3.162862066065978e-05,3.368791267585647e-05,4.3338961459456766e-05,3.91807306141147e-05,4.194092235159337e-05
Pseudobdellovibrionaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0001,0.0001,0.0002000020000200001,0.00028,0.00017999999999999998,0.00025,0.00039000390003900024,0.0002230017840142721,0.00022800228002280024,0.00021300170401363213,0.00021400128400770403,0.0002210017680141441,0.00022965128914479056,0.00021862767818208896,0.00021119144711195597,0.00019315412811519704,0.00022895618267345234
Pseudochordaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudococcidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudocohnilembidae,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0,0.0,0.0001,0.000150001500015,0.00014,0.00013,0.00011,0.000170001700017,0.0001290010320082,0.0001230012300123,0.0001240009920079,0.0001140006840041,0.0001230009840078,0.0001299523761927,0.0001230640075301,0.0001396477647026,0.0001113557606927,0.0001210098743259
Pseudodiaptomidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.000010000100001e-06,1.0000080000640005e-06,3.0000180001080015e-06,2.000016000128001e-06,2.750314840057372e-06,2.7500336878250184e-06,1.3758400463319607e-06,2.7495249553764707e-06,2.7502244164979258e-06
Pseudohongiellaceae,0.0,0.0,0.0,0.0,0.0,0.00030000000000000003,0.00030000000000000003,0.0,0.0001,0.0001,0.00012000120001200012,0.00015000000000000001,9e-05,7.000000000000001e-05,0.00011000110001100011,8.500068000544005e-05,0.00010000100001000009,8.600068800550404e-05,7.200043200259203e-05,8.700069600556805e-05,0.00012101385296252436,9.900121276170067e-05,8.667792291891353e-05,0.00010035766087124117,9.763296678567637e-05
Pseudokeronopsidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudomassariaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.000010000100001e-06,0.0,2.000012000072001e-06,0.0,1.375157420028686e-06,2.062525265868764e-06,0.0,1.3747624776882351e-06,0.0
Pseudomonadaceae,0.0,0.006,0.002,0.0,0.003,0.002,0.0023,0.0035,0.0021000000000000003,0.0025,0.0027000270002700017,0.00231,0.0022,0.0022500000000000003,0.0025800258002580015,0.002506020048160225,0.0025300253002530017,0.002457019656157181,0.0024490146940880685,0.002535020280162017,0.0024718454625014094,0.0025499687370356128,0.002516411444740908,0.0024759472223163173,0.0025370820242192225
Pseudomuriellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudonocardiaceae,0.0,0.0,0.0,0.0,0.0,0.0002,0.00030000000000000003,0.0002,0.0,0.0001,0.00014000140001400014,0.00014000000000000001,7.000000000000001e-05,0.00013000000000000002,0.00023000230002300022,0.0001730013840110721,0.0001930019300193002,0.0001940015520124161,0.00016000096000576007,0.00016100128801030408,0.00016845678395351402,0.00017943969813058244,0.00018367464618531675,0.00018765507820444412,0.0001815148114888631
Pseudoperisporiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,0.0,2.000012000072001e-06,0.0,0.0,1.3750168439125092e-06,0.0,0.0,1.925157091548548e-05
Pseudourostylidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,2.000016000128001e-06,1.000010000100001e-06,4.000032000256002e-06,1.000006000036e-05,0.0,6.87578710014343e-07,3.437542109781273e-06,4.815440162161862e-06,3.436906194220588e-06,6.188004937120333e-06
Psilotaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,3.000018000108001e-06,2.000016000128001e-06,4.125472260086058e-06,2.062525265868764e-06,1.3758400463319607e-06,2.062143716532353e-06,0.0
Psittacicellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,2.000012000072001e-06,1.0000080000640005e-06,0.0,6.875084219562546e-07,1.3758400463319605e-06,1.3747624776882353e-06,0.0
Psocidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Psychidae,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,1e-05,0.0,2e-05,0.0,1.2000096000768006e-05,6.000060000600006e-06,1.0000080000640006e-05,1.7000102000612004e-05,1.2000096000768006e-05,8.250944520172116e-06,8.250101063475055e-06,6.191280208493823e-06,8.93595610497353e-06,8.938229353618259e-06
Psychodidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.000010000100001e-05,1e-05,0.0,2e-05,0.0,9.000072000576005e-06,1.0000100001000008e-05,5.000040000320003e-06,1.1000066000396003e-05,7.000056000448004e-06,4.813050970100401e-06,8.93760948543131e-06,8.942960301157744e-06,4.8116686719088236e-06,3.4377805206224074e-06
Psychopsidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychromonadaceae,0.0,0.0,0.0,0.0,0.0,0.0012,0.0009000000000000001,0.0012000000000000001,0.0004,0.0008,0.0008900089000890007,0.00083,0.00074,0.00053,0.0007400074000740007,0.0008370066960535044,0.0007770077700777006,0.0007540060320482564,0.0008280049680298082,0.0007500060000480003,0.0008230317158871171,0.0007920097020936054,0.0008805376296524001,0.0008221079616575117,0.0008484442324895379
Psyllidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,4.000040000400004e-05,3e-05,0.0,5e-05,3.0000300003000036e-05,1.700013600108801e-05,2.200022000220002e-05,1.6000128001024008e-05,2.000012000072e-05,1.700013600108801e-05,1.581431033032989e-05,1.5125185283037602e-05,1.3070480440153629e-05,2.6120487076076467e-05,2.3376907540232368e-05
Pteridaceae,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,3.0000300003000036e-05,2e-05,8e-05,2e-05,4.0000400004000046e-05,2.2000176001408014e-05,3.1000310003100035e-05,3.0000240001920014e-05,4.2000252001512e-05,2.4000192001536012e-05,2.681556969055938e-05,2.4750303190425164e-05,2.4765120833975293e-05,2.7495249553764708e-05,2.337690754023237e-05
Pteriidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,6.875084219562546e-07,1.3758400463319607e-06,6.873812388441177e-07,0.0
Pterobryaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Pterocladiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,1.0000060000360005e-06,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Pterocladiophilaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,6.875084219562546e-07,0.0,0.0,0.0
Pterocystidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pteromalidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,3.0000240001920015e-06,7.000070000700007e-06,6.000048000384003e-06,2.000012000072001e-06,5.000040000320003e-06,4.813050970100401e-06,3.437542109781273e-06,6.879200231659805e-06,1.3747624776882353e-06,4.125336624746888e-06
Pterophoridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pterulaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,1.0000080000640005e-06,0.0,2.062525265868764e-06,6.879200231659802e-07,0.0,1.375112208248963e-06
Pucciniaceae,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,2e-05,2e-05,2.000020000200002e-05,1.700013600108801e-05,1.2000120001200012e-05,1.1000088000704005e-05,1.9000114000684002e-05,1.2000096000768006e-05,1.168883807024383e-05,1.1687643173256333e-05,1.5134240509651567e-05,1.2372862299194117e-05,1.1000897665991703e-05
Pulicidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,1e-05,0.0,0.0,3.000024000192002e-06,3.000030000300003e-06,9.000072000576005e-06,6.000036000216002e-06,2.000016000128001e-06,4.813050970100402e-06,2.7500336878250184e-06,2.751680092663921e-06,6.873812388441176e-06,2.0626683123734445e-06
Pumilibacteraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.3750168439125092e-06,0.0,0.0,0.0
