class,1000_1_nt_rpm,1000_2_nt_rpm,1000_3_nt_rpm,1000_4_nt_rpm,1000_5_nt_rpm,10000_1_nt_rpm,10000_2_nt_rpm,10000_3_nt_rpm,10000_4_nt_rpm,10000_5_nt_rpm,100000_1_nt_rpm,100000_2_nt_rpm,100000_3_nt_rpm,100000_4_nt_rpm,100000_5_nt_rpm,1000000_1_nt_rpm,1000000_2_nt_rpm,1000000_3_nt_rpm,1000000_4_nt_rpm,1000000_5_nt_rpm,10000000_1_nt_rpm,10000000_2_nt_rpm,10000000_3_nt_rpm,10000000_4_nt_rpm,10000000_5_nt_rpm
Desulfuromonadia,0.001,0.0,0.0,0.0,0.0,0.0,0.00030000000000000003,0.0002,0.00030000000000000003,0.00030000000000000003,0.00025000250002500023,0.00036,0.00021,0.00022,0.0002800028000280003,0.00027100216801734413,0.0002770027700277003,0.00030000240001920017,0.00023400140400842406,0.00028300226401811214,0.00028672032207598103,0.000256440641389683,0.00029924521007720147,0.00025295629589463527,0.00027708510996216605
Dethiobacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,4.000040000400004e-06,1.0000080000640005e-06,1.0000060000360005e-06,0.0,2.750314840057372e-06,3.437542109781273e-06,3.439600115829901e-06,6.873812388441177e-07,6.875561041244814e-07
Developea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000024000192002e-06,1.375157420028686e-06,0.0,0.0,0.0,2.0626683123734445e-06
Dictyochophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,6.0000600006000066e-05,8e-05,2e-05,9e-05,8.000080000800007e-05,2.4000192001536012e-05,5.300053000530005e-05,5.300042400339203e-05,5.7000342002052014e-05,4.9000392003136025e-05,4.469261615093229e-05,3.918798005150651e-05,3.4396001158299016e-05,5.224097415215294e-05,4.331603455984233e-05
Dictyoglomia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,1.0000080000640005e-06,1.0000060000360005e-06,0.0,4.125472260086058e-06,0.0,1.3758400463319605e-06,2.062143716532353e-06,1.375112208248963e-06
Dimargaritomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dinophyceae,0.0,0.0,0.0,0.0,0.0,0.00030000000000000003,0.0001,0.0001,0.0002,0.00030000000000000003,0.0003300033000330004,0.00025,0.00041000000000000005,0.00027,0.00022000220002200025,0.00031600252802022413,0.00025300253002530023,0.0002360018880151041,0.00026200157200943205,0.00025300202401619214,0.0002330891826948623,0.00025025306559207667,0.00027791968935905606,0.00027082820810458237,0.0002475201974848133
Diplonemea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,2.000016000128001e-06,3.0000300003000026e-06,1.0000080000640005e-06,0.0,1.0000080000640005e-06,0.0,6.875084219562546e-07,1.3758400463319605e-06,2.062143716532353e-06,1.3751122082489629e-06
Diplopoda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dipodascomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,1e-05,2e-05,3.000030000300003e-05,1.4000112000896008e-05,9.000090000900008e-06,7.000056000448004e-06,1.2000072000432003e-05,7.000056000448004e-06,8.250944520172116e-06,8.937609485431311e-06,7.567120254825783e-06,4.8116686719088236e-06,7.5631171453692965e-06
Dissulfuribacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dothideomycetes,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.00015000150001500014,4e-05,9e-05,6e-05,0.00012000120001200012,7.200057600460804e-05,9.50009500095001e-05,8.300066400531204e-05,6.900041400248402e-05,6.600052800422403e-05,6.600755616137693e-05,7.562592641518801e-05,7.085576238609597e-05,6.805074264556764e-05,8.319428859906225e-05
Duplopiviricetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Echinamoebida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,1.375112208248963e-06
Elardia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000240001920015e-06,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Ellioviricetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,0.0
Elusimicrobia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000012000072001e-06,0.0,0.0,0.0,1.3758400463319607e-06,0.0,0.0
Endogonomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,0.0,0.0
Endomicrobiia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,0.0,2.000012000072001e-06,0.0,0.0,0.0,2.751680092663922e-06,0.0,1.375112208248963e-06
Enopla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enoplea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,6.000048000384002e-06,1.000010000100001e-06,1.0000080000640005e-06,5.00003000018e-06,1.0000080000640005e-06,1.375157420028686e-06,2.7500336878250184e-06,2.063760069497941e-06,4.124287433064706e-06,6.875561041244814e-07
Entomophthoromycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,6.875561041244814e-07
Epsilonproteobacteria,0.001,0.0,0.002,0.0,0.0,0.0002,0.00030000000000000003,0.0004,0.0,0.0002,0.00037000370003700025,0.00049,0.00032,0.00028000000000000003,0.00046000460004600043,0.0003760030080240642,0.00036100361003610034,0.0003570028560228482,0.0003910023460140761,0.0003840030720245762,0.00035891608662748706,0.0003774421236539838,0.00035221505186098194,0.0003588130066766294,0.00036440473518597517
Erysipelotrichia,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,3.000030000300003e-05,0.0,1e-05,2e-05,2.000020000200002e-05,2.9000232001856017e-05,1.9000190001900018e-05,2.300018400147201e-05,2.400014400086401e-05,2.300018400147201e-05,1.3751574200286859e-05,2.1312761080643893e-05,2.132552071814539e-05,1.9246674687635294e-05,1.8564014811361e-05
Euglenida,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0006000000000000001,0.0002,0.000140001400014,7.000000000000001e-05,0.00015000000000000001,0.00012,0.00017000170001700015,0.00018100144801151604,0.00016000160001600016,0.0002110016880135041,0.00017600105600633605,0.00019100152801214404,0.00018702140912389207,0.00017462713917688172,0.00017679544595362588,0.0001711579284721853,0.00016570102109390126
Eumycetozoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,1.000010000100001e-05,1e-05,4e-05,2e-05,0.0,1.2000096000768006e-05,1.200012000120001e-05,1.800014400115201e-05,1.5000090000540005e-05,1.800014400115201e-05,2.4065254850502007e-05,1.787521897086262e-05,1.3070480440153627e-05,2.33709621207e-05,1.7188902603112035e-05
Eurotatoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.000010000100001e-05,3.0000000000000004e-05,0.0,0.0,4.000040000400004e-05,2.6000208001664014e-05,3.4000340003400034e-05,2.8000224001792012e-05,1.900011400068401e-05,1.900015200121601e-05,3.712925034077452e-05,2.7500336878250187e-05,2.545304085714127e-05,1.8559293448791176e-05,2.268935143610789e-05
Eurotiomycetes,0.0,0.0,0.0,0.0,0.0,0.0001,0.00030000000000000003,0.00030000000000000003,0.0,0.0,0.00010000100001000009,9e-05,7.000000000000001e-05,0.0001,0.00014000140001400014,0.00010300082400659205,0.0001050010500105001,0.00010600084800678406,7.400044400266403e-05,0.00012100096800774407,8.457218133176418e-05,0.0001258140412179946,0.00011625848391505067,9.898289839355293e-05,0.00010107074730629879
Eustigmatophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.00010000100001000012,0.00011,5e-05,0.00010999999999999999,0.0001000010000100001,6.600052800422403e-05,8.700087000870009e-05,9.400075200601605e-05,7.400044400266402e-05,8.200065600524805e-05,0.00019114688138391635,5.843821586628165e-05,8.11745627335857e-05,0.00011548004812581175,7.700628366194193e-05
Eutardigrada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000032000256002e-06,3.000030000300003e-06,2.000016000128001e-06,1.0000060000360005e-06,2.000016000128001e-06,2.750314840057372e-06,2.062525265868764e-06,1.3758400463319605e-06,1.3747624776882351e-06,0.0
Exobasidiomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,2.000020000200002e-05,1e-05,1e-05,0.0,2.000020000200002e-05,1.0000080000640006e-05,1.4000140001400013e-05,1.0000080000640006e-05,1.4000084000504006e-05,7.000056000448003e-06,9.626101940200802e-06,8.93760948543131e-06,6.879200231659803e-06,8.935956104973529e-06,1.1688453770116186e-05
Faserviricetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.062736130043029e-06,0.0,6.879200231659802e-07,6.873812388441177e-07,6.875561041244814e-07
Fibrobacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,2.000020000200002e-06,0.0,1.0000060000360005e-06,2.000016000128001e-06,6.87578710014343e-07,2.062525265868764e-06,2.063760069497941e-06,0.0,1.375112208248963e-06
Filasterea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,3.000024000192002e-06,3.000030000300003e-06,5.000040000320002e-06,5.00003000018e-06,4.000032000256002e-06,1.375157420028686e-06,4.125050531737528e-06,1.3758400463319607e-06,6.873812388441177e-07,1.375112208248963e-06
Fimbriimonadia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,1e-05,0.0,0.0,4.000032000256002e-06,5.000050000500005e-06,3.0000240001920015e-06,7.000042000252002e-06,9.000072000576005e-06,4.125472260086058e-06,3.437542109781273e-06,8.255040277991764e-06,1.0310718582661766e-05,6.188004937120334e-06
Flabellinia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000024000192002e-06,1.0000060000360005e-06,0.0,6.87578710014343e-07,2.7500336878250184e-06,0.0,1.3747624776882351e-06,3.4377805206224074e-06
Flavobacteriia,0.049,0.039,0.043000000000000003,0.059000000000000004,0.035,0.0526,0.0464,0.0529,0.0517,0.045,0.05111051110511101,0.05107,0.04765,0.04901,0.05001050010500101,0.051530412243291746,0.05059250592505921,0.05187241497931349,0.05141330847984535,0.051391411131282885,0.05183999684152506,0.051605069660451995,0.05122390076497881,0.05186841352069357,0.05205074730663333
Florideophyceae,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0,0.0001,0.0,0.00011000110001100011,6.000000000000001e-05,6.000000000000001e-05,8e-05,3.000030000300003e-05,6.900055200441604e-05,4.100041000410004e-05,5.6000448003584025e-05,5.4000324001944026e-05,6.500052000416003e-05,5.4318718091133096e-05,5.29381484906316e-05,5.1594001737448524e-05,6.392645521250293e-05,5.6379600538207484e-05
Fragilariophyceae,0.0,0.0,0.0,0.0,0.0,0.00030000000000000003,0.00030000000000000003,0.0002,0.0005,0.0004,0.00029000290002900025,0.00038,0.00023,0.00017,0.0002000020000200002,0.00023200185601484813,0.00018800188001880019,0.00021300170401362804,0.000260001560009288,0.0002100016800134401,0.00020214814074421688,0.00025437811612371946,0.00023870824803859522,0.00021996199643011763,0.0002805228904827212
Fusobacteriia,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.00030000000000000003,0.0,0.0001,7.000070000700007e-05,4e-05,3.0000000000000004e-05,6.000000000000001e-05,4.000040000400004e-05,5.600044800358403e-05,4.900049000490005e-05,5.500044000352003e-05,5.6000336002016025e-05,5.0000400003200026e-05,3.987956518083189e-05,5.5000673756500375e-05,5.228192176061451e-05,5.08662116744647e-05,5.156670780933611e-05
Gammaproteobacteria,0.115,0.122,0.132,0.121,0.132,0.1195,0.1215,0.1193,0.11800000000000001,0.121,0.12130121301213002,0.12106,0.12283,0.11958,0.12443124431244303,0.1265530124240939,0.12692926929269283,0.1266700133601016,0.12738176429058043,0.1264950119600898,0.12874498797791933,0.12925983342883363,0.12919688371075091,0.1295679266159163,0.12961326385681254
Gastropoda,0.0,0.0,0.0,0.0,0.001,0.0001,0.0001,0.0001,0.0,0.0,0.00011000110001100011,0.00011000000000000002,0.00013000000000000002,9e-05,9.00009000090001e-05,0.00011800094400755206,0.0001030010300103001,0.00013200105600844807,0.00012800076800460804,0.00011400091200729605,0.00012170143167253872,0.00010106373802756943,0.00012795312430887235,0.00014228791644073236,0.00011069653276404151
Gemmatimonadia,0.0,0.0,0.0,0.001,0.0,0.0001,0.0,0.0001,0.0,0.0,3.0000300003000036e-05,1e-05,3.0000000000000004e-05,3.0000000000000004e-05,5.000050000500006e-05,3.400027200217602e-05,3.300033000330003e-05,4.300034400275202e-05,5.8000348002088016e-05,4.6000368002944016e-05,3.2316199370674125e-05,4.468804742715655e-05,5.7097361922776375e-05,4.8804067957932354e-05,5.706715664233196e-05
Geoglossomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,1.3747624776882351e-06,0.0
Glaucocystophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,4.000032000256002e-06,7.000070000700006e-06,6.000048000384003e-06,4.000024000144002e-06,7.000056000448003e-06,4.125472260086058e-06,2.7500336878250184e-06,4.815440162161862e-06,5.4990499107529405e-06,7.563117145369296e-06
Glomeromycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,3e-05,0.0,0.0,1.0000080000640006e-05,6.000060000600006e-06,8.000064000512004e-06,2.000012000072001e-06,3.000024000192002e-06,7.563365810157775e-06,5.5000673756500385e-06,6.879200231659803e-06,4.8116686719088236e-06,3.437780520622407e-06
Gnetopsida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,0.0,1.0000060000360005e-06,1.0000080000640005e-06,6.87578710014343e-07,0.0,6.879200231659802e-07,0.0,0.0
Gordioida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,1e-05,0.0,8.000064000512004e-06,7.000070000700008e-06,6.000048000384003e-06,8.000048000288002e-06,5.000040000320002e-06,6.87578710014343e-06,4.125050531737528e-06,3.439600115829901e-06,2.062143716532353e-06,3.437780520622407e-06
Gymnolaemata,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0,0.0,0.0,3.000030000300003e-05,3.0000000000000004e-05,8e-05,2e-05,3.000030000300003e-05,2.8000224001792016e-05,4.000040000400004e-05,1.700013600108801e-05,3.700022200133201e-05,4.8000384003072024e-05,5.019324583104704e-05,3.6437946363681495e-05,6.053696203860627e-05,3.91807306141147e-05,3.987825403921993e-05
Halobacteria,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0001,4.000040000400004e-05,6.000000000000001e-05,9e-05,5e-05,9.000090000900009e-05,5.400043200345603e-05,5.4000540005400054e-05,6.300050400403203e-05,6.400038400230403e-05,6.100048800390403e-05,5.294356067110441e-05,5.981323271019415e-05,5.2969841783780485e-05,6.530121769019118e-05,7.150583482894607e-05
Haplomitriopsida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Harpellomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Herviviricetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,0.0,3.0000180001080015e-06,1.0000080000640005e-06,2.750314840057372e-06,1.3750168439125092e-06,6.879200231659802e-07,0.0,0.0
Heterotrichea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000012000072001e-06,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Hexactinellida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hexanauplia,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,7.000070000700007e-05,6.000000000000001e-05,7.000000000000001e-05,5e-05,0.00014000140001400014,0.00015700125601004808,0.00015900159001590016,0.00014600116800934408,0.00014700088200529204,0.00013200105600844807,0.00016020583943334192,0.00014781431072059473,0.00013001688437837028,0.00014022577272419998,0.00011894720601353529
Holophagae,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0001,0.0,5.000050000500006e-05,5e-05,7.000000000000001e-05,4e-05,7.000070000700007e-05,3.800030400243202e-05,3.5000350003500036e-05,3.2000256002048016e-05,3.300019800118801e-05,4.500036000288002e-05,5.088082454106138e-05,3.6437946363681495e-05,4.471480150578872e-05,3.230691822567353e-05,4.606625897634026e-05
Homoscleromorpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,2.000016000128001e-06,1.000010000100001e-06,1.0000080000640005e-06,0.0,1.0000080000640005e-06,2.062736130043029e-06,1.3750168439125092e-06,2.063760069497941e-06,3.4369061942205884e-06,6.875561041244814e-07
Hydrogenophilia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1.0000080000640005e-06,1.100011000110001e-05,6.000048000384003e-06,7.000042000252001e-06,2.000016000128001e-06,4.125472260086058e-06,3.437542109781273e-06,6.879200231659802e-07,2.7495249553764707e-06,2.0626683123734445e-06
Hydrozoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,2e-05,0.0,1e-05,0.0,4.000032000256002e-06,7.000070000700006e-06,7.000056000448003e-06,7.000042000252003e-06,6.000048000384003e-06,1.100125936022949e-05,8.93760948543131e-06,1.3070480440153625e-05,8.935956104973529e-06,9.62578545774274e-06
Hyphochytriomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Ichthyosporea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.0000060000360005e-06,0.0,0.0,2.062525265868764e-06,0.0,6.873812388441177e-07,1.375112208248963e-06
Ichthyostraca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Ignavibacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,1.000010000100001e-05,2e-05,0.0,1e-05,0.0,2.500020000160001e-05,2.400024000240002e-05,2.500020000160001e-05,1.6000096000576005e-05,1.9000152001216007e-05,1.787704646037292e-05,2.6125320034337676e-05,2.6140960880307254e-05,2.33709621207e-05,1.9251570915485483e-05
Imbricatea,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0002,1.000010000100001e-05,3.0000000000000004e-05,5e-05,3e-05,2.000020000200002e-05,1.4000112000896006e-05,3.100031000310003e-05,2.6000208001664014e-05,4.300025800154801e-05,5.9000472003776034e-05,2.4065254850502007e-05,2.8187845300206438e-05,5.2969841783780485e-05,5.224097415215294e-05,3.5752917414473036e-05
Insecta,0.003,0.0,0.002,0.002,0.003,0.0019,0.0026000000000000003,0.0029000000000000002,0.0024000000000000002,0.0014,0.002230022300223002,0.0022400000000000002,0.00205,0.0022700000000000003,0.002550025500255002,0.002084016672133377,0.002028020280202802,0.0021020168161345293,0.002063012378074269,0.002145017160137281,0.002088864121023574,0.0021264635491106956,0.002103659430841568,0.002064205860248885,0.0019829118042950047
Insthoviricetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Jungermanniopsida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,6.87578710014343e-07,1.3750168439125092e-06,0.0,6.873812388441177e-07,0.0
Kickxellomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,1.000010000100001e-05,4.000032000256002e-06,2.000020000200002e-06,5.000040000320003e-06,6.000036000216002e-06,0.0,3.4378935500717147e-06,4.812558953693783e-06,3.4396001158299015e-06,3.436906194220588e-06,2.0626683123734445e-06
Kinetoplastea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,2e-05,2e-05,2e-05,0.0,1.0000080000640006e-05,2.400024000240002e-05,1.3000104000832007e-05,1.6000096000576008e-05,1.700013600108801e-05,1.168883807024383e-05,9.625117907387565e-06,1.2382560416987645e-05,1.443500601572647e-05,1.1688453770116186e-05
Kiritimatiellia,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000030000300003e-05,1.2000096000768006e-05,6.000060000600005e-06,8.000064000512004e-06,1.4000084000504003e-05,1.3000104000832005e-05,2.0627361300430293e-05,1.306266001716884e-05,1.857384062548147e-05,1.2372862299194118e-05,1.1000897665991703e-05
Klebsormidiophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,0.0,1.3750168439125092e-06,1.3758400463319607e-06,0.0,2.0626683123734445e-06
Ktedonobacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000056000448003e-06,4.000040000400004e-06,0.0,7.000042000252002e-06,3.0000240001920015e-06,4.813050970100401e-06,4.125050531737528e-06,2.751680092663921e-06,8.935956104973529e-06,2.7502244164979258e-06
Laboulbeniomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Lecanoromycetes,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,8.000064000512004e-06,1.0000060000360005e-06,3.0000240001920015e-06,3.4378935500717147e-06,5.500067375650037e-06,1.3758400463319605e-06,3.436906194220588e-06,2.0626683123734445e-06
Lentisphaeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,1.000010000100001e-05,1.5000120000960007e-05,8.000080000800008e-06,1.1000088000704005e-05,1.2000072000432004e-05,1.0000080000640006e-05,1.375157420028686e-05,1.3062660017168836e-05,1.2382560416987647e-05,1.3060243538038235e-05,1.0313341561867222e-05
Leotiomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,3.000030000300003e-05,1e-05,2e-05,1e-05,1.000010000100001e-05,1.1000088000704005e-05,1.7000170001700017e-05,1.800014400115201e-05,2.200013200079201e-05,1.4000112000896008e-05,1.6501889040344232e-05,1.3062660017168838e-05,1.6510080555983528e-05,1.3747624776882352e-05,1.787645870723652e-05
Lichinomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Limnochordia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000048000384003e-06,3.000030000300003e-06,2.000016000128001e-06,5.00003000018e-06,1.0000080000640005e-06,3.437893550071715e-06,2.7500336878250184e-06,2.063760069497941e-06,1.3747624776882351e-06,1.375112208248963e-06
Lingulata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,2.000020000200002e-06,4.000032000256002e-06,0.0,5.000040000320002e-06,2.062736130043029e-06,1.3750168439125092e-06,1.3758400463319607e-06,6.873812388441177e-07,1.375112208248963e-06
Lipomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,6.87578710014343e-07,0.0,6.879200231659802e-07,2.062143716532353e-06,1.375112208248963e-06
