genus,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Hydrocharis,,,,,,,,,,,,,,,,,,,,,,,,,
Hydroclathrus,,,,,,,,,,,,,,,,,,1.7379244663269445e-06,,,,,,,
Hydrocleys,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrococcus,,,,,,,,,,,,5.4440532791347594e-05,3.871842028845223e-05,1.8249507263303893e-05,5.427604798002646e-05,2.7920238857645106e-05,3.494560716245167e-05,4.518603612450056e-05,1.569322192308321e-05,6.964261152829374e-06,2.3846599594132376e-05,3.562649185934873e-05,1.9036219977800205e-05,2.496151766027523e-05,1.5401474987413192e-05
Hydrocoleum,,,,,,,,,,,,,,,,3.4900298572056374e-06,5.241841074367751e-06,6.951697865307778e-06,3.487382649574047e-06,6.964261152829374e-06,3.576989939119856e-06,4.7501989145798296e-06,5.948818743062562e-06,5.9432184905417225e-06,4.738915380742521e-06
Hydrogenibacillus,,,,,,,,,,0.00019466614755693983,,,,,,,,3.475848932653889e-06,,1.7410652882073435e-06,2.3846599594132372e-06,1.1875497286449574e-06,8.32834624028759e-06,4.754574792433379e-06,1.1847288451856302e-06
Hydrogeniiclostridium,,,,,,,,,,,,,,,,1.7450149286028187e-06,,,,,,,1.1897637486125126e-06,,
Hydrogenimonas,,,,,,,,,,0.00019466614755693983,,1.814684426378253e-05,1.9359210144226116e-05,1.8249507263303893e-05,,2.79202388576451e-05,1.7472803581225835e-06,5.213773398980834e-06,1.7436913247870234e-06,8.705326441036719e-06,5.961649898533093e-06,7.125298371869744e-06,8.32834624028759e-06,1.1886436981083445e-05,1.5401474987413192e-05
Hydrogenispora,,,,,,,,,,,,,,,,1.7450149286028187e-06,1.7472803581225835e-06,1.7379244663269445e-06,,1.7410652882073435e-06,7.153979878239712e-06,,3.5692912458375383e-06,2.377287396216689e-06,2.3694576903712604e-06
Hydrogenivirga,,,,,,,,,,,,,,,,,3.494560716245167e-06,,1.7436913247870234e-06,1.7410652882073435e-06,2.3846599594132372e-06,,3.5692912458375383e-06,1.1886436981083447e-06,
Hydrogenoanaerobacterium,,,,,,,,,,,,,,,,1.7450149286028187e-06,,1.7379244663269445e-06,,,,2.3750994572899148e-06,,9.509149584866757e-06,
Hydrogenobacter,,,,,,,,,,,,,,,,1.7450149286028187e-06,1.7472803581225835e-06,1.7379244663269445e-06,1.7436913247870234e-06,,,,,1.1886436981083447e-06,2.3694576903712604e-06
Hydrogenobaculum,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogenophaga,,0.0018348623853211008,,,0.0019011406844106464,0.00018928639030853684,0.0003760812335464461,0.0011489850631941786,0.0003958828186856691,0.00019466614755693983,0.0006729604491530315,0.0007440206148150837,0.0009098828767786274,0.0004562376815825973,0.0006874966077470014,0.0007067310460840018,0.0008421891326150846,0.0007368799737225826,0.0006957328385898756,0.0008478987953568019,0.0007750144868090274,0.0007719073236190356,0.0007198070679103254,0.0008807849802981155,0.0008482658531527767
Hydrogenophilus,,,,,,,,,,,,5.4440532791347594e-05,,,,3.4900298572056374e-06,,,,3.482130576414687e-06,3.576989939119856e-06,4.7501989145798296e-06,1.1897637486125126e-06,2.377287396216689e-06,
Hydrogenothermus,,,,,,,,,,,,,,,,,,,5.231073974361069e-06,3.482130576414687e-06,2.3846599594132372e-06,1.1875497286449574e-06,1.1897637486125126e-06,2.3772873962166893e-06,3.554186535556891e-06
Hydrogenovibrio,,,,,,,,,,,5.768232421311701e-05,5.4440532791347594e-05,3.871842028845223e-05,3.6499014526607785e-05,0.00010855209596005292,2.2685194071836642e-05,2.6209205371838753e-05,3.997226272551973e-05,3.138644384616642e-05,3.1339175187732186e-05,3.457756941149194e-05,2.9688743216123933e-05,3.6882676206987896e-05,2.1395586565950204e-05,2.0140390368155715e-05
Hydroides,,,,,,,,,,,,,,,,,,,,1.7410652882073435e-06,,,,,
Hydromonas,,,,,,,,,0.00019794140934283454,,,,,,1.8092015993342154e-05,3.4900298572056374e-06,1.7472803581225835e-06,5.213773398980834e-06,5.231073974361069e-06,3.482130576414687e-06,9.53863983765295e-06,2.3750994572899148e-06,4.7590549944500505e-06,1.1886436981083447e-06,2.3694576903712604e-06
Hydropuntia,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrotaea,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrotalea,0.00196078431372549,,,,,,0.00018804061677322304,,,,,3.629368852756506e-05,1.9359210144226116e-05,,,8.725074643014094e-06,1.7472803581225834e-05,1.2165471264288613e-05,1.0462147948722139e-05,1.2187457017451407e-05,2.3846599594132376e-05,2.8501193487478976e-05,1.5466928731962667e-05,5.9432184905417225e-06,1.3032017297041932e-05
Hyella,,,,,,,,0.0001914975105323631,,,7.690976561748933e-05,5.444053279134759e-05,9.679605072113057e-05,,5.427604798002647e-05,1.9195164214631004e-05,4.193472859494201e-05,4.1710187191846664e-05,1.9180604572657253e-05,3.830343634056156e-05,1.9077279675305898e-05,2.6126094030189065e-05,3.212362121253785e-05,2.4961517660275238e-05,2.8433492284455127e-05
Hygrophoropsis,,,,,,,,,,,,,,1.8249507263303893e-05,,,,,,1.7410652882073435e-06,,2.3750994572899148e-06,,,
Hygrophorus,,,,,,,,,,,,,,,,,,,,,,,,,
Hylaea,,,,,,,,,,,,,,,,,,,,,,,,,
Hylaeus,,,,,,0.00018928639030853684,,0.0001914975105323631,,,,1.814684426378253e-05,,,,5.235044785808457e-06,,5.213773398980835e-06,3.487382649574047e-06,6.964261152829374e-06,2.3846599594132372e-06,8.312848100514702e-06,7.1385824916750775e-06,7.131862188650068e-06,4.738915380742521e-06
Hylemonella,,,,,,,,,,,3.845488280874467e-05,3.629368852756506e-05,3.871842028845223e-05,0.00010949704357982336,1.8092015993342154e-05,1.221510450021973e-05,4.3682008953064594e-05,2.606886699490417e-05,3.487382649574047e-06,1.5669587593866093e-05,3.1000579472372086e-05,3.443894213070376e-05,9.518109988900103e-06,1.901829916973351e-05,1.8955661522970084e-05
Hymenobacter,,0.0036697247706422016,,,0.0038022813688212928,0.0013250047321597578,0.0011282437006393383,0.0013404825737265416,0.0025732383214568492,0.0009733307377846992,0.0014612855467322973,0.0012158385656734294,0.001684251282547672,0.0017702022045404775,0.001465453295460714,0.001437892301168583,0.0015096502294179122,0.0014459531559838856,0.0014350579602997059,0.0012518259422209545,0.001428411315688388,0.0015746909401831472,0.0014455629545641205,0.0014786727604467452,0.0013387435950596026
Hymenolepis,,,,,,,,,,,,1.814684426378253e-05,1.9359210144226116e-05,,1.8092015993342154e-05,5.235044785808457e-06,5.2418410743677504e-06,5.213773398980834e-06,3.487382649574047e-06,3.482130576414687e-06,8.346309857946331e-06,9.500397829159659e-06,1.308740123473764e-05,1.7829655471625167e-05,1.1847288451856302e-05
Hymenophyllum,,,,,,,,,,,,,,,,,1.7472803581225835e-06,,,,1.1923299797066186e-06,,,2.377287396216689e-06,
Hymenoscyphus,,,,,,,,,,,,,,,,3.4900298572056374e-06,1.7472803581225835e-06,3.475848932653889e-06,,1.044639172924406e-05,5.961649898533093e-06,1.1875497286449574e-06,1.1897637486125126e-06,4.754574792433379e-06,2.3694576903712604e-06
Hyophila,,,,,,,,,,,,,,,,,,,,,,,,,
Hypena,,,,,,,,,,,,,,,,,,,,,,,,,
Hypercompe,,,,,,,,,,,,,,,,,,,,,,,,,
Hypereteone,,,,,,,,,,,,,,,,,,,,,,,,,
Hyperhalosydna,,,,,,,,,,,,,,,,,,,,,,,,1.1886436981083447e-06,
Hypericibacter,,,,,,,,,,,3.845488280874467e-05,,,1.8249507263303893e-05,,1.9195164214631007e-05,3.3198326804329085e-05,1.7379244663269446e-05,1.5693221923083206e-05,1.3928522305658748e-05,3.576989939119856e-05,1.3063047015094534e-05,1.5466928731962667e-05,1.4263724377300133e-05,1.8955661522970084e-05
Hypericum,,,,,,,,,,,,,,,,,,,,,,,,,
Hyperoche,,,,,,,,,,,,,,,,,,,,,,,,,
Hyphobacterium,,,,,,0.0003785727806170737,0.0007521624670928922,0.0003829950210647262,0.0005938242280285035,,7.690976561748933e-05,0.00014517475411026024,0.00019359210144226114,0.0001824950726330389,0.00021710419192010568,0.00019195164214631005,0.0001834644376028713,0.0001477235796377903,0.00016913805850434123,0.0001793297246853564,0.00020985007642820036,0.00014606861662332975,0.00020344960101273965,0.00018899434799922677,0.0001492758344933894
Hyphochytrium,,,,,,,,,,,,,,,,,,,,,,,,,
Hyphococcus,,,,,,,0.00018804061677322304,,,,3.845488280874467e-05,5.444053279134759e-05,,1.8249507263303893e-05,,1.221510450021973e-05,8.736401790612917e-06,2.0855093595923336e-05,2.0924295897444278e-05,1.5669587593866093e-05,1.3115629776772809e-05,1.4250596743739488e-05,4.759054994450052e-06,1.545236807540848e-05,1.5401474987413192e-05
Hyphodiscus,,,,,,,,,,,,,,,,,,,,,,,,1.1886436981083447e-06,
Hypholoma,,,,,,,,,,,,,,,,,,1.7379244663269445e-06,,,1.1923299797066186e-06,2.3750994572899148e-06,,1.1886436981083447e-06,1.1847288451856302e-06
Hyphomicrobium,,,,,,0.00018928639030853684,0.0007521624670928922,,0.00019794140934283454,,0.0002884116210655848,0.00021776213116539035,0.0003871842028845223,0.00027374260894955836,0.0002171041919201058,0.00026524226914762845,0.0003057740626714521,0.00028501961247761893,0.00024586047679497024,0.00026115979323110153,0.00027423589533252227,0.00023869749545763643,0.00024628109596279017,0.00027695398165924427,0.00026893344785713805
Hyphomonas,,,,,,0.0007571455612341472,,0.0003829950210647262,0.0009897070467141727,0.0005839984426708196,0.0005191409179180528,0.0003810837295394331,0.0005420578840383312,0.0004744871888459012,0.0006513125757603171,0.00043799874707918876,0.0005206895467205297,0.0005213773398979999,0.000523107397436051,0.0005031678682918594,0.0005115095612940197,0.0005165841319604145,0.0005175472306463714,0.0005004189969035826,0.00046085952077718146
Hyphopichia,,,,,,,,,,,,,,,,,,6.951697865307778e-06,5.231073974361069e-06,,,,1.1897637486125126e-06,2.377287396216689e-06,
Hypnea,,,,,,,,,,,,,,,,,,1.7379244663269445e-06,,,,,,,1.1847288451856302e-06
Hypnocyclicus,,,,,,,,,,,,,,,,,,,,,,,,2.377287396216689e-06,
Hypocenomyce,,,,,,,,,,,,,,,,,,,,,,,1.1897637486125126e-06,,
Hypomecis,,,,,,,,,,,,,,,,,,,,,,,,,
Hypomontagnella,,,,,,,,,,,,,,,,,3.494560716245167e-06,1.7379244663269445e-06,1.7436913247870234e-06,,,,,,
Hyposmocoma,,,,,,,,,,,,,,3.6499014526607785e-05,,6.980059714411275e-06,1.7472803581225835e-06,3.649641379286584e-05,1.3949530598296184e-05,1.7410652882073435e-06,1.5500289736186043e-05,7.125298371869744e-06,1.665669248057518e-05,3.565931094325034e-06,1.5401474987413192e-05
Hypotrichomonas,,,,,,,,,,,,,,,,,,1.7379244663269445e-06,,,,,,,
Hypoxylon,,,,,,,,,,,3.845488280874467e-05,3.629368852756506e-05,1.9359210144226116e-05,1.8249507263303893e-05,,1.570513435742537e-05,8.736401790612917e-06,8.689622331634723e-06,8.718456623935117e-06,8.705326441036719e-06,1.788494969559928e-05,9.500397829159659e-06,1.1897637486125126e-05,1.1886436981083445e-05,3.55418653555689e-06
Hyppa,,,,,,,,,,,,,,,,,,,,,,,,,
Hypsibius,,,,,,,,,,,,1.814684426378253e-05,1.9359210144226116e-05,,,1.0470089571616913e-05,1.2230962506858088e-05,3.475848932653889e-06,3.487382649574047e-06,6.964261152829374e-06,2.3846599594132372e-06,7.125298371869744e-06,5.948818743062562e-06,4.754574792433379e-06,3.554186535556891e-06
Hypsizygus,,,,,,,,,,,,,1.9359210144226116e-05,,,,,5.213773398980835e-06,1.7436913247870234e-06,1.7410652882073435e-06,,,,3.565931094325034e-06,
Hypsopygia,,,,,,,,,,,,,,,,,,,,,,,,,
Hyrmophlaeba,,,,,,,,,,,,,,,,,,,,,,,,,
Hysterangium,,,,,,,,,,,,,,,,1.7450149286028187e-06,,1.7379244663269445e-06,3.487382649574047e-06,5.223195864622031e-06,,1.1875497286449574e-06,,,3.554186535556891e-06
Hyunsoonleella,,,,,0.0019011406844106464,0.001135718341851221,0.0011282437006393383,0.0011489850631941786,0.001583531274742676,0.0017519953280124585,0.0008652348631967545,0.0009436359017166914,0.0012583486593746973,0.0007117307832688518,0.0008322327356937385,0.0011220445990915424,0.0012510527364157692,0.0011383405254439816,0.0010880633866669626,0.00108120154397676,0.0011350981406806895,0.001231489068604686,0.0010791157199915285,0.0011304001569009492,0.0011870983028759783
Iamia,,,,,,,,,,,,1.814684426378253e-05,,,,2.443020900043946e-05,8.736401790612917e-06,1.3903395730615556e-05,4.1848591794888555e-05,2.785704461131749e-05,2.5038929573838992e-05,2.9688743216123933e-05,2.141574747502523e-05,3.3282023547033644e-05,1.6586203832598824e-05
Iapetusvirus,,,,,,,,,,,,,,,,,,,,,,1.1875497286449574e-06,,,
Ichneumon,,,,,,,,,,,,,,,,,,,,,,,,,
Ichneutes,,,,,,,,,,,,,,,,,,,,,,,,,
Ichthyenterobacterium,,,0.0018552875695732837,,,,,,0.00019794140934283454,,0.00024995673825684006,0.0001814684426378253,0.00019359210144226114,0.00023724359442295055,0.0002532882239067899,0.0001936966570749058,0.00016599163402164545,0.00015815112643575196,0.00017436913247870225,0.0001601780065150756,0.0001800418269355853,0.00017932000902522543,0.00017370550729736958,0.00014858046226354305,0.00017889405562286355
Ichthyobacterium,,,,,,,,,,,,5.444053279134759e-05,,,,1.221510450021973e-05,5.241841074367751e-06,8.689622331634723e-06,5.231073974361069e-06,6.964261152829374e-06,4.7693199188264745e-06,9.500397829159659e-06,7.138582491675077e-06,2.377287396216689e-06,5.92364422592815e-06
Ichthyophonus,,,,,,,,,,,,,,,,,,,,,,,,,
Ichthyophthirius,,,,0.003913894324853228,,0.0003785727806170737,0.0003760812335464461,,0.0007917656373713382,,0.00013459208983060633,0.0002722026639567379,0.00017423289129803502,0.00012774655084312722,0.00023519620791344773,0.00018497158243175213,0.00018870627867723883,0.00017031659770004056,0.00025806631606843053,0.00017410652882073426,0.00019077279675289445,0.00019475815549772853,0.00019631101852091458,0.00017235333622570996,0.00018718715753921226
Ichthyurus,,,,,,,,,,,,,,,,,,,,,,,,,
Icmadophila,,,,,,,,,,,,,,,,,,1.7379244663269445e-06,1.7436913247870234e-06,1.7410652882073435e-06,2.3846599594132372e-06,,1.1897637486125126e-06,,1.1847288451856302e-06
Idaea,,,,,,,,,,,,,,,,,,,,,,,,,
Idas,,,,,,,,,,,,,,,,,,,,,,,,,
Ideonella,,,,,,,0.00018804061677322304,,,0.00019466614755693983,3.845488280874467e-05,5.4440532791347594e-05,3.871842028845223e-05,3.6499014526607785e-05,3.618403198668431e-05,4.886041800087893e-05,6.290209289241302e-05,5.2137733989808344e-05,7.672241829062901e-05,6.964261152829374e-05,7.153979878239713e-05,3.443894213070376e-05,6.0677951179238145e-05,7.131862188650067e-05,5.212806918816773e-05
Idiomarina,,,,,,,0.00018804061677322304,,0.00019794140934283454,0.00038933229511387967,0.0002499567382568404,0.0003629368852756506,0.0002710289420191656,0.0002554931016862545,0.00030756427188681663,0.0002512821497188059,0.00022889372691405844,0.000281543763544965,0.00023016725487188706,0.00028205257668958967,0.000256350945636923,0.00020544610305557763,0.00022605511223637746,0.00024248331441410227,0.00023813049788231163
Idiosepius,,,,,,,,,,,,,,,,,,,,,,1.1875497286449574e-06,,,
Idotea,,0.0018348623853211008,,0.001956947162426614,,0.0013250047321597578,0.0016923655509590073,0.0019149751053236309,0.0019794140934283454,0.001362663032898579,0.0017112422849891362,0.0010888106558269515,0.0011615526086535667,0.001332214030221184,0.001230257087547265,0.0013209763009522494,0.0013069657078756912,0.0011765748637032922,0.0011944285574790059,0.0012849061826969632,0.0012412155088745362,0.001187549728644863,0.0012706676835180478,0.001239755377126978,0.0012024997778633307
Ifremeria,,,,,,,,,,,,,,,,,,,,,,,,,
Igirivirus,,,,,,,,,,,,,,,,,,,1.7436913247870234e-06,,,,,,
Ignatius,,,,,,,,,,,,,,,,,,,,,,,,,
Ignatzschineria,,,,,,,,,,,,,,1.8249507263303893e-05,1.8092015993342154e-05,3.4900298572056374e-06,3.494560716245167e-06,3.475848932653889e-06,3.487382649574047e-06,,3.576989939119856e-06,8.312848100514702e-06,4.7590549944500505e-06,3.565931094325034e-06,1.0662559606670673e-05
Ignavibacterium,,,,,,,,,,,1.9227441404372333e-05,,0.00011615526086535669,,1.8092015993342154e-05,4.0135343357864826e-05,2.970376608808392e-05,4.69239605908275e-05,3.8361209145314505e-05,4.178556691697625e-05,2.3846599594132376e-05,3.2063842673413844e-05,3.212362121253784e-05,2.7338805056491917e-05,2.7248763439269495e-05
Ignavigranum,,,,,,,,,,,,,,,,,1.7472803581225835e-06,,,,,,,,
Igneacidithiobacillus,,,,,,,,,,,,,,,,,,1.7379244663269445e-06,,1.7410652882073435e-06,1.1923299797066186e-06,,1.1897637486125126e-06,1.1886436981083447e-06,2.3694576903712604e-06
Ignelater,,,,,,,,,,,,,1.9359210144226116e-05,3.6499014526607785e-05,1.8092015993342154e-05,1.7450149286028188e-05,8.736401790612917e-06,1.0427546797961668e-05,1.7436913247870227e-05,1.0446391729244062e-05,1.5500289736186043e-05,9.500397829159659e-06,1.1897637486125126e-05,9.509149584866757e-06,1.0662559606670672e-05
Ignicoccus,,,,,,,,,,,,,,,,,,,,,,,,,
Ignisphaera,,,,,,,,,0.00019794140934283454,,1.9227441404372333e-05,9.073422131891265e-05,5.807763043267834e-05,3.6499014526607785e-05,7.236806397336862e-05,4.8860418000878915e-05,4.0187448236819427e-05,4.344811165817362e-05,5.056704841882367e-05,2.6115979323110155e-05,3.338523943178533e-05,4.631443941715334e-05,3.6882676206987896e-05,4.041388573568372e-05,4.620442496223958e-05
Ileibacterium,,,,,,,,,,,,,,,,,1.7472803581225835e-06,,,,1.1923299797066186e-06,1.1875497286449574e-06,,,1.1847288451856302e-06
Ilex,,,,,,,,,,,,,,,,,,,,,,,,,
Illyria,,,,,,,,,,,,,,,,,,,,,,,,,
Ilumatobacter,0.0058823529411764705,,0.0055658627087198514,,,0.0032178686352451256,0.0033847311019180146,0.0038299502106472617,0.0007917656373713382,0.002335993770683278,0.002249610644311561,0.0025949987297209016,0.0021682315361533245,0.0018614497408569969,0.00237005409512782,0.002362750213328055,0.00234834480131675,0.0023183912380799624,0.0022197190564537056,0.0022111529160230747,0.0022785425912190205,0.0023620364102746655,0.0024342566296607824,0.0023547031659522898,0.0022841572135176044
Ilyobacter,,,,,,,,,,,,,,,,5.235044785808457e-06,1.7472803581225835e-06,5.213773398980835e-06,3.487382649574047e-06,5.223195864622031e-06,1.1923299797066186e-06,3.562649185934872e-06,1.1897637486125126e-06,2.377287396216689e-06,8.29310191629941e-06
Ilyocryptus,,,,,,,,,,,,,,,,,,,8.718456623935114e-06,,,,,,
Ilyomonas,,,,,,,,,,,,,3.871842028845223e-05,3.6499014526607785e-05,,1.396011942882255e-05,1.9220083939348418e-05,1.7379244663269446e-05,8.718456623935114e-06,1.0446391729244062e-05,4.7693199188264745e-06,1.0687947557804616e-05,2.0225983726412717e-05,1.545236807540848e-05,5.92364422592815e-06
Ilyonectria,,,,,,,,,,,,,,,3.618403198668431e-05,3.4900298572056374e-06,1.7472803581225835e-06,1.7379244663269445e-06,,3.482130576414687e-06,1.1923299797066186e-06,2.3750994572899148e-06,2.3795274972250257e-06,2.377287396216689e-06,2.3694576903712604e-06
Imasa,,,,,,,,,,,,,,,,,,,,,2.3846599594132372e-06,,,,
Imhoffiella,,,,,,,,,,,,,3.871842028845223e-05,,,3.4900298572056374e-06,5.241841074367751e-06,3.475848932653889e-06,5.231073974361069e-06,6.964261152829374e-06,7.153979878239712e-06,1.0687947557804616e-05,9.518109988900103e-06,1.1886436981083447e-06,8.29310191629941e-06
Imleria,,,,,,,,,,,,1.814684426378253e-05,,,,5.235044785808457e-06,3.494560716245167e-06,,,,,1.1875497286449574e-06,1.1897637486125126e-06,1.1886436981083447e-06,
Immersiella,,,,,,,,,,,,,1.9359210144226116e-05,,,1.7450149286028187e-06,,1.7379244663269445e-06,1.7436913247870234e-06,1.7410652882073435e-06,,1.1875497286449574e-06,1.1897637486125126e-06,1.1886436981083447e-06,
Immersiporthe,,,,,,,,,,,,,,,,,,,,,,,,,
Immundisolibacter,,,,,,0.00018928639030853684,,,,,1.9227441404372333e-05,,,,3.618403198668431e-05,1.0470089571616915e-05,1.0483682148735501e-05,5.213773398980834e-06,8.718456623935117e-06,1.2187457017451403e-05,1.0730969817359568e-05,1.3063047015094534e-05,8.328346240287591e-06,1.1886436981083445e-05,1.0662559606670672e-05
Immutovirus,,,,,,,,,,,,5.444053279134759e-05,1.9359210144226116e-05,1.8249507263303893e-05,3.618403198668431e-05,1.221510450021973e-05,1.0483682148735501e-05,3.302056486021195e-05,2.6155369871805346e-05,1.9151718170280783e-05,2.2654269614425753e-05,3.562649185934872e-05,2.1415747475025232e-05,2.377287396216689e-05,2.0140390368155715e-05
Impatiens,,,,,,,,,,,,1.814684426378253e-05,,,1.8092015993342154e-05,3.4900298572056374e-06,3.494560716245167e-06,6.951697865307778e-06,8.718456623935114e-06,3.482130576414687e-06,7.153979878239712e-06,7.125298371869744e-06,,1.1886436981083447e-06,
Imperialibacter,,,,,,,,,,,,,,1.8249507263303893e-05,3.618403198668431e-05,6.980059714411275e-06,1.3978242864980668e-05,1.042754679796167e-05,1.2205839273509164e-05,1.3928522305658748e-05,1.5500289736186043e-05,1.1875497286449573e-05,1.784645622918769e-05,2.020694286784186e-05,1.8955661522970084e-05
Imshaugia,,,,,,,,,,,1.9227441404372333e-05,,3.871842028845223e-05,,,,,,,,1.1923299797066186e-06,1.1875497286449574e-06,,,
Imtechella,,,,,,,,0.0001914975105323631,,,3.845488280874467e-05,,1.9359210144226116e-05,1.8249507263303893e-05,1.8092015993342154e-05,2.966525378624792e-05,1.0483682148735503e-05,2.0855093595923336e-05,1.3949530598296184e-05,1.2187457017451403e-05,1.5500289736186043e-05,2.6126094030189065e-05,3.093385746392534e-05,2.9716092452708617e-05,3.791132304594017e-05
Inbricusvirus,,,,,,,,,,,,,,,,,,,3.487382649574047e-06,,,,,,
Incertella,,,,,,,,,,,,,,,,,,,,,,1.1875497286449574e-06,,,
Incheonvirus,,,,,,,,,,,,,,,,3.4900298572056374e-06,1.7472803581225835e-06,,5.23107397436107e-06,3.482130576414687e-06,4.7693199188264745e-06,7.125298371869744e-06,9.518109988900103e-06,,3.554186535556891e-06
Inconstantimicrobium,,,,,,,,,,,,,,,,1.7450149286028187e-06,,,,,,,,,
Incurvaria,,,,,,,,,,,,,,,,,,,,,,,,,
Indibacter,,,,,,0.00018928639030853684,,,,,,,,1.8249507263303893e-05,1.8092015993342154e-05,1.396011942882255e-05,1.5725523223103254e-05,2.7806791461231112e-05,8.718456623935114e-06,4.178556691697624e-05,1.4307959756479423e-05,1.4250596743739488e-05,1.546692873196267e-05,1.4263724377300136e-05,2.1325119213341344e-05
Indiicoccus,,,,,,,,,,,,,,,,,,,,,,,,1.1886436981083447e-06,
Indioceanicola,,,,,,,,,,,,,,5.474852178991167e-05,,5.235044785808457e-06,3.494560716245167e-06,3.475848932653889e-06,1.569322192308321e-05,5.223195864622031e-06,3.576989939119856e-06,4.7501989145798296e-06,3.5692912458375383e-06,1.1886436981083445e-05,1.1847288451856302e-06
Indivirus,,,,,,,,,,,,1.814684426378253e-05,1.9359210144226116e-05,,,1.570513435742537e-05,1.2230962506858088e-05,1.9117169129596386e-05,2.4411678547018324e-05,1.7410652882073438e-05,5.961649898533094e-06,5.937748643224787e-06,1.4277164983350153e-05,3.803659833946703e-05,1.658620383259882e-05
Indocalamus,,,,,,,,,,,,,,,,,,,1.7436913247870234e-06,,,,,,
Inediibacterium,,,,,,,,,,,,,,,,,,,1.7436913247870234e-06,,,,,,
Infundibulicybe,,,,,,,,,,,,,,,,,,1.7379244663269445e-06,,,,,,,1.1847288451856302e-06
Inhavirus,,,,,,,,,,,1.9227441404372333e-05,,,,,1.7450149286028187e-06,,5.213773398980835e-06,3.487382649574047e-06,1.7410652882073435e-06,7.153979878239712e-06,,,2.377287396216689e-06,2.3694576903712604e-06
Inhella,,,,,,,,,,,1.9227441404372333e-05,,1.9359210144226116e-05,1.8249507263303893e-05,,1.0470089571616913e-05,1.2230962506858086e-05,1.5641320196942503e-05,8.718456623935117e-06,3.482130576414687e-06,1.0730969817359567e-05,1.1875497286449573e-05,2.6174802469475283e-05,8.320505886758411e-06,5.923644225928151e-06
Iningainema,,,,,,,,,,,,,3.871842028845223e-05,,1.8092015993342154e-05,1.7450149286028187e-06,1.7472803581225835e-06,5.213773398980835e-06,3.487382649574047e-06,3.482130576414687e-06,8.346309857946331e-06,7.125298371869744e-06,2.3795274972250257e-06,1.1886436981083445e-05,1.1847288451856302e-06
Inkyuleea,,,,,,,,,,,,,,,,,,,,,,,,,
Inmirania,,,,,,,,,,,,,1.9359210144226116e-05,3.6499014526607785e-05,1.8092015993342154e-05,1.0470089571616913e-05,1.3978242864980668e-05,1.5641320196942503e-05,1.569322192308321e-05,1.5669587593866093e-05,2.0269609655012517e-05,1.5438146472384443e-05,9.518109988900103e-06,1.307508067919179e-05,1.8955661522970084e-05
Innesvirus,,,,,,,,,,,,,,,,1.7450149286028187e-06,,,,,1.1923299797066186e-06,1.1875497286449574e-06,,,
Inocellia,,,,,,,,,,,,,,,,,,,,,,,,,
Inonotus,,,,,,,,,,,,,,,,,,,,1.7410652882073435e-06,,,,,
Inquilinus,,,,,,,,,0.00019794140934283454,,1.9227441404372333e-05,5.4440532791347594e-05,3.871842028845223e-05,5.474852178991168e-05,3.618403198668431e-05,3.3155283643453557e-05,2.0967364297471002e-05,2.4330942528577222e-05,2.092429589744427e-05,3.308024047593953e-05,3.696222937090518e-05,3.325139240205881e-05,3.331338496115035e-05,2.8527448754600265e-05,4.0280780736311424e-05
Insolitispirillum,,,,,,,,,,,,,,,,6.980059714411275e-06,5.241841074367751e-06,3.475848932653889e-06,3.487382649574047e-06,,7.153979878239712e-06,3.562649185934872e-06,2.3795274972250257e-06,4.754574792433379e-06,2.3694576903712604e-06
Insulibacter,,,,,,,,,,,,,,,,,,1.7379244663269445e-06,,,1.1923299797066186e-06,2.3750994572899148e-06,1.1897637486125126e-06,,1.1847288451856302e-06
Interfilum,,,,,,,,,,,,,,,,1.7450149286028187e-06,,,,,,,3.5692912458375383e-06,,
Intestinibacillus,,,,,,,,,,,,,,,,1.7450149286028187e-06,,,1.7436913247870234e-06,,,,,,1.1847288451856302e-06
Intestinibacter,,,,,,,,,,,,,1.9359210144226116e-05,,,,1.7472803581225835e-06,3.475848932653889e-06,1.0462147948722139e-05,,,5.937748643224787e-06,3.5692912458375383e-06,1.1886436981083447e-06,3.554186535556891e-06
Intestinibaculum,,,,,,,,,,,,,,,,,1.7472803581225835e-06,,,,,,,,
Intestinimonas,,,,,,,,,,,,,,,,,3.494560716245167e-06,1.7379244663269445e-06,5.23107397436107e-06,,,2.3750994572899148e-06,1.1897637486125126e-06,1.1886436981083447e-06,
Intestinirhabdus,,,,,,,,,,,,,,,,,1.7472803581225835e-06,,,,,,,,
