order,1000_1_nt_rpm,1000_2_nt_rpm,1000_3_nt_rpm,1000_4_nt_rpm,1000_5_nt_rpm,10000_1_nt_rpm,10000_2_nt_rpm,10000_3_nt_rpm,10000_4_nt_rpm,10000_5_nt_rpm,100000_1_nt_rpm,100000_2_nt_rpm,100000_3_nt_rpm,100000_4_nt_rpm,100000_5_nt_rpm,1000000_1_nt_rpm,1000000_2_nt_rpm,1000000_3_nt_rpm,1000000_4_nt_rpm,1000000_5_nt_rpm,10000000_1_nt_rpm,10000000_2_nt_rpm,10000000_3_nt_rpm,10000000_4_nt_rpm,10000000_5_nt_rpm
Lumbriculida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Lunulariales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,2e-05,0.0,2.000016000128001e-06,3.000030000300003e-06,2.000016000128001e-06,6.000036000216002e-06,2.000016000128001e-06,2.062736130043029e-06,1.3750168439125092e-06,1.3758400463319607e-06,4.811668671908823e-06,3.437780520622407e-06
Lutisporales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lycopodiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,2.000012000072001e-06,0.0,0.0,0.0,0.0,6.873812388441177e-07,2.0626683123734445e-06
Lysobacterales,0.001,0.001,0.0,0.0,0.002,0.0011,0.0006000000000000001,0.0009000000000000001,0.0008,0.0007,0.0007700077000770008,0.00088,0.00092,0.0007700000000000001,0.0008900089000890009,0.0008850070800566404,0.0008540085400854008,0.0008410067280538244,0.0008110048660291962,0.0008190065520524164,0.0008484721281576993,0.0008607605442892308,0.0008289436279150063,0.0008379177301509794,0.0008855722621123321
Lyssacinosida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Macrodasyida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Macrostomida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magnaporthales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,3.0000240001920015e-06,3.000030000300003e-06,1.0000080000640005e-06,4.000024000144002e-06,4.000032000256002e-06,4.813050970100401e-06,4.125050531737528e-06,6.1912802084938224e-06,3.436906194220588e-06,4.125336624746889e-06
Magnetococcales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,2e-05,0.0,0.0,1.1000088000704005e-05,1.7000170001700017e-05,1.4000112000896008e-05,1.1000066000396002e-05,1.800014400115201e-05,1.856462517038726e-05,1.0312626329343821e-05,1.3070480440153625e-05,9.623337343817647e-06,8.938229353618259e-06
Magnoliales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000024000192002e-06,0.0,3.0000240001920015e-06,3.000018000108001e-06,1.0000080000640005e-06,1.375157420028686e-06,3.437542109781273e-06,1.3758400463319607e-06,4.124287433064706e-06,2.0626683123734445e-06
Malacalcyonacea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,1.000010000100001e-05,0.0,9.000090000900008e-06,6.000048000384002e-06,2.000012000072001e-06,7.000056000448004e-06,2.750314840057372e-06,2.7500336878250184e-06,1.3758400463319605e-06,4.124287433064706e-06,3.4377805206224074e-06
Malasseziales,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,2e-05,0.0,0.0,1.1000088000704005e-05,1.100011000110001e-05,1.3000104000832007e-05,1.0000060000360006e-05,1.1000088000704007e-05,9.626101940200802e-06,1.031262632934382e-05,1.4446320486485586e-05,1.443500601572647e-05,8.938229353618259e-06
Malawimonadida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1.000010000100001e-06,0.0,1.0000060000360005e-06,1.0000080000640005e-06,1.375157420028686e-06,1.3750168439125092e-06,1.3758400463319605e-06,3.436906194220588e-06,6.875561041244814e-07
Malpighiales,0.0,0.0,0.001,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,3.000030000300003e-05,2e-05,3.0000000000000004e-05,3.0000000000000004e-05,5.0000500005000046e-05,4.7000376003008016e-05,4.7000470004700047e-05,5.100040800326403e-05,4.000024000144001e-05,3.800030400243202e-05,4.056714389084624e-05,3.987548847346276e-05,4.1963121413124805e-05,3.643120565873823e-05,4.262847845571785e-05
Malvales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0000400004000046e-05,2e-05,3.0000000000000004e-05,3.0000000000000004e-05,3.000030000300003e-05,2.7000216001728015e-05,2.9000290002900027e-05,3.400027200217602e-05,2.5000150000900005e-05,3.400027200217602e-05,3.094104195064543e-05,3.300040425390022e-05,2.6828880903473235e-05,2.9557393270297057e-05,3.0252468581477186e-05
Mamiellales,0.003,0.005,0.003,0.001,0.002,0.0016,0.0019,0.0031999999999999997,0.0036999999999999997,0.0027,0.0027900279002790003,0.00284,0.00299,0.00283,0.002890028900289,0.002848022784182132,0.0029830298302983,0.002800022400179044,0.0030040180241079164,0.003028024224193536,0.0029187716240106766,0.0029212232848918693,0.002873441936764094,0.002860880716068938,0.002886360525114307
Mantodea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,1.0000080000640005e-06,0.0,0.0,6.879200231659802e-07,0.0,1.3751122082489629e-06
Marattiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marchantiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,1e-05,1.000010000100001e-05,7.000056000448003e-06,7.000070000700007e-06,3.0000240001920015e-06,2.000012000072001e-06,4.000032000256002e-06,2.062736130043029e-06,3.437542109781273e-06,4.127520138995882e-06,8.93595610497353e-06,3.4377805206224074e-06
Maricaulales,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0001,0.0001,3.000030000300003e-05,9e-05,5e-05,5e-05,0.00010000100001,6.900055200441602e-05,5.600056000560006e-05,6.400051200409603e-05,7.000042000252002e-05,6.100048800390403e-05,6.39448200313339e-05,8.250101063475056e-05,5.916112199227431e-05,8.111098618360586e-05,6.119249326707885e-05
Marimonadida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Marinilabiliales,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.00030000000000000003,0.0002,0.0001,0.0001700017000170002,0.0001,6e-05,0.00013000000000000002,8.000080000800008e-05,0.00012900103200825605,0.00012800128001280012,0.00013900111200889606,0.00014700088200529204,0.00011800094400755206,0.00012995237619271082,0.00012650154963995085,0.00012176184410037853,0.00011754219184234411,0.00012444765484653114
Mariprofundales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,2e-05,1e-05,2e-05,0.0,1.2000096000768008e-05,1.100011000110001e-05,1.1000088000704005e-05,1.1000066000396005e-05,1.1000088000704007e-05,1.3063995490272518e-05,1.925023581477513e-05,7.567120254825783e-06,1.0998099821505883e-05,1.1000897665991705e-05
Marsupiomonadales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,0.0,0.0,9.000072000576005e-06,8.000080000800008e-06,8.000064000512004e-06,1.1000066000396002e-05,1.5000120000960007e-05,1.100125936022949e-05,1.1000134751300074e-05,8.942960301157744e-06,8.248574866129412e-06,1.1000897665991705e-05
Mastigamoebida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,1e-05,0.0,0.0,2.000016000128001e-06,1.000010000100001e-06,4.000032000256002e-06,5.000030000180003e-06,5.000040000320003e-06,2.750314840057372e-06,1.3750168439125092e-06,2.063760069497941e-06,2.062143716532353e-06,2.7502244164979258e-06
Mastogloiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-06,5.000040000320003e-06,2.000012000072001e-06,4.000032000256002e-06,6.87578710014343e-07,6.875084219562546e-07,3.4396001158299015e-06,0.0,6.875561041244814e-07
Megaloptera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,6.000060000600007e-05,0.0,2e-05,1e-05,1.000010000100001e-05,9.000072000576005e-06,8.000080000800008e-06,1.3000104000832007e-05,1.0000060000360002e-05,1.3000104000832007e-05,1.2376416780258175e-05,1.5812693704993856e-05,1.0318800347489705e-05,1.3747624776882352e-05,1.3063565978365149e-05
Melosirales,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,4.000040000400004e-05,1e-05,1e-05,8.999999999999999e-05,1.000010000100001e-05,1.7000136001088006e-05,1.4000140001400013e-05,1.800014400115201e-05,1.9000114000684006e-05,2.100016800134401e-05,1.168883807024383e-05,2.406279476846891e-05,2.4765120833975297e-05,2.7495249553764704e-05,1.9251570915485483e-05
Mesoaciditogales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mesostigmata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,4.000032000256002e-06,0.0,2.000016000128001e-06,0.0,4.125050531737528e-06,2.751680092663921e-06,2.062143716532353e-06,6.875561041244814e-07
Mesostigmatales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,6.87578710014343e-07,1.3750168439125092e-06,6.879200231659802e-07,6.873812388441177e-07,6.875561041244814e-07
Methanobacteriales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,1e-05,1e-05,0.0,0.0,1.2000096000768006e-05,6.000060000600005e-06,1.1000088000704007e-05,5.000030000180003e-06,9.000072000576005e-06,8.938523230186459e-06,1.650020212695011e-05,3.4396001158299015e-06,4.8116686719088236e-06,5.5004488329958515e-06
Methanobavirales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Methanocellales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,0.0,1.0000080000640005e-06,2.062736130043029e-06,6.875084219562546e-07,1.3758400463319607e-06,1.3747624776882351e-06,0.0
Methanococcales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,3.0000240001920015e-06,0.0,5.000040000320003e-06,4.000024000144002e-06,1.0000080000640005e-06,2.062736130043029e-06,3.437542109781273e-06,2.751680092663921e-06,6.873812388441177e-07,4.125336624746889e-06
Methanomassiliicoccales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.000010000100001e-06,2.000016000128001e-06,1.0000060000360005e-06,1.0000080000640005e-06,2.062736130043029e-06,1.3750168439125092e-06,0.0,5.4990499107529405e-06,4.812892728871371e-06
Methanomicrobiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,3.0000240001920015e-06,2.000020000200002e-06,0.0,9.000054000324003e-06,1.0000080000640005e-06,4.125472260086058e-06,4.812558953693783e-06,4.815440162161862e-06,5.4990499107529405e-06,4.125336624746889e-06
Methanonatronarchaeales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Methanosarcinales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,0.0,1.3000104000832007e-05,2.200022000220002e-05,1.800014400115201e-05,2.000012000072001e-05,1.800014400115201e-05,2.062736130043029e-05,1.650020212695011e-05,1.4446320486485586e-05,2.612048707607647e-05,1.718890260311204e-05
Methanotrichales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,3.0000300003000026e-06,1.0000080000640005e-06,0.0,1.0000080000640005e-06,2.750314840057372e-06,6.875084219562546e-07,1.3758400463319605e-06,2.062143716532353e-06,1.375112208248963e-06
Methylacidiphilales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-06,1.0000080000640005e-06,2.000012000072001e-06,2.000016000128001e-06,3.437893550071715e-06,1.3750168439125092e-06,3.4396001158299023e-06,1.3747624776882353e-06,0.0
Methylococcales,0.001,0.0,0.0,0.001,0.0,0.0002,0.0002,0.0,0.0001,0.0002,0.0003500035000350004,0.00034,0.00036,0.00029,0.00042000420004200046,0.0002630021040168321,0.0003200032000320003,0.00028500228001824017,0.0003240019440116641,0.00029900239201913615,0.00029978431756625356,0.00029631612986314576,0.0003350170512818324,0.00028732535783684116,0.0002763975538580416
Methylohalomonadales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microascales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-06,2.000016000128001e-06,1.0000060000360005e-06,0.0,2.062736130043029e-06,6.875084219562546e-07,0.0,6.873812388441177e-07,0.0
Microbotryales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micrococcales,0.001,0.002,0.0,0.0,0.002,0.001,0.0023,0.001,0.0013,0.0016,0.001540015400154001,0.0016400000000000002,0.00127,0.00149,0.0016600166001660014,0.0015520124160992646,0.0015520155201552012,0.0015390123120984287,0.0016140096840579845,0.0016190129521035607,0.0016109969175635386,0.0016637703811340403,0.0015705214128878657,0.0015548563622652734,0.001540125673238775
Micromonosporales,0.0,0.0,0.0,0.0,0.0,0.00030000000000000003,0.0001,0.00030000000000000003,0.0001,0.0002,0.0003200032000320003,0.00018,0.00025,0.00019,0.00020000200002000018,0.0001960015680125441,0.0002110021100211002,0.00024900199201593614,0.00021200127200763207,0.00021800174401395212,0.000236527076244934,0.0002440654897944704,0.00023595656794593125,0.0002261484275797147,0.00019939127019609964
Micropepsales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microstromatales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,2.000020000200002e-06,1.0000080000640005e-06,2.000012000072001e-06,0.0,1.375157420028686e-06,6.875084219562546e-07,0.0,6.873812388441177e-07,6.875561041244814e-07
Microthamniales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.0000080000640005e-06,2.000020000200002e-06,0.0,0.0,0.0,0.0,1.3750168439125092e-06,6.879200231659802e-07,6.873812388441177e-07,0.0
Microthoracida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microthyriales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miliolida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,6.87578710014343e-07,1.3750168439125092e-06,0.0,6.873812388441177e-07,0.0
Miltoncostaeales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,2.000020000200002e-05,5e-05,2e-05,7.000000000000001e-05,3.0000300003000036e-05,2.8000224001792012e-05,2.000020000200002e-05,3.700029600236802e-05,2.8000168001008006e-05,3.1000248001984015e-05,2.475283356051635e-05,1.925023581477513e-05,3.233224108880108e-05,1.9934055926479406e-05,1.7188902603112035e-05
Minwuiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0,3.000030000300003e-05,4e-05,3.0000000000000004e-05,2e-05,4.0000400004000046e-05,2.4000192001536012e-05,2.200022000220002e-05,3.8000304002432015e-05,2.8000168001008006e-05,3.2000256002048016e-05,2.1314940010444635e-05,2.7500336878250184e-05,2.4765120833975293e-05,3.780596813642646e-05,3.3690249102099595e-05
Mischococcales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mixiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,6.875561041244814e-07
Mobilida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,1.0000080000640005e-06,2.062736130043029e-06,6.875084219562546e-07,0.0,6.873812388441177e-07,0.0
Monhysterida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,0.0,0.0,1.375157420028686e-06,0.0,0.0,6.873812388441177e-07,1.3751122082489629e-06
Moniliellales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moniligastrida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monoblepharidales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monoglobales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monomastigales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.000010000100001e-06,2.000016000128001e-06,2.000012000072001e-06,3.000024000192002e-06,3.437893550071715e-06,0.0,6.879200231659802e-07,2.062143716532353e-06,1.375112208248963e-06
Monostilifera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moorellales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,5.000040000320003e-06,7.000070000700007e-06,4.000032000256002e-06,4.000024000144002e-06,2.000016000128001e-06,2.750314840057372e-06,5.500067375650037e-06,2.063760069497941e-06,3.436906194220588e-06,6.875561041244814e-07
Moraxellales,0.003,0.005,0.005,0.008,0.004,0.005,0.0059,0.0065,0.0037,0.0049,0.005670056700567002,0.00559,0.00541,0.00568,0.006010060100601002,0.005626045008359697,0.005532055320553202,0.005701045608364569,0.005519033114198377,0.005715045720365493,0.005601016171776462,0.005697382292751178,0.005631313309636398,0.005728635244526515,0.005670962746818484
Mormonilloida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Mortierellales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,4.000032000256002e-06,5.000050000500005e-06,7.000056000448004e-06,6.0000360002160005e-06,5.000040000320003e-06,6.87578710014343e-06,5.500067375650037e-06,4.8154401621618615e-06,5.499049910752941e-06,3.4377805206224074e-06
Motilibacterales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mucorales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,1.000010000100001e-05,2e-05,2e-05,1e-05,2.000020000200002e-05,1.900015200121601e-05,2.6000260002600025e-05,2.9000232001856017e-05,2.1000126000756008e-05,1.900015200121601e-05,2.2002518720458975e-05,3.093787898803146e-05,1.9949680671813427e-05,2.268358088185588e-05,1.9939127019609965e-05
Mycobacteriales,0.0,0.0,0.0,0.0,0.006,0.0005,0.0007999999999999999,0.001,0.00030000000000000003,0.0008,0.0008600086000860009,0.00079,0.00093,0.0007800000000000001,0.001060010600106001,0.0008550068400547204,0.0008900089000890009,0.0007970063760510084,0.0008410050460302763,0.0008290066320530565,0.0009557344069199368,0.0008806982885259622,0.0008530208287258156,0.0008922208480196647,0.0008972607158824484
Mycoplasmatales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000004e-05,0.0,2e-05,0.0,1.800014400115201e-05,1.4000140001400013e-05,9.000072000576005e-06,1.2000072000432006e-05,1.6000128001024008e-05,1.5126731620315546e-05,1.1000134751300074e-05,1.3758400463319606e-05,1.2372862299194117e-05,1.8564014811361e-05
Mycoplasmoidales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,3.000030000300003e-05,0.0,1e-05,2e-05,4.000040000400004e-05,2.0000160001280012e-05,2.6000260002600025e-05,1.2000096000768008e-05,1.6000096000576008e-05,1.2000096000768006e-05,1.3751574200286859e-05,1.1000134751300074e-05,1.3070480440153625e-05,1.3747624776882352e-05,1.2376009874240666e-05
Mycosphaerellales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000040000400004e-05,0.0,4e-05,0.0,2.000020000200002e-05,1.0000080000640006e-05,1.4000140001400014e-05,1.5000120000960007e-05,1.7000102000612007e-05,1.2000096000768006e-05,1.2376416780258173e-05,1.1687643173256328e-05,7.567120254825783e-06,1.443500601572647e-05,1.7876458707236518e-05
Myida,0.001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,1.000010000100001e-05,2e-05,1e-05,5e-05,7.000070000700009e-05,2.300018400147201e-05,4.300043000430004e-05,4.500036000288002e-05,3.800022800136801e-05,3.800030400243202e-05,3.3003778080688464e-05,3.231289583194397e-05,2.476512083397529e-05,3.780596813642647e-05,3.437780520622408e-05
Myopsida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myriangiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myrtales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,0.0,7.000056000448004e-06,5.000050000500005e-06,1.1000088000704007e-05,1.5000090000540005e-05,1.0000080000640006e-05,7.563365810157773e-06,1.1000134751300074e-05,1.4446320486485586e-05,1.2372862299194118e-05,1.0313341561867224e-05
Mysida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,0.0,1.3750168439125092e-06,1.3758400463319607e-06,0.0,0.0
Mytilida,0.0,0.002,0.0,0.001,0.001,0.0003,0.0005,0.0001,0.0005,0.0009,0.00044000440004399996,0.00041,0.00044,0.00047999999999999996,0.00041000410004100006,0.000380003040024232,0.0004340043400434,0.0004080032640260921,0.000465002790016652,0.000423003384027032,0.00045586468473938764,0.00037812963207590637,0.0003969298533666196,0.00040005588100718237,0.0003754056328518701
Mytilinidiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,0.0,1.0000060000360005e-06,0.0,1.375157420028686e-06,6.875084219562546e-07,1.3758400463319607e-06,1.3747624776882351e-06,6.875561041244814e-07
Myxococcales,0.0,0.001,0.001,0.0,0.0,0.0,0.00030000000000000003,0.0003,0.0007,0.0,0.0003200032000320001,0.00033,0.00038,0.00013000000000000002,0.0003600036000360002,0.00037300298402382406,0.0003530035300353001,0.00038200305602438403,0.000401002406014372,0.00036200289602310407,0.000385044077608026,0.00034650424466586957,0.000341896251513426,0.0003546887192434765,0.000345153164270427
Myzocytiopsidales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
