,class,read count,relative error
2023,Saccharomycetes,10000000,0.21767266889005385
2024,Sagittoidea,10000000,
2025,Saprospiria,10000000,0.012536423383551753
2026,Sareomycetes,10000000,
2027,Schizosaccharomycetes,10000000,0.3730933330240248
2028,Scyphozoa,10000000,
2029,Sipuncula,10000000,
2030,Sordariomycetes,10000000,0.055206146607457054
2031,Spartobacteria,10000000,0.09272059140199622
2032,Sphagnopsida,10000000,0.171078083790447
2033,Sphingobacteriia,10000000,0.03342666708832691
2034,Spirochaetia,10000000,0.07515810725646292
2035,Spirotrichea,10000000,0.012340036464981139
2036,Staurozoa,10000000,
2037,Stelpaviricetes,10000000,
2038,Stylonematophyceae,10000000,0.3088331594149024
2039,Symphyla,10000000,0.0011707075752563655
2040,Synergistia,10000000,0.29595248961916115
2041,Syntrophia,10000000,0.04728314336769808
2042,Syntrophobacteria,10000000,0.12683256268611404
2043,Syntrophorhabdia,10000000,0.16043852148761684
2044,Synurophyceae,10000000,0.09616242921727727
2045,Taphrinomycetes,10000000,0.596485503651924
2046,Tectiliviricetes,10000000,0.7774670376663103
2047,Tentaculata,10000000,0.47100271960278683
2048,Tepidiformia,10000000,0.5456110517745392
2049,Terriglobia,10000000,0.022488232324577626
2050,Terrimicrobiia,10000000,0.26452225690999326
2051,Tetraphidopsida,10000000,
2052,Thecofilosea,10000000,0.0010516191645087423
2053,Thecostraca,10000000,0.33942573050422725
2054,Theionarchaea,10000000,0.3207319847072591
2055,Thermoanaerobaculia,10000000,0.03110825670825495
2056,Thermococci,10000000,0.7972056842992947
2057,Thermodesulfobacteria,10000000,0.240212541045695
2058,Thermodesulfobiia,10000000,0.0013348803063406073
2059,Thermodesulfovibrionia,10000000,0.08909235303483411
2060,Thermoflexia,10000000,0.1988488555307463
2061,Thermoleophilia,10000000,0.04173696456147793
2062,Thermomicrobia,10000000,0.15437242839222715
2063,Thermoplasmata,10000000,0.10485838727068703
2064,Thermoprotei,10000000,0.05655643448175916
2065,Thermosulfidibacteria,10000000,0.0009002734231475249
2066,Thermotogae,10000000,0.16225082978240352
2067,Tichowtungiia,10000000,0.22031252415755626
2068,Tissierellia,10000000,0.2524544019454148
2069,Trebouxiophyceae,10000000,0.02020634193379492
2070,Trematoda,10000000,0.22823314148698068
2071,Tremellomycetes,10000000,0.26639123875476345
2072,Trigonopsidomycetes,10000000,0.4082947923766051
2073,Udeonychophora,10000000,
2074,Ulvophyceae,10000000,0.18209677240123867
2075,Umbelopsidomycetes,10000000,0.5609612956801414
2076,Uniplacotomia,10000000,0.17383534777379142
2077,Ustilaginomycetes,10000000,0.5113798426223196
2078,Vampirovibriophyceae,10000000,0.2633984596476688
2079,Variosea,10000000,0.12070303543688941
2080,Verrucomicrobiia,10000000,0.009698198607251284
2081,Vicinamibacteria,10000000,0.1600488953528944
2082,Vulcanimicrobiia,10000000,0.47030541462536035
2083,Wallemiomycetes,10000000,0.5966878456571529
2084,Xanthophyceae,10000000,0.10890728662766876
2085,Xylobotryomycetes,10000000,0.46683605140485845
2086,Xylonomycetes,10000000,0.5471595231184748
2087,Zetaproteobacteria,10000000,0.07871211919233517
2088,Zoopagomycetes,10000000,0.6619153242200908
2089,Zygnemophyceae,10000000,0.14378322453010073
