class,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Desulfovibrionia,,0.0025157232704402514,,,,0.00025990903183885643,0.00025680534155110427,0.00038759689922480625,0.0002660281989890929,0.00013271400132714006,0.00020735863972732357,0.00013751375137513753,0.00019691241335853814,0.00035341041046094824,0.00022484261017287918,0.00022017870146229346,0.0002448429191181719,0.00027971101435728606,0.00022162547510962393,0.00022375242654590108,0.00024476530287815076,0.00024971035280626987,0.0001884541543204061,0.00023889958142102777,0.0002477193029598813
Desulfurellia,,,,,,0.00025990903183885643,0.00012840267077555214,,,,1.2959914982957723e-05,,,1.2621800373605294e-05,,2.583102084194504e-05,2.4607328554590147e-05,1.4721632334594007e-05,1.2312526394979106e-05,9.835271496523124e-06,2.1869064861965364e-05,2.101938996685774e-05,1.59849505896773e-05,1.7665109893808393e-05,1.2595896760671926e-05
Desulfuribacillia,,,,,,,,,,,,1.2501250125012503e-05,,,,2.460097223042385e-06,,,,2.458817874130781e-06,8.411178793063599e-07,1.6815511973486187e-06,,1.6823914184579422e-06,8.397264507114618e-07
Desulfuromonadia,0.002531645569620253,,0.002531645569620253,,0.005082592121982211,0.0019493177387914231,0.0015408320493066256,0.0033591731266149867,0.001463155094440011,0.0026542800265428007,0.001762548437682249,0.002087708770877088,0.0018115942028985507,0.002246680466501742,0.0016988108324173076,0.0017097675700143684,0.0018110993816178335,0.001820575198711296,0.0017976288536669346,0.001829360498353261,0.0018201790908187738,0.00184466166349131,0.0018651913398585126,0.0018119355576791966,0.0017298364884655215
Dethiobacteria,,,,,,,,,,,,,,,3.747376836214653e-05,3.6901458345635773e-06,2.4607328554590146e-06,1.2268026945495004e-06,4.925010557991644e-06,3.688226811196171e-06,2.52335363791908e-06,3.3631023946972373e-06,4.206565944651923e-06,2.523587127686913e-06,3.3589058028458478e-06
Developea,,,,,,,,,,,,,,,,,,,,,,,,,
Dictyochophyceae,,,,,,,,,,0.00013271400132714006,3.8879744948873176e-05,0.00010001000100010003,5.250997689561017e-05,0.0001262180037360529,0.0001374038173278706,7.503296530279273e-05,7.505235209149994e-05,7.728856975661852e-05,8.249392684636001e-05,7.62233540980542e-05,0.00010850420643052045,7.903290627538507e-05,6.47811155476396e-05,9.169033230595784e-05,7.725483346545449e-05
Dictyoglomia,,,,,,,,,,,,,,,,,2.4607328554590146e-06,1.2268026945495004e-06,,2.458817874130781e-06,8.411178793063599e-07,3.3631023946972373e-06,3.365252755721537e-06,,1.6794529014229239e-06
Dimargaritomycetes,,,,,,,,,,,,,1.3127494223902542e-05,2.524360074721059e-05,1.2491256120715508e-05,1.5990631949775503e-05,4.921465710918029e-06,8.587618861846501e-06,1.4775031673974929e-05,9.835271496523124e-06,1.514012182751448e-05,1.0089307184091712e-05,7.57181870037346e-06,5.888369964602798e-06,5.038358704268771e-06
Dinophyceae,0.0012658227848101266,0.0012578616352201257,0.006329113924050633,0.002583979328165375,0.003811944091486658,0.0024691358024691358,0.000898818695428865,0.0010335917312661498,0.0018621973929236501,0.0011944260119442604,0.0018014281826311223,0.0015751575157515753,0.0016671917664356228,0.0018554046549199782,0.0019361446987109024,0.0017331384936331185,0.0017040575024053668,0.0017641422747617982,0.0016535722948454277,0.0018010840928006193,0.0018294313874910111,0.001824483049122823,0.0016775784987270162,0.001769034576508382,0.0017894570664657686
Diplonemea,,,,,,,,0.00012919896640826872,0.00013301409949454646,,9.071940488070407e-05,3.750375037503751e-05,3.9382482671707626e-05,3.786540112081588e-05,4.9965024482862034e-05,3.936155556867816e-05,3.937172568734424e-05,5.520612125472752e-05,4.186258974292896e-05,3.9341085986092495e-05,4.5420365482543436e-05,5.717274070985304e-05,3.533515393507614e-05,3.3647828369158835e-05,4.19863225355731e-05
Diplopoda,,,,,,,,,,,2.5919829965915446e-05,,,,,1.2300486115211924e-06,,,,,8.411178793063599e-07,,8.413131889303842e-07,,2.5191793521343856e-06
Dipodascomycetes,,,,,,,,,,,3.887974494887317e-05,1.2501250125012503e-05,,,,1.4760583338254309e-05,7.382198566377044e-06,1.7175237723693003e-05,1.4775031673974929e-05,1.1064680433588515e-05,1.4299003948208119e-05,1.597473637481188e-05,1.6826263778607685e-05,1.2617935638434566e-05,1.847398191565216e-05
Dissulfuribacteria,,,,,,,,,,,1.2959914982957723e-05,1.2501250125012503e-05,,,1.2491256120715508e-05,1.2300486115211924e-06,,1.2268026945495004e-06,1.231252639497911e-06,,8.411178793063599e-07,,1.6826263778607687e-06,2.523587127686913e-06,5.038358704268771e-06
Dothideomycetes,,,,,0.0012706480304955528,0.00025990903183885643,0.00012840267077555214,0.00012919896640826872,0.00013301409949454646,,0.00019439872474436582,0.00017501750175017504,0.00021003990758244068,0.0002019488059776847,0.00021235135405216367,0.00022386884729685703,0.0002756020798114096,0.00024290693352080106,0.00019700042231966572,0.00021145833717524718,0.00021027946982659,0.00021019389966857736,0.0001884541543204061,0.00021786968869030353,0.00026703301132624486
Duplopiviricetes,,,,,,,,,,,,,,,,,,1.2268026945495004e-06,,,,2.522326796022928e-06,,,
Echinamoebida,,,,,,,,,,,,,,,,4.92019444608477e-06,,1.2268026945495004e-06,3.6937579184937323e-06,,,8.407755986743093e-07,,8.411957092289711e-07,
Elardia,,,,,,,,,,,,,,,,,,1.2268026945495004e-06,,1.2294089370653905e-06,8.411178793063599e-07,2.522326796022928e-06,1.6826263778607685e-06,8.411957092289711e-07,
Ellioviricetes,,,,,,,,,,,,,,,,,,,,,,,,,
Elusimicrobia,,,,,,,,,,,,,,1.2621800373605294e-05,2.4982512241431017e-05,7.3802916691271545e-06,3.691099283188522e-06,2.2082448501891008e-05,6.156263197489555e-06,1.4752907244784685e-05,5.04670727583816e-06,9.248531585417404e-06,4.206565944651923e-06,1.3459131347663536e-05,1.1756170309960464e-05
Endogonomycetes,,,,,,,,,,,1.2959914982957723e-05,,1.3127494223902542e-05,1.2621800373605294e-05,2.4982512241431017e-05,6.150243057605963e-06,3.6910992831885217e-06,1.1041224250945502e-05,2.2162547510962392e-05,2.212936086717703e-05,1.177565031028904e-05,9.248531585417404e-06,8.413131889303842e-06,2.271228414918222e-05,1.5954802563517776e-05
Endomicrobiia,,,,,,,,,,,,,1.3127494223902542e-05,2.524360074721059e-05,,1.2300486115211924e-06,4.921465710918029e-06,4.907210778198002e-06,1.231252639497911e-06,4.917635748261562e-06,9.25229667236996e-06,6.726204789394475e-06,6.730505511443076e-06,4.205978546144855e-06,3.3589058028458473e-06
Enopla,,,,,,,,,,,,,,,,,,,,,,,,,
Enoplea,,,,,,0.00012995451591942821,0.00012840267077555214,,0.00039904229848363934,0.00013271400132714006,3.887974494887317e-05,3.7503750375037513e-05,9.18924595673178e-05,3.786540112081588e-05,1.2491256120715508e-05,3.813150695715696e-05,4.429319139826226e-05,3.067006736373751e-05,4.432509502192478e-05,3.196463236370015e-05,6.981278398242787e-05,6.30581699005732e-05,5.552667046940537e-05,5.3836525390654144e-05,3.694796383130432e-05
Entomophthoromycetes,,,,,,,,,,,1.2959914982957723e-05,,2.6254988447805085e-05,3.786540112081588e-05,,1.4760583338254309e-05,1.5994763560483595e-05,1.5948435029143504e-05,1.2312526394979108e-05,2.212936086717703e-05,1.0934532430982679e-05,1.177085838144033e-05,1.0095758267164613e-05,1.1776739929205596e-05,1.0916443859249004e-05
Epsilonproteobacteria,0.0012658227848101266,0.0012578616352201257,0.005063291139240506,,,0.0010396361273554257,0.0006420133538777607,0.0012919896640826874,0.0005320563979781858,0.0007962840079628403,0.0009201539637899981,0.0008250825082508251,0.0009583070783448856,0.0007068208209218965,0.0009368442090536629,0.0007601700419200969,0.0007431413223486223,0.0008857515454646803,0.0008200142579055888,0.0008347686682672869,0.0007469126768239672,0.0008332086182861403,0.0007521339909037637,0.0008428781006473966,0.0007851442314151311
Erysipelotrichia,,,,,,,0.00012840267077555214,,,,2.5919829965915446e-05,7.500750075007501e-05,5.250997689561017e-05,6.310900186802647e-05,1.2491256120715508e-05,4.6741847237805315e-05,6.028795495874586e-05,5.275251586562852e-05,4.678760030092061e-05,5.655281110500796e-05,5.8037133672138835e-05,5.212808711780718e-05,4.7113538580101525e-05,6.308967819217284e-05,4.9543860591976245e-05
Euglenida,,,,,,0.0005198180636777129,,0.00012919896640826872,0.00039904229848363934,0.00013271400132714006,0.0001943987247443657,0.000125012501250125,0.00011814744801512288,6.310900186802647e-05,0.00011242130508643959,0.00014268563893645833,0.00012918847491159827,0.000193834825738821,0.0001280502745077827,0.00017088784225208925,0.00015644792555098296,0.00014797650536667843,0.0001287209179063488,0.00012533816067511667,0.00016626583724086946
Eumycetozoa,,,,,,0.00025990903183885643,,,,,3.887974494887317e-05,8.750875087508752e-05,3.938248267170763e-05,0.00010097440298884236,9.993004896572407e-05,9.840388892169541e-05,0.00010581151278473764,0.00010059782095305902,0.00011204399019430987,7.499394516098881e-05,0.00011859762098219677,0.00010509694983428868,9.17031375934119e-05,0.00010851424649053726,8.56520979725691e-05
Eurotatoria,,0.0025157232704402514,0.002531645569620253,0.003875968992248062,0.003811944091486658,0.0023391812865497076,0.0016692347200821778,0.0006459948320413437,0.002926310188880022,0.0009289980092899802,0.001710708777750418,0.0014126412641264127,0.001575299306868305,0.001628212248195083,0.001698810832417308,0.0014477672157603102,0.0015108899732518338,0.0015617198301613267,0.0015796971364757154,0.0015638081679470975,0.0015291523045788736,0.0015125553020149444,0.0014554718168495178,0.00155368847494578,0.0015476158486610544
Eurotiomycetes,,,,,,,0.00038520801232665646,0.00012919896640826872,0.0002660281989890929,0.00013271400132714006,0.00018143880976140812,0.00017501750175017504,0.0001837849191346356,0.00015146160448326353,0.00021235135405216367,0.00014760583338254308,0.000167329834171213,0.00013249469101134605,0.00011696900075230153,0.0001782642958744816,0.00014551339312000026,0.00015974736374811877,0.00013545142341779188,0.00017917468606577083,0.00013351650566312243
Eustigmatophyceae,,,,,,0.00025990903183885643,0.00012840267077555214,,0.00039904229848363934,,0.00020735863972732357,0.00015001500150015003,0.00017065742491073307,0.0001767052052304741,0.00011242130508643959,0.00013407529865580996,0.00014887433775527038,0.00019138122034972205,0.00016006284313472836,0.00014629966351078146,0.00015897127918890202,0.00014629495416932983,0.00015480162676319073,0.000145526857696612,0.00014695212887450582
Eutardigrada,,,,,,,,,,,1.2959914982957723e-05,2.5002500250025007e-05,1.3127494223902542e-05,2.524360074721059e-05,,2.0910826395860273e-05,2.7068061410049164e-05,1.7175237723693006e-05,1.600628431347284e-05,1.4752907244784685e-05,1.009341455167632e-05,1.5133960776137567e-05,1.8508890156468453e-05,1.7665109893808393e-05,1.5954802563517773e-05
Exobasidiomycetes,,,,,,0.00025990903183885643,,0.00012919896640826872,,,5.183965993183089e-05,1.2501250125012503e-05,6.563747111951271e-05,1.2621800373605294e-05,3.747376836214653e-05,5.04319930723689e-05,2.0916229271401625e-05,1.3494829640044503e-05,9.850021115983288e-06,3.073522342663476e-05,4.289701184462436e-05,4.2038779933715464e-05,2.1874142912189994e-05,1.8506305603037365e-05,2.099316126778655e-05
Faserviricetes,,,,,,,,,,,,,,,,3.6901458345635777e-06,1.2303664277295073e-06,,,7.376453622392342e-06,3.3644715172254396e-06,3.3631023946972373e-06,8.413131889303842e-07,8.411957092289711e-07,8.397264507114618e-07
Fibrobacteria,,,,,,,,,,,2.5919829965915446e-05,3.7503750375037513e-05,2.6254988447805085e-05,5.048720149442118e-05,1.2491256120715508e-05,2.7061069453466233e-05,3.5680626404155716e-05,4.907210778198002e-05,4.309384238242687e-05,2.2129360867177023e-05,2.3551300620578078e-05,3.867567753901823e-05,2.9445961612563452e-05,3.2806632659929874e-05,2.267261416920947e-05
Filasterea,,,,,,,,,,,2.5919829965915446e-05,,,2.524360074721059e-05,,1.5990631949775503e-05,1.353403070502458e-05,1.2268026945495004e-05,1.4775031673974929e-05,1.5982316181850078e-05,1.766347546543356e-05,2.0178614368183425e-05,2.1032829723259613e-05,1.5982718475350446e-05,2.0153434817075085e-05
Fimbriimonadia,,,,,,0.00012995451591942821,,,,,0.00010367931986366176,5.0005000500050013e-05,2.6254988447805085e-05,6.310900186802647e-05,2.4982512241431017e-05,3.075121528802981e-05,3.691099283188522e-05,3.312367275283651e-05,3.2012568626945664e-05,3.442345023783093e-05,3.532695093086712e-05,2.522326796022928e-05,3.1128587990424224e-05,3.6171415496845754e-05,3.694796383130432e-05
Flabellinia,,,,,,,,,,,,,,,,2.460097223042385e-06,6.151832138647537e-06,4.907210778198002e-06,2.462505278995822e-06,2.458817874130781e-06,1.6822357586127198e-06,2.522326796022928e-06,8.413131889303842e-07,1.6823914184579422e-06,8.397264507114618e-07
Flavobacteriia,0.1759493670886076,0.15849056603773584,0.13164556962025314,0.15245478036175708,0.13341804320203302,0.16101364522417155,0.1545968156137648,0.16421188630490954,0.15802075019952116,0.16151293961512944,0.1616619794974145,0.15532803280328034,0.15573146397815585,0.1526101883172616,0.15325522134505845,0.15322961563440676,0.1532199919780109,0.15336751205640045,0.1537699108942445,0.15468054423474512,0.15337532193786566,0.15217113482845426,0.15276312490640154,0.15495245561851118,0.15311068266401273
Florideophyceae,,,,,,,,0.00012919896640826872,,0.00039814200398142016,6.47995749147886e-05,7.500750075007503e-05,5.250997689561017e-05,0.00010097440298884236,3.747376836214653e-05,8.24132569719199e-05,5.413612282009833e-05,5.029891047652952e-05,8.249392684636001e-05,5.655281110500796e-05,6.897166610312151e-05,6.389894549924752e-05,5.300273090261422e-05,7.57076138306074e-05,6.130003090193672e-05
Fragilariophyceae,0.0037974683544303796,0.007547169811320755,0.008860759493670886,0.006459948320413436,0.007623888182973316,0.007537361923326836,0.00834617360041089,0.007751937984496124,0.008379888268156426,0.008228268082282683,0.007957387799536034,0.007663266326632664,0.008086536441923965,0.006752663199878832,0.00788198261217148,0.008295447836098715,0.007887879168173864,0.006970692910430209,0.007165890361877616,0.007562094371889071,0.007752583493566607,0.007784741268125381,0.007740922651348221,0.00813015652969788,0.007546621612543786
Fusobacteriia,,,,,,,,,,,7.775948989774634e-05,8.750875087508752e-05,9.18924595673178e-05,5.048720149442118e-05,9.993004896572407e-05,6.64226250221444e-05,5.9057588531016355e-05,5.888652933837602e-05,5.540636877740598e-05,6.269985579033491e-05,8.242955217202327e-05,6.389894549924752e-05,6.898768149229152e-05,6.729565673831768e-05,6.633838960620548e-05
Gammaproteobacteria,0.3772151898734177,0.3811320754716981,0.3810126582278481,0.3578811369509044,0.3913595933926302,0.37673814165042235,0.37673343605547,0.36950904392764855,0.37097632349028997,0.3782349037823491,0.37353066963880716,0.36294879487948795,0.38351974375131276,0.3673448780734085,0.37102778055361246,0.3687427427131948,0.36766055666698655,0.3654534814820296,0.36650943570460565,0.3678575951040044,0.370021212992919,0.36880705713406847,0.3688258128347399,0.368110607141417,0.36899007779226134
Gastropoda,,,,,,0.00025990903183885643,0.00012840267077555214,0.00025839793281653745,0.00013301409949454646,0.0006635700066357002,0.0003499177045398585,0.00043754375437543753,0.00032818735559756357,0.0002650578078457112,0.0003372639152593188,0.00041452638208264186,0.00032727746977604896,0.00032019550327741964,0.0003373632232224275,0.000431522536909952,0.00033224156232601214,0.00037582669260730837,0.0003659712371847172,0.00037769687344380796,0.000418183772454308
Gemmatimonadia,,0.0012578616352201257,,0.0012919896640826874,,0.0006497725795971411,0.00025680534155110427,0.00038759689922480625,0.0007980845969672787,0.00013271400132714006,0.000362877619522816,0.00033753375337533753,0.00035444234404536864,0.0004038976119553694,0.0003622464275007495,0.00034195351400286185,0.0003211256376374012,0.00035331917603018245,0.0003669132865703379,0.00032702277725938885,0.0003549517450671839,0.00034387721985777616,0.00036933648994037045,0.00034993741503924834,0.0003577234680029951
Geoglossomycetes,,,,,,,,,,,,,,,,2.460097223042385e-06,3.6910992831885217e-06,3.6804080836485013e-06,6.156263197489555e-06,3.688226811196171e-06,2.52335363791908e-06,4.2038779933715466e-06,4.206565944651921e-06,2.523587127686913e-06,4.1986322535573095e-06
Glaucocystophyceae,,,,,,,0.00012840267077555214,,,,1.2959914982957723e-05,,,,2.4982512241431017e-05,2.460097223042385e-06,8.612564994106552e-06,3.6804080836485017e-06,1.231252639497911e-06,2.458817874130781e-06,7.570060913757239e-06,1.1770858381440332e-05,3.365252755721537e-06,5.047174255373826e-06,8.397264507114619e-06
Glomeromycetes,,,,,,,0.00025680534155110427,0.00025839793281653745,0.0003990422984836393,,0.00018143880976140812,8.750875087508752e-05,0.0001837849191346356,0.00011359620336244765,0.00016238632956930166,0.00014637578477102192,0.00017225129988213106,0.0002306389065751882,0.00028934437028189073,0.00018809956737100473,0.0002161672949817345,0.0002799782743584675,0.0002523939566790735,0.00020272816592418203,0.0002242069623398873
Gnetopsida,,,,,,,,,,,,1.2501250125012503e-05,,,,,,1.2268026945495004e-06,1.231252639497911e-06,,,8.407755986743093e-07,8.413131889303842e-07,,
Gordioida,,,,,,,,,,,,,,,,,,,,,,,,,
Gymnolaemata,0.0012658227848101266,,,,,,,,,,1.2959914982957723e-05,1.2501250125012503e-05,,2.524360074721059e-05,6.245628060357754e-05,1.7220680561296694e-05,1.59947635604836e-05,2.2082448501891008e-05,1.4775031673974929e-05,9.835271496523124e-06,1.009341455167632e-05,1.345240957878895e-05,1.766757696753807e-05,1.177673992920559e-05,1.5954802563517773e-05
Halobacteria,0.0012658227848101266,,,,,0.0005198180636777129,0.00012840267077555214,,0.00013301409949454646,0.00013271400132714006,0.00011663923484661948,0.00021252125212521252,0.00028880487292585593,0.00015146160448326353,0.0001873688418107325,0.00017466690283589117,0.000191937162725803,0.00017297917993136663,0.00019084415912210223,0.00015121729925904304,0.00017663475465425413,0.00016395124174149034,0.00015227768719639956,0.00018422186032103307,0.0001536699404801975
Haplomitriopsida,,,,,,,,,,,,,,,,,,,2.462505278995822e-06,,8.411178793063599e-07,,,,
Harpellomycetes,,,,,,,,,,,,,,,2.4982512241431017e-05,1.8450729172817885e-05,9.842931421836059e-06,1.4721632334594005e-05,1.231252639497911e-05,1.9670542993046248e-05,2.1027946982659e-05,1.261163398011464e-05,1.766757696753807e-05,1.0935544219976622e-05,5.038358704268771e-06
Herviviricetes,,,,,,,,,,,1.2959914982957723e-05,,,,,,,,,,,,8.413131889303842e-07,8.411957092289711e-07,
Heterotrichea,,,0.002531645569620253,,,0.00025990903183885643,,,0.0003990422984836393,0.00013271400132714006,0.00014255906481253495,8.750875087508752e-05,0.00017065742491073307,7.573080224163176e-05,0.00011242130508643956,0.0001107043750369073,0.0001513350706107294,0.00013004108562224704,0.00015390657993723884,0.00010695857752468896,0.00013710221432693668,0.00013116099339319226,0.00013208617066207037,0.00013879729202278022,0.00011924115600102757
Hexactinellida,,,,,,,,,,,2.5919829965915446e-05,,,,1.2491256120715508e-05,9.84038889216954e-06,2.2146595699131134e-05,9.814421556396003e-06,6.156263197489552e-06,7.376453622392342e-06,1.009341455167632e-05,1.345240957878895e-05,1.0937071456094999e-05,1.4300327056892508e-05,1.3435623211383391e-05
Hexanauplia,0.002531645569620253,0.0025157232704402514,0.002531645569620253,0.003875968992248062,0.0025412960609911056,0.0007797270955165693,0.002568053415511043,0.0028423772609819115,0.0019952114924181967,0.0010617120106171203,0.0014903902230401366,0.0014626462646264628,0.0013258769166141567,0.00150199424445903,0.0014614769661237131,0.0016396547991575322,0.001443219819726711,0.0014181839148990109,0.0014442593461307385,0.0015060259479050238,0.0015081243575960838,0.001557116408744643,0.0015740969764886463,0.0015789243462226922,0.0014115801636458657
Holophagae,,,,,,,,,0.00013301409949454646,,0.0001036793198636618,0.00013751375137513753,0.00011814744801512288,0.00013883980410965823,0.0001623863295693016,0.00013899549310189473,0.00015502616989391792,0.00013249469101134603,0.0001268190218682848,0.00014629966351078146,0.0001303732712924858,0.00012107168620910055,0.0001505950608185388,0.00014047968344123817,0.00012847814695885365
Homoscleromorpha,,,,,,,,,,,,,,,,,,,,,8.411178793063599e-07,,,,
Hydrogenophilia,,,,,,,,0.00012919896640826872,,,3.887974494887317e-05,0.00010001000100010003,5.250997689561017e-05,5.048720149442118e-05,1.2491256120715508e-05,5.781228474149604e-05,5.1675389964639304e-05,5.520612125472752e-05,4.801885294041852e-05,4.794694854555023e-05,4.037365820670528e-05,4.372033113106409e-05,5.7209296847266136e-05,4.4583372589135465e-05,6.633838960620548e-05
Hydrozoa,,,,,,0.00012995451591942821,,,,0.00013271400132714006,0.00010367931986366178,0.00010001000100010003,7.876496534341525e-05,0.00011359620336244765,7.494753672429307e-05,6.519257641062319e-05,6.767015352512289e-05,7.360816167297002e-05,6.402513725389136e-05,7.62233540980542e-05,7.485949125826602e-05,8.491833546610524e-05,7.655950019266498e-05,7.570761383060741e-05,5.8780851549802334e-05
Hyphochytriomycetes,,,,,,,,,,,,,,,,,,,,,,,,,
Ichthyosporea,,,,,,,,,,,1.2959914982957723e-05,2.5002500250025007e-05,1.3127494223902542e-05,2.524360074721059e-05,2.4982512241431017e-05,2.9521166676508615e-05,1.1073297849565567e-05,2.0855645807341506e-05,9.850021115983284e-06,1.5982316181850074e-05,1.934571122404628e-05,2.2700941164206356e-05,2.1032829723259613e-05,1.682391418457942e-05,2.1832887718498008e-05
Ichthyostraca,,,,,,,,,,,,,,,,,,,,,,,,,8.397264507114618e-07
Ignavibacteria,,,,,,0.00025990903183885643,0.0005136106831022085,0.00038759689922480625,0.0005320563979781858,0.0009289980092899802,0.0003499177045398585,0.0004875487548754876,0.0007482671707624448,0.0005048720149442117,0.00047466773258718917,0.0005018598335005283,0.00048353400609769617,0.000560648831409092,0.0004518697186956789,0.0005495457948681753,0.000512240788497557,0.0005128731151912966,0.0004963747814689252,0.0005131293826296651,0.0005113934084832503
Imbricatea,,,,,,,,,0.00013301409949454646,,,,1.3127494223902542e-05,,,4.92019444608477e-06,3.6910992831885217e-06,9.814421556396003e-06,6.156263197489555e-06,2.458817874130781e-06,4.2055893965317996e-06,5.044653592045856e-06,5.047879133582305e-06,1.6823914184579422e-06,5.038358704268771e-06
Insecta,0.0012658227848101266,,0.002531645569620253,,0.003811944091486658,0.0016894087069525667,0.0019260400616332822,0.0016795865633074936,0.0013301409949454644,0.0010617120106171205,0.0015811096279208419,0.0014501450145014503,0.00149653434152489,0.001666077649315899,0.0014864594783651455,0.0013801145421266992,0.001318952810526032,0.001382606636757287,0.001541528304651325,0.001357267466520191,0.0014105546835967656,0.0012779789099849502,0.001273748168040602,0.0014064792258308397,0.0013040951779549
Insthoviricetes,,,,,,,,,,,,,,,,,,,,,,,,,
Jungermanniopsida,,,,,,,,,,,,,,,,4.92019444608477e-06,3.6910992831885217e-06,1.2268026945495004e-06,,1.2294089370653905e-06,2.52335363791908e-06,,,8.411957092289711e-07,8.397264507114618e-07
Kickxellomycetes,,,,,0.0012706480304955528,,,0.00012919896640826872,0.00013301409949454646,,3.887974494887317e-05,1.2501250125012503e-05,3.938248267170763e-05,5.048720149442118e-05,6.245628060357754e-05,4.1821652791720546e-05,3.44502599764262e-05,4.293809430923252e-05,4.309384238242688e-05,4.425872173435406e-05,5.46726621549134e-05,3.5312575144320993e-05,4.038303306865845e-05,4.542456829836444e-05,4.786440769055333e-05
Kinetoplastea,,,,,,0.00012995451591942821,,,0.0002660281989890929,,6.479957491478863e-05,3.7503750375037513e-05,0.00010501995379122034,6.310900186802647e-05,0.00011242130508643958,7.503296530279273e-05,6.89005199528524e-05,8.096897784026702e-05,7.633766364887047e-05,7.130571834979265e-05,5.46726621549134e-05,6.642127229527044e-05,7.655950019266498e-05,6.813685244754666e-05,6.213975735264817e-05
Kiritimatiellia,,,0.0012658227848101266,0.0012919896640826874,,0.0007797270955165693,0.0006420133538777607,0.0007751937984496125,0.0002660281989890929,0.0002654280026542801,0.0005702362592501396,0.0007500750075007501,0.0007220121823146398,0.0006184682183066594,0.0005745977815529132,0.0006076440140914641,0.000616413580292483,0.0006084941364964834,0.0005269761297049875,0.0005716751557353572,0.0006308384094797533,0.0005734089582958168,0.000595649737762659,0.0005703306908572136,0.0005265084845959861
Klebsormidiophyceae,,,,,,,,0.00012919896640826872,,,3.8879744948873176e-05,1.2501250125012503e-05,5.250997689561017e-05,2.524360074721059e-05,1.2491256120715508e-05,2.0910826395860273e-05,2.5837694982319656e-05,2.330925119644051e-05,2.46250527899582e-05,2.089995193011164e-05,4.373812972393073e-05,2.7745594756252213e-05,3.701778031293691e-05,3.448902407838781e-05,3.1909605127035546e-05
Ktedonobacteria,,,,,,,,,,,1.2959914982957723e-05,6.25062506250625e-05,3.938248267170763e-05,1.2621800373605294e-05,3.747376836214653e-05,5.781228474149604e-05,3.445025997642621e-05,4.907210778198001e-05,4.925010557991643e-05,6.0241037916204134e-05,2.8598007896416237e-05,3.867567753901823e-05,3.2811214368284986e-05,4.374217687990649e-05,2.099316126778655e-05
Laboulbeniomycetes,,,,,,,,,,,,,,,,,,,,,,,,,
Lecanoromycetes,0.0012658227848101266,0.0012578616352201257,,,0.0012706480304955528,0.00012995451591942821,,,,,5.183965993183089e-05,,6.563747111951271e-05,2.524360074721059e-05,3.747376836214653e-05,2.9521166676508618e-05,2.706806141004916e-05,6.256693742202452e-05,3.816883182443524e-05,4.057049492315788e-05,5.04670727583816e-05,3.6994126341669614e-05,4.374828582437999e-05,3.8695002624532666e-05,4.1146596084861635e-05
Lentisphaeria,,,0.0012658227848101266,0.002583979328165375,,0.0009096816114359974,0.0006420133538777607,0.0007751937984496123,0.0011971268954509178,0.0018579960185799605,0.0008942341338240822,0.0009500950095009502,0.0007613946649863474,0.0007194426212955016,0.0006995103427600679,0.00075155970163935,0.0007505235209149991,0.0008612154915736753,0.0007067390150716626,0.000710598365623638,0.0007847629813926118,0.0007037291760903706,0.0007958822767281063,0.0007772648353274109,0.0007801058727108156
Leotiomycetes,,,,,0.0012706480304955528,,,,0.00013301409949454646,,0.00011663923484661949,5.0005000500050013e-05,0.00011814744801512288,6.310900186802647e-05,8.743879284500857e-05,7.503296530279273e-05,5.659685567555734e-05,7.115455628387102e-05,8.249392684636003e-05,7.376453622392343e-05,8.4111787930636e-05,8.744066226212818e-05,6.141586279191805e-05,4.878935113528033e-05,5.7101398648379404e-05
Lichinomycetes,,,,,,,,,,,1.2959914982957723e-05,,,,,4.92019444608477e-06,2.4607328554590146e-06,2.453605389099001e-06,1.231252639497911e-06,2.458817874130781e-06,3.3644715172254396e-06,8.407755986743093e-07,4.206565944651921e-06,3.3647828369158844e-06,
Limnochordia,,,,,,,,,,,,,,,,2.460097223042385e-06,3.6910992831885217e-06,1.2268026945495004e-06,1.231252639497911e-06,2.458817874130781e-06,8.411178793063599e-07,,1.6826263778607687e-06,8.411957092289711e-07,4.1986322535573095e-06
Lingulata,,,,,,,,,,0.00013271400132714006,3.8879744948873176e-05,5.0005000500050013e-05,7.876496534341525e-05,2.524360074721059e-05,7.494753672429307e-05,4.428175001476293e-05,6.397905424193437e-05,5.397931856017801e-05,6.156263197489553e-05,4.794694854555022e-05,8.242955217202327e-05,4.7924209124435634e-05,6.814636830336114e-05,7.402522241214943e-05,8.565209797256912e-05
