SampleIdx,Genus,Phylum_18S,RA_18S,Phylum_PAMA,RA_PAMA,Phylum_final,Phylum_plot
3,Myrionecta,Ciliophora,0.002599566141737331,Ciliophora,0.0003109857223968279,Ciliophora,Ciliophora
3,Mytiloida,Mollusca,0.01522536596479344,Mollusca,0.0004749386258888376,Mollusca,Mollusca
3,NB1-j,,0.0,NB1-j,0.0014287236441458356,NB1-j,Other
3,NRL2,,0.0,Proteobacteria,0.00012709625199842133,Proteobacteria,Proteobacteria
3,NS10_marine_group,,0.0,Bacteroidota,0.00013378552841939088,Bacteroidota,Bacteroidota
3,NS11-12_marine_group,,0.0,Bacteroidota,0.0008657985887342253,Bacteroidota,Bacteroidota
3,NS2b_marine_group,,0.0,Bacteroidota,0.00022054791254381154,Bacteroidota,Bacteroidota
3,NS4_marine_group,,0.0,Bacteroidota,0.0014591574913717254,Bacteroidota,Bacteroidota
3,NS5_marine_group,,0.0,Bacteroidota,0.0020320521460499502,Bacteroidota,Bacteroidota
3,NS7_marine_group,,0.0,Bacteroidota,0.00038393834567369107,Bacteroidota,Bacteroidota
3,NS9_marine_group,,0.0,Bacteroidota,0.0020381113472104097,Bacteroidota,Bacteroidota
3,Nannocystaceae,,0.0,Myxococcota,4.0135658525817265e-05,Myxococcota,Other
3,Narcomedusae,Cnidaria,0.05133779269485922,,0.0,Cnidaria,Cnidaria
3,Navicula,,0.0,Diatomea,0.03912869213717701,Diatomea,Diatomea
3,Nemertodermatidae,,0.0,Xenacoelomorpha,0.003957940917002456,Xenacoelomorpha,Xenacoelomorpha
3,Neoceratium,,0.0,Dinoflagellata,0.0004522218648542099,Dinoflagellata,Other
3,Neorhodella,,0.0,Rhodellophyceae,0.00010040543539950693,Rhodellophyceae,Other
3,Neptuniibacter,,0.0,Proteobacteria,2.6757105683878175e-05,Proteobacteria,Proteobacteria
3,Neptunitalea,,0.0,Bacteroidota,0.0001070284227355127,Bacteroidota,Bacteroidota
3,Neptunomonas,,0.0,Proteobacteria,0.00013113659664767174,Proteobacteria,Proteobacteria
3,Nisaea,,0.0,Proteobacteria,0.0002742603332597513,Proteobacteria,Proteobacteria
3,Nitriliruptoraceae,,0.0,Actinobacteriota,0.00011921508786151975,Actinobacteriota,Actinobacteriota
3,Nitrospira,,0.0,Nitrospirota,0.0001070284227355127,Nitrospirota,Other
3,Nocardioides,,0.0,Actinobacteriota,0.00039834339247250665,Actinobacteriota,Actinobacteriota
3,Noctilucales,Dinoflagellata,0.006015953008040869,,0.0,Dinoflagellata,Other
3,Nonlabens,,0.0,Bacteroidota,0.00011159842215776534,Bacteroidota,Bacteroidota
3,Novel_Apicomplexa_Class_1,Apicomplexa,0.0010786032088445463,,0.0,Apicomplexa,Other
3,Novel_Clade_2,,0.0,Cercozoa,0.007373875839453412,Cercozoa,Cercozoa
3,Novel_Clade_Gran-4,,0.0,Cercozoa,0.0007450942991344985,Cercozoa,Cercozoa
3,OLI51059,Prymnesiophyceae,0.0022177228462640494,,0.0,Prymnesiophyceae,Other
3,OM182_clade,,0.0,Proteobacteria,0.0007981110134116726,Proteobacteria,Proteobacteria
3,OM190,,0.0,Planctomycetota,0.004701373383665905,Planctomycetota,Planctomycetota
3,OM27_clade,,0.0,Bdellovibrionota,0.002372476063584795,Bdellovibrionota,Other
3,OM43_clade,,0.0,Proteobacteria,0.0010619396975301868,Proteobacteria,Proteobacteria
3,OM60(NOR5)_clade,,0.0,Proteobacteria,0.0030280599421490624,Proteobacteria,Proteobacteria
3,OPB41,,0.0,Actinobacteriota,0.00023246942132996353,Actinobacteriota,Actinobacteriota
3,Oceanicaulis,,0.0,Proteobacteria,0.00012040697557745179,Proteobacteria,Proteobacteria
