Feature ID	Taxon	Confidence
f06a9957b54db064d1992c04415ee932	d__Eukaryota	0.7302527610507955
5fef12faad3f4861c5fb5759d1f3947f	d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadales	0.998536706243092
f1af586350005b68e75065a4fb8850da	d__Eukaryota;p__Diatomea;c__Mediophyceae;o__Mediophyceae;f__Mediophyceae;g__Cyclotella;s__	0.9132339389327953
7fa09492ba54a4f567f3c92cb7b069fb	Unassigned	0.3733201333414212
6c9ed3fa6a99238d8362ae0509fd8bd2	Unassigned	0.5315702184844859
629606f6bfb51b2bda16912f7fe218d0	Unassigned	0.5520063076560726
18e491915b6e340343f976d9a20b22a5	d__Eukaryota;p__Diatomea;c__Mediophyceae;o__Mediophyceae;f__Mediophyceae	0.9997989325045834
c85a2fd4728bab89f82de876bbd49d28	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__	0.908758055203495
41db03bfaa3474bc2b275562c585e563	d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__uncultured;f__uncultured;g__uncultured;s__	0.7284789072022809
b58f674033f05cb39b108bcca729c0bf	Unassigned	0.3936863967015448
e7308ef439da40f062cf2ae0e09d52e8	d__Eukaryota;p__Chlorophyta;c__Trebouxiophyceae;o__Incertae_Sedis;f__Incertae_Sedis;g__Picochlorum;s__	0.8406308923067856
4f16157f974eeb2af1263c1cc5580aba	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7506006734890105
ea6b057c5efad0498a58723392b84f69	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999981932642308
3a9382d7e519f8f6dd5fe1ffafc3be55	d__Eukaryota;p__Diatomea;c__Bacillariophyceae;o__Bacillariophyceae;f__Bacillariophyceae;g__Navicula;s__	0.9721839815652653
9c50a564bed221f7ef4ae3e7dc497f2f	d__Eukaryota;p__Cnidaria;c__Myxozoa;o__Bivalvulida;f__Bivalvulida;g__Bivalvulida;s__	0.7468839989849178
b08792a63b4360a7a73b19e6a197ffb7	d__Eukaryota;p__Chlorophyta;c__Prasinophytae;o__Pyramimonadales;f__Pyramimonadales;g__Pyramimonas;s__	0.8969975885390813
767ecf5ee6996cf6bf6f3f5cc8071f0f	d__Eukaryota;p__Dinoflagellata;c__Dinophyceae	0.8774575829096677
13a8f04da6b487575530eccec3d022b3	d__Eukaryota;p__Cnidaria;c__Myxozoa;o__Bivalvulida;f__Bivalvulida;g__Bivalvulida;s__	0.7851973899493351
07ec27384241d8de2df90e4ed05ee5ca	Unassigned	0.34348649253266217
ebbbe52f9b4fcf2ed3c0337f11967919	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__	0.9165785412909669
c5cf6dc98e0bef4c9fe6f0288d78ee40	d__Eukaryota;p__Arthropoda;c__Maxillopoda	0.999811076631192
7e27efb0a72729fac042733b677e094f	d__Eukaryota;p__Diatomea;c__Mediophyceae;o__Mediophyceae;f__Mediophyceae;g__Chaetoceros;s__	0.99878703483971
bfc09ff2f137d74164a5c5081c636fff	Unassigned	0.37098565842315023
8da63cde81bfb08b95d1d4da1b0fca06	d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;g__uncultured;s__	0.9645738139911578
afa8aa686d005842bacac6bde6d7a15e	Unassigned	0.5344443122149976
85496fe7b84e6d662c84c293ea1ec44a	d__Eukaryota;p__Gastrotricha;c__Gastrotricha;o__Chaetonotida;f__Chaetonotida;g__Chaetonotida;s__	0.9979775592962794
cd3b699f48b4bc2335f3e94f843b1372	Unassigned	0.4073458591761837
e1b3aec791a83f8f43c1f64adacf6248	d__Eukaryota;p__Arthropoda;c__Maxillopoda	0.9999674806435466
21c63c402fd55d52d06a042c7f175faa	d__Eukaryota;p__Cnidaria;c__Myxozoa;o__Bivalvulida;f__Bivalvulida;g__Bivalvulida;s__	0.7927194210307202
0f16a902acf3de0b3e97f5ca7cc88448	Unassigned	0.4322177960114635
439acb63c14b8acd14a4537d49a5d123	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_CC9902;s__	0.9880552523021634
23bee9ab13d4e437db17a6a143dda043	d__Eukaryota;p__Diatomea;c__Mediophyceae;o__Mediophyceae;f__Mediophyceae	0.9969935632285233
c20810bb8a5f5a4099178a7a86497349	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8138031396784742
ca33ef450d19f0c23bfaedfdac47aae7	Unassigned	0.4521462650015968
e39d59f8dc6fc13e8d379e8ff15092db	Unassigned	0.3965775283258868
1383cec1788882e8e1d273aa3b525a00	Unassigned	0.38866422234958387
