# Constructed from biom file
#OTU ID	Ocean-lake-1a	Ocean-lake-1b	Ocean-lake-2a	Ocean-lake-2b	Ocean-lake-3a	Ocean-lake-3b	Ocean-lake-4a	Ocean-lake-4b
ddf146d9ad9583047a0c73946c16301b	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
91b22027d0f8c9dde95c52cb18944eb2	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
a3802c781bb34fe671af349d5a035db1	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
f49a618e12bbbaa3444c20e2bfda14ed	0.0	0.0	7.0	8.0	0.0	0.0	0.0	0.0
0efe3cb1fa0400d73537f70c308edc9d	0.0	0.0	7.0	8.0	0.0	0.0	0.0	0.0
94ba2da7a040d73f9ec9254ae9e7a29a	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
2b5ca5a63d24e7ce1187e324f09beb5f	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
30521ee2d865e0c560e5ba09ca35256d	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
7e28da00c135e3bd63b36fb9b06849d0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
e72156ee583ddb2902c075155829fe3c	0.0	0.0	0.0	0.0	9.0	6.0	0.0	0.0
9022555718315626e23a315df5847bd2	0.0	0.0	0.0	0.0	8.0	0.0	0.0	7.0
77c9807af82eeea524de84df7e85bb57	0.0	0.0	0.0	0.0	7.0	8.0	0.0	0.0
c049e0c4cfead182210568c2959cfb44	0.0	0.0	0.0	0.0	5.0	10.0	0.0	0.0
0aa262199d866954bcb811514d955f36	0.0	0.0	0.0	0.0	5.0	10.0	0.0	0.0
a5cc6610b726d0476be10aa442dcb028	0.0	0.0	0.0	0.0	4.0	0.0	0.0	11.0
8fc5f516cdc568d82b7d4314399b95a0	0.0	0.0	0.0	0.0	3.0	4.0	4.0	4.0
3d53766c588f20f13ef1ada0368e28bb	0.0	0.0	0.0	0.0	2.0	7.0	0.0	6.0
95f1694c83ba5783868c6263c6c5646c	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
cc0db572ffb7791678dcb3f9d491d343	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
5ab399c8539559597708e2a5aecd456e	0.0	0.0	0.0	0.0	0.0	9.0	6.0	0.0
c60b1c0c6188baefad59a266bb9b0657	0.0	0.0	0.0	0.0	0.0	9.0	6.0	0.0
cca34026c439da5a991d6b9c4d55e138	0.0	0.0	0.0	0.0	0.0	7.0	8.0	0.0
db6cbf0a50dbdbb789b3301db4d6486c	0.0	0.0	0.0	0.0	0.0	5.0	4.0	6.0
c57b699d153eca0f2504fb5f1c2883d2	0.0	0.0	0.0	0.0	0.0	2.0	7.0	6.0
322935e3545036d5c3ba6ea4b0d017cd	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
3bed8b6c14c991b38780b8ab052fa915	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
1be498d1173764a834a8aa8a75c4eddf	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
d66bc019ee2c2015aa58034ebc37d0ed	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
5a7e37f9a19eeee48f69b3046ed21719	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
98391026b8509b3ed8ee6f2f143300b6	0.0	0.0	0.0	0.0	0.0	0.0	11.0	4.0
cf127cab57d34bf47745e2db39d267d4	0.0	0.0	0.0	0.0	0.0	0.0	10.0	5.0
977225b7686ecaa4df4b77247210ad92	0.0	0.0	0.0	0.0	0.0	0.0	9.0	6.0
5b7391d8d5a403c6289fe866ee898759	0.0	0.0	0.0	0.0	0.0	0.0	8.0	7.0
b24b275b14e99f38eea43f0ab6dafe39	0.0	0.0	0.0	0.0	0.0	0.0	7.0	8.0
583adf24c791c2d279f70fc7ae3eff11	0.0	0.0	0.0	0.0	0.0	0.0	4.0	11.0
25ffac6c16ea179966c7d5070c0c103b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
3ea5be63b48fb2e667cdcf8f32100b11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
02b624ce665ab0de853d39a79cb4e6be	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
88211e03fe5934e7f54925924c305d4e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
0166d0962d15aef7a769d771821222f9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
cea9114d23a5ffd27873553777e44b23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
52fddae24c69f5bfc7f93a00efd5be89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
e497b5135052a32591025e6b4557a3dd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
4f4dd26efe942dc468f910963bf96236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
4feb17ed19196f9cbc14a6b8c77f0127	5.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
0c1bc22361a5033e9b3e8c39270ae2d9	3.0	3.0	0.0	8.0	0.0	0.0	0.0	0.0
965cafaaf2acd3b5e7aec6b50d246716	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
84d6ddd4026c20c86c856c0bf74e9746	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
709d672146efa7acf126bb403c510775	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
90436c4f367ac30af023f5a38113b6f1	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
9100510348910ef49a85bc7f8896a4e1	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
3fabfb43652aa171be2975847b65d612	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
3c05befc1f5f3cb3a93a6d9b876f63a8	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
30a7bec2e79cb8728fe77db20ad30a09	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
ccd318c635820fcfde2a653ca91a2a86	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
100e4ba6c53b157e3d5d28ba0f26e7c6	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
719d31d24f0c0a0ba4a78c61065985aa	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
30a0af5246db9c85bcac83159d2af1d7	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
fde5551943332237970d812884f6cd2e	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
217a289b7dd495f21ba398562c38b3d3	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
dd9a0cbc2736ed1473ff08466ab6464a	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
f5b6ce8e8e19a9b41153ed94e1bbf7ad	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
73014386f28ea48f50716fa320bda5f7	0.0	0.0	0.0	0.0	9.0	0.0	0.0	5.0
fa9bb296c1539ce88b097f1422d22830	0.0	0.0	0.0	0.0	9.0	0.0	0.0	5.0
482460bc3bc13d273c9ac889177907cf	0.0	0.0	0.0	0.0	9.0	5.0	0.0	0.0
4072b0afb48f9a732cd31089c8f3a7c1	0.0	0.0	0.0	0.0	8.0	0.0	6.0	0.0
1db709451fae066607032db1aa439b74	0.0	0.0	0.0	0.0	7.0	7.0	0.0	0.0
44deabeca0435400a9e2671393286a93	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
56cb83d5db1784dfe089b6d2542180b0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
348765bfb7973cbb4b624f996558ad8e	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
48e8c0fcf2bd02b6c0a61602d9f10639	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
53090b7130e37ca96eb306ae3fd0318f	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
6626b5d1d5c65308a2a835cbc10b1e98	0.0	0.0	0.0	0.0	0.0	8.0	0.0	6.0
30e60e47c1c105fc427e2c8f1f77f1e8	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
90a6b56b25665721b2f2b5f0ec444899	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
1690134d73477da11efcdadd2d63ebc6	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
069ec039f5f2c93516582b30de2e8d21	0.0	0.0	0.0	0.0	0.0	5.0	9.0	0.0
0e591c3637b423bc3296dc0b85a7f1c8	0.0	0.0	0.0	0.0	0.0	5.0	9.0	0.0
79d7dcd11a581cd753ee823654301948	0.0	0.0	0.0	0.0	0.0	5.0	9.0	0.0
d78f0e3346f34979f298e807af5bbf02	0.0	0.0	0.0	0.0	0.0	3.0	11.0	0.0
e2721d1ef5de52fa163a66aeab4df685	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
bbfa055f5f2ed2a554a8c76922f88360	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
421c6e5be5b0a0316461eb35f3b426ae	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
d3759bee900c5e9dd61859e8819cd00f	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
2a24a3630cd9037179a90f304c7e6bd1	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
0999aef28eaf4352b5da29a50c5eeaf2	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
dad6e3d59b76f22052220a7832438a78	0.0	0.0	0.0	0.0	0.0	0.0	8.0	6.0
ab0ef1e0d3f23bf567d7fde9972a4610	0.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0
cf7f77bf76267753f51b13f6fe44bf55	0.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0
cbdc43304ca94a8f3734212ba1a20695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
6e9ca73348ec09f8244351090328c68c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
99c1070dbdc34b3e5de96c4d4ae1d5f5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
6a38c80a34ad73f0f9417564d3059b4c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
9f34515fbcd9993fecc67609cdf3eeec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
00596cadb432b1d24c70724ba65283e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
b75ea37bf754d3f93d87c6119dc7d12f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
ba471f29d9d36ea96dafa6148a7d5666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
8728772a8b19f8d54e56534aed0b347d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
0a44c18e305ee12e129e66aa18134b64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
4afa0a3e4bcb0f6b46dd211f301a73aa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
1b3943622fe8c14088a1f2f06dc81b95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
2e9837c3227b7d85e34f70690cc7acc9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
ee06a3ebd510a167653328aa35d6fce9	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49910a48afa583980485a199907d1604	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ee38ae54d07e5a29e9e4609ff6acc493	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
3a61ea590b546074cc32264499eb2376	5.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0
5715bab5815be76e487c4236d6c2ceaa	5.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
0f544bc112569ac2eefb0db119a4ee70	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
7254e047cee1acbe5d750eacd15df2cc	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
3a1e5cbf39bd5643842ee065b6b5dfb7	0.0	8.0	0.0	5.0	0.0	0.0	0.0	0.0
f40d7b8f2bf7bf61c426178857e10dda	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
de6b10c3c635e444b42c56682f9ea3df	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
925956eae3e41f82d9042cf9b7026449	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
36aef2a8d34a953d5a7936169926c177	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
75c3dbc802f3bb257c6b1589a5d4484a	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
e6f5142904ce07a7bb28ae50098b33fa	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
96c775c83ef1078f872083c9b9dd8abd	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
9ade313caad43b58307a25bc2e19cc2b	0.0	0.0	6.0	7.0	0.0	0.0	0.0	0.0
2adfc1c922bcbb02401a34ace017a466	0.0	0.0	6.0	7.0	0.0	0.0	0.0	0.0
7114513d408143bf9bbe61044a2a9921	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
925132ac5ec5d2d8290b20c3636f1a84	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
242bfba51eb2c4bd90b676a59f45e566	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
9e103f4f56a1724ca303f37b9aad889a	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
a92bf769974b814b817ddf1be2e2babb	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
890269234c117087bf5325014791f3cf	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
bdaace3ac7d9848179199ccf5771aef3	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
69f3f61a8d481408b2119f5b04e1a95a	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
8a751c61c31ffe1bace818a0b5fb4647	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
b4882155ea5b633c66603519815e4d7c	0.0	0.0	0.0	4.0	9.0	0.0	0.0	0.0
9938d558c02648f90e23681311977a4d	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
48cf0542feb2928808379c35983e11e5	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
3fb9c81069a3984018a29402bde6bf0a	0.0	0.0	0.0	0.0	7.0	6.0	0.0	0.0
0f4a6086ff746ebcc19e99326cde7a97	0.0	0.0	0.0	0.0	6.0	7.0	0.0	0.0
dfa951b8f3ddef21eac20ddf4e5c89aa	0.0	0.0	0.0	0.0	6.0	7.0	0.0	0.0
b458c2871b0699bc3681fc242d73e3d9	0.0	0.0	0.0	0.0	4.0	9.0	0.0	0.0
dfa7fcd9572b0a4bacc5c16d1bdabf52	0.0	0.0	0.0	0.0	3.0	0.0	0.0	10.0
711fef25e2d4e44b6bf52e1b83473973	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
8e5ca14aed6fc91c57ec734dd54c8ea6	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
b1b75e762245f74d18fd62c658df4755	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
fee61d67adcfd47d2549facdb73e1cce	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
298754e511b1d98091a9fbdde21992f1	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
11aa037e3ba3455ad3613029a6f81c6b	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
15983a57574743700ae73693545af5be	0.0	0.0	0.0	0.0	0.0	8.0	5.0	0.0
a5534a77c195e18df83136e5b6c82353	0.0	0.0	0.0	0.0	0.0	7.0	0.0	6.0
b7977b6778796df1055b4102139c6c45	0.0	0.0	0.0	0.0	0.0	7.0	6.0	0.0
33ed6f68b05f39be2c30b68a1c9ecb64	0.0	0.0	0.0	0.0	0.0	6.0	7.0	0.0
9b7c9ef469088fa9fbffdc01ed60eebe	0.0	0.0	0.0	0.0	0.0	6.0	7.0	0.0
302d665374996b81ddc8a396689a1b7e	0.0	0.0	0.0	0.0	0.0	6.0	7.0	0.0
2f235504958a0329242a3ef7d633731b	0.0	0.0	0.0	0.0	0.0	6.0	0.0	7.0
cffa40238c3814d4405fda53aca8e893	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
bbe4802dbc1a51dfb59c2dde7943f24e	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
2e55201d27a28c8f506d733d53548496	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
1f05ca872d29972dc0f356bc53753046	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
d8c3744ec3f6ab53c7ef16968f5a7f27	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
0e9f8c3a4d654092fbf9aec8d5c4f6f6	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
5ccd3e09cc36a0c1277dc83e88da5d82	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
bffe65042375bc3fa11c2e05304e96a2	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
0295bd282384685ccfb2bfa8524ae273	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
39a7bd019ac42a2dc1d6c116379578b2	0.0	0.0	0.0	0.0	0.0	0.0	8.0	5.0
34b1f2eb47f797335d9fc6bf256c47af	0.0	0.0	0.0	0.0	0.0	0.0	7.0	6.0
e6d8a57c71567d13fe42faeb2b440658	0.0	0.0	0.0	0.0	0.0	0.0	6.0	7.0
2f3cc642f1c431556cd965155732ff2b	0.0	0.0	0.0	0.0	0.0	0.0	4.0	9.0
e27fdbfe69d9c0f3d579a752f4034ea1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
ad31d8c374afd794006be542832c87c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
0ecd90e72ae80da54445ffbec16bc30b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
fc0717ad1c3beacde7b068a0756378fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
56ce4dde23774eb40b5d09b9a85d29aa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
91c59a5fdc03c2da36a58cbf1efdba79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
380e27c46be76b0c732c983376781a46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
2e1928e81e78ff284d37ff371ee4b364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
a92db37a5097ea5303ebb56f17540d63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
d6373298f1e5828aa71e101ee6246b12	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c8b8617487179cefdab1ae01b46b2d5d	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930d8bc604a235749498c3b06afb9777	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
739165a50e0d11c9f56cd87985ef780f	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
4d077eee755a644d56717204f2216b5f	5.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
71edfd3d7068efb045d38324496c3556	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
2882cdc58c8d9bb5ce607642a4135d99	4.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
4d14125dee8d681f46bb90caf8e9af7a	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
107aa90e251e7907ba01af29809032d2	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
42c3ed4c45201809f70ea34e0d59f017	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
716069528dfccd46147b0674877e2763	0.0	4.0	5.0	3.0	0.0	0.0	0.0	0.0
1c7aa645b9725fb3e11b6f1b937808fa	0.0	4.0	0.0	8.0	0.0	0.0	0.0	0.0
21b804207ac1a77e6bdc07be0bc41377	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
0355c3bd4a993903936f23bb7831917c	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
3f41ddecf09a64eabb6dfa8bccc5ecf4	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
65ff604f4b9fc435c87ec1eea9b3edd1	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
0df2e8ee3d71f72736b18eead61f814e	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
e10c042241c478262e2e1265be421cab	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
19e341a227fdf0dd7a008f37ea550a24	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
f19b3c7c719d44bdb032c043f691a7ac	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
03f1cc39986b1bc0ca05387a64693d0c	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
fb6da190c80d682e499bd20011ff5259	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
36c00a0232d8b7e68560207c4684cd8d	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
3dab05fddb1836de68b9e6803d2c22c0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
4fa998da0a9c9cc0d09c297620caebf7	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
af77282c5c7a090ffffefdf1c97c0799	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
491f693f641dcc138d0d018cce9a3177	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
9057cb6f304fb27d4ab04ee07613f0b9	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
c8ee5722b08b750b471d9b563e797986	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
75d06e1279ae9fa3e127b9ec8e91dedd	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
6be96825bc87502f72a1c39e38217bc5	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
1b10079d7fe957654038e5b6d9492a1b	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
c4347030fcc6b5ff3e5e8c8d7b58ba5e	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
5c45b44fd4fcb96152a7544563f57850	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
5d444067dccf54037abff41380475f7b	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
3f40092764d57f8e646e5e9645e5b174	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
52db4589aa65388cf4c6923d737d7589	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
11bab044775c1ea81edfb04a0d4b7445	0.0	0.0	0.0	0.0	7.0	5.0	0.0	0.0
fa471912c04b1dfa774b5d622906dcfe	0.0	0.0	0.0	0.0	5.0	0.0	7.0	0.0
27e69d06b90b20b7fae4c965cbb1e02d	0.0	0.0	0.0	0.0	5.0	0.0	7.0	0.0
a51b0ea377c3043b6a5565e8eddfb604	0.0	0.0	0.0	0.0	5.0	7.0	0.0	0.0
ae8a345da6b8e4914324151020c4a9d7	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
99b3002916e287db85d9797c7b370dce	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
6aed706395fa35974c3c498f0def6a9f	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
cff547105301d03cd48581e0564f5b68	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
03a3931f0505102970811a03eb55fbcd	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
315736e7926e7140292695f5c72dffa1	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
d139ca840e98ffb6979e44d3145f07c2	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
6480b25d6fb74d804a08095ae2b0c514	0.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0
78ceefb38575fc210053e2fbd1e08d41	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
8dab50733675bc7d66ebeaffdb30c988	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
f09d3f70625e7220fee6d6ad87b3b5ef	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
3c34de0dd01550204ce873ba2a226e30	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
41d48172a983b80c21dacaf358b38233	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
0a274f393f8b5ba351053181a4bc7345	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
e01a7d5a6c54ac4dea312a8250571483	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
151c3fed773a4f2584353a6a5d7c9d94	0.0	0.0	0.0	0.0	0.0	0.0	8.0	4.0
1a1cb2c392d5cacbc23ce458cb64d23c	0.0	0.0	0.0	0.0	0.0	0.0	8.0	4.0
3a7c4f39f2b72e00bb46fc92f1a674f0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0
c04ead285479dcdb293fe5692a489d75	0.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0
d5920bb8fbfe88d34c987524596c44e1	0.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0
87b9b49a456b19372713d2627390bd4b	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0
91689ab1f070e392b9b34392f185aaeb	0.0	0.0	0.0	0.0	0.0	0.0	3.0	9.0
64fa91cc956f463ed57e24e4e2044c08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
7a5fa3a48210bb04951538ef0949afc5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
581e7f150dfbb9b36b6e19e80a9d087d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
c784a9798f452dd597ecb0e4d71c4547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
72365c28934e19049fd4f4c686bcc604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
f790f85cc47560488584016b852eea59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
6c83f1be8ae2e0d2ccb72a7051087caa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
13d13e3eb1734d6411145ae40e27c6d3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
9ef08510ee118d01c42a39553a766a5a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
790603257be3f0df25d3234312712ab5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
f91c27a73d256763328d399d239b51c7	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e6dc9973e17a6a5e1a208471bdeb79a8	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
baaee8b6d1e96120a740a5030cf341c0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d45fa0887b84c1c33fbce9623d54f189	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f5822059f388fc6a9cddfc8d4ba1530e	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5b18b12a0e8db8ca6fd8709ba2ac8b26	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1cf732c61aa211c2e283219b078b014b	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c87d7cbb0306131f9def69fa62526083	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
f4b93624c0e77546d372926f86d8bcec	5.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
d4ab51d3b99e9cb082d9189d3e044cc0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
46306e4b87ff574aa4ffb6c482c8248f	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
f5cab1088ba385e7dc94d682952f9ad2	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
7ef940fb6d1bf7461ed6f760457de65b	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
