# Constructed from biom file
#OTU ID	OL-PAMA-1a	OL-PAMA-1b	OL-PAMA-2a	OL-PAMA-2b	OL-PAMA-3a	OL-PAMA-3b	OL-PAMA-4a	OL-PAMA-4b
9422edbb22001f4880f2847051bda4c0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
404bc369e3408b90327ae8ba80200ce8	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
e5cc9d530f103c709e492a43c5fddaa5	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
3fee01e75fedbcde4206851b7481dfcf	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
a33667a8837b6fff44a7a4c23e8e5243	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
c7885748051775c195cecfa49f23cd38	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
2957776143ba83170d599b68096a1d48	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
4cbc8a8ab604b130b5a21b80b7129b53	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
ebdc312d9c4ae7bffa5b96b1ca514201	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
b88672bd5149c26301bd2698d2e0b8d0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
c80eff84c8a4c29e1d1d1f30f90a9c06	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
cf1c6c24a23db0333e5576bcba56074c	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
cbfedd31e4a968eae053c04a5ab71019	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
8075af8f8c992cfa0185e76d6603c4c5	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
c0b582149152ee3306ea1ea3e803c265	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
ad9228fae77f6f716f8b50db550fecd3	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
4580c7e005cbac671a44ec2e00ed3c66	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
8896b9a0a19b6fe61e051f0f906da0c3	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
9e71addcf1f12cbebc8463b5188188ad	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
3962edb165ca2188261e4f123a35926d	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
25261ae23e33c1c9a80c2eefa63f8fce	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
a5f7a316dfe2d3e4e1bdeea8f5f91d90	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
c69188e71f368777cd046a20ddc5b00f	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
66856bf23b47aa9f685f0e33595835b5	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
5798612d7fc3e88b6491af88c83372d5	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
4d2625eb919f96b997ca22f4172217e2	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
6039ac1a071132faf2ceeb7baccc01f7	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
9f8b537cd6e08b5b866d14b317530547	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
3c4c118d72b34fc5f299166809f49940	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
920190efc15b2f983a1e163ea8d50528	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
b87a7dac4ee115739d95da933a06f1c3	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
d4900012cbc82b1751956b7eba3ef37b	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
b1712ff605ab3360c702552890f9980d	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
07cc99e585d0c42d9633d602fa8da0ee	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
b9a08db2da494201198bbc2e51551bc3	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
d25a6d8c2651b15101f5e10d7b16a1da	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
f6979e3ac1d73f9c42ef403384713580	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
aec9292c9e15e5593cafd19ef78e9a33	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
907f526b1c5a40729f5e243b46ca90b6	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
2fe55d35769c95a1ece2a64a546a7f93	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
88e716ca015594b71798b254b9b4334b	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
64ffe5ed12dfb621c042d3492b08f499	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
409d04d4b313f32b1c94034f0c877c97	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
0d50d8d55db0f9dd25d7d3545b7f96e4	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
0317107c286f5144358677e8236f7aa4	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
7353ae05616bfe0a49c9b2d7b9eadb1f	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
ed2730ac3aa9ae760db242f6f11cea13	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
1956437a10ff515f6a29ef2200438852	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
aad221c8b71e33cbff829f0ae393e03b	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
d641f0f80584fae11e4abdf70e6ad005	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
cab5e6cd8b404d056102046a4f701ef1	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
95bcf99bb7c4cf84eb551b29debee51a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
77c0f1cb17bc37ad3b869acbf8f1192f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
a61994519169e33c8482624c9b7965fc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
c8dab2b603aa5d5bf535b4a8fd3515fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
213041d53430fdbb5100050f0897cd49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
58317825541fba19cf03f10949d26010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
55ad6c60e7c29d16bcaf52e2a0edd456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
97af0696bf805294929f64f06d359d5a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
13bb53a2ff0628e1e7a5fa8abbbd26f5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
4a9aa9d268924936bbcfae347da0f12d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
bef63b1d5100e539fe9bbfd9bfc9c1ed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
8b14c8e62e085c81e691d25d3f193b5d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
5805095ed794dac80c2af65a28328c0d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
7ef0597f8752c3c9b9f47b1045375353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
b12abb3f8a5287037b239c777ff7d09e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
45f3842481bc1bb3db6ad0afe24f0bdb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
ff0289bf90184d50f06332ff2e502c9b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
eba3b7f4c43026198852448476e0fc45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
665a15c70274b5451b0cb7617e0bf513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
0d741b3a99b75028824e385dc8835989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
fb9feaca5129a3a91fdac0af18bb85ea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
da0171a00ccd9a5210d89a04163d0ce2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
d2c302937701cbcf7601080e2424cd0b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
706fcacc9d732a93bd18ebeab6b7ec22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
5d483dcfcc43f6cefda1d18832feb2ac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
0896700c53608a2dccee681ed9353572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
bbf287a23b7a9199e00f200312ca95c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
8c09a922f936f5ccb3cf7a23d5892164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
1d37bbcb3d27f207c72e0b857a03fda2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
615573bf7691e83f95c04b6f1cbc32a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
fb62e6d1a5006c3ac04b7c1ef7afb583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
17138b3c5b7a0fec53bb56c806c1516f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
2c6869239b5d701975e76b7e4112ce61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
83fdd46530fee66e9300e62fee772dfd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
8932ac97fe3c6a2dc4fea3327813abda	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
6c48afa41d5bd3498548753bc2896ede	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
6d162d745e60601f82b94cc6fa9d6fc6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
8530ec04c4c13b29d8ce6d4a8e596d35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
1a94dd2afcb7702a84dbd1beb945ebe8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
22130bbd6fcbb6a7c6b8a316a13f90c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
29932016844aa89362a74873a34ba901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
7d857423d1afe30c19a69d2f6141232a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
df57566804afd44e081da7c5ddcce7a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
ee78a464cf0528bd4b7ccf0f9357cc29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
90ea56eb06b10af529e3e0c82b9806a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
6d3184aa614a82daacb0c8e7be70e5ec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
8b614907cbdc7afb4beeb812e92a7a56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
70836bbf4ba5b584b3a89efa4b180618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
66d8a46f89216c95f42893c29ef9511f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
d8b48bb5bde1e9617e506b303fc2c119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
9190f5532d8bec1cbb02a1c430de425d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
32a1fb24d386ca5e3b8a6380eaa0eb46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
7a9921cfe1bb2e497391733b6fa890f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
34be9beb338e92bcb5c556f1e6de9532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
aa895d413d63cde2d98c7b1dfddee696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
a5872dc20c5f6bcad7c8bf355ebd1078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
1c6a049cd4f54cc04e5f6cb170920cdc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
a5dd08ea65455d93e70d8db78a4abc2c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
3570a9931e76f6fd668ff533f40c92f7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
2f2b6460ac2d73ac7dc73e3b583cae69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
a2ad4bfccbd67eaad67ab189b593f092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
27685cac8dc6cc603d924b425b029e53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
78768da2c2c45e6796af940939269406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
c1f45cc167800cd8b14fd0e87020184d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
260ab571f015c5c0998bf53e7ae83584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
195d1d124e8ecf3b3232ca542275e813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
d57d40ea2d4833c4a681645f9565d108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
0df5194bad3c374bc70ccc2c74032fd7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
1e3ede04390ca98713b3b060fdd90cb7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
c806f09bb024934a76e53e016283a5de	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
48e28c61b072763271c2f91e4f0694a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
96a32e41e03d8227ca80d6ac343c8fde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
80424b52e1b58a96ae3f1f86609e1a8d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
d326db53ebbc6a3ea6b4ecd13c3aeede	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
fdfa1f0d7b9e3a54a9852213176deda9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
451e05e1c7c50603ff0229818e06dad3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
3ed88f6b4048c3901f75847efa721dab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
a3ba1dbdb9842fe96a08bca6b40197dc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
1c62e5dd1a79b974d9640cda48f47540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
1d9261fdb329367a9ffb9f7a2286a73a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
0a4547472baca75bd5ce83b569e36558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
868b1a9a921957fd461681c7de716432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
50312a79dc71f5e32f2fa7a9fff8ae20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
2970c87da8f113b7cdef538021700a73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
906e7332b1170dbfc6092ea6d1ff9e1e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
09bb8a8774072f19435a311ce3b8d58c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
6d5003fbe6c27460a5a3f408cf230e6d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
32a86b626bcb349a10d207d29fd47239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
5327a30215aa72853c2b06dd8f3dda0b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
b83197ef6d9eeb0ef8fc8c01e812f364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
7f1d281866dc2e3c6a529ed6c0cb34fb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
efede41e355fcb3506c836feb1645c4e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
c91fe4a5624971762de535bdbebd6a36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
51e8786e403020da71b473df8ab388c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
fe6dc8dd4141c0629d2e1ecf994aee08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
aeb59fc607fab9872802eea8a38bdb19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
300aff0e2f0069e80157a3181dc1b076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
cc8062cce80d5c8f886c3cc329332172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
0ab98163729bd4c490c7b8378f63c5bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
30bd907cd29cd26550a34e952f93afbf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
f362654d73da35f31f889227f8dd7874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
6960f51cf8ac8f6f1d00572ea63d4349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
d2dd3f3c6bf6e8208f9dfc9e70f714b3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
2a136ae58dfcb66f810a1805d6b6d494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
ba08f548eaa642b2a779dab0a8815a7d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
1390c9fcb34e3e6c3b60479fb514e172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
cd9cb4722eab2aa1113ad00232f9e7b2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
bdcf0eaacdf9e6caf88d50b0b846a9ed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
5d848e9f6a30026a91fb024439f139e5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
8b1237c40c57e86df151a15c85f92228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
69dad8986a6f052e96dd4c96b6f168b8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
da76da8395499a8637b852bc15f97f86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
258e5c76356c7693c27a8ca1beb7515b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
1e7f590f4a8b88e8fa6675cc61bf8d2f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
b15ebea9af47ed122350f723dc41f5f5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
ab6c1cb71b73327a001735c5511acb3f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
6afdfe2fadc78f98813d9240fa015921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
65149444e8609f4d1049ec799ed55d1a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
f2bba311f69f5ed323b6d668cfa1cd4c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
927151f012f1bb5444e36ffd6b523e8d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
cda38cd75fcde974551bfec04dcf11fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
195f467c4df794bc76e0641ccc6fb491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
64059b48ba1459dda84cbcf070688d51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
bd4a0f2c1e0c5db73a91413761e5c9a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
4c4a213cb250d6521c3c4fd00e2d45c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
6bc49a53a204261d5d7acc7db4974ca0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8ee4cdeffb54ad49ee1361100b8097d6	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f691586c1d6931b829c9074ae6168f5e	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
af9e11bf5b77ecfb64fdf2ebd9d09b11	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ccc35b0a698422b4988de746c4f29c2f	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d86e020ba0626d8a50000f242e33fc0c	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44231671b06a6ae41cfbf49ee3da80e3	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00c6976653e519a9f24ad0e4f9fdbd85	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755d8c4806b7f0d5f4fbbf4327251817	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4add3850d04395b9d09e190504345fe1	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca4df36b4e7fe45204f8e17d9fb6c5cc	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22fc0806f497fb7c9ff422115e09e07a	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
426d82a609174a5cc689b9d4b53acbf9	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f0b1d93e19448f697c1d0ba1d87c2a08	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
046b9a2c2564125d7f2cae29446d0997	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f373bd5f4078b0d6a43f9eb862f7583c	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d8f08523696b0ff030a35d162f76d4b	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873370ca22f71ed9fbe4fdf76255f908	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6eda0df06be858ff09db9586aa1f9b8e	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3594e7a426d0b15c98792e84d80b9cfd	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669c3b85544c75a47afd992ff1ba3bf5	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765b0af4b78cdb708644657ccbe369b1	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c470bc98c32b7758b4a5a1fbd02840c5	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1d37e042f9337da27bb3c1c13a9e43d3	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
604e7f432ee5d2ceba07dcd512854b1a	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f4ff40b120a19768edbfbafcabaddbfe	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0e7ff6fb268375ecfe638bcd061f3edf	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7d8d63245f45f9af977e2268c35ce8cd	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47aa0c7e5bd391f2c03253bc0b8698a7	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
550f424a3ec0fc132e543b92c5784f99	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5674bfe8c65208b9ba6af05a63a1c33c	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e1d29be18a0cf35a8ff1901e06f83903	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8c8b79617c77dbc786fe9db7fc4cde6c	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4b747e199cca69b3349821072fe87e5e	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3478ff586bf31d393a123186d69003fc	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
add1cdad0b10e9a4287fb8467033d68b	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6ad443bb9a67a351a02bf03545fb2a08	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ee4d26690af62cc81d3868ec085da6b	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c656229222f9fa93685e919c3443ceb7	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0c5bef6e3626916675f35d678a4f07c6	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4b5c4f0ebce5e44280f8b579f2be67a6	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
7d97efa2d2cb36d8f86e3ca5b783eea9	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
af56b834e98dbe6a25aa1ec7f4ada99a	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
18e818fb5fc5036ac821bd013f856fd5	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
e5f3e0115c1ee6fe3bbb37cf976ab794	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
be1e9363d9b4f7021185a1da88b120c0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
56b72a8f8a63551bec105a66bee2f42d	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
3aab930e142060abe6af192df13b9586	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
1c8bfe1145a86431904b0e34ff0f001e	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
b55a8d11ef253089f2f7a8dbaaa8be2b	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
c6ecdc17740c690dd29fd1e77218309a	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
ed2b54833a9e37b224fdc4ae7d473bff	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
9d5b7b30a5d9a7ba2a1f0260bddbde0f	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
fc313a53716701c1d1d353ff1a029c25	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
b5d0ff9afa5d5d8368030c54121aae53	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
2c269846b894ac8911f1de00b7fe90af	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
ec9485d7510859a728659cf6f8d87918	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
894c2ca4777e66e363dc1045fa79d821	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
39f24f8cc45137980de9e1076fd220b3	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
c5f99e7efebf6208efe58e9ceb8b114c	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
04c0c4495e671b994cc1ab06c8a3e5f5	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
4424b1329251832e03de30c59d810481	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
674913d6dda69b4ec15cce5f376bb65e	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
cebe60b0f62bb10528eec8bc279cd668	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
86c8460b04e6ed59d1776f6aaa91bacf	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
63dfcb5d2ff0015cd749102c0615e19c	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
e8f6f1853751edd6631c1dd4af9bb3c8	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
5c0c01febd394aea602e740097a9cacf	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
54fb807bdbc75cf850a27aa194fca2bd	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
601efe0330bebb4db5b55a93fc3b652b	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
50808a50d754a169326a2d5066429ba4	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
c214f328f68ffa83b8ea70da95cea147	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
336b75c9dfecde9510bc207d1c6973be	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
83f53b159bc148b4c764159f5c8a2297	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
bd81935446c0e6346659e9cb21cad22a	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
7ab6751d2ed80ec42c6f3dd110ddd9b4	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
0f3351aae9e951f5f8b0e63578b0d569	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
577174e48e01e7c0a9a9a0c519025062	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
57e0fdbd6b387bcade32c08b50a88a4a	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
